title="d2z6      Re=80000     iterations=20001 "
 zone t="d2z6"variables=u/U,Y
-0.000017 0.000000
-0.001037 0.002283
-0.002901 0.004566
-0.004206 0.006849
-0.005132 0.009132
-0.005699 0.011416
-0.006104 0.013699
-0.006320 0.015982
-0.006493 0.018265
-0.006558 0.020548
-0.006632 0.022831
-0.006638 0.025114
-0.006686 0.027397
-0.006678 0.029680
-0.006712 0.031963
-0.006693 0.034247
-0.006716 0.036530
-0.006695 0.038813
-0.006729 0.041096
-0.006714 0.043379
-0.006745 0.045662
-0.006725 0.047945
-0.006746 0.050228
-0.006728 0.052511
-0.006763 0.054795
-0.006752 0.057078
-0.006784 0.059361
-0.006767 0.061644
-0.006788 0.063927
-0.006773 0.066210
-0.006809 0.068493
-0.006801 0.070776
-0.006835 0.073059
-0.006821 0.075342
-0.006842 0.077626
-0.006830 0.079909
-0.006867 0.082192
-0.006862 0.084475
-0.006897 0.086758
-0.006886 0.089041
-0.006908 0.091324
-0.006898 0.093607
-0.006936 0.095890
-0.006934 0.098174
-0.006971 0.100457
-0.006962 0.102740
-0.006986 0.105023
-0.006978 0.107306
-0.007017 0.109589
-0.007018 0.111872
-0.007056 0.114155
-0.007050 0.116438
-0.007076 0.118721
-0.007070 0.121005
-0.007110 0.123288
-0.007113 0.125571
-0.007153 0.127854
-0.007149 0.130137
-0.007177 0.132420
-0.007172 0.134703
-0.007214 0.136986
-0.007219 0.139269
-0.007261 0.141553
-0.007259 0.143836
-0.007290 0.146119
-0.007286 0.148402
-0.007330 0.150685
-0.007336 0.152968
-0.007380 0.155251
-0.007380 0.157534
-0.007414 0.159817
-0.007411 0.162100
-0.007457 0.164384
-0.007464 0.166667
-0.007510 0.168950
-0.007512 0.171233
-0.007549 0.173516
-0.007547 0.175799
-0.007595 0.178082
-0.007603 0.180365
-0.007650 0.182648
-0.007654 0.184932
-0.007695 0.187215
-0.007693 0.189498
-0.007744 0.191781
-0.007753 0.194064
-0.007800 0.196347
-0.007807 0.198630
-0.007850 0.200913
-0.007850 0.203196
-0.007902 0.205479
-0.007912 0.207763
-0.007960 0.210046
-0.007970 0.212329
-0.008015 0.214612
-0.008017 0.216895
-0.008070 0.219178
-0.008081 0.221461
-0.008129 0.223744
-0.008143 0.226027
-0.008189 0.228311
-0.008193 0.230594
-0.008247 0.232877
-0.008259 0.235160
-0.008306 0.237443
-0.008323 0.239726
-0.008370 0.242009
-0.008377 0.244292
-0.008431 0.246575
-0.008444 0.248858
-0.008489 0.251142
-0.008510 0.253425
-0.008557 0.255708
-0.008566 0.257991
-0.008621 0.260274
-0.008634 0.262557
-0.008677 0.264840
-0.008701 0.267123
-0.008747 0.269406
-0.008760 0.271689
-0.008814 0.273973
-0.008826 0.276256
-0.008868 0.278539
-0.008894 0.280822
-0.008939 0.283105
-0.008954 0.285388
-0.009006 0.287671
-0.009019 0.289954
-0.009058 0.292237
-0.009086 0.294521
-0.009128 0.296804
-0.009146 0.299087
-0.009196 0.301370
-0.009209 0.303653
-0.009244 0.305936
-0.009273 0.308219
-0.009313 0.310502
-0.009333 0.312785
-0.009380 0.315068
-0.009392 0.317352
-0.009423 0.319635
-0.009453 0.321918
-0.009488 0.324201
-0.009512 0.326484
-0.009555 0.328767
-0.009566 0.331050
-0.009592 0.333333
-0.009623 0.335616
-0.009652 0.337900
-0.009678 0.340183
-0.009716 0.342466
-0.009727 0.344749
-0.009747 0.347032
-0.009777 0.349315
-0.009800 0.351598
-0.009828 0.353881
-0.009860 0.356164
-0.009869 0.358447
-0.009883 0.360731
-0.009912 0.363014
-0.009929 0.365297
-0.009956 0.367580
-0.009982 0.369863
-0.009989 0.372146
-0.009995 0.374429
-0.010023 0.376712
-0.010033 0.378995
-0.010058 0.381279
-0.010077 0.383562
-0.010082 0.385845
-0.010079 0.388128
-0.010106 0.390411
-0.010108 0.392694
-0.010129 0.394977
-0.010141 0.397260
-0.010141 0.399543
-0.010129 0.401826
-0.010156 0.404110
-0.010148 0.406393
-0.010163 0.408676
-0.010167 0.410959
-0.010162 0.413242
-0.010138 0.415525
-0.010165 0.417808
-0.010146 0.420091
-0.010155 0.422374
-0.010152 0.424658
-0.010136 0.426941
-0.010102 0.429224
-0.010129 0.431507
-0.010098 0.433790
-0.010099 0.436073
-0.010088 0.438356
-0.010058 0.440639
-0.010015 0.442922
-0.010040 0.445205
-0.009995 0.447489
-0.009989 0.449772
-0.009972 0.452055
-0.009923 0.454338
-0.009873 0.456621
-0.009893 0.458904
-0.009832 0.461187
-0.009822 0.463470
-0.009796 0.465753
-0.009727 0.468037
-0.009673 0.470320
-0.009682 0.472603
-0.009606 0.474886
-0.009592 0.477169
-0.009557 0.479452
-0.009467 0.481735
-0.009411 0.484018
-0.009403 0.486301
-0.009313 0.488584
-0.009296 0.490868
-0.009251 0.493151
-0.009141 0.495434
-0.009086 0.497717
-0.009053 0.500000
-0.008953 0.502283
-0.008932 0.504566
-0.008877 0.506849
-0.008748 0.509132
-0.008697 0.511416
-0.008633 0.513699
-0.008524 0.515982
-0.008497 0.518265
-0.008433 0.520548
-0.008288 0.522831
-0.008244 0.525114
-0.008143 0.527397
-0.008029 0.529680
-0.007993 0.531963
-0.007921 0.534247
-0.007766 0.536530
-0.007728 0.538813
-0.007587 0.541096
-0.007471 0.543379
-0.007424 0.545662
-0.007346 0.547945
-0.007183 0.550228
-0.007152 0.552511
-0.006970 0.554795
-0.006854 0.557078
-0.006794 0.559361
-0.006713 0.561644
-0.006547 0.563927
-0.006521 0.566210
-0.006301 0.568493
-0.006185 0.570776
-0.006114 0.573059
-0.006029 0.575342
-0.005865 0.577626
-0.005841 0.579909
-0.005588 0.582192
-0.005471 0.584475
-0.005391 0.586758
-0.005302 0.589041
-0.005147 0.591324
-0.005120 0.593607
-0.004841 0.595890
-0.004721 0.598174
-0.004636 0.600457
-0.004542 0.602740
-0.004401 0.605023
-0.004366 0.607306
-0.004072 0.609589
-0.003945 0.611872
-0.003861 0.614155
-0.003759 0.616438
-0.003640 0.618721
-0.003589 0.621005
-0.003293 0.623288
-0.003154 0.625571
-0.003079 0.627854
-0.002964 0.630137
-0.002874 0.632420
-0.002800 0.634703
-0.002515 0.636986
-0.002359 0.639269
-0.002300 0.641553
-0.002168 0.643836
-0.002113 0.646119
-0.002010 0.648402
-0.001748 0.650685
-0.001570 0.652968
-0.001533 0.655251
-0.001382 0.657534
-0.001365 0.659817
-0.001230 0.662100
-0.001000 0.664384
-0.000798 0.666667
-0.000788 0.668950
-0.000615 0.671233
-0.000637 0.673516
-0.000468 0.675799
-0.000278 0.678082
-0.000050 0.680365
-0.000069 0.682648
0.000125 0.684932
0.000065 0.687215
