title="d2z6      Re=80000     iterations=30001 "
 zone t="d2z6"variables=X,v/U
0.001370 0.000000
0.004110 0.000592
0.006849 0.004172
0.009589 0.006397
0.012329 0.008726
0.015068 0.010003
0.017808 0.010494
0.020548 0.011568
0.023288 0.011976
0.026027 0.011842
0.028767 0.012473
0.031507 0.012595
0.034247 0.012255
0.036986 0.012737
0.039726 0.012784
0.042466 0.012382
0.045205 0.012816
0.047945 0.012854
0.050685 0.012437
0.053425 0.012852
0.056164 0.012900
0.058904 0.012480
0.061644 0.012883
0.064384 0.012946
0.067123 0.012527
0.069863 0.012920
0.072603 0.012997
0.075342 0.012580
0.078082 0.012963
0.080822 0.013055
0.083562 0.012640
0.086301 0.013013
0.089041 0.013118
0.091781 0.012707
0.094521 0.013069
0.097260 0.013187
0.100000 0.012780
0.102740 0.013133
0.105479 0.013263
0.108219 0.012861
0.110959 0.013203
0.113699 0.013344
0.116438 0.012949
0.119178 0.013281
0.121918 0.013433
0.124658 0.013044
0.127397 0.013367
0.130137 0.013528
0.132877 0.013148
0.135616 0.013461
0.138356 0.013630
0.141096 0.013259
0.143836 0.013563
0.146575 0.013739
0.149315 0.013378
0.152055 0.013674
0.154795 0.013856
0.157534 0.013506
0.160274 0.013794
0.163014 0.013981
0.165753 0.013642
0.168493 0.013923
0.171233 0.014114
0.173973 0.013787
0.176712 0.014063
0.179452 0.014256
0.182192 0.013942
0.184932 0.014212
0.187671 0.014408
0.190411 0.014106
0.193151 0.014371
0.195890 0.014570
0.198630 0.014280
0.201370 0.014542
0.204110 0.014742
0.206849 0.014465
0.209589 0.014723
0.212329 0.014926
0.215068 0.014660
0.217808 0.014916
0.220548 0.015121
0.223288 0.014867
0.226027 0.015121
0.228767 0.015328
0.231507 0.015086
0.234247 0.015339
0.236986 0.015548
0.239726 0.015318
0.242466 0.015570
0.245205 0.015783
0.247945 0.015564
0.250685 0.015815
0.253425 0.016032
0.256164 0.015824
0.258904 0.016076
0.261644 0.016297
0.264384 0.016101
0.267123 0.016353
0.269863 0.016579
0.272603 0.016394
0.275342 0.016647
0.278082 0.016879
0.280822 0.016705
0.283562 0.016959
0.286301 0.017197
0.289041 0.017035
0.291781 0.017290
0.294521 0.017535
0.297260 0.017385
0.300000 0.017642
0.302740 0.017894
0.305479 0.017758
0.308219 0.018017
0.310959 0.018276
0.313699 0.018153
0.316438 0.018415
0.319178 0.018683
0.321918 0.018574
0.324658 0.018838
0.327397 0.019114
0.330137 0.019022
0.332877 0.019288
0.335616 0.019574
0.338356 0.019498
0.341096 0.019768
0.343836 0.020062
0.346575 0.020005
0.349315 0.020279
0.352055 0.020583
0.354795 0.020545
0.357534 0.020825
0.360274 0.021138
0.363014 0.021121
0.365753 0.021406
0.368493 0.021729
0.371233 0.021734
0.373973 0.022027
0.376712 0.022360
0.379452 0.022388
0.382192 0.022688
0.384932 0.023031
0.387671 0.023084
0.390411 0.023392
0.393151 0.023745
0.395890 0.023824
0.398630 0.024141
0.401370 0.024504
0.404110 0.024610
0.406849 0.024936
0.409589 0.025310
0.412329 0.025443
0.415068 0.025778
0.417808 0.026162
0.420548 0.026322
0.423288 0.026666
0.426027 0.027061
0.428767 0.027248
0.431507 0.027600
0.434247 0.028005
0.436986 0.028215
0.439726 0.028574
0.442466 0.028989
0.445205 0.029218
0.447945 0.029583
0.450685 0.030005
0.453425 0.030248
0.456164 0.030616
0.458904 0.031042
0.461644 0.031293
0.464384 0.031661
0.467123 0.032086
0.469863 0.032339
0.472603 0.032703
0.475342 0.033121
0.478082 0.033370
0.480822 0.033728
0.483562 0.034136
0.486301 0.034376
0.489041 0.034727
0.491781 0.035127
0.494521 0.035358
0.497260 0.035712
0.500000 0.036115
0.502740 0.036349
0.505479 0.036740
0.508219 0.037146
0.510959 0.037470
0.513699 0.037853
0.516438 0.038468
0.519178 0.038713
0.521918 0.039514
0.524658 0.039926
0.527397 0.040892
0.530137 0.041302
0.532877 0.042834
0.535616 0.043217
0.538356 0.045103
0.541096 0.046039
0.543836 0.047943
0.546575 0.049407
0.549315 0.051044
0.552055 0.051925
0.554795 0.051732
0.557534 0.050655
0.560274 0.049638
0.563014 0.049211
0.565753 0.050871
0.568493 0.052174
0.571233 0.053723
0.573973 0.055987
0.576712 0.061170
0.579452 0.068636
0.582192 0.076454
0.584932 0.084805
0.587671 0.093889
0.590411 0.102903
0.593151 0.112426
0.595890 0.122622
0.598630 0.132614
0.601370 0.142451
0.604110 0.151876
0.606849 0.161511
0.609589 0.171685
0.612329 0.182854
0.615068 0.193202
0.617808 0.200648
0.620548 0.204164
0.623288 0.207319
0.626027 0.210163
0.628767 0.209304
0.631507 0.204565
0.634247 0.194795
0.636986 0.183839
0.639726 0.164838
0.642466 0.145678
0.645205 0.117613
0.647945 0.091354
0.650685 0.059658
0.653425 0.032460
0.656164 0.004467
0.658904 -0.016981
0.661644 -0.034913
0.664384 -0.046670
0.667123 -0.055241
0.669863 -0.061424
0.672603 -0.065899
0.675342 -0.071485
0.678082 -0.074059
0.680822 -0.076562
0.683562 -0.077042
0.686301 -0.080734
0.689041 -0.087513
0.691781 -0.098789
0.694521 -0.110819
0.697260 -0.122914
0.700000 -0.133568
0.702740 -0.142749
0.705479 -0.150656
0.708219 -0.157132
0.710959 -0.162067
0.713699 -0.165188
0.716438 -0.166204
0.719178 -0.164661
0.721918 -0.161405
0.724658 -0.157008
0.727397 -0.152090
0.730137 -0.147051
0.732877 -0.142035
0.735616 -0.136555
0.738356 -0.131313
0.741096 -0.125934
0.743836 -0.120374
0.746575 -0.115012
0.749315 -0.109604
0.752055 -0.103982
0.754795 -0.098598
0.757534 -0.093704
0.760274 -0.089203
0.763014 -0.085414
0.765753 -0.081847
0.768493 -0.078035
0.771233 -0.074194
0.773973 -0.070368
0.776712 -0.066601
0.779452 -0.063294
0.782192 -0.060382
0.784932 -0.057594
0.787671 -0.055219
0.790411 -0.053046
0.793151 -0.050919
0.795890 -0.049176
0.798630 -0.047670
0.801370 -0.046282
0.804110 -0.045326
0.806849 -0.044672
0.809589 -0.044143
0.812329 -0.044078
0.815068 -0.044271
0.817808 -0.044508
0.820548 -0.045159
0.823288 -0.045910
0.826027 -0.046600
0.828767 -0.047540
0.831507 -0.048492
0.834247 -0.049207
0.836986 -0.050056
0.839726 -0.050810
0.842466 -0.051213
0.845205 -0.051719
0.847945 -0.052040
0.850685 -0.051946
0.853425 -0.051988
0.856164 -0.051838
0.858904 -0.051290
0.861644 -0.050887
0.864384 -0.050171
0.867123 -0.049031
0.869863 -0.048146
0.872603 -0.047092
0.875342 -0.045723
0.878082 -0.044551
0.880822 -0.043106
0.883562 -0.041375
0.886301 -0.039916
0.889041 -0.038167
0.891781 -0.036182
0.894521 -0.034722
0.897260 -0.033557
0.900000 -0.032838
0.902740 -0.032957
0.905479 -0.033258
0.908219 -0.033706
0.910959 -0.034511
0.913699 -0.034497
0.916438 -0.035004
0.919178 -0.036622
0.921918 -0.037974
0.924658 -0.039787
0.927397 -0.041616
0.930137 -0.042850
0.932877 -0.044583
0.935616 -0.046882
0.938356 -0.048897
0.941096 -0.051149
0.943836 -0.053818
0.946575 -0.056019
0.949315 -0.058405
0.952055 -0.061374
0.954795 -0.063547
0.957534 -0.065902
0.960274 -0.069280
0.963014 -0.071473
0.965753 -0.073766
0.968493 -0.077011
0.971233 -0.078245
0.973973 -0.079450
0.976712 -0.080472
0.979452 -0.077692
0.982192 -0.073791
0.984932 -0.067578
0.987671 -0.057810
0.990411 -0.048183
0.993151 -0.035977
0.995890 -0.017669
0.998630 -0.000029
