title="d2z6      Re=38000     iterations=170001 "
 zone t="d2z6"variables=u/U,Y
-0.000050 0.000000
-0.032396 0.002283
-0.095222 0.004566
-0.155258 0.006849
-0.204432 0.009132
-0.245211 0.011416
-0.272481 0.013699
-0.291731 0.015982
-0.300421 0.018265
-0.303431 0.020548
-0.300275 0.022831
-0.294047 0.025114
-0.286243 0.027397
-0.277860 0.029680
-0.270920 0.031963
-0.264520 0.034247
-0.260067 0.036530
-0.255778 0.038813
-0.252852 0.041096
-0.249531 0.043379
-0.247262 0.045662
-0.244375 0.047945
-0.242450 0.050228
-0.239826 0.052511
-0.238105 0.054795
-0.235663 0.057078
-0.234082 0.059361
-0.231795 0.061644
-0.230330 0.063927
-0.228187 0.066210
-0.226819 0.068493
-0.224807 0.070776
-0.223521 0.073059
-0.221612 0.075342
-0.220391 0.077626
-0.218554 0.079909
-0.217378 0.082192
-0.215581 0.084475
-0.214442 0.086758
-0.212660 0.089041
-0.211552 0.091324
-0.209775 0.093607
-0.208703 0.095890
-0.206948 0.098174
-0.205928 0.100457
-0.204232 0.102740
-0.203283 0.105023
-0.201698 0.107306
-0.200840 0.109589
-0.199414 0.111872
-0.198656 0.114155
-0.197417 0.116438
-0.196755 0.118721
-0.195697 0.121005
-0.195114 0.123288
-0.194215 0.125571
-0.193689 0.127854
-0.192907 0.130137
-0.192418 0.132420
-0.191728 0.134703
-0.191256 0.136986
-0.190626 0.139269
-0.190165 0.141553
-0.189597 0.143836
-0.189135 0.146119
-0.188606 0.148402
-0.188141 0.150685
-0.187664 0.152968
-0.187179 0.155251
-0.186732 0.157534
-0.186229 0.159817
-0.185818 0.162100
-0.185257 0.164384
-0.184851 0.166667
-0.184242 0.168950
-0.183832 0.171233
-0.183116 0.173516
-0.182667 0.175799
-0.181864 0.178082
-0.181344 0.180365
-0.180380 0.182648
-0.179781 0.184932
-0.178705 0.187215
-0.177961 0.189498
-0.176677 0.191781
-0.175850 0.194064
-0.174439 0.196347
-0.173372 0.198630
-0.171691 0.200913
-0.170586 0.203196
-0.168701 0.205479
-0.167195 0.207763
-0.164908 0.210046
-0.163363 0.212329
-0.160694 0.214612
-0.158547 0.216895
-0.155313 0.219178
-0.153018 0.221461
-0.149247 0.223744
-0.146255 0.226027
-0.141900 0.228311
-0.138669 0.230594
-0.133830 0.232877
-0.129998 0.235160
-0.124768 0.237443
-0.120781 0.239726
-0.115351 0.242009
-0.110948 0.244292
-0.105451 0.246575
-0.101216 0.248858
-0.095909 0.251142
-0.091368 0.253425
-0.086349 0.255708
-0.082479 0.257991
-0.077993 0.260274
-0.073792 0.262557
-0.069867 0.264840
-0.066803 0.267123
-0.063572 0.269406
-0.060065 0.271689
