title="d2z6      Re=38000     iterations=190001 "
 zone t="d2z6"variables=X,v/U
0.001370 0.000000
0.004110 -0.017626
0.006849 -0.049847
0.009589 -0.046285
0.012329 -0.040530
0.015068 -0.032559
0.017808 -0.022612
0.020548 -0.013566
0.023288 -0.004408
0.026027 0.006844
0.028767 0.017561
0.031507 0.028401
0.034247 0.040324
0.036986 0.052449
0.039726 0.063825
0.042466 0.076659
0.045205 0.088898
0.047945 0.101198
0.050685 0.113862
0.053425 0.126527
0.056164 0.138451
0.058904 0.151171
0.061644 0.162873
0.064384 0.174543
0.067123 0.185902
0.069863 0.196743
0.072603 0.206787
0.075342 0.216788
0.078082 0.225504
0.080822 0.233854
0.083562 0.241275
0.086301 0.247845
0.089041 0.253407
0.091781 0.258322
0.094521 0.262008
0.097260 0.265064
0.100000 0.267185
0.102740 0.268552
0.105479 0.269084
0.108219 0.269003
0.110959 0.267946
0.113699 0.266291
0.116438 0.263795
0.119178 0.260770
0.121918 0.257185
0.124658 0.253513
0.127397 0.249521
0.130137 0.245784
0.132877 0.241887
0.135616 0.238234
0.138356 0.234353
0.141096 0.230672
0.143836 0.226572
0.146575 0.222692
0.149315 0.218381
0.152055 0.214272
0.154795 0.209826
0.157534 0.205664
0.160274 0.201147
0.163014 0.197041
0.165753 0.192626
0.168493 0.188582
0.171233 0.184353
0.173973 0.180494
0.176712 0.176417
0.179452 0.172802
0.182192 0.168981
0.184932 0.165546
0.187671 0.162035
0.190411 0.158869
0.193151 0.155593
0.195890 0.152751
0.198630 0.149791
0.201370 0.147187
0.204110 0.144591
0.206849 0.142296
0.209589 0.139960
0.212329 0.138011
0.215068 0.135984
0.217808 0.134264
0.220548 0.132562
0.223288 0.131104
0.226027 0.129591
0.228767 0.128394
0.231507 0.127082
0.234247 0.126003
0.236986 0.124870
0.239726 0.123911
0.242466 0.122808
0.245205 0.121941
0.247945 0.120870
0.250685 0.119963
0.253425 0.118898
0.256164 0.117976
0.258904 0.116816
0.261644 0.115876
0.264384 0.114675
0.267123 0.113659
0.269863 0.112434
0.272603 0.111418
0.275342 0.110135
0.278082 0.109136
0.280822 0.107866
0.283562 0.106842
0.286301 0.105575
0.289041 0.104566
0.291781 0.103247
0.294521 0.102213
0.297260 0.100861
0.300000 0.099741
0.302740 0.098312
0.305479 0.097125
