title="d2z6      Re=38000     iterations=210001 "
 zone t="d2z6"variables=X,v/U
0.001370 0.000000
0.004110 0.011972
0.006849 0.061010
0.009589 0.108024
0.012329 0.147900
0.015068 0.179555
0.017808 0.202994
0.020548 0.221634
0.023288 0.237638
0.026027 0.251392
0.028767 0.264283
0.031507 0.276182
0.034247 0.286100
0.036986 0.294134
0.039726 0.299637
0.042466 0.302053
0.045205 0.302239
0.047945 0.300703
0.050685 0.297879
0.053425 0.294840
0.056164 0.291891
0.058904 0.288987
0.061644 0.286507
0.064384 0.284277
0.067123 0.282014
0.069863 0.279934
0.072603 0.277887
0.075342 0.275739
0.078082 0.273752
0.080822 0.271858
0.083562 0.270009
0.086301 0.268405
0.089041 0.266934
0.091781 0.265530
0.094521 0.264274
0.097260 0.263035
0.100000 0.261774
0.102740 0.260550
0.105479 0.259302
0.108219 0.258077
0.110959 0.256922
0.113699 0.255850
0.116438 0.254903
0.119178 0.254095
0.121918 0.253419
0.124658 0.252930
0.127397 0.252510
0.130137 0.252279
0.132877 0.252112
0.135616 0.252070
0.138356 0.252046
0.141096 0.252226
0.143836 0.252249
0.146575 0.252561
0.149315 0.252687
0.152055 0.253037
0.154795 0.253197
0.157534 0.253659
0.160274 0.253771
0.163014 0.254284
0.165753 0.254454
0.168493 0.254916
0.171233 0.255122
0.173973 0.255611
0.176712 0.255769
0.179452 0.256250
0.182192 0.256431
0.184932 0.256805
0.187671 0.256964
0.190411 0.257280
0.193151 0.257298
0.195890 0.257506
0.198630 0.257399
0.201370 0.257382
0.204110 0.257082
0.206849 0.256847
0.209589 0.256236
0.212329 0.255723
0.215068 0.254802
0.217808 0.253920
0.220548 0.252644
0.223288 0.251412
0.226027 0.249716
0.228767 0.248124
0.231507 0.246041
0.234247 0.244056
0.236986 0.241592
0.239726 0.239258
0.242466 0.236390
0.245205 0.233719
0.247945 0.230487
0.250685 0.227461
0.253425 0.223876
0.256164 0.220534
0.258904 0.216585
0.261644 0.212943
0.264384 0.208666
0.267123 0.204720
0.269863 0.200133
0.272603 0.195920
0.275342 0.191015
0.278082 0.186552
0.280822 0.181351
0.283562 0.176634
0.286301 0.171147
0.289041 0.166204
0.291781 0.160421
0.294521 0.155275
0.297260 0.149219
0.300000 0.143880
0.302740 0.137578
0.305479 0.132091
0.308219 0.125557
