title="d2z6      Re=38000     iterations=110001 "
 zone t="d2z6"variables=u/U,Y
0.000027 0.000000
0.001565 0.002283
-0.009047 0.004566
-0.038285 0.006849
-0.073745 0.009132
-0.110333 0.011416
-0.144593 0.013699
-0.180265 0.015982
-0.211897 0.018265
-0.248332 0.020548
-0.274487 0.022831
-0.303825 0.025114
-0.316521 0.027397
-0.328955 0.029680
-0.325192 0.031963
-0.319659 0.034247
-0.304834 0.036530
-0.289310 0.038813
-0.271134 0.041096
-0.253262 0.043379
-0.235064 0.045662
-0.216951 0.047945
-0.199218 0.050228
-0.181095 0.052511
-0.164328 0.054795
-0.147008 0.057078
-0.132944 0.059361
-0.119267 0.061644
-0.111301 0.063927
-0.103459 0.066210
-0.101372 0.068493
-0.097645 0.070776
-0.098238 0.073059
-0.096224 0.075342
-0.097388 0.077626
-0.095857 0.079909
-0.096729 0.082192
-0.095211 0.084475
-0.095515 0.086758
-0.093933 0.089041
-0.093730 0.091324
-0.092203 0.093607
-0.091730 0.095890
-0.090418 0.098174
-0.089937 0.100457
-0.088943 0.102740
-0.088641 0.105023
-0.087976 0.107306
-0.087942 0.109589
-0.087549 0.111872
-0.087783 0.114155
-0.087566 0.116438
-0.088014 0.118721
-0.087863 0.121005
-0.088439 0.123288
-0.088255 0.125571
-0.088866 0.127854
-0.088580 0.130137
-0.089144 0.132420
-0.088717 0.134703
-0.089180 0.136986
-0.088599 0.139269
-0.088930 0.141553
-0.088196 0.143836
-0.088382 0.146119
-0.087504 0.148402
-0.087545 0.150685
-0.086546 0.152968
-0.086455 0.155251
-0.085373 0.157534
-0.085175 0.159817
-0.084052 0.162100
-0.083774 0.164384
-0.082648 0.166667
-0.082314 0.168950
-0.081214 0.171233
-0.080844 0.173516
-0.079785 0.175799
-0.079393 0.178082
-0.078382 0.180365
-0.077978 0.182648
-0.077023 0.184932
-0.076611 0.187215
-0.075710 0.189498
-0.075295 0.191781
-0.074446 0.194064
-0.074030 0.196347
-0.073234 0.198630
-0.072816 0.200913
-0.072067 0.203196
-0.071649 0.205479
-0.070944 0.207763
-0.070524 0.210046
-0.069861 0.212329
-0.069439 0.214612
-0.068812 0.216895
-0.068389 0.219178
-0.067791 0.221461
-0.067366 0.223744
-0.066800 0.226027
-0.066373 0.228311
-0.065833 0.230594
-0.065407 0.232877
-0.064897 0.235160
-0.064473 0.237443
-0.063998 0.239726
-0.063580 0.242009
-0.063150 0.244292
-0.062742 0.246575
-0.062361 0.248858
-0.061967 0.251142
-0.061655 0.253425
-0.061277 0.255708
-0.061034 0.257991
-0.060676 0.260274
-0.060512 0.262557
-0.060174 0.264840
-0.060087 0.267123
-0.059766 0.269406
-0.059762 0.271689
-0.059459 0.273973
-0.059517 0.276256
-0.059226 0.278539
-0.059359 0.280822
-0.059081 0.283105
-0.059261 0.285388
-0.058993 0.287671
-0.059230 0.289954
-0.058971 0.292237
-0.059242 0.294521
-0.058989 0.296804
-0.059311 0.299087
-0.059068 0.301370
-0.059404 0.303653
-0.059166 0.305936
-0.059554 0.308219
-0.059323 0.310502
-0.059718 0.312785
-0.059494 0.315068
-0.059933 0.317352
-0.059715 0.319635
-0.060156 0.321918
-0.059943 0.324201
-0.060432 0.326484
-0.060227 0.328767
-0.060704 0.331050
-0.060503 0.333333
-0.061029 0.335616
-0.060831 0.337900
-0.061353 0.340183
-0.061164 0.342466
-0.061706 0.344749
-0.061516 0.347032
-0.062092 0.349315
-0.061916 0.351598
-0.062445 0.353881
-0.062259 0.356164
-0.062923 0.358447
-0.062763 0.360731
-0.063224 0.363014
-0.063043 0.365297
-0.063839 0.367580
-0.063692 0.369863
-0.064053 0.372146
-0.063886 0.374429
-0.064802 0.376712
-0.064661 0.378995
-0.064959 0.381279
-0.064817 0.383562
-0.065785 0.385845
-0.065655 0.388128
-0.065951 0.390411
-0.065835 0.392694
-0.066784 0.394977
-0.066671 0.397260
-0.067027 0.399543
-0.066941 0.401826
-0.067808 0.404110
-0.067719 0.406393
-0.068164 0.408676
-0.068109 0.410959
-0.068883 0.413242
-0.068831 0.415525
-0.069334 0.417808
-0.069310 0.420091
-0.070018 0.422374
-0.070008 0.424658
-0.070532 0.426941
-0.070547 0.429224
-0.071198 0.431507
-0.071228 0.433790
-0.071751 0.436073
-0.071809 0.438356
-0.072411 0.440639
-0.072487 0.442922
-0.072974 0.445205
-0.073072 0.447489
-0.073632 0.449772
-0.073753 0.452055
-0.074188 0.454338
-0.074330 0.456621
-0.074822 0.458904
-0.074980 0.461187
-0.075359 0.463470
-0.075538 0.465753
-0.075945 0.468037
-0.076134 0.470320
-0.076421 0.472603
-0.076619 0.474886
-0.076921 0.477169
-0.077121 0.479452
-0.077284 0.481735
-0.077477 0.484018
-0.077613 0.486301
-0.077783 0.488584
-0.077773 0.490868
-0.077913 0.493151
-0.077813 0.495434
-0.077898 0.497717
-0.077612 0.500000
