title="d2z6      Re=38000     iterations=40001 "
 zone t="d2z6"variables=u/U,Y
0.000002 0.000000
0.000218 0.002283
-0.000666 0.004566
-0.003794 0.006849
-0.008449 0.009132
-0.013607 0.011416
-0.018996 0.013699
-0.024198 0.015982
-0.029198 0.018265
-0.033910 0.020548
-0.038281 0.022831
-0.042404 0.025114
-0.046154 0.027397
-0.049725 0.029680
-0.052942 0.031963
-0.056053 0.034247
-0.058853 0.036530
-0.061622 0.038813
-0.064124 0.041096
-0.066689 0.043379
-0.068995 0.045662
-0.071510 0.047945
-0.073686 0.050228
-0.076306 0.052511
-0.078349 0.054795
-0.081197 0.057078
-0.082998 0.059361
-0.086101 0.061644
-0.087437 0.063927
-0.090653 0.066210
-0.091237 0.068493
-0.094245 0.070776
-0.093840 0.073059
-0.096236 0.075342
-0.094784 0.077626
-0.096253 0.079909
-0.093933 0.082192
-0.094383 0.084475
-0.091532 0.086758
-0.091086 0.089041
-0.088072 0.091324
-0.086978 0.093607
-0.084092 0.095890
-0.082617 0.098174
-0.080036 0.100457
-0.078406 0.102740
-0.076206 0.105023
-0.074581 0.107306
-0.072767 0.109589
-0.071247 0.111872
-0.069784 0.114155
-0.068423 0.116438
-0.067259 0.118721
-0.066079 0.121005
-0.065159 0.123288
-0.064162 0.125571
-0.063433 0.127854
-0.062609 0.130137
-0.062026 0.132420
-0.061360 0.134703
-0.060885 0.136986
-0.060359 0.139269
-0.059960 0.141553
-0.059556 0.143836
-0.059207 0.146119
-0.058906 0.148402
-0.058588 0.150685
-0.058374 0.152968
-0.058071 0.155251
-0.057929 0.157534
-0.057628 0.159817
-0.057544 0.162100
-0.057237 0.164384
-0.057198 0.166667
-0.056877 0.168950
-0.056874 0.171233
-0.056534 0.173516
-0.056557 0.175799
-0.056194 0.178082
-0.056236 0.180365
-0.055849 0.182648
-0.055904 0.184932
-0.055489 0.187215
-0.055551 0.189498
-0.055108 0.191781
-0.055172 0.194064
-0.054702 0.196347
-0.054765 0.198630
-0.054266 0.200913
-0.054324 0.203196
-0.053798 0.205479
-0.053847 0.207763
-0.053294 0.210046
-0.053334 0.212329
-0.052753 0.214612
-0.052781 0.216895
-0.052173 0.219178
-0.052187 0.221461
-0.051552 0.223744
-0.051551 0.226027
-0.050888 0.228311
-0.050871 0.230594
-0.050182 0.232877
-0.050144 0.235160
-0.049428 0.237443
-0.049371 0.239726
-0.048628 0.242009
-0.048549 0.244292
-0.047779 0.246575
-0.047676 0.248858
-0.046879 0.251142
-0.046751 0.253425
-0.045927 0.255708
-0.045772 0.257991
-0.044921 0.260274
-0.044736 0.262557
-0.043858 0.264840
-0.043644 0.267123
-0.042739 0.269406
-0.042492 0.271689
-0.041561 0.273973
-0.041278 0.276256
-0.040323 0.278539
-0.040004 0.280822
-0.039024 0.283105
-0.038668 0.285388
-0.037664 0.287671
-0.037267 0.289954
-0.036241 0.292237
-0.035804 0.294521
-0.034757 0.296804
-0.034278 0.299087
-0.033213 0.301370
-0.032689 0.303653
-0.031608 0.305936
-0.031039 0.308219
-0.029944 0.310502
-0.029332 0.312785
-0.028225 0.315068
-0.027566 0.317352
-0.026452 0.319635
-0.025748 0.321918
-0.024628 0.324201
-0.023882 0.326484
-0.022761 0.328767
-0.021968 0.331050
-0.020851 0.333333
-0.020016 0.335616
-0.018904 0.337900
-0.018030 0.340183
-0.016928 0.342466
-0.016013 0.344749
-0.014927 0.347032
-0.013975 0.349315
-0.012905 0.351598
-0.011922 0.353881
-0.010874 0.356164
-0.009857 0.358447
-0.008835 0.360731
-0.007790 0.363014
-0.006796 0.365297
-0.005730 0.367580
-0.004767 0.369863
-0.003678 0.372146
-0.002751 0.374429
-0.001643 0.376712
-0.000753 0.378995
0.000366 0.381279
0.001217 0.383562
0.002347 0.385845
0.003155 0.388128
0.004295 0.390411
0.005060 0.392694
0.006198 0.394977
0.006920 0.397260
0.008060 0.399543
0.008734 0.401826
0.009873 0.404110
0.010500 0.406393
0.011629 0.408676
0.012211 0.410959
0.013332 0.413242
0.013864 0.415525
0.014976 0.417808
0.015460 0.420091
0.016554 0.422374
0.016993 0.424658
0.018071 0.426941
0.018460 0.429224
0.019524 0.431507
0.019866 0.433790
0.020904 0.436073
0.021202 0.438356
0.022219 0.440639
0.022469 0.442922
0.023468 0.445205
0.023672 0.447489
0.024640 0.449772
