title="d2z6      Re=38000     iterations=200001 "
 zone t="d2z6"variables=X,v/U
0.001370 0.000000
0.004110 0.017577
0.006849 0.094547
0.009589 0.165580
0.012329 0.211572
0.015068 0.233582
0.017808 0.242435
0.020548 0.246904
0.023288 0.249530
0.026027 0.250835
0.028767 0.251659
0.031507 0.251687
0.034247 0.250724
0.036986 0.249326
0.039726 0.247291
0.042466 0.244527
0.045205 0.241466
0.047945 0.237992
0.050685 0.234088
0.053425 0.230055
0.056164 0.225809
0.058904 0.221350
0.061644 0.216840
0.064384 0.212263
0.067123 0.207673
0.069863 0.203206
0.072603 0.198934
0.075342 0.194926
0.078082 0.191216
0.080822 0.187865
0.083562 0.184821
0.086301 0.182021
0.089041 0.179486
0.091781 0.177120
0.094521 0.174834
0.097260 0.172698
0.100000 0.170607
0.102740 0.168532
0.105479 0.166549
0.108219 0.164583
0.110959 0.162610
0.113699 0.160715
0.116438 0.158802
0.119178 0.156873
0.121918 0.154975
0.124658 0.153032
0.127397 0.151040
0.130137 0.149055
0.132877 0.147000
0.135616 0.144906
0.138356 0.142810
0.141096 0.140668
0.143836 0.138512
0.146575 0.136389
0.149315 0.134254
0.152055 0.132157
0.154795 0.130127
0.157534 0.128135
0.160274 0.126219
0.163014 0.124414
0.165753 0.122679
0.168493 0.121062
0.171233 0.119577
0.173973 0.118199
0.176712 0.116954
0.179452 0.115867
0.182192 0.114895
0.184932 0.114075
0.187671 0.113413
0.190411 0.112880
0.193151 0.112492
0.195890 0.112268
0.198630 0.112164
0.201370 0.112208
0.204110 0.112405
0.206849 0.112723
0.209589 0.113172
0.212329 0.113776
0.215068 0.114484
0.217808 0.115316
0.220548 0.116282
0.223288 0.117338
0.226027 0.118484
0.228767 0.119737
0.231507 0.121032
0.234247 0.122367
0.236986 0.123741
0.239726 0.125092
0.242466 0.126393
0.245205 0.127656
0.247945 0.128807
0.250685 0.129839
0.253425 0.130764
0.256164 0.131547
0.258904 0.132184
0.261644 0.132734
0.264384 0.133164
0.267123 0.133505
0.269863 0.133801
0.272603 0.134048
0.275342 0.134243
0.278082 0.134447
0.280822 0.134625
0.283562 0.134790
0.286301 0.134967
0.289041 0.135149
0.291781 0.135314
0.294521 0.135513
0.297260 0.135710
0.300000 0.135908
0.302740 0.136117
0.305479 0.136330
0.308219 0.136510
0.310959 0.136685
0.313699 0.136814
0.316438 0.136880
0.319178 0.136874
0.321918 0.136784
0.324658 0.136567
0.327397 0.136243
0.330137 0.135784
0.332877 0.135188
0.335616 0.134459
0.338356 0.133615
0.341096 0.132643
0.343836 0.131583
0.346575 0.130437
0.349315 0.129225
0.352055 0.127959
0.354795 0.126665
0.357534 0.125331
0.360274 0.123985
0.363014 0.122623
0.365753 0.121249
0.368493 0.119861
0.371233 0.118472
0.373973 0.117061
0.376712 0.115645
0.379452 0.114215
0.382192 0.112773
0.384932 0.111309
0.387671 0.109839
0.390411 0.108343
0.393151 0.106831
0.395890 0.105296
0.398630 0.103740
0.401370 0.102150
0.404110 0.100539
0.406849 0.098887
0.409589 0.097202
0.412329 0.095475
0.415068 0.093708
0.417808 0.091888
0.420548 0.090026
0.423288 0.088109
0.426027 0.086142
0.428767 0.084120
0.431507 0.082047
0.434247 0.079915
0.436986 0.077733
0.439726 0.075494
0.442466 0.073204
0.445205 0.070858
0.447945 0.068468
0.450685 0.066020
0.453425 0.063529
0.456164 0.060989
0.458904 0.058405
0.461644 0.055773
0.464384 0.053109
0.467123 0.050396
0.469863 0.047651
0.472603 0.044871
0.475342 0.042059
0.478082 0.039211
0.480822 0.036351
0.483562 0.033451
0.486301 0.030540
0.489041 0.027608
0.491781 0.024665
0.494521 0.021699
0.497260 0.018746
0.500000 0.015768
0.502740 0.012804
0.505479 0.009836
0.508219 0.006884
0.510959 0.003926
0.513699 0.001007
0.516438 -0.001919
0.519178 -0.004803
0.521918 -0.007675
0.524658 -0.010505
0.527397 -0.013324
0.530137 -0.016079
0.532877 -0.018827
0.535616 -0.021512
0.538356 -0.024172
0.541096 -0.026774
0.543836 -0.029354
0.546575 -0.031859
0.549315 -0.034349
0.552055 -0.036770
0.554795 -0.039161
0.557534 -0.041491
0.560274 -0.043794
0.563014 -0.046025
0.565753 -0.048235
0.568493 -0.050378
0.571233 -0.052486
0.573973 -0.054535
0.576712 -0.056548
0.579452 -0.058493
0.582192 -0.060406
0.584932 -0.062256
0.587671 -0.064063
0.590411 -0.065817
0.593151 -0.067530
0.595890 -0.069187
0.598630 -0.070813
0.601370 -0.072389
0.604110 -0.073926
0.606849 -0.075423
0.609589 -0.076879
0.612329 -0.078281
0.615068 -0.079641
0.617808 -0.080935
0.620548 -0.082164
0.623288 -0.083319
0.626027 -0.084391
0.628767 -0.085367
0.631507 -0.086253
0.634247 -0.087029
0.636986 -0.087700
0.639726 -0.088267
0.642466 -0.088724
0.645205 -0.089074
0.647945 -0.089334
0.650685 -0.089492
0.653425 -0.089568
0.656164 -0.089573
0.658904 -0.089511
0.661644 -0.089394
0.664384 -0.089249
0.667123 -0.089069
0.669863 -0.088884
0.672603 -0.088705
0.675342 -0.088546
0.678082 -0.088414
0.680822 -0.088347
0.683562 -0.088321
0.686301 -0.088392
0.689041 -0.088517
0.691781 -0.088779
0.694521 -0.089052
0.697260 -0.089557
0.700000 -0.089936
0.702740 -0.090690
0.705479 -0.091085
0.708219 -0.092042
0.710959 -0.092310
0.713699 -0.093398
0.716438 -0.093373
0.719178 -0.094426
0.721918 -0.093907
0.724658 -0.094682
0.727397 -0.093607
0.730137 -0.094169
0.732877 -0.092972
0.735616 -0.093729
0.738356 -0.093044
0.741096 -0.094177
0.743836 -0.094092
0.746575 -0.095295
0.749315 -0.095456
0.752055 -0.096496
0.754795 -0.096987
0.757534 -0.098302
0.760274 -0.099671
0.763014 -0.101828
0.765753 -0.104197
0.768493 -0.107043
0.771233 -0.109924
0.773973 -0.112905
0.776712 -0.115789
0.779452 -0.118588
0.782192 -0.121260
0.784932 -0.123838
0.787671 -0.126304
0.790411 -0.128700
0.793151 -0.131049
0.795890 -0.133329
0.798630 -0.135608
0.801370 -0.137861
0.804110 -0.140097
0.806849 -0.142345
0.809589 -0.144603
0.812329 -0.146829
0.815068 -0.149105
0.817808 -0.151368
0.820548 -0.153615
0.823288 -0.155900
0.826027 -0.158182
0.828767 -0.160425
0.831507 -0.162728
0.834247 -0.165007
0.836986 -0.167253
0.839726 -0.169557
0.842466 -0.171844
0.845205 -0.174089
0.847945 -0.176408
0.850685 -0.178707
0.853425 -0.180971
0.856164 -0.183317
0.858904 -0.185654
0.861644 -0.187957
0.864384 -0.190356
0.867123 -0.192755
0.869863 -0.195123
0.872603 -0.197594
0.875342 -0.200066
0.878082 -0.202495
0.880822 -0.205013
0.883562 -0.207502
0.886301 -0.209895
0.889041 -0.212310
0.891781 -0.214606
0.894521 -0.216680
0.897260 -0.218640
0.900000 -0.220325
0.902740 -0.221617
0.905479 -0.222645
0.908219 -0.223266
0.910959 -0.223395
0.913699 -0.223236
0.916438 -0.222700
0.919178 -0.221761
0.921918 -0.220700
0.924658 -0.219452
0.927397 -0.218018
0.930137 -0.216709
0.932877 -0.215449
0.935616 -0.214256
0.938356 -0.213494
0.941096 -0.213129
0.943836 -0.213283
0.946575 -0.214490
0.949315 -0.216923
0.952055 -0.220970
0.954795 -0.227559
0.957534 -0.237305
0.960274 -0.250930
0.963014 -0.269724
0.965753 -0.294292
0.968493 -0.324294
0.971233 -0.359227
0.973973 -0.396213
0.976712 -0.429002
0.979452 -0.450944
0.982192 -0.452844
0.984932 -0.424227
0.987671 -0.362611
0.990411 -0.270732
0.993151 -0.162022
0.995890 -0.061306
0.998630 -0.000069
