Itterate ,Time ,RMS_Error ,MAX_ABS_U_Error ,MAX_ABS_U_Error_position_X ,MAX_ABS_U_Error_position_Y ,MAX_ABS_V_Error ,MAX_ABS_V_Error_position_X, MAX_ABS_V_Error_position_Y ,MAX_RS_Error ,MAX_RS_Error_Position_X ,MAX_RS_Error_Position_Y ,Bulk_Velocity_ABS_Error ,Bulk_Velocity_ABS_Error_Position_X ,Bulk_Velocity_ABS_Error_Position_Y
88001,28.4788,1.24497,0.0428422,463,177,0.0468632,468,204,204.358,203,35,0.00298889,452,204,
89001,28.8024,1.06801,0.0561957,446,210,0.0404714,475,200,140.518,316,1,0.00226803,446,196,
90001,29.126,0.931088,0.0647805,455,189,0.0388494,478,129,108.516,522,122,0.00262018,454,180,
91001,29.4496,1.21032,0.06278,454,168,0.0507781,456,130,161.023,15,410,0.00317842,472,196,
92001,29.7732,1.13025,0.0489827,443,157,0.0401111,455,146,102.758,501,77,0.00284388,481,168,
93001,30.0969,1.24863,0.0382492,441,90,0.0430081,435,93,158.867,202,40,0.00253343,492,138,
94001,30.4205,0.945928,0.0362601,434,122,0.0408785,430,72,117.658,171,315,0.00178338,501,114,
95001,30.7441,1.18658,0.0351077,420,111,0.0443854,423,58,153.773,505,155,0.00179549,433,106,
96001,31.0677,0.881084,0.0341525,514,99,0.0497898,408,56,62.2231,379,1,0.00207207,414,95,
97001,31.3913,1.2864,0.0342248,392,89,0.0403803,381,60,181.608,570,25,0.002784,361,76,
98001,31.715,1.42031,0.0377907,363,85,0.0344816,345,63,198.702,117,207,0.00415319,319,85,
99001,32.0386,1.26519,0.0378226,276,91,0.033882,312,68,199.887,295,61,0.00396714,323,85,
100001,32.3622,1.2242,0.0338721,286,84,0.0333484,274,75,155.249,543,80,0.00303018,284,88,
101001,32.6858,0.995721,0.0383271,220,139,0.0364566,246,84,109.799,549,68,0.00227945,256,96,
102001,33.0094,0.927871,0.0417707,193,164,0.0386188,221,99,104.82,254,364,0.0016091,228,116,
103001,33.333,0.968622,0.0399295,173,194,0.0264979,201,106,219.189,80,281,0.00151135,495,41,
104001,33.6567,1.09101,0.0360943,163,223,0.0235175,392,32,251.084,69,303,0.00123802,399,28,
105001,33.9803,1.05575,0.0313277,160,247,0.0242837,372,39,185.556,58,325,0.00109085,366,45,
106001,34.3039,1.00689,0.0241507,165,266,0.0218734,352,43,259.446,49,343,0.0011055,446,10,
107001,34.6275,1.00364,0.0184253,175,279,0.022116,330,56,214.548,556,54,0.00140372,420,12,
108001,34.9511,1.00829,0.0183166,388,19,0.0202078,308,71,222.539,73,295,0.00143569,391,18,
109001,35.2748,0.874455,0.0185509,358,27,0.0173483,288,89,198.149,370,306,0.00141159,392,18,
110001,35.5984,0.669224,0.021737,325,38,0.0168153,316,78,122.38,397,1,0.00131878,365,25,
111001,35.922,0.716148,0.0229202,302,47,0.0174527,304,79,162.039,178,85,0.00130074,303,47,
112001,36.2456,0.656037,0.0231165,234,139,0.0172377,205,322,68.9417,357,8,0.00121277,351,23,
113001,36.5692,2.07399,0.0226818,219,158,0.0192776,217,327,701.712,61,325,0.00122689,391,21,
114001,36.8929,1.81842,0.0208146,205,177,0.0204605,231,328,374.122,262,4,0.0014615,367,24,
115001,37.2165,1.32797,0.0219562,196,134,0.0202683,248,325,409.056,155,131,0.00162513,341,31,
116001,37.5401,1.26244,0.0216997,184,152,0.0191187,231,81,227.944,327,4,0.00154906,313,44,
117001,37.8637,0.817031,0.022018,179,231,0.0191183,171,208,140.159,233,56,0.00142925,284,62,
118001,38.1873,0.693753,0.0227417,176,250,0.0170395,256,83,120.991,118,208,0.00144095,254,84,
119001,38.5109,1.14839,0.0243855,158,207,0.0189561,509,113,328.659,215,11,0.00125651,232,104,
120001,38.8346,0.919412,0.0267371,150,227,0.0271482,514,71,168.821,38,367,0.00152934,507,99,
121001,39.1582,1.01466,0.0271022,140,246,0.0246672,507,62,156.24,357,2,0.00152931,499,81,
122001,39.4818,1.487,0.025248,132,264,0.0269002,502,51,342.064,48,371,0.00158448,499,63,
123001,39.8054,0.900461,0.0258837,484,38,0.024348,500,32,114.923,479,1,0.00129607,484,37,
124001,40.129,1.02789,0.0235255,490,9,0.0209635,511,69,238.711,431,53,0.00106206,476,25,
125001,40.4527,0.880577,0.0217872,477,5,0.0218666,505,60,144.25,441,43,0.00119066,487,59,
126001,40.7763,1.37337,0.0223645,449,9,0.0189658,491,52,418.623,165,111,0.00145198,482,50,
127001,41.0999,1.74823,0.0234003,500,8,0.0215292,479,31,572.954,570,26,0.00155123,476,45,
128001,41.4235,1.08648,0.0289603,492,3,0.0236205,470,23,263.93,41,359,0.00135419,491,62,
129001,41.7471,0.857982,0.0265927,472,3,0.0234326,360,42,73.6928,524,118,0.00143013,491,59,
130001,42.0707,0.949825,0.0212421,392,13,0.0270983,503,68,180.889,351,16,0.00168956,503,69,
131001,42.3944,0.681776,0.0232932,374,17,0.0259207,472,24,63.1254,547,71,0.00174233,497,50,
132001,42.718,0.73188,0.0246572,450,4,0.020596,497,52,101.493,89,263,0.00145608,497,52,
133001,43.0416,0.944005,0.0184722,464,5,0.0191708,327,48,204.493,77,287,0.00104913,418,7,
134001,43.3652,0.84233,0.0191491,494,3,0.0192107,265,101,126.232,580,2,0.00100628,260,111,
135001,43.6888,0.833644,0.0147592,415,8,0.0196087,244,346,109.011,63,359,0.000987742,241,131,
136001,44.0125,0.684879,0.0132167,145,356,0.0187341,265,346,93.8783,580,3,0.000893494,383,23,
137001,44.3361,0.656579,0.0149099,487,3,0.0172015,204,169,72.0067,242,426,0.000873488,351,29,
138001,44.6597,0.72297,0.0171399,471,3,0.017504,187,200,106.781,215,11,0.000897653,466,4,
139001,44.9833,0.857063,0.0198656,244,425,0.0181341,217,164,199.085,569,28,0.000902244,211,172,
140001,45.3069,0.802326,0.0210703,258,423,0.0175106,171,243,106.479,365,1,0.00100576,173,238,
141001,45.6306,17.1698,0.0206351,268,419,0.0183529,162,267,6866.2,189,63,0.00107442,499,109,
142001,45.9542,0.837149,0.0197762,194,269,0.0236941,495,91,138.714,76,289,0.00154762,494,93,
143001,46.2778,0.971415,0.0218083,475,84,0.0314544,487,76,246.214,140,161,0.0018408,486,65,
144001,46.6014,1.16803,0.026291,504,2,0.0303537,480,57,132.21,500,166,0.00191033,487,41,
145001,46.925,0.943406,0.0258515,496,82,0.0261012,493,77,75.0263,163,120,0.00191028,493,81,
146001,47.2486,1.32135,0.0239837,535,54,0.020823,485,60,229.024,574,1,0.00173307,488,66,
147001,47.5723,0.647004,0.0181165,465,55,0.0195025,441,68,75.6775,132,177,0.00118777,480,46,
148001,47.8959,0.701297,0.0166647,451,21,0.026199,421,70,100.666,122,197,0.000956777,433,29,
149001,48.2195,0.766336,0.0167777,432,16,0.0236663,406,71,119.155,111,219,0.00116635,500,102,
150001,48.5431,1.49604,0.0171326,406,17,0.0245892,496,83,350.168,82,277,0.00142113,495,88,
151001,48.8667,1.8657,0.0226669,486,35,0.0237702,489,61,654.01,520,126,0.00143639,489,59,
152001,49.1904,0.504967,0.0251011,494,15,0.0194701,315,63,41.3049,351,181,0.00121128,471,49,
153001,49.514,2.59862,0.019602,494,6,0.0212947,473,61,981.151,218,8,0.00137783,473,65,
154001,49.8376,0.499685,0.0197751,497,75,0.0226888,495,74,34.837,81,279,0.00162964,494,75,
155001,50.1612,0.525649,0.0245825,468,66,0.0277509,497,89,58.2942,74,293,0.00178585,496,92,
156001,50.4848,1.80237,0.0303193,475,49,0.0345131,493,70,489.142,576,14,0.001812,478,73,
157001,50.8085,0.658981,0.0311221,487,26,0.0281455,497,82,61.7651,78,285,0.0017983,497,109,
158001,51.1321,0.774588,0.0317458,473,64,0.0395945,496,85,110.468,545,1,0.00208464,482,88,
159001,51.4557,1.01979,0.0378011,490,42,0.0293234,415,36,291.179,531,104,0.00182794,473,80,
160001,51.7793,0.768722,0.0269545,504,18,0.0299772,395,35,90.3792,205,31,0.00170307,465,68,
161001,52.1029,0.860848,0.0203503,480,92,0.027277,497,89,128.586,508,75,0.00141008,496,91,
162001,52.4265,0.550167,0.023197,499,69,0.023735,346,37,23.8407,338,1,0.00175379,481,54,
163001,52.7502,0.753935,0.0210989,467,28,0.0225463,319,44,98.1181,580,6,0.00155033,486,57,
164001,53.0738,0.821088,0.0148916,454,14,0.0220668,291,55,183.368,517,128,0.000924067,460,38,
165001,53.3974,0.555839,0.0142649,199,218,0.0226158,262,73,65.7976,254,13,0.00103462,494,97,
166001,53.721,0.510784,0.0181614,519,62,0.0215802,233,96,67.5772,534,48,0.00127908,515,52,
167001,54.0446,0.70298,0.0178121,512,75,0.0191201,479,26,147.862,568,30,0.00129323,480,54,
168001,54.3683,0.852889,0.0153774,478,13,0.015809,490,64,238.481,539,88,0.000909532,429,5,
169001,54.6919,0.643702,0.0146471,486,3,0.0189062,472,65,62.2421,49,345,0.00120024,472,67,
170001,55.0155,0.729797,0.0187297,472,11,0.0184203,527,24,153.127,570,26,0.00109476,467,33,
171001,55.3391,0.650448,0.0212145,520,12,0.0216665,523,27,77.5528,76,289,0.00104202,519,12,
172001,55.6627,0.864943,0.0172666,515,10,0.0245509,517,28,237.055,576,8,0.00123886,517,25,
173001,55.9864,0.697629,0.0164222,512,12,0.0226036,512,28,157.197,535,96,0.00116783,496,85,
174001,56.31,0.622541,0.0294698,509,70,0.0306971,498,66,68.8157,71,354,0.00165869,497,73,
175001,56.6336,0.789873,0.0300125,517,58,0.0358903,499,29,65.7525,165,113,0.0014843,499,58,
176001,56.9572,1.02753,0.0367771,485,6,0.0348339,492,22,170.428,85,271,0.0016901,416,54,
177001,57.2808,1.97708,0.0362151,470,6,0.0317922,480,20,738.835,193,55,0.00151241,459,47,
178001,57.6044,0.519372,0.0328175,450,12,0.0336978,457,38,38.5321,398,1,0.00193448,435,55,
179001,57.9281,0.523641,0.0276239,427,17,0.0387027,399,48,53.5423,26,388,0.00173107,366,63,
180001,58.2517,0.802946,0.0220338,369,18,0.0425885,369,61,184.787,257,40,0.00123396,400,57,
181001,58.5753,0.859635,0.0243616,403,18,0.041096,345,62,154.213,358,28,0.00133125,408,16,
182001,58.8989,2.21064,0.0225917,384,20,0.0316104,373,54,747.841,401,1,0.00121662,371,55,
183001,59.2225,1.20861,0.021551,492,5,0.0291769,350,58,300.238,157,127,0.00163192,349,58,
184001,59.5462,1.07862,0.0211282,354,25,0.0307748,275,102,315.633,82,277,0.00203737,277,101,
185001,59.8698,2.4072,0.0224999,337,28,0.0284776,241,123,906.622,49,343,0.00224265,244,121,
186001,60.1934,1.64163,0.0247999,256,111,0.0209038,211,144,439.112,78,285,0.00221836,257,111,
187001,60.517,1.18756,0.026111,230,133,0.0259057,507,71,206.25,35,371,0.0018523,233,132,
188001,60.8406,2.02142,0.0239901,517,74,0.0321048,506,75,640.422,54,333,0.00178667,493,74,
189001,61.1643,0.8467,0.0287086,504,31,0.0243168,494,40,151.471,138,165,0.00144347,488,52,
190001,61.4879,0.844327,0.0239798,162,191,0.0192376,242,82,152.527,66,347,0.00104214,494,59,
191001,61.8115,0.828525,0.0217767,122,276,0.0240543,499,111,105.447,524,118,0.00146059,498,111,
192001,62.1351,0.850967,0.0220558,272,55,0.0368908,499,89,122.587,112,217,0.00184363,494,100,
193001,62.4587,1.17865,0.0252784,492,43,0.037628,489,79,366.3,567,32,0.00228572,488,83,
194001,62.7823,1.34729,0.0298538,503,20,0.0270084,490,46,450.321,508,109,0.00170768,480,64,
195001,63.106,0.896804,0.0209287,109,370,0.0205402,479,63,211.815,56,329,0.00180918,479,64,
196001,63.4296,0.839257,0.0186053,466,24,0.0219523,475,35,204.225,189,63,0.0015727,480,62,
197001,63.7532,1.05294,0.0183654,111,289,0.0230865,475,35,333.37,553,60,0.00146515,474,39,
198001,64.0768,1.70243,0.0174898,465,4,0.0218731,467,20,604.934,96,249,0.00141667,474,45,
199001,64.4004,1.16797,0.0214072,442,4,0.0180416,467,23,355.851,62,317,0.00132174,439,5,
200001,64.7241,0.620772,0.0167616,358,16,0.0167729,105,282,52.1151,56,329,0.00124811,406,7,
201001,65.0477,0.5835,0.0147696,97,349,0.0154191,101,304,50.677,52,337,0.00131151,484,68,
202001,65.3713,0.802527,0.0166965,100,364,0.0153626,461,19,198.486,24,392,0.00113606,477,42,
203001,65.6949,0.83743,0.0158991,454,28,0.0165791,235,91,120.605,90,261,0.00101491,238,87,
204001,66.0185,0.998792,0.0158823,451,4,0.0169681,204,117,219.689,244,26,0.00117322,208,112,
205001,66.3421,2.62356,0.0126521,421,6,0.0142881,179,143,935.962,211,19,0.000966806,181,141,
206001,66.6658,0.561083,0.0124355,403,281,0.0120867,498,125,50.0535,300,9,0.000796089,157,174,
207001,66.9894,0.585904,0.0136224,420,250,0.0179591,497,107,85.4948,195,52,0.00116142,496,109,
208001,67.313,0.744248,0.0151359,436,217,0.0239444,495,87,195.643,202,37,0.0014767,492,95,
209001,67.6366,0.659073,0.0178638,472,40,0.0250534,486,71,115.562,213,17,0.00193037,486,71,
210001,67.9602,0.684517,0.0200717,486,20,0.0234175,483,41,82.3933,505,152,0.00179537,481,46,
211001,68.2839,7.79458,0.0186778,247,56,0.0207324,480,30,3110.7,530,106,0.00129448,476,37,
212001,68.6075,0.895804,0.0222622,482,4,0.0236826,490,108,170.609,510,146,0.00142435,489,110,
213001,68.9311,0.576025,0.0249843,466,3,0.0328019,483,88,79.4451,293,23,0.0016379,482,90,
214001,69.2547,1.99924,0.0238129,446,3,0.0206126,475,57,473.67,67,397,0.00139619,441,4,
215001,69.5783,0.783415,0.0209936,479,13,0.0256491,495,92,121.414,537,92,0.0013225,494,99,
216001,69.902,0.739055,0.0207263,529,10,0.0196621,533,31,97.0096,221,5,0.00113102,463,85,
217001,70.2256,0.598547,0.0186697,523,10,0.0181888,528,31,67.3592,229,270,0.00116303,465,76,
218001,70.5492,0.601506,0.0197508,451,58,0.0170211,522,27,79.5159,239,42,0.00149137,455,59,
219001,70.8728,0.801619,0.0191731,438,37,0.0145688,161,125,147.746,538,1,0.00129123,445,38,
220001,71.1964,0.942764,0.0156616,417,25,0.0173187,187,75,184.36,580,6,0.00100426,448,27,
221001,71.52,0.930988,0.014649,449,5,0.0155399,182,85,155.501,296,13,0.000946345,391,22,
222001,71.8437,0.699911,0.0138376,479,85,0.0191391,489,82,134.803,61,319,0.0011461,488,85,
223001,72.1673,2.82803,0.0202583,471,69,0.0277518,488,63,1096.9,502,162,0.0014075,468,67,
224001,72.4909,1.49166,0.0227783,452,5,0.0256609,478,51,406.084,75,291,0.00136962,478,66,
225001,72.8145,0.912868,0.0280057,438,3,0.0206452,488,112,116.023,65,349,0.00156946,487,110,
226001,73.1381,0.847305,0.0249143,414,4,0.0221244,488,51,147.824,64,355,0.00177964,475,78,
227001,73.4618,0.683277,0.0204327,382,6,0.021632,474,48,79.087,482,202,0.00165902,473,58,
