title="d2z6      Re=38000     iterations=100001 "
 zone t="d2z6"variables=u/U,Y
-0.000015 0.000000
-0.010998 0.002283
-0.033552 0.004566
-0.056411 0.006849
-0.076671 0.009132
-0.094011 0.011416
-0.107607 0.013699
-0.118816 0.015982
-0.127527 0.018265
-0.135500 0.020548
-0.141827 0.022831
-0.148373 0.025114
-0.153282 0.027397
-0.158629 0.029680
-0.162154 0.031963
-0.165969 0.034247
-0.167968 0.036530
-0.169969 0.038813
-0.170449 0.041096
-0.170647 0.043379
-0.169849 0.045662
-0.168587 0.047945
-0.166921 0.050228
-0.164728 0.052511
-0.162616 0.054795
-0.159991 0.057078
-0.157745 0.059361
-0.155034 0.061644
-0.152842 0.063927
-0.150239 0.066210
-0.148202 0.068493
-0.145797 0.070776
-0.143966 0.073059
-0.141785 0.075342
-0.140171 0.077626
-0.138197 0.079909
-0.136794 0.082192
-0.134998 0.084475
-0.133801 0.086758
-0.132184 0.089041
-0.131226 0.091324
-0.129845 0.093607
-0.129215 0.095890
-0.128192 0.098174
-0.128011 0.100457
-0.127483 0.102740
-0.127826 0.105023
-0.127854 0.107306
-0.128682 0.109589
-0.129202 0.111872
-0.130368 0.114155
-0.131206 0.116438
-0.132538 0.118721
-0.133519 0.121005
-0.134931 0.123288
-0.136049 0.125571
-0.137628 0.127854
-0.139150 0.130137
-0.141058 0.132420
-0.143180 0.134703
-0.145338 0.136986
-0.147776 0.139269
-0.149732 0.141553
-0.151684 0.143836
-0.152839 0.146119
-0.153609 0.148402
-0.153584 0.150685
-0.152731 0.152968
-0.151566 0.155251
-0.149573 0.157534
-0.147914 0.159817
-0.145405 0.162100
-0.144012 0.164384
-0.142099 0.166667
-0.141376 0.168950
-0.139638 0.171233
-0.139404 0.173516
-0.138414 0.175799
-0.138542 0.178082
-0.137237 0.180365
-0.137500 0.182648
-0.136896 0.184932
-0.137233 0.187215
-0.135983 0.189498
-0.136391 0.191781
-0.136030 0.194064
-0.136698 0.196347
-0.135908 0.198630
-0.137039 0.200913
-0.137399 0.203196
-0.139083 0.205479
-0.139226 0.207763
-0.141496 0.210046
-0.142465 0.212329
-0.145080 0.214612
-0.145641 0.216895
-0.148409 0.219178
-0.149092 0.221461
-0.151716 0.223744
-0.151789 0.226027
-0.154193 0.228311
-0.154043 0.230594
-0.156173 0.232877
-0.155537 0.235160
-0.157455 0.237443
-0.156599 0.239726
-0.158290 0.242009
-0.157070 0.244292
-0.158506 0.246575
-0.157036 0.248858
-0.158176 0.251142
-0.156384 0.253425
-0.157239 0.255708
-0.155241 0.257991
-0.155779 0.260274
-0.153488 0.262557
-0.153574 0.264840
-0.151022 0.267123
-0.150500 0.269406
-0.147602 0.271689
-0.146462 0.273973
-0.143336 0.276256
-0.141760 0.278539
-0.138445 0.280822
-0.136669 0.283105
-0.133293 0.285388
-0.131427 0.287671
-0.127911 0.289954
-0.125861 0.292237
-0.122239 0.294521
-0.119838 0.296804
-0.116006 0.299087
-0.113164 0.301370
-0.109235 0.303653
-0.105990 0.305936
-0.101923 0.308219
-0.098357 0.310502
-0.094333 0.312785
-0.090540 0.315068
-0.086441 0.317352
-0.082455 0.319635
-0.078532 0.321918
-0.074416 0.324201
-0.070432 0.326484
-0.066192 0.328767
