title="d2z6      Re=38000     iterations=50001 "
 zone t="d2z6"variables=u/U,Y
0.000054 0.000000
0.015776 0.002283
0.029275 0.004566
0.028091 0.006849
0.019453 0.009132
0.019958 0.011416
0.016921 0.013699
0.021718 0.015982
0.019214 0.018265
0.021640 0.020548
0.015883 0.022831
0.014843 0.025114
0.007512 0.027397
0.006532 0.029680
-0.000531 0.031963
-0.001496 0.034247
-0.009299 0.036530
-0.011115 0.038813
-0.019495 0.041096
-0.021150 0.043379
-0.029617 0.045662
-0.030816 0.047945
-0.039740 0.050228
-0.041536 0.052511
-0.051678 0.054795
-0.055436 0.057078
-0.067151 0.059361
-0.073321 0.061644
-0.086215 0.063927
-0.094118 0.066210
-0.107490 0.068493
-0.116199 0.070776
-0.129524 0.073059
-0.138376 0.075342
-0.151285 0.077626
-0.159824 0.079909
-0.171895 0.082192
-0.179712 0.084475
-0.190329 0.086758
-0.197016 0.089041
-0.205426 0.091324
-0.210692 0.093607
-0.216301 0.095890
-0.220139 0.098174
-0.222852 0.100457
-0.225598 0.102740
-0.225943 0.105023
-0.228163 0.107306
-0.227052 0.109589
-0.229341 0.111872
-0.227704 0.114155
-0.230456 0.116438
-0.228962 0.118721
-0.232436 0.121005
-0.231463 0.123288
-0.235674 0.125571
-0.235357 0.127854
-0.240301 0.130137
-0.240608 0.132420
-0.246096 0.134703
-0.246856 0.136986
-0.252754 0.139269
-0.253697 0.141553
-0.259674 0.143836
-0.260460 0.146119
-0.266295 0.148402
-0.266582 0.150685
-0.271909 0.152968
-0.271427 0.155251
-0.276110 0.157534
-0.274719 0.159817
-0.278575 0.162100
-0.276282 0.164384
-0.279411 0.166667
-0.276344 0.168950
-0.278772 0.171233
-0.275101 0.173516
-0.277101 0.175799
-0.273007 0.178082
-0.274588 0.180365
-0.270173 0.182648
-0.271648 0.184932
-0.266974 0.187215
-0.268133 0.189498
-0.263150 0.191781
-0.264287 0.194064
-0.258925 0.196347
-0.259581 0.198630
-0.253703 0.200913
-0.254156 0.203196
-0.247646 0.205479
-0.247289 0.207763
-0.240032 0.210046
-0.239170 0.212329
-0.231102 0.214612
-0.229131 0.216895
-0.220233 0.219178
-0.217510 0.221461
-0.207822 0.223744
-0.203848 0.226027
-0.193467 0.228311
-0.188664 0.230594
-0.177731 0.232877
-0.171731 0.235160
-0.160434 0.237443
-0.153717 0.239726
-0.142264 0.242009
