title="d2z6      Re=38000     iterations=60001 "
 zone t="d2z6"variables=u/U,Y
-0.000043 0.000000
-0.023552 0.002283
-0.066229 0.004566
-0.101918 0.006849
-0.130028 0.009132
-0.152707 0.011416
-0.172336 0.013699
-0.190996 0.015982
-0.209267 0.018265
-0.226281 0.020548
-0.240368 0.022831
-0.249658 0.025114
-0.255425 0.027397
-0.254404 0.029680
-0.252605 0.031963
-0.244888 0.034247
-0.239958 0.036530
-0.230602 0.038813
-0.225083 0.041096
-0.215300 0.043379
-0.208875 0.045662
-0.198381 0.047945
-0.190927 0.050228
-0.180276 0.052511
-0.172463 0.054795
-0.162688 0.057078
-0.155334 0.059361
-0.147269 0.061644
-0.141032 0.063927
-0.135253 0.066210
-0.130571 0.068493
-0.127344 0.070776
-0.124437 0.073059
-0.123649 0.075342
-0.122400 0.077626
-0.123365 0.079909
-0.123273 0.082192
-0.125006 0.084475
-0.125431 0.086758
-0.127123 0.089041
-0.127587 0.091324
-0.128845 0.093607
-0.129158 0.095890
-0.129955 0.098174
-0.130168 0.100457
-0.130659 0.102740
-0.130916 0.105023
-0.131240 0.107306
-0.131629 0.109589
-0.131831 0.111872
-0.132345 0.114155
-0.132397 0.116438
-0.132982 0.118721
-0.132861 0.121005
-0.133495 0.123288
-0.133220 0.125571
-0.133931 0.127854
-0.133567 0.130137
-0.134373 0.132420
-0.133869 0.134703
-0.134623 0.136986
-0.133752 0.139269
-0.134021 0.141553
-0.132281 0.143836
-0.131551 0.146119
-0.128719 0.148402
-0.127128 0.150685
-0.123767 0.152968
-0.122274 0.155251
-0.119265 0.157534
-0.118494 0.159817
-0.115990 0.162100
-0.115726 0.164384
-0.113518 0.166667
-0.113439 0.168950
-0.111327 0.171233
-0.111329 0.173516
-0.109389 0.175799
-0.109475 0.178082
-0.107613 0.180365
-0.107778 0.182648
-0.106071 0.184932
-0.106294 0.187215
-0.104595 0.189498
-0.104840 0.191781
-0.103208 0.194064
-0.103437 0.196347
-0.101713 0.198630
-0.101876 0.200913
-0.100178 0.203196
-0.100248 0.205479
-0.098368 0.207763
-0.098296 0.210046
-0.096466 0.212329
-0.096244 0.214612
-0.094187 0.216895
-0.093791 0.219178
-0.091852 0.221461
-0.091295 0.223744
-0.089131 0.226027
-0.088421 0.228311
-0.086463 0.230594
-0.085633 0.232877
-0.083467 0.235160
-0.082536 0.237443
-0.080654 0.239726
-0.079659 0.242009
-0.077582 0.244292
-0.076549 0.246575
-0.074795 0.248858
-0.073746 0.251142
-0.071798 0.253425
-0.070754 0.255708
-0.069140 0.257991
-0.068109 0.260274
-0.066291 0.262557
-0.065287 0.264840
