title="d2z6      Re=38000     iterations=40001 "
 zone t="d2z6"variables=X,v/U
0.001370 0.000000
0.004110 0.001424
0.006849 0.006669
0.009589 0.010697
0.012329 0.013962
0.015068 0.016531
0.017808 0.018542
0.020548 0.020271
0.023288 0.021653
0.026027 0.022723
0.028767 0.023689
0.031507 0.024446
0.034247 0.024997
0.036986 0.025530
0.039726 0.025932
0.042466 0.026189
0.045205 0.026480
0.047945 0.026690
0.050685 0.026792
0.053425 0.026959
0.056164 0.027073
0.058904 0.027101
0.061644 0.027210
0.064384 0.027283
0.067123 0.027279
0.069863 0.027363
0.072603 0.027420
0.075342 0.027406
0.078082 0.027481
0.080822 0.027536
0.083562 0.027520
0.086301 0.027593
0.089041 0.027650
0.091781 0.027636
0.094521 0.027710
0.097260 0.027771
0.100000 0.027762
0.102740 0.027837
0.105479 0.027902
0.108219 0.027898
0.110959 0.027975
0.113699 0.028046
0.116438 0.028046
0.119178 0.028126
0.121918 0.028201
0.124658 0.028207
0.127397 0.028289
0.130137 0.028369
0.132877 0.028380
0.135616 0.028465
0.138356 0.028549
0.141096 0.028566
0.143836 0.028653
0.146575 0.028742
0.149315 0.028765
0.152055 0.028854
0.154795 0.028948
0.157534 0.028976
0.160274 0.029068
0.163014 0.029166
0.165753 0.029200
0.168493 0.029295
0.171233 0.029397
0.173973 0.029437
0.176712 0.029535
0.179452 0.029641
0.182192 0.029686
0.184932 0.029787
0.187671 0.029898
0.190411 0.029949
0.193151 0.030053
0.195890 0.030168
0.198630 0.030225
0.201370 0.030331
0.204110 0.030451
0.206849 0.030513
0.209589 0.030623
0.212329 0.030747
0.215068 0.030815
0.217808 0.030928
0.220548 0.031056
0.223288 0.031130
0.226027 0.031247
0.228767 0.031379
0.231507 0.031458
0.234247 0.031578
0.236986 0.031714
0.239726 0.031800
0.242466 0.031923
0.245205 0.032063
0.247945 0.032154
0.250685 0.032281
0.253425 0.032425
0.256164 0.032522
0.258904 0.032652
0.261644 0.032800
0.264384 0.032903
0.267123 0.033036
0.269863 0.033188
0.272603 0.033296
0.275342 0.033434
0.278082 0.033589
0.280822 0.033702
0.283562 0.033843
0.286301 0.034003
0.289041 0.034121
0.291781 0.034266
0.294521 0.034429
0.297260 0.034553
0.300000 0.034701
0.302740 0.034867
0.305479 0.034996
0.308219 0.035148
0.310959 0.035318
0.313699 0.035452
0.316438 0.035607
0.319178 0.035781
0.321918 0.035919
0.324658 0.036078
0.327397 0.036255
0.330137 0.036398
0.332877 0.036560
0.335616 0.036740
0.338356 0.036887
0.341096 0.037053
0.343836 0.037235
0.346575 0.037387
0.349315 0.037555
0.352055 0.037741
0.354795 0.037897
0.357534 0.038068
0.360274 0.038256
0.363014 0.038416
0.365753 0.038590
0.368493 0.038780
0.371233 0.038943
0.373973 0.039120
0.376712 0.039313
0.379452 0.039479
0.382192 0.039658
0.384932 0.039853
0.387671 0.040022
0.390411 0.040203
0.393151 0.040400
0.395890 0.040572
0.398630 0.040755
0.401370 0.040954
0.404110 0.041128
0.406849 0.041313
0.409589 0.041513
0.412329 0.041689
0.415068 0.041876
0.417808 0.042077
0.420548 0.042255
0.423288 0.042444
0.426027 0.042646
0.428767 0.042826
0.431507 0.043016
0.434247 0.043219
0.436986 0.043401
0.439726 0.043592
0.442466 0.043796
0.445205 0.043980
0.447945 0.044172
0.450685 0.044378
0.453425 0.044563
0.456164 0.044757
0.458904 0.044963
0.461644 0.045150
0.464384 0.045345
0.467123 0.045553
0.469863 0.045742
0.472603 0.045940
0.475342 0.046149
0.478082 0.046340
0.480822 0.046540
0.483562 0.046751
0.486301 0.046944
0.489041 0.047147
0.491781 0.047361
0.494521 0.047558
0.497260 0.047764
0.500000 0.047980
0.502740 0.048181
0.505479 0.048391
0.508219 0.048611
0.510959 0.048815
0.513699 0.049030
0.516438 0.049254
0.519178 0.049463
0.521918 0.049683
0.524658 0.049911
0.527397 0.050125
0.530137 0.050350
0.532877 0.050582
0.535616 0.050802
0.538356 0.051031
0.541096 0.051267
0.543836 0.051492
0.546575 0.051726
0.549315 0.051964
0.552055 0.052192
0.554795 0.052429
0.557534 0.052669
0.560274 0.052898
0.563014 0.053135
0.565753 0.053374
0.568493 0.053602
0.571233 0.053836
0.573973 0.054069
0.576712 0.054291
0.579452 0.054516
0.582192 0.054738
0.584932 0.054949
0.587671 0.055160
0.590411 0.055365
0.593151 0.055557
0.595890 0.055746
0.598630 0.055925
0.601370 0.056087
0.604110 0.056241
0.606849 0.056380
0.609589 0.056499
0.612329 0.056604
0.615068 0.056688
0.617808 0.056750
0.620548 0.056792
0.623288 0.056808
0.626027 0.056796
0.628767 0.056760
0.631507 0.056692
0.634247 0.056591
0.636986 0.056459
0.639726 0.056288
0.642466 0.056078
0.645205 0.055830
0.647945 0.055535
0.650685 0.055195
0.653425 0.054809
0.656164 0.054368
0.658904 0.053876
0.661644 0.053331
0.664384 0.052721
0.667123 0.052055
0.669863 0.051328
0.672603 0.050527
0.675342 0.049667
0.678082 0.048738
0.680822 0.047726
0.683562 0.046653
0.686301 0.045503
0.689041 0.044263
0.691781 0.042961
0.694521 0.041578
0.697260 0.040098
0.700000 0.038557
0.702740 0.036933
0.705479 0.035209
0.708219 0.033428
0.710959 0.031563
0.713699 0.029601
0.716438 0.027587
0.719178 0.025493
0.721918 0.023308
0.724658 0.021082
0.727397 0.018782
0.730137 0.016403
0.732877 0.013997
0.735616 0.011530
0.738356 0.008998
0.741096 0.006459
0.743836 0.003875
0.746575 0.001245
0.749315 -0.001370
0.752055 -0.004010
0.754795 -0.006672
0.757534 -0.009294
0.760274 -0.011919
0.763014 -0.014540
0.765753 -0.017094
0.768493 -0.019625
0.771233 -0.022126
0.773973 -0.024532
0.776712 -0.026890
0.779452 -0.029190
0.782192 -0.031369
0.784932 -0.033475
0.787671 -0.035498
0.790411 -0.037378
0.793151 -0.039168
0.795890 -0.040861
0.798630 -0.042404
0.801370 -0.043861
0.804110 -0.045235
0.806849 -0.046488
0.809589 -0.047703
0.812329 -0.048897
0.815068 -0.050049
0.817808 -0.051254
0.820548 -0.052532
0.823288 -0.053857
0.826027 -0.055311
0.828767 -0.056896
0.831507 -0.058576
0.834247 -0.060424
0.836986 -0.062431
0.839726 -0.064546
0.842466 -0.066814
0.845205 -0.069183
0.847945 -0.071570
0.850685 -0.073986
0.853425 -0.076368
0.856164 -0.078647
0.858904 -0.080851
0.861644 -0.082945
0.864384 -0.084899
0.867123 -0.086760
0.869863 -0.088517
0.872603 -0.090176
0.875342 -0.091814
0.878082 -0.093479
0.880822 -0.095281
0.883562 -0.097394
