title="d2z6      Re=38000     iterations=130001 "
 zone t="d2z6"variables=u/U,Y
-0.000007 0.000000
-0.008981 0.002283
-0.028830 0.004566
-0.051656 0.006849
-0.074637 0.009132
-0.105590 0.011416
-0.134661 0.013699
-0.177359 0.015982
-0.209217 0.018265
-0.252445 0.020548
-0.276829 0.022831
-0.306799 0.025114
-0.316530 0.027397
-0.325035 0.029680
-0.319317 0.031963
-0.307815 0.034247
-0.294243 0.036530
-0.276295 0.038813
-0.265150 0.041096
-0.252796 0.043379
-0.247565 0.045662
-0.242365 0.047945
-0.241911 0.050228
-0.241661 0.052511
-0.243946 0.054795
-0.245247 0.057078
-0.247113 0.059361
-0.245973 0.061644
-0.244991 0.063927
-0.239666 0.066210
-0.235816 0.068493
-0.227408 0.070776
-0.222030 0.073059
-0.212169 0.075342
-0.206215 0.077626
-0.195615 0.079909
-0.189359 0.082192
-0.178177 0.084475
-0.171598 0.086758
-0.159913 0.089041
-0.152978 0.091324
-0.141008 0.093607
-0.133799 0.095890
-0.121893 0.098174
-0.114624 0.100457
-0.103161 0.102740
-0.096107 0.105023
-0.085309 0.107306
-0.078701 0.109589
-0.068494 0.111872
-0.062410 0.114155
-0.052510 0.116438
-0.046896 0.118721
-0.037299 0.121005
-0.032196 0.123288
-0.023624 0.125571
-0.019337 0.127854
-0.012904 0.130137
-0.009801 0.132420
-0.006204 0.134703
-0.004446 0.136986
-0.003594 0.139269
-0.003036 0.141553
-0.004046 0.143836
-0.004298 0.146119
-0.006087 0.148402
-0.006813 0.150685
-0.008810 0.152968
-0.009869 0.155251
-0.011947 0.157534
-0.013291 0.159817
-0.015456 0.162100
-0.017056 0.164384
-0.019331 0.166667
-0.021162 0.168950
-0.023580 0.171233
-0.025615 0.173516
-0.028207 0.175799
-0.030420 0.178082
-0.033217 0.180365
-0.035579 0.182648
-0.038613 0.184932
-0.041090 0.187215
-0.044386 0.189498
-0.046941 0.191781
-0.050509 0.194064
-0.053105 0.196347
-0.056944 0.198630
-0.059534 0.200913
-0.063625 0.203196
-0.066166 0.205479
-0.070468 0.207763
-0.072916 0.210046
-0.077381 0.212329
-0.079692 0.214612
-0.084260 0.216895
-0.086397 0.219178
-0.091000 0.221461
-0.092933 0.223744
-0.097509 0.226027
-0.099215 0.228311
-0.103699 0.230594
-0.105167 0.232877
-0.109502 0.235160
-0.110733 0.237443
-0.114873 0.239726
-0.115879 0.242009
-0.119791 0.244292
-0.120597 0.246575
-0.124255 0.248858
-0.124895 0.251142
-0.128300 0.253425
-0.128814 0.255708
-0.131968 0.257991
-0.132400 0.260274
-0.135327 0.262557
-0.135723 0.264840
-0.138445 0.267123
-0.138844 0.269406
-0.141406 0.271689
-0.141846 0.273973
-0.144267 0.276256
-0.144778 0.278539
-0.147111 0.280822
-0.147711 0.283105
-0.149973 0.285388
-0.150677 0.287671
-0.152897 0.289954
-0.153704 0.292237
-0.155886 0.294521
-0.156782 0.296804
-0.158941 0.299087
-0.159909 0.301370
-0.162007 0.303653
-0.163024 0.305936
-0.165076 0.308219
-0.166122 0.310502
-0.168078 0.312785
-0.169139 0.315068
-0.171045 0.317352
-0.172131 0.319635
-0.173920 0.321918
-0.175042 0.324201
-0.176871 0.326484
-0.178074 0.328767
-0.179926 0.331050
-0.181325 0.333333
-0.183266 0.335616
-0.184880 0.337900
-0.187441 0.340183
-0.189491 0.342466
-0.191991 0.344749
-0.194456 0.347032
-0.198122 0.349315
-0.201036 0.351598
-0.204470 0.353881
-0.207745 0.356164
-0.211921 0.358447
-0.215300 0.360731
-0.218773 0.363014
-0.222047 0.365297
-0.225550 0.367580
-0.228627 0.369863
-0.231351 0.372146
-0.234363 0.374429
-0.237421 0.376712
-0.240325 0.378995
-0.242622 0.381279
-0.244920 0.383562
-0.245980 0.385845
-0.247000 0.388128
-0.245883 0.390411
-0.245814 0.392694
-0.243770 0.394977
-0.243418 0.397260
-0.241336 0.399543
-0.241252 0.401826
-0.239842 0.404110
-0.240047 0.406393
-0.238765 0.408676
-0.238933 0.410959
-0.237665 0.413242
-0.237420 0.415525
-0.235231 0.417808
-0.234335 0.420091
-0.231684 0.422374
-0.230193 0.424658
-0.226547 0.426941
-0.224561 0.429224
-0.220854 0.431507
-0.218535 0.433790
-0.213961 0.436073
-0.211321 0.438356
-0.207031 0.440639
-0.204138 0.442922
-0.198820 0.445205
-0.195578 0.447489
-0.190657 0.449772
-0.187021 0.452055
-0.180623 0.454338
-0.176314 0.456621
-0.170230 0.458904
-0.165117 0.461187
-0.156826 0.463470
-0.150626 0.465753
-0.142655 0.468037
-0.135323 0.470320
-0.124760 0.472603
-0.116247 0.474886
-0.106199 0.477169
-0.096605 0.479452
-0.084236 0.481735
-0.073753 0.484018
-0.062285 0.486301
-0.051134 0.488584
-0.038007 0.490868
-0.026524 0.493151
-0.014895 0.495434
-0.003384 0.497717
0.009160 0.500000
0.020356 0.502283
0.030809 0.504566
0.041417 0.506849
0.052181 0.509132
0.061952 0.511416
0.070305 0.513699
0.079127 0.515982
0.087508 0.518265
0.095280 0.520548
0.101289 0.522831
0.108056 0.525114
0.114111 0.527397
0.119905 0.529680
0.123887 0.531963
0.128844 0.534247
0.133086 0.536530
0.137338 0.538813
0.140002 0.541096
0.143782 0.543379
0.147115 0.545662
0.150574 0.547945
0.152806 0.550228
0.156088 0.552511
0.159080 0.554795
0.162132 0.557078
0.164187 0.559361
0.166990 0.561644
0.169264 0.563927
0.171520 0.566210
0.172673 0.568493
0.174133 0.570776
0.174664 0.573059
0.175039 0.575342
0.174167 0.577626
0.173540 0.579909
0.172325 0.582192
0.171187 0.584475
0.169342 0.586758
0.168235 0.589041
0.167228 0.591324
0.166583 0.593607
0.165746 0.595890
0.165771 0.598174
0.165855 0.600457
0.166349 0.602740
0.166571 0.605023
0.167302 0.607306
0.167756 0.609589
0.168428 0.611872
