title="d2z6      Re=38000     iterations=70001 "
 zone t="d2z6"variables=X,v/U
0.001370 0.000000
0.004110 0.004673
0.006849 0.023550
0.009589 0.043223
0.012329 0.063129
0.015068 0.083149
0.017808 0.102144
0.020548 0.119628
0.023288 0.135204
0.026027 0.148019
0.028767 0.158359
0.031507 0.166326
0.034247 0.171986
0.036986 0.176098
0.039726 0.178977
0.042466 0.180822
0.045205 0.182181
0.047945 0.183133
0.050685 0.183688
0.053425 0.184126
0.056164 0.184363
0.058904 0.184330
0.061644 0.184196
0.064384 0.183853
0.067123 0.183245
0.069863 0.182519
0.072603 0.181588
0.075342 0.180424
0.078082 0.179159
0.080822 0.177729
0.083562 0.176114
0.086301 0.174431
0.089041 0.172626
0.091781 0.170685
0.094521 0.168712
0.097260 0.166668
0.100000 0.164547
0.102740 0.162448
0.105479 0.160350
0.108219 0.158252
0.110959 0.156249
0.113699 0.154332
0.116438 0.152492
0.119178 0.150813
0.121918 0.149281
0.124658 0.147877
0.127397 0.146660
0.130137 0.145613
0.132877 0.144693
0.135616 0.143950
0.138356 0.143355
0.141096 0.142867
0.143836 0.142512
0.146575 0.142285
0.149315 0.142113
0.152055 0.142052
0.154795 0.142058
0.157534 0.142102
0.160274 0.142169
0.163014 0.142278
0.165753 0.142299
0.168493 0.142299
0.171233 0.142163
0.173973 0.141888
0.176712 0.141382
0.179452 0.140724
0.182192 0.139731
0.184932 0.138573
0.187671 0.137106
0.190411 0.135476
0.193151 0.133557
0.195890 0.131583
0.198630 0.129323
0.201370 0.127079
0.204110 0.124617
0.206849 0.122206
0.209589 0.119596
0.212329 0.117121
0.215068 0.114435
0.217808 0.111915
0.220548 0.109222
0.223288 0.106695
0.226027 0.103987
0.228767 0.101497
0.231507 0.098797
0.234247 0.096337
0.236986 0.093686
0.239726 0.091303
0.242466 0.088715
0.245205 0.086492
0.247945 0.084041
0.250685 0.082029
0.253425 0.079807
0.256164 0.078082
0.258904 0.076118
0.261644 0.074711
0.264384 0.073012
0.267123 0.071830
0.269863 0.070317
0.272603 0.069236
0.275342 0.067794
0.278082 0.066821
0.280822 0.065682
0.283562 0.065216
0.286301 0.064957
0.289041 0.065441
0.291781 0.066130
0.294521 0.067227
0.297260 0.068266
0.300000 0.069346
0.302740 0.070320
0.305479 0.071251
0.308219 0.072115
0.310959 0.072976
0.313699 0.073807
0.316438 0.074643
0.319178 0.075494
0.321918 0.076370
0.324658 0.077263
0.327397 0.078220
0.330137 0.079208
0.332877 0.080257
0.335616 0.081367
0.338356 0.082547
0.341096 0.083778
0.343836 0.085105
0.346575 0.086481
0.349315 0.087944
0.352055 0.089471
0.354795 0.091082
0.357534 0.092739
0.360274 0.094496
0.363014 0.096286
0.365753 0.098160
0.368493 0.100069
0.371233 0.102055
0.373973 0.104046
0.376712 0.106117
0.379452 0.108167
0.382192 0.110271
0.384932 0.112329
0.387671 0.114415
0.390411 0.116397
0.393151 0.118374
0.395890 0.120181
0.398630 0.121911
0.401370 0.123388
0.404110 0.124701
0.406849 0.125641
0.409589 0.126316
0.412329 0.126493
0.415068 0.126292
0.417808 0.125486
0.420548 0.124229
0.423288 0.122308
0.426027 0.119939
0.428767 0.116940
0.431507 0.113581
0.434247 0.109710
0.436986 0.105642
0.439726 0.101216
0.442466 0.096762
0.445205 0.092090
0.447945 0.087513
0.450685 0.082794
0.453425 0.078234
0.456164 0.073548
0.458904 0.069017
0.461644 0.064341
0.464384 0.059783
0.467123 0.055033
0.469863 0.050351
0.472603 0.045427
0.475342 0.040507
0.478082 0.035308
0.480822 0.030059
0.483562 0.024501
0.486301 0.018859
0.489041 0.012907
0.491781 0.006858
0.494521 0.000526
0.497260 -0.005883
0.500000 -0.012524
0.502740 -0.019196
0.505479 -0.026028
0.508219 -0.032830
0.510959 -0.039711
0.513699 -0.046491
0.516438 -0.053272
0.519178 -0.059879
0.521918 -0.066420
0.524658 -0.072722
0.527397 -0.078897
0.530137 -0.084784
0.532877 -0.090499
0.535616 -0.095888
0.538356 -0.101077
0.541096 -0.105923
0.543836 -0.110551
0.546575 -0.114845
0.549315 -0.118916
0.552055 -0.122679
0.554795 -0.126241
0.557534 -0.129543
0.560274 -0.132686
0.563014 -0.135656
0.565753 -0.138536
0.568493 -0.141344
0.571233 -0.144160
0.573973 -0.146985
0.576712 -0.149852
0.579452 -0.152722
0.582192 -0.155530
0.584932 -0.158169
0.587671 -0.160528
0.590411 -0.162464
0.593151 -0.163899
0.595890 -0.164776
0.598630 -0.165089
0.601370 -0.164889
0.604110 -0.164266
0.606849 -0.163294
0.609589 -0.162085
0.612329 -0.160713
0.615068 -0.159226
0.617808 -0.157671
0.620548 -0.156082
0.623288 -0.154449
0.626027 -0.152804
0.628767 -0.151149
0.631507 -0.149472
0.634247 -0.147793
0.636986 -0.146118
0.639726 -0.144423
0.642466 -0.142739
0.645205 -0.141064
0.647945 -0.139377
0.650685 -0.137707
0.653425 -0.136051
0.656164 -0.134384
0.658904 -0.132742
0.661644 -0.131115
0.664384 -0.129482
0.667123 -0.127878
0.669863 -0.126290
0.672603 -0.124698
0.675342 -0.123140
0.678082 -0.121597
0.680822 -0.120052
0.683562 -0.118545
0.686301 -0.117051
