title="Re=1000 iter=88001  T=72.58  GRID=118x118"
 variables=X, Y, si, u, v, ro, P, S
zone t="d2z6",i=188,j=141
0.000000   1.000000   0.000000  0.144546893918  -0.030166107946   0.966330966331   0.483060134737   -1.830229586398
0.008475   1.000000   0.000000  0.665572726496  -0.277086930903   0.975521945212   0.485225765584   -1.824573462652
0.016949   1.000000   0.000000  0.785882260704  -0.064053304401   0.999342630290   0.496564789856   -1.800022558632
0.025424   1.000000   0.000000  0.829512879166  -0.035795635042   1.002589977612   0.497839196783   -1.797477499862
0.033898   1.000000   0.000000  0.821186385458  -0.026413241565   1.003672866292   0.498448812706   -1.796230461786
0.042373   1.000000   0.000000  0.816988114817  -0.037724371425   1.002367657933   0.497831446881   -1.797464348398
0.050847   1.000000   0.000000  0.827104793298  -0.033622030583   1.002840640726   0.497984423962   -1.797178409559
0.059322   1.000000   0.000000  0.825557139414  -0.030146234642   1.003241734959   0.498197538885   -1.796745685807
0.067797   1.000000   0.000000  0.823980565145  -0.033677773371   1.002834210824   0.498007077167   -1.797124880081
0.076271   1.000000   0.000000  0.827388501076  -0.032602781626   1.002958225117   0.498040797885   -1.797065769779
0.084746   1.000000   0.000000  0.827104607693  -0.031097197887   1.003131965374   0.498129909285   -1.796885759302
0.093220   1.000000   0.000000  0.826550971372  -0.032210668410   1.003003468116   0.498070338656   -1.797004086136
0.101695   1.000000   0.000000  0.827917525754  -0.031744886529   1.003057216494   0.498085839201   -1.796976636378
0.110169   1.000000   0.000000  0.827946412515  -0.030967345588   1.003146952795   0.498130404009   -1.796887088316
0.118644   1.000000   0.000000  0.827788507843  -0.031245952248   1.003114796847   0.498115660781   -1.796916297024
0.127119   1.000000   0.000000  0.828414837333  -0.030944989771   1.003149533126   0.498127800639   -1.796893649766
0.135593   1.000000   0.000000  0.828520196102  -0.030481977687   1.003202977432   0.498153606153   -1.796842056532
0.144068   1.000000   0.000000  0.828519696823  -0.030473378598   1.003203970056   0.498154105833   -1.796841050288
0.152542   1.000000   0.000000  0.828852426284  -0.030251856240   1.003229541883   0.498164105149   -1.796821902914
0.161017   1.000000   0.000000  0.828973111797  -0.029960730336   1.003263150501   0.498179878151   -1.796790537882
0.169492   1.000000   0.000000  0.829037156889  -0.029881600753   1.003272285893   0.498183905496   -1.796782626991
0.177966   1.000000   0.000000  0.829247013025  -0.029733544983   1.003289379157   0.498190691858   -1.796769597556
0.186441   1.000000   0.000000  0.829368117077  -0.029565715678   1.003308756010   0.498199355854   -1.796752534938
0.194915   1.000000   0.000000  0.829459201480  -0.029508385691   1.003315375256   0.498201901702   -1.796747686215
0.203390   1.000000   0.000000  0.829615370853  -0.029440399455   1.003323224972   0.498204519839   -1.796742887167
0.211864   1.000000   0.000000  0.829733571621  -0.029377266203   1.003330514471   0.498207174152   -1.796737904136
0.220339   1.000000   0.000000  0.829835461579  -0.029379642541   1.003330240092   0.498206188925   -1.796740191023
