39937083391199313e-24,1480044005546157e-21,26747799610029217e-22,4336027587708804e-21,4617181149601709e-21,4685340119602823e-21,3020254789749256e-21,9826868490621927e-22,-28191996926127726e-22,-695558316614791e-20,-1276209421603162e-20,-18789267736832863e-21,-26344676756510438e-21,-3398218299671801e-20,-42992641455939036e-21,-51945318734425265e-21,-6211819862883504e-20,-7210285032784219e-20,-8316448912937714e-20,-9392113563577464e-20,-0.00010562335600666416,-0.00011691820137827672,-0.00012903867622529895,-0.0001406625109697638,-0.0001530017817633025,-0.00016476599518406557,-0.00017714286004696182,-0.0001888744418055131,-0.00020112083507429387,-0.0002126572863096379,-0.00022461340693872978,-0.00023579818464479523,-0.0002473083842005275,-0.0002579872934733589,-0.0002688970547769206,-0.0002789158470928974,-0.0002890700473658604,-0.00029827336173362027,-0.00030751590644241615,-0.00031574759414981524,-0.0003239224217403309,-0.000331027217949482,-0.00033798060562346917,-0.00034380704720070706,-0.0003493910893232579,-0.00035379552398686313,-0.00035787260398707066,-0.00036072408799328983,-0.0003631721192193533,-0.00036435795747085547,-0.0003650761271068077,-0.00036450777024067145,-0.00036342248337178077,-0.00036104146210304484,-0.00035811215207965595,-0.00035389570230357886,-0.000349120151816788,-0.00034308616834212495,-0.00033650497709646375,-0.0003287159336258364,-0.00032041577748541584,-0.00031098126978126964,-0.0003010966266319683,-0.0002901742379758514,-0.00027888730983778234,-0.00026668156455387116,-0.0002542202041601946,-0.00024097946520305622,-0.0002276130159709582,-0.00021362429246672267,-0.000199657367894246,-0.00018523912065810917,-0.00017100347354440177,-0.00015649663011054458,-0.00014234138105613986,-0.00012809888245936358,-0.00011437947508922015,-0.0001007547572587092,-8782106576717752e-20,-7515590846929707e-20,-6333991888759863e-20,-51952049575734475e-21,-41555440804769643e-21,-3172612511956444e-20,-2300784648538451e-20,-14969375952251007e-21,-8132879555580552e-21,-2055274491314663e-21,276574005864792e-20,6790585024522358e-21,9550561687484572e-21,11531178565103195e-21,12300916444852048e-21,12383353544893068e-21,11400397753264506e-21,9938636923959575e-21,7707965567526726e-21,5410288485695558e-21,2916849383266906e-21,11335950210416684e-22,7479867295144984e-23
34544084873921424e-23,30073868200092075e-22,5461216720558979e-21,7741687251963894e-21,74926574096906235e-22,5532006073748473e-21,1285681813844896e-22,-74549920580354835e-22,-186335253784475e-19,-3194174973543819e-20,-4864612648043908e-20,-6719949438143938e-20,-8879978506502707e-20,-0.00011187824430061789,-0.00013760246122614453,-0.0001644135175248954,-0.0001934662770794972,-0.00022322829389034526,-0.00025484841377564597,-0.0002868291601288346,-0.00032031399285304264,-0.0003538442188299969,-0.0003885551487896794,-0.00042302797621791914,-0.00045838533388780977,-0.0004932479119902664,-0.0005287204358167396,-0.0005634620048729037,-0.0005985542330923219,-0.000632693378928844,-0.0006669332689266511,-0.0007000062657796577,-0.0007329346012797303,-0.0007644861153089768,-0.0007956487239159754,-0.0008252256815173583,-0.0008541690741395757,-0.0008813181356678625,-0.0009075888562479593,-0.000931857647173757,-0.0009550053625183005,-0.0009759473811471262,-0.0009955315301264068,-0.0010127144595795134,-0.0010283141059568644,-0.0010413310969252573,-0.0010525574807083602,-0.0010610408321285413,-0.0010675519837295426,-0.0010711885257332168,-0.0010727051919125017,-0.0010712525676585909,-0.0010675745986493256,-0.0010608775513166286,-0.0010518998189659636,-0.0010399055233250715,-0.0010256323881117867,-0.00100840383155372,-0.0009889611617603527,-0.0009666875877412395,-0.0009423313672411116,-0.0009153348547983018,-0.0008864555059353258,-0.0008551928798163254,-0.0008223145803133709,-0.0007873740304897883,-0.0007511485183991395,-0.0007132405520363081,-0.0006744351833971514,-0.0006343778256076263,-0.0005938579602548686,-0.0005525564422649993,-0.0005112625597504596,-0.00046968405555746395,-0.0004286043120645236,-0.00038774856967794445,-0.0003478877564174478,-0.0003087546714880999,-0.0002711006752328311,-0.00023465591848014977,-0.00020014475521640238,-0.0001672844229808984,-0.00013676463865927398,-0.0001082794563517834,-824760516512611e-19,-59014779141308384e-21,-3849162821915632e-20,-20521735841505447e-21,-5639371978420866e-21,659973483815769e-20,1573783282711826e-20,22298816304022776e-21,2592519140962921e-20,27253218962261918e-21,2606725997312973e-20,23173119717291924e-21,18571097492706568e-21,13331940601819087e-21,7775870199990526e-21,3303732461072547e-21,45145977446473767e-23
385088239979193e-21,3004840124858875e-21,4858018109623092e-21,5680742613696102e-21,29048667044665837e-22,-2821198760274247e-21,-1336363384899344e-20,-27536027864017217e-21,-4679069684112235e-20,-6965125755400426e-20,-9735066821739944e-20,-0.00012827598861065616,-0.00016355149987961817,-0.0002015143095852248,-0.00024323943325245214,-0.0002870622448643433,-0.0003340389399073747,-0.0003825296040492665,-0.0004335854522074448,-0.00048560501692711093,-0.0005396386402185122,-0.0005941294521111471,-0.0006501253467948102,-0.0007061157018491613,-0.000763141254853533,-0.0008197367516665752,-0.0008769296262180403,-0.0009332979019418697,-0.0009898492917102685,-0.0010452026958803354,-0.0011003402307139974,-0.0011539195777327492,-0.0012068924772543265,-0.0012579540062256137,-0.0013080222031169582,-0.001355829109773264,-0.001402257391680334,-0.0014460767003569176,-0.0014881343875782294,-0.001527239455297472,-0.0015642057042392903,-0.0015978842641047695,-0.0016290587387041567,-0.001656626074183335,-0.0016813444399646845,-0.0017021610183842386,-0.0017198144717812172,-0.0017333071418434488,-0.00174336498050833,-0.0017490506469154414,-0.0017510847095817338,-0.0017485952352648425,-0.0017423048924212017,-0.0017314118482275867,-0.0017166481128434916,-0.001697285903682309,-0.001674073164424133,-0.0016463590214566104,-0.0016149128921073535,-0.0015791622460404812,-0.001539902087655916,-0.0014966379413750325,-0.0014501927594857166,-0.0014001478684458853,-0.0013473545228330365,-0.001291465471737349,-0.0012333584597288977,-0.001172751088080626,-0.0011105435626313617,-0.0010465096226985934,-0.0009815657607069484,-0.000915531160053262,-0.0008493304688242013,-0.0007828159138820749,-0.0007169105061905717,-0.000651485769078469,-0.0005874519895818602,-0.0005246853011390787,-0.00046407127637038343,-0.0004054754248888792,-0.0003497460485594978,-0.0002967225389652866,-0.00024720298390884613,-0.00020098495850830511,-0.00015880287374159314,-0.00012039622539781614,-8642109431897813e-20,-5654101026464976e-20,-31316314727234884e-21,-10312852161612714e-21,60279660970161375e-22,18267588025671527e-21,2611779808258763e-20,30311533204626053e-21,307670868032784e-19,28456031918930965e-21,23581328767350783e-21,17439244317567534e-21,10592176945785457e-21,4701059543816323e-21,7197883623217895e-22
21945722923338724e-23,18861785728965848e-22,1838662862882606e-21,-2495050131602498e-22,-7012411479990026e-21,-17850952688821807e-21,-34690413281343516e-21,-5637586620586274e-20,-8438490262484077e-20,-0.00011723005221580254,-0.0001561266517673426,-0.00019941206658818226,-0.00024816084275525505,-0.0003006350881875341,-0.0003578410021695614,-0.0004180255196109918,-0.0004821668724187295,-0.0005485315777583553,-0.0006180901721273771,-0.0006891476394105991,-0.0007626746016470762,-0.000837023475124054,-0.0009131651282294873,-0.00098950228758133,-0.0010670018338886536,-0.0011441161516382423,-0.0012218017186419342,-0.001298558154021951,-0.001375324490850457,-0.0014506446170574358,-0.0015254335478249838,-0.001598276782657149,-0.001670059969733185,-0.0017394084410430881,-0.0018071748447505737,-0.001872023795855322,-0.0019347733078607264,-0.00199412813779864,-0.0020508721405974174,-0.0021037525234317124,-0.002153521542931955,-0.0021989725422867355,-0.0022408306833384597,-0.0022779403460049005,-0.0023110058080923375,-0.0023389283629068254,-0.0023623990067480624,-0.002380382496259145,-0.0023935651586728638,-0.00240098208118288,-0.002403324108150554,-0.002399703442573954,-0.002390824728184085,-0.002375883556219374,-0.002355607243559382,-0.002329280081107293,-0.002297660010740223,-0.002260123925795117,-0.0022174669220138485,-0.0021691605638217222,-0.002116041742762253,-0.0020576765504054357,-0.001994946029142996,-0.0019275081361272177,-0.0018562878240514047,-0.0017810295308190926,-0.0017026990908418432,-0.0016211192308215523,-0.0015372907936323059,-0.0014511038491116207,-0.001363585620399045,-0.0012746800165937698,-0.0011854294919022717,-0.0010958160606183815,-0.001006884097449103,-0.0009186361905604282,-0.0008321036101928335,-0.0007472906784596991,-0.0006651992941972317,-0.0005858158345425666,-0.0005100957261522438,-0.0004379872281290932,-0.0003703815798035627,-0.00030716832991319146,-0.00024915606169122775,-0.00019615420768512087,-0.000148868741473421,-0.00010700562425568734,-711451440067952e-19,-40862254797931956e-21,-16582444075315872e-21,228572090848879e-20,15511069549786182e-21,2389945605442405e-20,2746845180545478e-20,27301656622003354e-21,23732566662935568e-21,18190609641046298e-21,11387075813452651e-21,5170909022050467e-21,814781464176178e-21
-6363757136536236e-23,6726795789627863e-23,-2790525886576909e-21,-8840446034034152e-21,-2067646111234684e-20,-3766643785618809e-20,-6173627595910747e-20,-9171822115119185e-20,-0.00012909348581484765,-0.0001723512020080748,-0.0002226919203102384,-0.00027840821168839875,-0.00034053873165981524,-0.0004072820665499179,-0.0004795926210132744,-0.0005556415050727122,-0.0006363454832480543,-0.0007198888905365095,-0.0008071760680536384,-0.0008964278129986125,-0.0009885471058188695,-0.0010818029498465968,-0.0011770989919508725,-0.0012727568602980345,-0.001369677470780257,-0.0014662351030660914,-0.001563321701309867,-0.0016593619214165733,-0.0017552315126143172,-0.0018494024241786735,-0.0019427273394007848,-0.0020337226646846055,-0.002123212430991627,-0.002209755628367122,-0.0022941439481609974,-0.0023749785025360876,-0.002453017212797684,-0.0025269044987937914,-0.0025973654863503323,-0.0026630907977225906,-0.0027247761190782546,-0.002781162800460358,-0.0028329226603832965,-0.0028788537394762058,-0.002919611495306183,-0.0029540577718468936,-0.0029828407297430772,-0.0030048939140053625,-0.003020868353988178,-0.0030297775501454995,-0.0030322861499675145,-0.0030274957429082326,-0.0030160953644176518,-0.0029972821937748763,-0.0029717798539725796,-0.0029388874536071595,-0.0028993722358876136,-0.002852639892637945,-0.002799508574951585,-0.002739493031007861,-0.0026734673306155897,-0.0026010551321904857,-0.002523188702350312,-0.002439597491773302,-0.0023512711589424515,-0.002258038618413728,-0.0021609428147836025,-0.0020599024873326653,-0.0019560063958017444,-0.0018492502085743203,-0.0017407577642303035,-0.0016305857219427696,-0.0015198792587441938,-0.001408737405958017,-0.001298310336525,-0.0011887186354545632,-0.0010810990272737211,-0.0009755711772696032,-0.0008732383470246729,-0.0007741956823918696,-0.0006794918641002388,-0.0005891731936402329,-0.0005042118231712205,-0.0004245802870821859,-0.0003511513467846602,-0.0002837979191120494,-0.0002232689545438449,-0.00016930997437004214,-0.00012251872603114466,-8248177507137623e-20,-4961301145359913e-20,-2330205818706101e-20,-3738265067653719e-21,9932542454500202e-21,17795576589330272e-21,21003653327557238e-21,19972017058288834e-21,16209968173088226e-21,10528653335131079e-21,4903469474985216e-21,7813565846766445e-22
-4110918609373283e-22,-21688118729045484e-22,-8444465915555696e-21,-1920118956164559e-20,-3691064564426425e-20,-60843247184884804e-21,-9287959469631121e-20,-0.00013180020349340654,-0.00017906685220764188,-0.00023312784066884838,-0.00029516445646355326,-0.00036342202189249077,-0.00043890984727446594,-0.000519768356764108,-0.0006069116043903741,-0.0006984432425530447,-0.0007952312599010102,-0.0008953865726386675,-0.000999759410885749,-0.0011064943367239807,-0.0012164373814271758,-0.0013277808647272718,-0.001441370317440748,-0.0015554517915057724,-0.0016708678684401734,-0.0017859192628041564,-0.001901439796503812,-0.0020157830287288194,-0.002129766922990153,-0.002241795004213724,-0.00235266250886334,-0.0024608202020718305,-0.0025670350317318446,-0.002669803268696943,-0.0027698600360390067,-0.002865746900081176,-0.0029581660712762834,-0.0030457060104725248,-0.0031290375559641275,-0.0032067995540035607,-0.0032796356186668104,-0.003346240281650176,-0.0034072365026685076,-0.0034613813908207034,-0.0035092859228751366,-0.0035497779424693908,-0.0035834667865181735,-0.00360926004009481,-0.0036277768975570774,-0.0036380140561289025,-0.0036406126341718735,-0.003634667636332045,-0.0036208541083520285,-0.003598373807519005,-0.003567946988500655,-0.0035288892665880926,-0.003481976003969831,-0.0034266418576971236,-0.0033637251762374505,-0.0032927823734055397,-0.003214720059611731,-0.0031292161683767216,-0.0030372477460500528,-0.0029386106677057895,-0.0028343511048497627,-0.0027243756894008756,-0.002609794682637758,-0.0024906145652455096,-0.0023680008532587266,-0.0022420452937032868,-0.0021139561238550314,-0.001983892320431453,-0.0018530888844319662,-0.001721750911830536,-0.0015911212127007234,-0.0014614273280108346,-0.0013338984615469524,-0.0012087589463980507,-0.0010872010822091356,-0.0009694189427301834,-0.0008565432684255591,-0.0007487098905411247,-0.0006469623287594227,-0.0005513494769262328,-0.0004628009977245738,-0.00038124926442655824,-0.00030748203766987106,-0.0002412839935090629,-0.0001832705428880899,-0.00013304464212563548,-9101506448013287e-20,-5656471117637453e-20,-29856368118619717e-21,-10009635026363701e-21,31026321484761578e-22,10670671722359144e-21,13158478073625734e-21,12119100564503912e-21,8423158751160191e-21,4105339882670839e-21,6614419605316885e-22
-7926994138765058e-22,-4643438188071395e-21,-14723853117159516e-21,-3069554837302832e-20,-54851519087593195e-21,-8631428347157672e-20,-0.00012688223224888837,-0.00017525075028208264,-0.00023284053194425123,-0.00029804029983152366,-0.0003720039597670128,-0.00045292281862962863,-0.000541778419353465,-0.0006366539294746789,-0.0007384300854950124,-0.0008451479364458506,-0.0009576360586164124,-0.0010739383077368611,-0.0011948606036894344,-0.0013184777694229335,-0.001445588133077028,-0.0015743133203984267,-0.001705449017203059,-0.0018371709757970985,-0.001970270654897777,-0.002102979806135517,-0.0022360803791312447,-0.002367858925214072,-0.002499081093839232,-0.0026280857674356854,-0.002755615636912195,-0.0028800595041709293,-0.0030021317593974008,-0.0031202696987077776,-0.0032351561840360155,-0.0033452771663769025,-0.003451283341593232,-0.003551711387967728,-0.003647181991951153,-0.003736286643151534,-0.0038196209503636794,-0.0038958372249469414,-0.003965513501339678,-0.004027370613621759,-0.004081978743411111,-0.0041281362815808595,-0.0041664170232315195,-0.004195706828707518,-0.00421659574991377,-0.004228067377842837,-0.004230741203090697,-0.004223708571272462,-0.00420763144578369,-0.004181718092559935,-0.0041466851234082235,-0.004101865397417663,-0.004048040782161355,-0.003984674286191928,-0.003912621390884592,-0.0038314781086400936,-0.003742179021009123,-0.0036444527793034636,-0.003539315147740705,-0.0034266234137075723,-0.0033074727916604456,-0.003181841274320707,-0.0030508977173832356,-0.0029147288245525674,-0.002774567117041102,-0.0026305919883174234,-0.0024840855763423857,-0.002335300132016046,-0.002185549564215948,-0.0020351357234660076,-0.001885383085660166,-0.001736616944495634,-0.0015901483423830312,-0.0014462975778086406,-0.0013063360824120036,-0.0011705490702640796,-0.0010401405983754186,-0.0009153296036810411,-0.0007972238709292122,-0.000685944113577249,-0.0005824720129362466,-0.0004867974026972695,-0.00039974495274139294,-0.00032113993206577435,-0.00025161753191309174,-0.00019080316018695536,-0.00013910791848679074,-9592001703470209e-20,-6138964839191495e-20,-3462892595802103e-20,-15489137166837672e-21,-2766784833014976e-21,40260369860608095e-22,6456375521073143e-21,541639559559144e-20,29398001126953075e-22,4846396236430657e-22
-11909528336231422e-22,-72451252351660494e-22,-21362612997431844e-21,-4287848771989635e-20,-7387394814393565e-20,-0.00011328680699775128,-0.00016280450445781467,-0.0002210092248869074,-0.00028926138355906566,-0.00036587195530937163,-0.00045195793202722684,-0.0005456476254004067,-0.0006478932604951715,-0.0007567186274294197,-0.0008729748934398377,-0.0009946426117497552,-0.0011225175599780177,-0.0012545808068456792,-0.0013916017182190644,-0.0015315904763994407,-0.001675305555761508,-0.0018208030552831966,-0.001968836205702246,-0.0021175153412954745,-0.002267587502447098,-0.002417219970523679,-0.002567148813354804,-0.0027155977170578967,-0.002863285372377834,-0.0030084899186680397,-0.0031519063467894144,-0.0032918652767375267,-0.003429033008152812,-0.003561791636926342,-0.0036907759643208496,-0.0038144201711656964,-0.003933327448377349,-0.0040459866399370475,-0.00415297213082907,-0.004252832088222766,-0.004346117791092617,-0.004431443384360931,-0.00450934541650231,-0.0045785124094633945,-0.004639476851394512,-0.004691011405074424,-0.004733656954511524,-0.004766280948712286,-0.004789446302572731,-0.004802126216665614,-0.004804919771346176,-0.004796916585782134,-0.004778765813364848,-0.004749683207356653,-0.004710380925853177,-0.00466020895465599,-0.004599953667024723,-0.0045291051095380066,-0.004448532645994966,-0.004357869328205128,-0.004258073198092771,-0.004148919828812317,-0.0040314579797056,-0.0039056013881528188,-0.003772487484488929,-0.0036321596246830473,-0.003485837492071723,-0.003333681167918562,-0.0031769816878200086,-0.003015998634099102,-0.0028520790886932467,-0.0026855607813669946,-0.0025178273967736875,-0.0023492697096680736,-0.0021812848677445953,-0.0020142883746188385,-0.0018496645853806242,-0.001687822846878612,-0.0015301060110529691,-0.001376884498931512,-0.001229429158350075,-0.0010880374751570427,-0.0009538765791430984,-0.0008271362806545839,-0.0007088474693644592,-0.0005990571136554482,-0.0004986267217544521,-0.0004074249279619243,-0.0003261101367833898,-0.00025433687939952783,-0.00019252630206748023,-0.00014008315139580282,-9715741291937986e-20,-6286944889163865e-20,-37065475852454633e-21,-18548168255791806e-21,-6826263207278529e-21,-3446835654357376e-22,17772829981175424e-22,15264319489838321e-22,2711177544659309e-22
-15954726154702054e-22,-99039910955e-16,-28184807554362736e-21,-5544222971527194e-20,-935300006392033e-19,-0.0001411766695240839,-0.0001999378104939275,-0.0002682596704932112,-0.0003474261767730532,-0.00043565395933165533,-0.0005340134920636396,-0.0006405602956557969,-0.0007562139533673154,-0.0008789348722365311,-0.0010095460887450493,-0.001145967742283959,-0.0012889672582404184,-0.0014364654785803885,-0.0015892012225297996,-0.0017451238687774754,-0.001904958604970465,-0.002066700342170334,-0.002231066375179646,-0.0023961060237569607,-0.0025625280646378143,-0.002728439574025458,-0.0028945364052655044,-0.003058983449322844,-0.0032224576119662678,-0.003383180188208923,-0.0035418032031480345,-0.0036966028792170215,-0.0038482017951186817,-0.003994930574382559,-0.004137380031097183,-0.004273936285288286,-0.004405158845528145,-0.004529492418144401,-0.004647468670564079,-0.004757596099507267,-0.00486038497476381,-0.004954414812251452,-0.005040183671467128,-0.005116351081282904,-0.0051834144183875944,-0.005240123587821825,-0.0052869886151651006,-0.005322861012861078,-0.005348277954936366,-0.005362204079008074,-0.005365218666515549,-0.005356410646301273,-0.00533641607115982,-0.005304458302630465,-0.005261243758636165,-0.005206138665339586,-0.005139931559219547,-0.005062137580409246,-0.004973636558834964,-0.004874095580542133,-0.004764491687794334,-0.004644643359043361,-0.0045156269252185416,-0.0043774076471435035,-0.004231158913082356,-0.004076983755758724,-0.003916145767171502,-0.0037488721521122892,-0.0035765050910366906,-0.0033993777598429788,-0.0032188946032218587,-0.0030354721441284223,-0.0028505563084313674,-0.002664620285929569,-0.0024791266788991555,-0.002294575145222961,-0.0021124167322614097,-0.001933144519214414,-0.0017581670452050339,-0.001587935662621934,-0.0014237834754836647,-0.0012660836123533044,-0.0011160595611383198,-0.0009739690694328814,-0.0008408912041837884,-0.0007169310985886425,-0.0006029885001784775,-0.0004989791290737675,-0.00040558894117257555,-0.0003225084737457809,-0.0002501765767414893,-0.0001880247976682246,-0.00013621387804383755,-9388579051379756e-20,-60895509320769085e-21,-3606813113543007e-20,-1892652034160663e-20,-7949426653041936e-21,-22934100528435868e-22,-4938823548604685e-23,3459746551437762e-23
-20000225157704624e-22,-12576002388288838e-21,-35074327889063594e-21,-6817520161136336e-20,-0.0001135009792533805,-0.00016955625051740496,-0.00023775084619296388,-0.00031637750252537186,-0.000406630687680281,-0.000506618209080125,-0.0006173551669587698,-0.0007368145930102231,-0.0008658792997137374,-0.001002441288787449,-0.0011472953930770351,-0.0012983000215274496,-0.0014561970664252887,-0.001618848363637218,-0.001786966759404832,-0.0019584435818375957,-0.0021339761715382906,-0.0023115018081499984,-0.0024917075522135797,-0.0026725856012267393,-0.002854812068339967,-0.0030364377872331575,-0.0032181237076793967,-0.003397979831706434,-0.0035766462300695417,-0.0037522911605082122,-0.003925528266489197,-0.004094583080118411,-0.004260038702793094,-0.0044201779040528065,-0.004575551443403405,-0.004724500911662876,-0.004867545772927014,-0.0050030900214153035,-0.005131625943222076,-0.005251625637527566,-0.005363561365152365,-0.005465981058744964,-0.005559346891798133,-0.005642292119790205,-0.005715281130053923,-0.005777043347213731,-0.00582805948110034,-0.005867166818147128,-0.00589487765086605,-0.005910149075965647,-0.005913540653521798,-0.005904140847823629,-0.005882571824748851,-0.005848063900630547,-0.005801316047575969,-0.005741709150594519,-0.005670031264111795,-0.005585820104860929,-0.005489962404852611,-0.005382155870180913,-0.005263392125613166,-0.005133528328233548,-0.004993663217631459,-0.004843808667772337,-0.004685168265591263,-0.004517899294021759,-0.004343303080508613,-0.004161668208612075,-0.00397438162409802,-0.003781844252895267,-0.0035855115403819137,-0.0033858730920280767,-0.003184430962046498,-0.0029817354137779755,-0.0027793088741043877,-0.0025777304194460862,-0.0023785128760611452,-0.002182229162721648,-0.0019903495458255863,-0.0018034035027829002,-0.0016227836358451882,-0.0014489372566616702,-0.0012831429271529464,-0.001125726507460667,-0.0009778157349871841,-0.0008395760352407562,-0.0007119479892695735,-0.0005948987983453836,-0.0004891469509470209,-0.00039442587491155695,-0.0003111996110497623,-0.00023893585519791624,-0.0001778159131489344,-0.00012701487062836254,-8640830972491447e-20,-5485743063176158e-20,-319137806161764e-19,-16107127757166144e-21,-6649511212379119e-21,-17275845070936884e-22,-2156008824928682e-22
