Itterate ,Time ,RMS_Error ,MAX_ABS_U_Error ,MAX_ABS_U_Error_position_X ,MAX_ABS_U_Error_position_Y ,MAX_ABS_V_Error ,MAX_ABS_V_Error_position_X, MAX_ABS_V_Error_position_Y ,MAX_RS_Error ,MAX_RS_Error_Position_X ,MAX_RS_Error_Position_Y ,Bulk_Velocity_ABS_Error ,Bulk_Velocity_ABS_Error_Position_X ,Bulk_Velocity_ABS_Error_Position_Y
110001,35.5984,0.851833,0.0175115,266,41,0.0158099,263,60,128.007,321,80,0.000755952,268,41,
111001,35.922,1.21047,0.0149822,251,46,0.0157135,249,64,410.125,143,155,0.000676489,267,51,
112001,36.2456,0.612748,0.0166577,163,200,0.0163509,239,52,36.1439,211,20,0.00072833,254,59,
113001,36.5692,10.3368,0.0183939,152,221,0.0169672,225,57,3867.17,134,173,0.000679908,241,68,
114001,36.8929,0.532816,0.019599,144,241,0.015573,213,61,56.7029,351,4,0.000677429,231,77,
115001,37.2165,0.767419,0.0201825,137,260,0.0154642,216,80,120.789,553,1,0.000933613,231,68,
116001,37.5401,0.563636,0.0212177,253,57,0.0143014,195,91,108.749,58,325,0.00114934,247,60,
117001,37.8637,1.28024,0.0189445,132,295,0.014845,195,98,386.357,212,17,0.000957603,224,73,
118001,38.1873,2.89841,0.0175957,131,310,0.0147154,185,91,1079.57,176,89,0.000656734,204,83,
119001,38.5109,0.913252,0.017852,171,156,0.014617,174,101,112.227,103,237,0.000780823,510,89,
120001,38.8346,0.842481,0.016673,171,178,0.0165157,511,69,198.1,92,257,0.00100664,509,74,
121001,39.1582,0.498852,0.0179643,513,3,0.0201789,508,60,43.3257,268,1,0.00122133,507,60,
122001,39.4818,0.57864,0.01638,215,81,0.0194748,503,57,50.0928,214,198,0.00126529,505,45,
123001,39.8054,0.931876,0.0188538,195,97,0.0202431,552,35,223.064,518,130,0.00120901,498,49,
124001,40.129,0.650561,0.0202022,512,3,0.0205269,491,22,116.067,160,121,0.00109902,496,35,
125001,40.4527,0.520315,0.0261329,498,3,0.0172377,152,142,60.182,203,240,0.000899878,485,19,
126001,40.7763,1.13879,0.0154677,170,231,0.016931,492,40,366.253,571,1,0.00110127,491,43,
127001,41.0999,0.547292,0.0201508,503,59,0.0225356,488,26,63.8511,568,23,0.00120612,486,31,
128001,41.4235,0.617798,0.0247304,480,3,0.0204401,482,16,78.71,337,1,0.00139156,488,48,
129001,41.7471,0.601791,0.0218866,457,4,0.016904,483,24,46.5515,365,3,0.00125187,456,4,
130001,42.0707,0.540354,0.0168067,431,5,0.0148067,237,384,58.1289,564,38,0.00110041,431,5,
131001,42.3944,8.42823,0.0158671,148,322,0.0145802,251,382,3364.1,538,90,0.000932232,437,6,
132001,42.718,5.66317,0.0153694,159,335,0.014486,288,41,2258.71,196,49,0.000929205,495,66,
133001,43.0416,0.620856,0.0175917,461,3,0.0171367,265,54,147.31,545,76,0.00106183,491,51,
134001,43.3652,0.525136,0.0185216,441,4,0.0178072,210,108,62.1624,66,325,0.00111085,437,5,
135001,43.6888,0.50477,0.0179855,461,26,0.0158554,189,134,65.6603,162,117,0.00104978,411,6,
136001,44.0125,0.531598,0.0144115,444,21,0.0131061,173,160,92.763,166,109,0.000821527,382,8,
137001,44.3361,0.694344,0.0132825,477,3,0.0130996,199,90,114.442,329,1,0.000775214,428,7,
138001,44.6597,0.492583,0.0124144,465,3,0.0110621,145,207,57.0356,235,50,0.000694668,396,19,
139001,44.9833,0.585111,0.0155436,260,55,0.0105791,133,234,160.305,89,263,0.000847243,257,57,
140001,45.3069,0.721831,0.0150828,236,70,0.014395,201,83,191.843,204,33,0.000981631,229,85,
141001,45.6306,0.501529,0.0136825,148,258,0.0158332,189,86,81.6776,84,273,0.000863661,485,47,
142001,45.9542,2.30748,0.0121141,216,93,0.0152499,177,95,887.767,168,105,0.000900664,471,38,
143001,46.2778,0.559803,0.0201719,473,3,0.0153104,476,16,58.0022,288,1,0.000952924,463,26,
144001,46.6014,1.4079,0.0199805,456,3,0.022232,509,84,482.99,512,142,0.00111219,451,4,
145001,46.925,0.675108,0.0189446,492,72,0.0253679,506,70,167.027,165,111,0.00131626,498,87,
146001,47.2486,0.694093,0.0183966,482,59,0.0235855,498,56,137.528,571,24,0.00136456,495,72,
147001,47.5723,0.920493,0.0215563,452,4,0.0206867,494,39,237.485,563,2,0.000977431,494,50,
148001,47.8959,0.846035,0.021423,432,4,0.0163582,507,53,241.412,92,257,0.00109924,427,5,
149001,48.2195,0.534275,0.0177829,409,5,0.0133316,493,45,65.2568,212,17,0.000894748,405,6,
150001,48.5431,0.736128,0.01617,501,5,0.0136864,159,129,169.835,221,1,0.0008393,444,8,
151001,48.8667,1.23533,0.0151874,497,2,0.0135375,488,58,327.901,522,122,0.000854286,487,57,
152001,49.1904,0.708995,0.012621,472,50,0.0165833,481,42,88.2911,83,275,0.000927963,481,44,
153001,49.514,0.633396,0.018397,483,4,0.017567,478,25,181.098,76,289,0.00124231,486,53,
154001,49.8376,0.443061,0.0206548,468,3,0.0174463,484,37,44.0262,67,307,0.00128114,483,35,
155001,50.1612,0.810676,0.0212644,465,27,0.0175062,507,117,289.277,513,140,0.00110157,485,46,
156001,50.4848,0.881923,0.0198163,498,104,0.0283803,508,102,272.973,506,154,0.00143619,507,104,
157001,50.8085,0.475456,0.026399,515,99,0.0388097,481,73,35.9078,579,8,0.00158325,508,87,
158001,51.1321,0.641101,0.0367763,520,80,0.0321446,468,61,86.6173,575,9,0.00152522,475,41,
159001,51.4557,0.796277,0.0244228,529,67,0.0280479,521,26,164.561,512,142,0.00112206,456,61,
160001,51.7793,1.70572,0.0281495,507,5,0.0354018,507,40,620.722,573,20,0.00150838,515,58,
161001,52.1029,0.91489,0.0237173,497,13,0.029843,497,34,110.776,448,1,0.00137481,469,59,
162001,52.4265,0.544841,0.0238079,456,60,0.0226474,448,42,52.6794,420,1,0.0016754,459,58,
163001,52.7502,0.520705,0.0243338,430,66,0.0245803,424,50,45.1061,550,60,0.00144231,428,67,
164001,53.0738,0.580061,0.020309,408,70,0.0274734,395,60,75.9788,571,3,0.00146505,388,56,
165001,53.3974,0.717986,0.0211416,430,19,0.0302511,376,62,137.717,255,32,0.00135443,510,46,
166001,53.721,0.929212,0.0225745,410,23,0.0318664,357,64,311.027,571,24,0.00132715,416,20,
167001,54.0446,1.34062,0.0247127,508,3,0.0303348,339,65,486.803,216,9,0.00133123,507,50,
168001,54.3683,0.647479,0.0219975,486,4,0.0250297,321,67,116.702,551,64,0.00130829,506,32,
169001,54.6919,0.602535,0.0219447,485,25,0.0182788,322,52,89.4663,252,66,0.00126512,508,48,
170001,55.0155,0.528522,0.0178279,467,20,0.0209663,508,27,59.6702,555,56,0.00129415,507,29,
171001,55.3391,0.714089,0.0231955,505,3,0.0178838,416,21,109.352,234,57,0.0012701,438,10,
172001,55.6627,1.60776,0.0183311,414,12,0.0218697,390,26,604.008,164,113,0.0013267,401,19,
173001,55.9864,1.81445,0.0172477,121,276,0.0242441,364,34,681.098,60,321,0.0014399,360,38,
174001,56.31,0.556732,0.0171167,117,296,0.0231649,336,48,68.1059,51,339,0.00135209,368,32,
175001,56.6336,0.863372,0.0165315,388,17,0.0234959,329,58,255.253,517,82,0.00140738,391,16,
176001,56.9572,0.555089,0.0214694,355,22,0.0243885,301,78,82.6877,61,319,0.0014956,363,23,
177001,57.2808,0.956757,0.0263349,330,32,0.0327274,509,89,136.457,392,1,0.00190975,502,102,
178001,57.6044,0.770489,0.0308691,508,46,0.0358177,500,83,100.155,139,163,0.00222876,498,88,
179001,57.9281,0.882487,0.0324924,521,25,0.0280796,308,30,189.84,183,125,0.00179637,507,49,
180001,58.2517,1.9551,0.024792,264,64,0.0282075,291,35,716.948,554,58,0.00141497,477,55,
181001,58.5753,0.736443,0.0212529,182,223,0.0204656,277,38,145.858,191,142,0.00124009,485,74,
182001,58.8989,0.516559,0.0228519,216,141,0.0176209,481,43,41.3296,340,1,0.00133487,481,44,
183001,59.2225,0.847471,0.0230995,207,166,0.0181695,259,42,221.76,544,78,0.00110095,470,53,
184001,59.5462,0.711495,0.0249408,193,192,0.0204457,242,58,76.4887,123,221,0.000928173,526,5,
185001,59.8698,1.15029,0.0277957,182,216,0.0219497,222,72,313.771,109,223,0.000897467,481,62,
186001,60.1934,0.860146,0.0298873,175,239,0.0198304,178,96,146.727,196,49,0.00122628,438,5,
187001,60.517,0.725416,0.0296562,172,261,0.0161411,136,187,193.032,204,40,0.00106722,409,6,
188001,60.8406,0.530766,0.0278777,172,282,0.0166218,128,222,62.9307,285,7,0.0010079,254,65,
189001,61.1643,0.798597,0.0246703,175,302,0.0153015,518,79,187.526,527,112,0.000976946,225,83,
190001,61.4879,0.580765,0.020956,176,321,0.0171001,488,88,84.9529,258,1,0.00120834,487,87,
191001,61.8115,0.730217,0.0189776,504,88,0.0233917,498,97,82.4574,58,325,0.00133982,468,63,
192001,62.1351,0.832834,0.0256054,502,77,0.0229808,496,86,220.615,555,48,0.00146344,495,87,
193001,62.4587,0.813496,0.0199415,480,4,0.0141941,204,388,160.209,83,275,0.00115396,475,74,
194001,62.7823,0.64579,0.0197267,466,51,0.0137107,212,396,77.6412,353,1,0.00144618,469,52,
195001,63.106,1.04289,0.0179868,457,27,0.0137683,199,379,305.909,223,28,0.00107319,461,27,
196001,63.4296,1.68152,0.0158882,433,18,0.0133625,538,33,632.2,295,10,0.0010834,538,35,
197001,63.7532,0.64372,0.0176067,542,41,0.0160044,534,54,126.945,86,271,0.00108794,403,15,
198001,64.0768,0.552532,0.0176048,479,73,0.0278386,490,67,50.6162,534,97,0.001801,490,67,
199001,64.4004,1.00836,0.02164,472,52,0.0291997,488,42,282.845,246,407,0.0015577,487,44,
200001,64.7241,1.56389,0.0247212,453,5,0.0241155,458,19,407.903,484,3,0.00114718,447,7,
201001,65.0477,1.87044,0.0245704,432,4,0.0184285,481,74,560.247,155,131,0.00133872,426,5,
202001,65.3713,1.03944,0.0216562,483,20,0.0233011,500,102,258.843,510,146,0.00126419,466,57,
203001,65.6949,1.38254,0.022171,506,103,0.0266695,496,89,336.074,365,377,0.00134666,479,87,
204001,66.0185,0.710006,0.0238818,475,3,0.0243926,493,74,57.6936,361,2,0.00121563,467,73,
205001,66.3421,1.83523,0.0231179,455,3,0.0200005,456,25,539.955,157,127,0.00107372,450,4,
206001,66.6658,0.662792,0.0233421,432,4,0.0242619,500,91,73.6638,558,50,0.00140034,428,5,
207001,66.9894,16.3247,0.0205394,403,6,0.0271644,486,73,6531.4,551,64,0.00173407,486,80,
208001,67.313,0.7189,0.0196462,487,25,0.0243234,486,42,67.5074,294,1,0.00151956,480,60,
209001,67.6366,0.655278,0.0187084,490,23,0.0184774,484,28,65.4249,342,1,0.00127406,483,65,
210001,67.9602,0.532554,0.0155937,466,44,0.0157696,481,39,44.224,338,3,0.00100522,481,40,
211001,68.2839,0.614533,0.0144672,466,26,0.0133407,484,18,67.1096,328,6,0.000837267,471,55,
212001,68.6075,0.615869,0.0143624,523,67,0.0166288,495,86,97.6844,547,72,0.00107267,493,85,
213001,68.9311,0.734333,0.019622,474,74,0.0227963,496,99,110.326,499,165,0.00143239,488,150,
214001,69.2547,0.630277,0.0330414,498,116,0.0343937,489,87,162.443,203,42,0.00235615,489,134,
215001,69.5783,1.96486,0.0371269,502,99,0.0318816,490,114,564.21,564,1,0.00258676,488,121,
216001,69.902,1.04852,0.0335487,508,79,0.0373517,492,89,150.358,506,153,0.00277599,487,105,
217001,70.2256,0.799204,0.0290898,521,85,0.0368588,485,71,151.472,517,132,0.00250419,484,86,
218001,70.5492,1.90834,0.0248357,468,31,0.0371887,492,89,672.986,80,281,0.0021404,477,84,
219001,70.8728,0.755061,0.0298018,481,39,0.0334005,482,73,70.8432,435,65,0.00220746,482,71,
220001,71.1964,1.03889,0.0261979,501,33,0.0261389,482,40,243.622,219,3,0.00206235,482,40,
221001,71.52,0.669027,0.0233606,480,6,0.0249617,400,47,72.7625,215,11,0.00162362,477,78,
222001,71.8437,1.23944,0.0230974,479,66,0.0249412,382,51,384.232,209,26,0.0017312,469,60,
223001,72.1673,1.04804,0.0242878,476,48,0.0230978,500,117,129.722,559,4,0.00160568,466,44,
224001,72.4909,0.901824,0.0212492,473,30,0.0259122,497,93,149.236,157,127,0.00180281,494,103,
225001,72.8145,0.696946,0.0240155,498,36,0.0332885,491,75,152.458,317,2,0.0021805,491,73,
226001,73.1381,0.764056,0.0231623,528,3,0.0290652,552,22,91.3078,560,1,0.00178563,498,38,
227001,73.4618,1.64226,0.0266152,488,54,0.0385824,495,88,377.976,568,30,0.00204647,493,94,
228001,73.7854,0.702164,0.0316612,481,34,0.0319988,494,71,82.3604,520,116,0.00204963,493,77,
