title="d2z6      Re=37000     iterations=90001 "
 zone t="d2z6"variables=X,v/U
0.001370 0.000000
0.004110 0.006202
0.006849 0.028171
0.009589 0.044492
0.012329 0.056652
0.015068 0.065520
0.017808 0.072019
0.020548 0.077115
0.023288 0.081074
0.026027 0.084306
0.028767 0.087357
0.031507 0.090198
0.034247 0.092991
0.036986 0.096032
0.039726 0.099119
0.042466 0.102268
0.045205 0.105626
0.047945 0.108933
0.050685 0.112170
0.053425 0.115446
0.056164 0.118542
0.058904 0.121468
0.061644 0.124353
0.064384 0.127046
0.067123 0.129588
0.069863 0.132118
0.072603 0.134516
0.075342 0.136812
0.078082 0.139114
0.080822 0.141292
0.083562 0.143341
0.086301 0.145338
0.089041 0.147162
0.091781 0.148812
0.094521 0.150380
0.097260 0.151804
0.100000 0.153114
0.102740 0.154447
0.105479 0.155785
0.108219 0.157185
0.110959 0.158787
0.113699 0.160617
0.116438 0.162727
0.119178 0.165276
0.121918 0.168245
0.124658 0.171549
0.127397 0.175034
0.130137 0.178351
0.132877 0.181077
0.135616 0.183022
0.138356 0.184068
0.141096 0.184316
0.143836 0.184061
0.146575 0.183608
0.149315 0.183093
0.152055 0.182714
0.154795 0.182443
0.157534 0.182230
0.160274 0.182003
0.163014 0.181770
0.165753 0.181337
0.168493 0.180756
0.171233 0.179875
0.173973 0.178651
0.176712 0.176939
0.179452 0.174813
0.182192 0.172082
0.184932 0.168903
0.187671 0.165246
0.190411 0.161250
0.193151 0.156958
0.195890 0.152595
0.198630 0.148127
0.201370 0.143718
0.204110 0.139383
0.206849 0.135229
0.209589 0.131361
0.212329 0.128093
0.215068 0.125406
0.217808 0.123450
0.220548 0.121867
0.223288 0.120613
0.226027 0.119254
0.228767 0.118138
0.231507 0.116956
0.234247 0.116174
0.236986 0.115517
0.239726 0.115223
0.242466 0.114985
0.245205 0.114968
0.247945 0.114947
0.250685 0.114989
0.253425 0.115044
0.256164 0.115105
0.258904 0.115126
0.261644 0.115160
0.264384 0.115136
0.267123 0.115074
0.269863 0.114972
0.272603 0.114823
0.275342 0.114588
0.278082 0.114321
0.280822 0.113967
0.283562 0.113536
0.286301 0.113032
0.289041 0.112455
0.291781 0.111766
0.294521 0.111017
0.297260 0.110169
0.300000 0.109229
0.302740 0.108207
0.305479 0.107115
0.308219 0.105921
0.310959 0.104678
0.313699 0.103361
0.316438 0.101983
0.319178 0.100554
0.321918 0.099091
0.324658 0.097566
0.327397 0.096021
0.330137 0.094435
0.332877 0.092813
0.335616 0.091150
0.338356 0.089466
0.341096 0.087720
0.343836 0.085946
0.346575 0.084119
0.349315 0.082246
0.352055 0.080311
0.354795 0.078340
0.357534 0.076295
0.360274 0.074210
0.363014 0.072064
0.365753 0.069872
0.368493 0.067619
0.371233 0.065335
0.373973 0.062989
0.376712 0.060612
0.379452 0.058188
0.382192 0.055734
0.384932 0.053233
0.387671 0.050713
0.390411 0.048149
0.393151 0.045563
0.395890 0.042943
0.398630 0.040302
0.401370 0.037624
0.404110 0.034930
0.406849 0.032201
0.409589 0.029451
0.412329 0.026671
0.415068 0.023869
0.417808 0.021032
0.420548 0.018177
0.423288 0.015287
0.426027 0.012373
0.428767 0.009429
0.431507 0.006461
0.434247 0.003461
0.436986 0.000442
0.439726 -0.002606
0.442466 -0.005674
0.445205 -0.008764
0.447945 -0.011866
0.450685 -0.014988
0.453425 -0.018115
0.456164 -0.021249
0.458904 -0.024384
0.461644 -0.027516
0.464384 -0.030635
0.467123 -0.033744
0.469863 -0.036829
0.472603 -0.039888
0.475342 -0.042916
0.478082 -0.045906
0.480822 -0.048847
0.483562 -0.051743
0.486301 -0.054578
0.489041 -0.057351
0.491781 -0.060058
0.494521 -0.062691
0.497260 -0.065243
0.500000 -0.067716
0.502740 -0.070100
0.505479 -0.072393
0.508219 -0.074593
0.510959 -0.076698
0.513699 -0.078702
0.516438 -0.080610
0.519178 -0.082417
0.521918 -0.084125
0.524658 -0.085734
0.527397 -0.087248
0.530137 -0.088664
0.532877 -0.089986
0.535616 -0.091217
0.538356 -0.092360
0.541096 -0.093412
0.543836 -0.094384
