title="d2z6      Re=37000     iterations=30001 "
 zone t="d2z6"variables=u/U,Y
-0.000005 0.000000
-0.002740 0.002283
-0.007932 0.004566
-0.012585 0.006849
-0.016493 0.009132
-0.019839 0.011416
-0.022414 0.013699
-0.024579 0.015982
-0.026095 0.018265
-0.027403 0.020548
-0.028216 0.022831
-0.028988 0.025114
-0.029390 0.027397
-0.029860 0.029680
-0.030037 0.031963
-0.030345 0.034247
-0.030405 0.036530
-0.030626 0.038813
-0.030623 0.041096
-0.030797 0.043379
-0.030758 0.045662
-0.030904 0.047945
-0.030843 0.050228
-0.030972 0.052511
-0.030897 0.054795
-0.031014 0.057078
-0.030931 0.059361
-0.031042 0.061644
-0.030952 0.063927
-0.031058 0.066210
-0.030966 0.068493
-0.031069 0.070776
-0.030974 0.073059
-0.031077 0.075342
-0.030981 0.077626
-0.031084 0.079909
-0.030987 0.082192
-0.031089 0.084475
-0.030992 0.086758
-0.031096 0.089041
-0.030999 0.091324
-0.031102 0.093607
-0.031005 0.095890
-0.031110 0.098174
-0.031013 0.100457
-0.031118 0.102740
-0.031021 0.105023
-0.031128 0.107306
-0.031031 0.109589
-0.031138 0.111872
-0.031041 0.114155
-0.031150 0.116438
-0.031053 0.118721
-0.031162 0.121005
-0.031065 0.123288
-0.031176 0.125571
-0.031079 0.127854
-0.031191 0.130137
-0.031094 0.132420
-0.031207 0.134703
-0.031110 0.136986
-0.031224 0.139269
-0.031126 0.141553
-0.031243 0.143836
-0.031145 0.146119
-0.031263 0.148402
-0.031164 0.150685
-0.031283 0.152968
-0.031184 0.155251
-0.031305 0.157534
-0.031205 0.159817
-0.031328 0.162100
-0.031227 0.164384
-0.031351 0.166667
-0.031249 0.168950
-0.031376 0.171233
-0.031273 0.173516
-0.031401 0.175799
-0.031297 0.178082
-0.031427 0.180365
-0.031321 0.182648
-0.031453 0.184932
-0.031346 0.187215
-0.031480 0.189498
-0.031371 0.191781
-0.031506 0.194064
-0.031395 0.196347
-0.031533 0.198630
-0.031420 0.200913
-0.031559 0.203196
-0.031444 0.205479
-0.031584 0.207763
-0.031466 0.210046
-0.031609 0.212329
-0.031488 0.214612
-0.031633 0.216895
-0.031509 0.219178
-0.031654 0.221461
-0.031527 0.223744
-0.031674 0.226027
-0.031543 0.228311
-0.031692 0.230594
-0.031556 0.232877
-0.031705 0.235160
-0.031565 0.237443
-0.031717 0.239726
-0.031572 0.242009
-0.031724 0.244292
-0.031574 0.246575
-0.031725 0.248858
-0.031570 0.251142
-0.031723 0.253425
-0.031561 0.255708
-0.031714 0.257991
-0.031546 0.260274
-0.031698 0.262557
-0.031523 0.264840
-0.031676 0.267123
-0.031493 0.269406
-0.031645 0.271689
-0.031455 0.273973
-0.031604 0.276256
-0.031405 0.278539
-0.031554 0.280822
-0.031347 0.283105
-0.031493 0.285388
-0.031277 0.287671
-0.031419 0.289954
-0.031194 0.292237
-0.031334 0.294521
-0.031098 0.296804
-0.031235 0.299087
-0.030989 0.301370
-0.031120 0.303653
-0.030862 0.305936
-0.030990 0.308219
-0.030721 0.310502
-0.030843 0.312785
-0.030563 0.315068
-0.030677 0.317352
-0.030384 0.319635
-0.030493 0.321918
-0.030187 0.324201
-0.030289 0.326484
-0.029970 0.328767
-0.030061 0.331050
-0.029730 0.333333
-0.029813 0.335616
-0.029468 0.337900
-0.029542 0.340183
-0.029183 0.342466
-0.029244 0.344749
-0.028871 0.347032
-0.028923 0.349315
-0.028535 0.351598
-0.028576 0.353881
-0.028174 0.356164
-0.028198 0.358447
-0.027782 0.360731
-0.027794 0.363014
-0.027363 0.365297
-0.027362 0.367580
-0.026917 0.369863
-0.026897 0.372146
-0.026438 0.374429
-0.026403 0.376712
-0.025929 0.378995
-0.025879 0.381279
-0.025390 0.383562
-0.025319 0.385845
-0.024817 0.388128
-0.024728 0.390411
-0.024212 0.392694
-0.024106 0.394977
-0.023576 0.397260
-0.023446 0.399543
-0.022904 0.401826
-0.022753 0.404110
-0.022199 0.406393
-0.022030 0.408676
-0.021464 0.410959
-0.021268 0.413242
-0.020693 0.415525
-0.020474 0.417808
-0.019891 0.420091
-0.019651 0.422374
-0.019061 0.424658
-0.018793 0.426941
-0.018199 0.429224
-0.017908 0.431507
-0.017310 0.433790
-0.017000 0.436073
-0.016401 0.438356
-0.016064 0.440639
-0.015469 0.442922
-0.015110 0.445205
-0.014520 0.447489
-0.014146 0.449772
-0.013563 0.452055
-0.013168 0.454338
-0.012598 0.456621
-0.012189 0.458904
-0.011633 0.461187
-0.011220 0.463470
-0.010680 0.465753
-0.010259 0.468037
-0.009740 0.470320
-0.009320 0.472603
-0.008821 0.474886
-0.008416 0.477169
