title="d2z6      Re=37000     iterations=130001 "
 zone t="d2z6"variables=X,v/U
0.001370 0.000000
0.004110 0.001033
0.006849 0.009066
0.009589 0.022479
0.012329 0.035553
0.015068 0.047157
0.017808 0.056912
0.020548 0.065243
0.023288 0.073446
0.026027 0.081351
0.028767 0.089387
0.031507 0.098131
0.034247 0.107055
0.036986 0.116517
0.039726 0.126483
0.042466 0.136387
0.045205 0.146434
0.047945 0.156323
0.050685 0.165604
0.053425 0.174388
0.056164 0.182353
0.058904 0.189184
0.061644 0.194992
0.064384 0.199556
0.067123 0.202731
0.069863 0.204714
0.072603 0.205444
0.075342 0.204933
0.078082 0.203461
0.080822 0.201062
0.083562 0.197817
0.086301 0.194001
0.089041 0.189653
0.091781 0.184840
0.094521 0.179781
0.097260 0.174474
0.100000 0.168948
0.102740 0.163357
0.105479 0.157662
0.108219 0.151860
0.110959 0.146060
0.113699 0.140205
0.116438 0.134282
0.119178 0.128383
0.121918 0.122462
0.124658 0.116520
0.127397 0.110664
0.130137 0.104882
0.132877 0.099212
0.135616 0.093791
0.138356 0.088654
0.141096 0.083863
0.143836 0.079561
0.146575 0.075783
0.149315 0.072540
0.152055 0.069857
0.154795 0.067551
0.157534 0.065331
0.160274 0.063049
0.163014 0.060732
0.165753 0.058670
0.168493 0.057380
0.171233 0.057212
0.173973 0.058197
0.176712 0.060235
0.179452 0.063115
0.182192 0.066558
0.184932 0.070439
0.187671 0.074687
0.190411 0.079156
0.193151 0.083794
0.195890 0.088591
0.198630 0.093413
0.201370 0.098201
0.204110 0.102950
0.206849 0.107528
0.209589 0.111868
0.212329 0.115974
0.215068 0.119729
0.217808 0.123077
0.220548 0.126048
0.223288 0.128567
0.226027 0.130623
0.228767 0.132297
0.231507 0.133586
0.234247 0.134535
0.236986 0.135265
0.239726 0.135802
0.242466 0.136181
0.245205 0.136484
0.247945 0.136687
0.250685 0.136769
0.253425 0.136762
0.256164 0.136628
0.258904 0.136347
0.261644 0.135972
0.264384 0.135501
0.267123 0.134951
0.269863 0.134392
0.272603 0.133836
0.275342 0.133290
0.278082 0.132805
0.280822 0.132364
0.283562 0.131951
0.286301 0.131583
0.289041 0.131236
0.291781 0.130883
0.294521 0.130551
0.297260 0.130220
0.300000 0.129890
0.302740 0.129586
0.305479 0.129308
0.308219 0.129049
0.310959 0.128840
0.313699 0.128665
0.316438 0.128525
0.319178 0.128427
0.321918 0.128369
0.324658 0.128328
0.327397 0.128326
0.330137 0.128333
0.332877 0.128346
0.335616 0.128355
0.338356 0.128349
0.341096 0.128302
0.343836 0.128221
0.346575 0.128083
0.349315 0.127887
0.352055 0.127629
0.354795 0.127312
0.357534 0.126931
0.360274 0.126504
0.363014 0.126027
0.365753 0.125513
0.368493 0.124968
0.371233 0.124399
0.373973 0.123806
0.376712 0.123200
0.379452 0.122575
0.382192 0.121937
0.384932 0.121279
0.387671 0.120605
0.390411 0.119904
0.393151 0.119183
0.395890 0.118427
0.398630 0.117645
0.401370 0.116817
0.404110 0.115959
0.406849 0.115049
0.409589 0.114105
0.412329 0.113101
0.415068 0.112066
0.417808 0.110962
0.420548 0.109831
0.423288 0.108629
0.426027 0.107403
0.428767 0.106100
0.431507 0.104785
0.434247 0.103386
0.436986 0.101983
0.439726 0.100496
0.442466 0.099014
0.445205 0.097439
0.447945 0.095886
0.450685 0.094229
0.453425 0.092607
0.456164 0.090877
0.458904 0.089188
0.461644 0.087380
0.464384 0.085634
0.467123 0.083750
0.469863 0.081937
0.472603 0.079982
0.475342 0.078101
0.478082 0.076063
0.480822 0.074119
0.483562 0.071995
0.486301 0.069971
0.489041 0.067766
0.491781 0.065658
0.494521 0.063354
0.497260 0.061168
0.500000 0.058763
0.502740 0.056481
0.505479 0.053984
0.508219 0.051601
0.510959 0.048997
0.513699 0.046526
0.516438 0.043814
0.519178 0.041239
0.521918 0.038436
0.524658 0.035759
0.527397 0.032852
0.530137 0.030091
0.532877 0.027085
0.535616 0.024230
0.538356 0.021150
0.541096 0.018205
0.543836 0.015041
0.546575 0.012035
0.549315 0.008796
0.552055 0.005719
0.554795 0.002436
0.557534 -0.000701
0.560274 -0.004035
0.563014 -0.007200
0.565753 -0.010573
0.568493 -0.013771
0.571233 -0.017149
0.573973 -0.020368
0.576712 -0.023756
0.579452 -0.026960
0.582192 -0.030345
0.584932 -0.033538
0.587671 -0.036885
0.590411 -0.040055
0.593151 -0.043368
0.595890 -0.046480
0.598630 -0.049748
0.601370 -0.052806
0.604110 -0.055995
0.606849 -0.058990
0.609589 -0.062107
0.612329 -0.065005
0.615068 -0.068044
0.617808 -0.070854
0.620548 -0.073783
0.623288 -0.076500
0.626027 -0.079332
0.628767 -0.081927
0.631507 -0.084659
0.634247 -0.087145
0.636986 -0.089753
0.639726 -0.092130
0.642466 -0.094629
0.645205 -0.096873
0.647945 -0.099266
0.650685 -0.101395
0.653425 -0.103661
0.656164 -0.105678
0.658904 -0.107836
0.661644 -0.109719
0.664384 -0.111773
0.667123 -0.113541
0.669863 -0.115471
0.672603 -0.117127
0.675342 -0.118950
0.678082 -0.120472
0.680822 -0.122192
0.683562 -0.123595
0.686301 -0.125188
0.689041 -0.126475
0.691781 -0.127956
0.694521 -0.129103
0.697260 -0.130473
0.700000 -0.131495
0.702740 -0.132731
0.705479 -0.133632
0.708219 -0.134748
0.710959 -0.135511
0.713699 -0.136510
0.716438 -0.137156
0.719178 -0.138022
0.721918 -0.138561
0.724658 -0.139315
0.727397 -0.139740
0.730137 -0.140390
0.732877 -0.140729
0.735616 -0.141266
0.738356 -0.141532
0.741096 -0.141980
0.743836 -0.142172
0.746575 -0.142535
0.749315 -0.142678
0.752055 -0.142951
0.754795 -0.143046
0.757534 -0.143252
0.760274 -0.143294
0.763014 -0.143428
0.765753 -0.143439
0.768493 -0.143501
0.771233 -0.143469
0.773973 -0.143485
0.776712 -0.143412
0.779452 -0.143373
0.782192 -0.143284
0.784932 -0.143203
0.787671 -0.143080
0.790411 -0.143000
0.793151 -0.142833
0.795890 -0.142772
0.798630 -0.142544
0.801370 -0.142569
0.804110 -0.142200
0.806849 -0.142375
0.809589 -0.141850
0.812329 -0.142135
0.815068 -0.141500
0.817808 -0.141846
0.820548 -0.141130
0.823288 -0.141467
0.826027 -0.140774
0.828767 -0.140976
0.831507 -0.140382
0.834247 -0.140431
0.836986 -0.139890
0.839726 -0.139802
0.842466 -0.139316
0.845205 -0.139058
0.847945 -0.138628
0.850685 -0.138289
0.853425 -0.137863
0.856164 -0.137549
0.858904 -0.137209
0.861644 -0.136930
0.864384 -0.136738
0.867123 -0.136568
0.869863 -0.136427
0.872603 -0.136358
0.875342 -0.136270
0.878082 -0.136179
0.880822 -0.136167
0.883562 -0.136168
0.886301 -0.136266
0.889041 -0.136597
0.891781 -0.137130
0.894521 -0.137951
0.897260 -0.139170
0.900000 -0.140660
0.902740 -0.142391
0.905479 -0.144352
0.908219 -0.146296
0.910959 -0.148116
0.913699 -0.149795
0.916438 -0.151110
0.919178 -0.152031
0.921918 -0.152655
0.924658 -0.152871
0.927397 -0.152764
0.930137 -0.152535
0.932877 -0.152155
0.935616 -0.151779
0.938356 -0.151674
0.941096 -0.151880
0.943836 -0.152631
0.946575 -0.154327
0.949315 -0.157183
0.952055 -0.161664
0.954795 -0.168556
0.957534 -0.178540
0.960274 -0.192551
0.963014 -0.212004
0.965753 -0.237818
0.968493 -0.270202
0.971233 -0.308870
0.973973 -0.350818
0.976712 -0.389948
0.979452 -0.419481
0.982192 -0.430391
0.984932 -0.413336
0.987671 -0.365024
0.990411 -0.286701
0.993151 -0.186305
0.995890 -0.078436
0.998630 -0.000128
