title="d2z6      Re=37000     iterations=100001 "
 zone t="d2z6"variables=X,v/U
0.001370 0.000000
0.004110 0.008937
0.006849 0.042281
0.009589 0.070042
0.012329 0.093458
0.015068 0.112285
0.017808 0.126610
0.020548 0.137605
0.023288 0.145766
0.026027 0.152052
0.028767 0.157798
0.031507 0.163338
0.034247 0.169021
0.036986 0.175041
0.039726 0.180554
0.042466 0.184916
0.045205 0.188014
0.047945 0.189710
0.050685 0.190419
0.053425 0.190816
0.056164 0.191008
0.058904 0.191096
0.061644 0.191260
0.064384 0.191284
0.067123 0.191067
0.069863 0.190724
0.072603 0.190028
0.075342 0.188909
0.078082 0.187407
0.080822 0.185445
0.083562 0.182821
0.086301 0.179802
0.089041 0.176116
0.091781 0.171947
0.094521 0.167190
0.097260 0.162120
0.100000 0.156432
0.102740 0.150615
0.105479 0.144390
0.108219 0.138084
0.110959 0.131569
0.113699 0.125199
0.116438 0.118701
0.119178 0.112538
0.121918 0.106477
0.124658 0.100846
0.127397 0.095505
0.130137 0.090820
0.132877 0.086549
0.135616 0.083072
0.138356 0.080204
0.141096 0.078129
0.143836 0.076642
0.146575 0.075887
0.149315 0.075498
0.152055 0.075549
0.154795 0.075767
0.157534 0.076103
0.160274 0.076327
0.163014 0.076543
0.165753 0.076478
0.168493 0.076287
0.171233 0.075881
0.173973 0.075347
0.176712 0.074616
0.179452 0.073916
0.182192 0.073072
0.184932 0.072298
0.187671 0.071527
0.190411 0.070843
0.193151 0.070154
0.195890 0.069629
0.198630 0.069059
0.201370 0.068579
0.204110 0.068090
0.206849 0.067615
0.209589 0.067065
0.212329 0.066572
0.215068 0.065984
0.217808 0.065432
0.220548 0.064896
0.223288 0.064419
0.226027 0.063981
0.228767 0.063709
0.231507 0.063492
0.234247 0.063417
0.236986 0.063455
0.239726 0.063590
0.242466 0.063771
0.245205 0.064061
0.247945 0.064344
0.250685 0.064657
0.253425 0.064988
0.256164 0.065304
0.258904 0.065580
0.261644 0.065870
0.264384 0.066102
0.267123 0.066297
0.269863 0.066481
0.272603 0.066625
0.275342 0.066726
0.278082 0.066845
0.280822 0.066936
0.283562 0.067019
0.286301 0.067133
0.289041 0.067253
0.291781 0.067369
0.294521 0.067537
0.297260 0.067708
0.300000 0.067885
0.302740 0.068098
0.305479 0.068322
0.308219 0.068533
0.310959 0.068780
0.313699 0.069022
0.316438 0.069254
0.319178 0.069503
0.321918 0.069754
0.324658 0.069976
0.327397 0.070221
0.330137 0.070453
0.332877 0.070666
0.335616 0.070883
0.338356 0.071099
0.341096 0.071278
0.343836 0.071472
0.346575 0.071648
0.349315 0.071803
0.352055 0.071949
0.354795 0.072098
0.357534 0.072201
0.360274 0.072316
0.363014 0.072406
0.365753 0.072478
0.368493 0.072528
0.371233 0.072583
0.373973 0.072586
0.376712 0.072595
0.379452 0.072574
0.382192 0.072535
0.384932 0.072462
0.387671 0.072392
0.390411 0.072267
0.393151 0.072140
0.395890 0.071976
0.398630 0.071794
0.401370 0.071567
0.404110 0.071339
0.406849 0.071053
0.409589 0.070757
0.412329 0.070417
0.415068 0.070057
0.417808 0.069646
0.420548 0.069226
0.423288 0.068747
0.426027 0.068250
0.428767 0.067704
