title="d2z6      Re=37000     iterations=20001 "
 zone t="d2z6"variables=X,v/U
0.001370 0.000000
0.004110 0.000659
0.006849 0.003191
0.009589 0.005111
0.012329 0.006695
0.015068 0.007925
0.017808 0.008834
0.020548 0.009624
0.023288 0.010225
0.026027 0.010632
0.028767 0.011021
0.031507 0.011304
0.034247 0.011460
0.036986 0.011651
0.039726 0.011782
0.042466 0.011820
0.045205 0.011919
0.047945 0.011983
0.050685 0.011969
0.053425 0.012030
0.056164 0.012066
0.058904 0.012033
0.061644 0.012078
0.064384 0.012105
0.067123 0.012067
0.069863 0.012107
0.072603 0.012132
0.075342 0.012093
0.078082 0.012131
0.080822 0.012157
0.083562 0.012119
0.086301 0.012157
0.089041 0.012184
0.091781 0.012147
0.094521 0.012185
0.097260 0.012214
0.100000 0.012179
0.102740 0.012216
0.105479 0.012247
0.108219 0.012213
0.110959 0.012250
0.113699 0.012282
0.116438 0.012251
0.119178 0.012287
0.121918 0.012320
0.124658 0.012291
0.127397 0.012327
0.130137 0.012362
0.132877 0.012335
0.135616 0.012371
0.138356 0.012407
0.141096 0.012382
0.143836 0.012418
0.146575 0.012455
0.149315 0.012432
0.152055 0.012468
0.154795 0.012507
0.157534 0.012486
0.160274 0.012522
0.163014 0.012562
0.165753 0.012544
0.168493 0.012580
0.171233 0.012620
0.173973 0.012605
0.176712 0.012641
0.179452 0.012683
0.182192 0.012669
0.184932 0.012706
0.187671 0.012749
0.190411 0.012738
0.193151 0.012775
0.195890 0.012819
0.198630 0.012811
0.201370 0.012849
0.204110 0.012894
0.206849 0.012889
0.209589 0.012927
0.212329 0.012973
0.215068 0.012971
0.217808 0.013009
0.220548 0.013057
0.223288 0.013057
0.226027 0.013096
0.228767 0.013145
0.231507 0.013148
0.234247 0.013188
0.236986 0.013238
0.239726 0.013244
0.242466 0.013285
0.245205 0.013336
0.247945 0.013345
0.250685 0.013387
0.253425 0.013439
0.256164 0.013452
0.258904 0.013494
0.261644 0.013548
0.264384 0.013563
0.267123 0.013607
0.269863 0.013663
0.272603 0.013681
0.275342 0.013726
0.278082 0.013783
0.280822 0.013805
0.283562 0.013851
0.286301 0.013910
0.289041 0.013935
0.291781 0.013983
0.294521 0.014044
0.297260 0.014072
0.300000 0.014122
0.302740 0.014185
0.305479 0.014216
0.308219 0.014269
0.310959 0.014334
0.313699 0.014369
0.316438 0.014424
0.319178 0.014491
0.321918 0.014531
0.324658 0.014588
0.327397 0.014658
0.330137 0.014701
0.332877 0.014761
0.335616 0.014834
0.338356 0.014882
0.341096 0.014945
0.343836 0.015021
0.346575 0.015074
0.349315 0.015141
0.352055 0.015221
0.354795 0.015279
0.357534 0.015349
0.360274 0.015434
0.363014 0.015498
0.365753 0.015574
0.368493 0.015664
0.371233 0.015734
0.373973 0.015816
0.376712 0.015912
0.379452 0.015991
0.382192 0.016080
0.384932 0.016183
0.387671 0.016270
0.390411 0.016367
0.393151 0.016479
0.395890 0.016576
0.398630 0.016683
0.401370 0.016804
0.404110 0.016913
0.406849 0.017031
0.409589 0.017165
0.412329 0.017287
0.415068 0.017420
0.417808 0.017568
0.420548 0.017708
0.423288 0.017857
0.426027 0.018025
0.428767 0.018184
0.431507 0.018356
0.434247 0.018546
0.436986 0.018732
0.439726 0.018930
0.442466 0.019150
0.445205 0.019368
0.447945 0.019601
