title="d2z6      Re=37000     iterations=120001 "
 zone t="d2z6"variables=u/U,Y
-0.000032 0.000000
-0.021520 0.002283
-0.065426 0.004566
-0.109808 0.006849
-0.150437 0.009132
-0.186759 0.011416
-0.217210 0.013699
-0.243582 0.015982
-0.264242 0.018265
-0.281358 0.020548
-0.292299 0.022831
-0.299350 0.025114
-0.300305 0.027397
-0.297311 0.029680
-0.289717 0.031963
-0.278957 0.034247
-0.265909 0.036530
-0.251026 0.038813
-0.235974 0.041096
-0.220388 0.043379
-0.205984 0.045662
-0.191920 0.047945
-0.179599 0.050228
-0.168011 0.052511
-0.158191 0.054795
-0.149167 0.057078
-0.141694 0.059361
-0.134944 0.061644
-0.129487 0.063927
-0.124632 0.066210
-0.120841 0.068493
-0.117496 0.070776
-0.114999 0.073059
-0.112767 0.075342
-0.111174 0.077626
-0.109680 0.079909
-0.108635 0.082192
-0.107587 0.084475
-0.106832 0.086758
-0.106042 0.089041
-0.105422 0.091324
-0.104792 0.093607
-0.104232 0.095890
-0.103721 0.098174
-0.103192 0.100457
-0.102788 0.102740
-0.102281 0.105023
-0.101980 0.107306
-0.101494 0.109589
-0.101294 0.111872
-0.100830 0.114155
-0.100729 0.116438
-0.100288 0.118721
-0.100282 0.121005
-0.099862 0.123288
-0.099947 0.125571
-0.099547 0.127854
-0.099719 0.130137
-0.099339 0.132420
-0.099589 0.134703
-0.099227 0.136986
-0.099549 0.139269
-0.099205 0.141553
-0.099595 0.143836
-0.099266 0.146119
-0.099717 0.148402
-0.099404 0.150685
-0.099910 0.152968
-0.099611 0.155251
-0.100170 0.157534
-0.099884 0.159817
-0.100493 0.162100
-0.100218 0.164384
-0.100873 0.166667
-0.100609 0.168950
-0.101309 0.171233
-0.101054 0.173516
-0.101797 0.175799
-0.101548 0.178082
-0.102332 0.180365
-0.102088 0.182648
-0.102912 0.184932
-0.102670 0.187215
-0.103532 0.189498
-0.103290 0.191781
-0.104185 0.194064
-0.103940 0.196347
-0.104868 0.198630
-0.104617 0.200913
-0.105573 0.203196
-0.105313 0.205479
-0.106292 0.207763
-0.106020 0.210046
-0.107019 0.212329
-0.106732 0.214612
-0.107746 0.216895
-0.107441 0.219178
-0.108465 0.221461
-0.108140 0.223744
-0.109175 0.226027
-0.108827 0.228311
-0.109874 0.230594
-0.109501 0.232877
-0.110559 0.235160
-0.110158 0.237443
-0.111235 0.239726
-0.110802 0.242009
-0.111898 0.244292
-0.111429 0.246575
-0.112537 0.248858
