title="d2z6      Re=37000     iterations=60001 "
 zone t="d2z6"variables=u/U,Y
-0.000019 0.000000
-0.007774 0.002283
-0.018558 0.004566
-0.023296 0.006849
-0.023793 0.009132
-0.026912 0.011416
-0.028881 0.013699
-0.036461 0.015982
-0.042561 0.018265
-0.054735 0.020548
-0.064261 0.022831
-0.080403 0.025114
-0.092678 0.027397
-0.114030 0.029680
-0.129523 0.031963
-0.158116 0.034247
-0.175909 0.036530
-0.206317 0.038813
-0.221974 0.041096
-0.244818 0.043379
-0.254422 0.045662
-0.264466 0.047945
-0.267193 0.050228
-0.265602 0.052511
-0.263560 0.054795
-0.255105 0.057078
-0.250836 0.059361
-0.239677 0.061644
-0.234928 0.063927
-0.224062 0.066210
-0.220014 0.068493
-0.211205 0.070776
-0.208252 0.073059
-0.201842 0.075342
-0.199879 0.077626
-0.195642 0.079909
-0.194486 0.082192
-0.192056 0.084475
-0.191528 0.086758
-0.190485 0.089041
-0.190418 0.091324
-0.190375 0.093607
-0.190638 0.095890
-0.191296 0.098174
-0.191801 0.100457
-0.192946 0.102740
-0.193620 0.105023
-0.195071 0.107306
-0.195813 0.109589
-0.197325 0.111872
-0.197982 0.114155
-0.199249 0.116438
-0.199675 0.118721
-0.200482 0.121005
-0.200638 0.123288
-0.201013 0.125571
-0.200942 0.127854
-0.201018 0.130137
-0.200687 0.132420
-0.200412 0.134703
-0.199638 0.136986
-0.198800 0.139269
-0.197363 0.141553
-0.195701 0.143836
-0.193427 0.146119
-0.190862 0.148402
-0.187663 0.150685
-0.184037 0.152968
-0.179857 0.155251
-0.175327 0.157534
-0.170226 0.159817
-0.164628 0.162100
-0.158700 0.164384
-0.152561 0.166667
-0.146065 0.168950
-0.139135 0.171233
-0.132304 0.173516
-0.125551 0.175799
-0.118727 0.178082
-0.111657 0.180365
-0.105133 0.182648
-0.098936 0.184932
-0.092956 0.187215
-0.086985 0.189498
-0.081805 0.191781
-0.077070 0.194064
-0.072764 0.196347
-0.068644 0.198630
-0.065349 0.200913
-0.062588 0.203196
-0.060271 0.205479
-0.058267 0.207763
-0.056928 0.210046
-0.056249 0.212329
-0.055728 0.214612
-0.055545 0.216895
-0.055677 0.219178
-0.056537 0.221461
-0.057133 0.223744
-0.058186 0.226027
-0.059188 0.228311
-0.061212 0.230594
-0.062487 0.232877
-0.064420 0.235160
-0.065874 0.237443
-0.068252 0.239726
-0.069724 0.242009
-0.071691 0.244292
-0.073112 0.246575
-0.074919 0.248858
-0.076080 0.251142
-0.077076 0.253425
-0.077899 0.255708
-0.078275 0.257991
-0.078767 0.260274
-0.078640 0.262557
-0.078966 0.264840
-0.078754 0.267123
-0.078997 0.269406
-0.078842 0.271689
-0.078970 0.273973
-0.078850 0.276256
-0.078720 0.278539
-0.078473 0.280822
-0.077882 0.283105
-0.077312 0.285388
-0.075992 0.287671
-0.074855 0.289954
-0.072456 0.292237
-0.070445 0.294521
-0.066576 0.296804
-0.063358 0.299087
-0.057729 0.301370
-0.053058 0.303653
-0.045691 0.305936
-0.039554 0.308219
-0.030931 0.310502
-0.023678 0.312785
-0.014805 0.315068
-0.007173 0.317352
0.000451 0.319635
0.007501 0.321918
0.012717 0.324201
0.018839 0.326484
0.022435 0.328767
0.028437 0.331050
0.032523 0.333333
0.039192 0.335616
0.044742 0.337900
0.051931 0.340183
0.058473 0.342466
0.065624 0.344749
0.072378 0.347032
0.079029 0.349315
0.085446 0.351598
0.091248 0.353881
0.096955 0.356164
0.101513 0.358447
0.106155 0.360731
0.109042 0.363014
0.112259 0.365297
0.113188 0.367580
0.114784 0.369863
0.113912 0.372146
0.114041 0.374429
0.112025 0.376712
0.111190 0.378995
0.108913 0.381279
0.107749 0.383562
0.105940 0.385845
0.104937 0.388128
0.103937 0.390411
0.103288 0.392694
0.103028 0.394977
0.102661 0.397260
0.102879 0.399543
0.102630 0.401826
0.103165 0.404110
0.103019 0.406393
0.104016 0.408676
0.104223 0.410959
0.106026 0.413242
0.106807 0.415525
0.109382 0.417808
0.110505 0.420091
0.113295 0.422374
0.114352 0.424658
0.116921 0.426941
0.117661 0.429224
0.119650 0.431507
0.119662 0.433790
0.120512 0.436073
0.119412 0.438356
0.118980 0.440639
0.116955 0.442922
0.115755 0.445205
0.113338 0.447489
0.111917 0.449772
0.109447 0.452055
0.108018 0.454338
0.105550 0.456621
0.104090 0.458904
0.101572 0.461187
0.100036 0.463470
0.097442 0.465753
0.095774 0.468037
0.092977 0.470320
0.090782 0.472603
0.087410 0.474886
0.084062 0.477169
0.079894 0.479452
0.075465 0.481735
0.070949 0.484018
0.066416 0.486301
0.062423 0.488584
0.058980 0.490868
0.056128 0.493151
0.054249 0.495434
0.052553 0.497717
0.051989 0.500000
0.051057 0.502283
0.051141 0.504566
0.050549 0.506849
0.050872 0.509132
0.050359 0.511416
0.050587 0.513699
0.050024 0.515982
0.050153 0.518265
0.049510 0.520548
0.049442 0.522831
0.048729 0.525114
0.048643 0.527397
0.047892 0.529680
0.047646 0.531963
0.046881 0.534247
0.046722 0.536530
0.045970 0.538813
0.045717 0.541096
0.044998 0.543379
0.044848 0.545662
0.044164 0.547945
0.043984 0.550228
0.043354 0.552511
0.043280 0.554795
0.042706 0.557078
0.042633 0.559361
0.042135 0.561644
0.042182 0.563927
0.041795 0.566210
0.041921 0.568493
0.041718 0.570776
0.042016 0.573059
0.042089 0.575342
0.042604 0.577626
0.043050 0.579909
0.043846 0.582192
0.044697 0.584475
0.045713 0.586758
0.046888 0.589041
0.048071 0.591324
0.049382 0.593607
0.050533 0.595890
0.051748 0.598174
0.052717 0.600457
0.053637 0.602740
0.054325 0.605023
0.054855 0.607306
0.055233 0.609589
0.055382 0.611872
0.055468 0.614155
0.055310 0.616438
0.055220 0.618721
0.054858 0.621005
0.054633 0.623288
0.054162 0.625571
0.053871 0.627854
0.053351 0.630137
0.053047 0.632420
0.052516 0.634703
0.052213 0.636986
0.051695 0.639269
0.051382 0.641553
0.050877 0.643836
0.050602 0.646119
0.050110 0.648402
0.049834 0.650685
0.049359 0.652968
0.049085 0.655251
0.048616 0.657534
0.048365 0.659817
0.047902 0.662100
0.047646 0.664384
0.047192 0.666667
0.046927 0.668950
0.046475 0.671233
0.046232 0.673516
0.045784 0.675799
0.045532 0.678082
0.045097 0.680365
0.044837 0.682648
0.044407 0.684932
0.044173 0.687215
0.043751 0.689498
0.043508 0.691781
0.043102 0.694064
0.042853 0.696347
0.042455 0.698630
0.042234 0.700913
0.041843 0.703196
0.041614 0.705479
0.041240 0.707763
0.041005 0.710046
0.040638 0.712329
0.040433 0.714612
0.040072 0.716895
0.039856 0.719178
0.039513 0.721461
0.039291 0.723744
0.038954 0.726027
0.038762 0.728311
0.038429 0.730594
0.038226 0.732877
0.037911 0.735160
0.037702 0.737443
0.037391 0.739726
0.037213 0.742009
0.036905 0.744292
0.036713 0.746575
0.036424 0.748858
0.036228 0.751142
0.035942 0.753425
0.035776 0.755708
0.035493 0.757991
0.035312 0.760274
0.035048 0.762557
0.034863 0.764840
0.034600 0.767123
0.034448 0.769406
0.034186 0.771689
0.034017 0.773973
0.033775 0.776256
0.033603 0.778539
0.033361 0.780822
0.033222 0.783105
0.032981 0.785388
0.032825 0.787671
0.032604 0.789954
0.032444 0.792237
0.032222 0.794521
0.032097 0.796804
0.031875 0.799087
0.031731 0.801370
0.031529 0.803653
0.031383 0.805936
0.031179 0.808219
0.031067 0.810502
0.030863 0.812785
0.030732 0.815068
0.030548 0.817352
0.030415 0.819635
0.030228 0.821918
0.030130 0.824201
0.029941 0.826484
0.029824 0.828767
0.029656 0.831050
0.029537 0.833333
0.029365 0.835616
0.029281 0.837900
0.029107 0.840183
0.029003 0.842466
0.028850 0.844749
0.028745 0.847032
0.028587 0.849315
0.028516 0.851598
0.028356 0.853881
0.028265 0.856164
0.028126 0.858447
0.028035 0.860731
0.027889 0.863014
0.027832 0.865297
0.027684 0.867580
0.027607 0.869863
0.027481 0.872146
0.027403 0.874429
0.027268 0.876712
0.027225 0.878995
0.027088 0.881279
0.027025 0.883562
0.026910 0.885845
0.026846 0.888128
0.026722 0.890411
0.026691 0.892694
0.026565 0.894977
0.026515 0.897260
0.026411 0.899543
0.026361 0.901826
0.026246 0.904110
0.026228 0.906393
0.026113 0.908676
0.026076 0.910959
0.025981 0.913242
0.025945 0.915525
0.025839 0.917808
0.025833 0.920091
0.025728 0.922374
0.025704 0.924658
0.025619 0.926941
0.025596 0.929224
0.025498 0.931507
0.025504 0.933790
0.025409 0.936073
0.025398 0.938356
0.025322 0.940639
0.025312 0.942922
0.025223 0.945205
0.025241 0.947489
0.025158 0.949772
0.025166 0.952055
0.025108 0.954338
0.025131 0.956621
0.025090 0.958904
0.025201 0.961187
0.025278 0.963470
0.025600 0.965753
0.026101 0.968037
0.027218 0.970320
0.029142 0.972603
0.033005 0.974886
0.039778 0.977169
0.052509 0.979452
0.074696 0.981735
0.114364 0.984018
0.180883 0.986301
0.291177 0.988584
0.458237 0.990868
0.683707 0.993151
0.903357 0.995434
