Itterate ,Time ,RMS_Error ,MAX_ABS_U_Error ,MAX_ABS_U_Error_position_X ,MAX_ABS_U_Error_position_Y ,MAX_ABS_V_Error ,MAX_ABS_V_Error_position_X, MAX_ABS_V_Error_position_Y ,MAX_RS_Error ,MAX_RS_Error_Position_X ,MAX_RS_Error_Position_Y ,Bulk_Velocity_ABS_Error ,Bulk_Velocity_ABS_Error_Position_X ,Bulk_Velocity_ABS_Error_Position_Y
27001,14.1077,0.081939,0.00143308,179,42,0.00121518,95,97,8.36973,250,32,7.147e-05,205,50,
28001,14.6302,0.0808861,0.00133379,181,40,0.00112626,95,95,5.91018,251,88,6.70005e-05,205,49,
29001,15.1527,0.0907694,0.00124288,181,39,0.00104533,94,95,9.06344,103,19,6.28263e-05,206,48,
30001,15.6752,0.0837297,0.00115908,181,38,0.000971149,94,93,7.33441,133,1,5.89084e-05,208,48,
31001,16.1977,0.0885124,0.00108143,181,37,0.000902764,93,93,8.5701,116,10,5.51847e-05,208,47,
32001,16.7202,0.145091,0.00100919,181,36,0.000838948,92,93,25.2345,101,23,5.16205e-05,208,46,
33001,17.2427,0.100115,0.00094172,181,35,0.000779111,91,93,14.5641,117,11,4.82109e-05,208,45,
34001,17.7651,0.0644046,0.000878482,181,34,0.000723078,91,92,4.82291,100,25,4.49614e-05,211,46,
35001,18.2876,0.0538321,0.000819052,182,33,0.000670609,91,91,2.89431,142,1,4.18787e-05,211,45,
36001,18.8101,0.0585311,0.000762983,182,32,0.000621692,91,90,6.80883,99,27,3.89487e-05,209,43,
37001,19.3326,0.0433467,0.000709846,182,31,0.000576271,91,89,2.37447,146,130,3.61902e-05,210,43,
38001,19.8551,0.0395259,0.000659949,181,31,0.000534258,90,90,2.61448,118,13,3.35851e-05,211,43,
39001,20.3776,0.0355417,0.00061268,182,30,0.00049555,90,89,2.27084,119,13,3.11289e-05,212,43,
40001,20.9001,0.0348532,0.000567749,181,30,0.000459568,90,88,2.66604,98,29,2.88181e-05,211,42,
41001,21.4226,0.0304833,0.000525495,181,29,0.000426089,89,89,2.01335,146,129,2.66597e-05,190,35,
42001,21.9451,0.0273896,0.000485399,181,29,0.000394727,90,87,2.04821,146,129,2.46659e-05,187,34,
43001,22.4675,0.024135,0.000447646,181,28,0.000365239,89,88,1.60142,119,14,2.27952e-05,186,34,
44001,22.99,0.0236073,0.000412284,181,28,0.000337265,88,89,2.34406,119,14,2.1001e-05,183,34,
45001,23.5125,0.0216007,0.000378936,180,28,0.000310738,88,88,2.05522,97,31,1.93425e-05,184,33,
46001,24.035,0.0199506,0.00034802,181,27,0.000285703,88,88,1.85928,97,31,1.77689e-05,183,33,
47001,24.5575,0.0163965,0.000319182,181,27,0.000262092,87,89,0.754863,253,27,1.62857e-05,181,33,
48001,25.08,0.0143407,0.000292287,180,27,0.000239952,87,89,0.589194,146,128,1.49222e-05,183,32,
49001,25.6025,0.0127424,0.000267513,181,26,0.000219393,86,90,0.493609,148,1,1.36591e-05,182,32,
50001,26.125,0.011531,0.000244596,181,26,0.000200545,87,88,0.549191,119,15,1.24905e-05,181,32,
51001,26.6475,0.0111849,0.000223358,180,26,0.000183271,87,88,1.00763,119,15,1.14148e-05,180,32,
52001,27.1699,0.0591501,0.000203754,180,26,0.000167505,86,89,11.878,119,15,1.04275e-05,180,32,
53001,27.6924,0.00983507,0.000185665,180,26,0.000153146,86,89,1.10059,119,15,9.52583e-06,182,31,
54001,28.2149,0.00786267,0.000169026,179,26,0.000140017,86,89,0.505516,119,15,8.69773e-06,182,31,
55001,28.7374,0.00697726,0.000153735,179,26,0.000127964,87,87,0.321311,119,15,7.93461e-06,181,31,
56001,29.2599,0.00633168,0.000139735,181,25,0.000116851,85,90,0.232244,119,15,7.23033e-06,181,31,
57001,29.7824,0.00580967,0.000126929,181,25,0.000106547,85,90,0.22493,96,33,6.58011e-06,180,31,
58001,30.3049,0.00537297,0.000115236,180,25,9.69733e-05,85,90,0.268731,96,33,5.98106e-06,180,31,
59001,30.8274,0.00502058,0.000104577,180,25,8.81019e-05,84,91,0.334074,96,33,5.43017e-06,180,31,
60001,31.3499,0.00481636,9.48729e-05,180,25,7.99073e-05,84,91,0.441522,96,33,4.92587e-06,179,31,
61001,31.8723,0.00501664,8.60471e-05,180,25,7.23911e-05,84,91,0.648126,96,33,4.46648e-06,179,31,
62001,32.3948,0.00637484,7.8023e-05,180,25,6.55538e-05,84,91,1.08622,96,33,4.04961e-06,179,31,
63001,32.9173,0.00615086,7.07283e-05,180,25,5.93843e-05,85,89,1.07819,96,33,3.67268e-06,178,31,
64001,33.4398,0.00399164,6.40961e-05,179,25,5.38545e-05,85,89,0.579823,96,33,3.33247e-06,178,31,
65001,33.9623,0.00306338,5.80696e-05,179,25,4.88987e-05,85,89,0.355564,96,33,3.0251e-06,178,31,
66001,34.4848,0.0025815,5.25885e-05,179,25,4.44473e-05,85,89,0.247069,96,33,2.74676e-06,178,31,
67001,35.0073,0.00226599,4.76053e-05,179,25,4.04265e-05,85,89,0.185908,96,33,2.49382e-06,178,31,
68001,35.5298,0.00202851,4.30785e-05,179,25,3.67668e-05,85,89,0.147501,96,33,2.26312e-06,178,31,
69001,36.0523,0.00183278,3.89712e-05,179,25,3.34153e-05,84,91,0.121224,96,33,2.05214e-06,178,31,
70001,36.5747,0.00166067,3.52498e-05,179,25,3.03328e-05,83,92,0.101818,96,33,1.85901e-06,178,31,
71001,37.0972,0.00150264,3.18826e-05,179,25,2.7487e-05,83,92,0.0864932,96,33,1.68247e-06,178,31,
72001,37.6197,0.00135437,2.88394e-05,180,25,2.48647e-05,83,92,0.0737601,96,33,1.52161e-06,178,31,
73001,38.1422,0.00121498,2.60903e-05,180,25,2.24634e-05,83,92,0.0628624,96,33,1.37572e-06,178,31,
74001,38.6647,0.00108569,2.36072e-05,179,25,2.02834e-05,83,92,0.0551734,254,82,1.24404e-06,178,31,
75001,39.1872,0.000968584,2.13628e-05,179,25,1.83223e-05,83,92,0.0512251,254,82,1.12566e-06,178,31,
76001,39.7097,0.000865379,1.93322e-05,179,25,1.65724e-05,84,91,0.0475697,254,82,1.01947e-06,178,31,
77001,40.2322,0.000776699,1.74929e-05,179,25,1.50171e-05,84,91,0.04434,254,82,9.24163e-07,178,31,
78001,40.7547,0.00070176,1.58252e-05,179,25,1.36333e-05,84,91,0.0415569,254,82,8.38382e-07,178,31,
79001,41.2771,0.00063856,1.43126e-05,179,25,1.23953e-05,84,91,0.0391378,254,82,7.60805e-07,178,31,
80001,41.7996,0.000584376,1.29407e-05,179,25,1.12772e-05,83,92,0.0369327,254,82,6.90269e-07,178,31,
81001,42.3221,0.000536325,1.16977e-05,179,25,1.02574e-05,83,92,0.0347731,254,82,6.25847e-07,178,31,
82001,42.8446,0.000491882,1.05727e-05,179,25,9.31824e-06,82,94,0.0325215,254,82,5.66867e-07,178,31,
83001,43.3671,0.000449246,9.55618e-06,180,25,8.4524e-06,82,94,0.0301068,254,82,5.1289e-07,178,31,
84001,43.8896,0.00040755,8.63927e-06,180,25,7.65078e-06,82,94,0.0275387,254,82,4.63648e-07,178,31,
85001,44.4121,0.000366855,7.81216e-06,180,25,6.91272e-06,82,94,0.0248983,254,82,4.18954e-07,178,31,
86001,44.9346,0.000327928,7.06611e-06,180,25,6.23969e-06,82,94,0.0223097,254,82,3.7863e-07,178,31,
87001,45.4571,0.000291876,6.39274e-06,180,25,5.63297e-06,82,94,0.0199033,254,82,3.42441e-07,178,31,
88001,45.9795,0.000259726,5.78442e-06,179,25,5.09195e-06,82,94,0.0177809,254,82,3.10073e-07,178,31,
89001,46.502,0.000232087,5.23409e-06,179,25,4.61314e-06,82,94,0.0159924,254,82,2.81138e-07,179,31,
90001,47.0245,0.000208984,4.73571e-06,177,26,4.19028e-06,82,94,0.0145289,254,82,2.55203e-07,179,31,
91001,47.547,0.000189897,4.28554e-06,177,26,3.8151e-06,82,94,0.013332,254,82,2.31816e-07,179,31,
92001,48.0695,0.000173938,3.87677e-06,178,26,3.47867e-06,82,94,0.0123135,254,82,2.10576e-07,179,31,
93001,48.592,0.00016008,3.50581e-06,178,26,3.17278e-06,81,96,0.0113802,254,82,1.92788e-07,75,112,
94001,49.1145,0.000147372,3.16926e-06,178,26,2.89226e-06,81,96,0.0104567,254,82,1.76593e-07,75,112,
95001,49.637,0.000135095,2.86441e-06,178,26,2.63128e-06,81,96,0.00949975,254,82,1.61583e-07,75,113,
96001,50.1595,0.000122859,2.58883e-06,178,26,2.38836e-06,80,98,0.00850356,254,82,1.47452e-07,75,113,
97001,50.6819,0.000110631,2.34034e-06,179,26,2.16298e-06,80,98,0.00749454,254,82,1.34148e-07,74,115,
98001,51.2044,9.86708e-05,2.11636e-06,179,26,1.95539e-06,80,98,0.00651874,254,82,1.21678e-07,74,115,
99001,51.7269,8.74107e-05,1.91459e-06,179,26,1.7669e-06,80,98,0.00562626,254,82,1.10153e-07,74,115,
100001,52.2494,7.7295e-05,1.73273e-06,178,26,1.59831e-06,80,98,0.00485679,254,82,9.9704e-08,74,115,
101001,52.7719,6.86368e-05,1.56864e-06,178,26,1.44941e-06,80,98,0.00422993,254,82,9.04159e-08,74,115,
102001,53.2944,6.15318e-05,1.42016e-06,178,26,1.3188e-06,80,98,0.00374194,254,82,8.22876e-08,74,115,
103001,53.8169,5.585e-05,1.28653e-06,176,27,1.20407e-06,80,98,0.00336887,254,82,7.52281e-08,74,115,
104001,54.3394,5.12961e-05,1.16518e-06,177,27,1.10237e-06,79,100,0.00307417,254,82,6.90731e-08,74,115,
105001,54.8619,4.74983e-05,1.05471e-06,177,27,1.0109e-06,79,100,0.00281842,254,82,6.36428e-08,74,116,
106001,55.3843,4.40929e-05,9.54134e-07,175,28,9.2688e-07,78,102,0.00256834,254,82,5.8723e-08,74,116,
107001,55.9068,4.07886e-05,8.63069e-07,176,28,8.48864e-07,78,102,0.0023032,254,82,5.41372e-08,74,116,
108001,56.4293,3.74106e-05,7.80263e-07,176,28,7.75585e-07,77,104,0.00201713,254,82,4.97979e-08,74,117,
109001,56.9518,3.39176e-05,7.05252e-07,176,28,7.06633e-07,76,106,0.00171772,254,82,4.56632e-08,73,119,
110001,57.4743,3.03894e-05,6.37638e-07,177,28,6.42363e-07,76,106,0.00142147,254,82,4.17221e-08,73,119,
111001,57.9968,2.69863e-05,5.769e-07,177,28,5.83052e-07,75,108,0.00117652,96,33,3.80175e-08,73,119,
112001,58.5193,2.38903e-05,5.22447e-07,177,28,5.29474e-07,76,107,0.00104157,96,33,3.46168e-08,72,121,
113001,59.0418,2.12456e-05,4.73622e-07,177,28,4.81931e-07,76,107,0.000917973,96,33,3.15729e-08,73,120,
114001,59.5643,1.9117e-05,4.29771e-07,175,29,4.40366e-07,76,107,0.000813954,96,33,2.891e-08,73,120,
115001,60.0867,1.74792e-05,3.90636e-07,175,29,4.04277e-07,76,107,0.000733592,96,33,2.66124e-08,73,120,
116001,60.6092,1.62377e-05,3.55096e-07,176,29,3.72824e-07,76,108,0.000676271,96,33,2.46344e-08,73,121,
117001,61.1317,1.52632e-05,3.23117e-07,174,30,3.45041e-07,76,108,0.000637372,96,33,2.29207e-08,73,121,
118001,61.6542,1.44245e-05,2.93705e-07,175,30,3.19903e-07,75,110,0.000609847,96,33,2.13815e-08,73,122,
119001,62.1767,1.36128e-05,2.66844e-07,173,31,2.96557e-07,74,112,0.000586153,96,33,1.99629e-08,73,122,
120001,62.6992,1.27575e-05,2.48594e-07,102,200,2.74514e-07,74,113,0.000560034,96,33,1.86036e-08,73,123,
121001,63.2217,1.18354e-05,2.38465e-07,104,199,2.53485e-07,73,115,0.000527743,96,33,1.74569e-08,108,202,
122001,63.7442,1.08685e-05,2.28587e-07,105,199,2.33403e-07,72,117,0.000488478,96,33,1.67389e-08,108,202,
123001,64.2667,9.91087e-06,2.18149e-07,106,199,2.14509e-07,72,118,0.000444063,96,33,1.59942e-08,108,202,
