Itterate ,RMS_Error ,MAX_ABS_U_Error ,MAX_ABS_U_Error_position_R ,MAX_ABS_U_Error_position_C ,MAX_ABS_V_Error ,MAX_ABS_V_Error_position_R ,MAX_ABS_V_Error_position_C ,MAX_RS_Error ,MAX_RS_Error_Position_R ,MAX_RS_Error_Position_C ,Bulk_Velocity_ABS_Error ,Bulk_Velocity_ABS_Error_Position_R ,Bulk_Velocity_ABS_Error_Position_C
81600,0.09557935222577728,0.0005155884489265409,12,20,0.00045587831818489494,37,3,4.220399252105158,3,5,2.476287175060812e-5,20,19
81700,0.1849069645122075,0.0005304515822599481,13,18,0.0004875808563058748,38,3,15.55784056624961,3,7,2.5391867773475298e-5,21,18
81800,0.5437483623439892,0.0005557744016555632,13,18,0.0005172761140070127,39,3,52.15079387750928,3,10,2.6121782955387633e-5,22,17
81900,0.091097540276812,0.00057732276455379,14,17,0.0005439839286681611,40,3,5.374022803688913,19,5,2.6557894928516896e-5,24,16
82000,0.08073160657838588,0.0005978752750269781,15,16,0.0005671233059142827,42,3,2.6174835811630235,8,13,2.728565945891927e-5,25,15
82100,0.09347642908401155,0.0006129100971014219,16,15,0.0005899799537166202,27,2,4.537587091074155,28,2,2.7640516692295394e-5,45,3
82200,0.10489939198766723,0.0006293863429947203,17,14,0.0006192201785797178,28,2,3.8458476851206687,6,20,2.9469453649387978e-5,46,3
82300,0.17111029839104244,0.0006367079806259088,18,13,0.0006414931228493031,29,2,11.122775422669866,4,2,3.093256882866842e-5,47,3
82400,0.07952322144304742,0.0006450159776921777,19,12,0.0006573817721826206,30,2,4.814713516310622,24,2,3.195859406237103e-5,49,3
82500,0.0640764875911051,0.0006455223694738273,21,11,0.0006677057465309701,31,2,3.5301284800114936,8,17,3.267850815481127e-5,50,3
82600,0.04992839795289135,0.0006493342606488789,22,10,0.0006735141261138217,32,2,2.199992908680073,23,2,3.2803500290523504e-5,51,3
82700,0.04463476457620476,0.0006503191361073111,22,10,0.0006792375500132824,34,2,2.1721598513147393,10,14,3.331631555602015e-5,54,4
82800,0.03880242536352542,0.000636763553535093,23,10,0.0006825829244090677,35,2,1.4136102053291233,10,14,3.373614910699978e-5,55,4
82900,0.04275383771520647,0.0006273343551476979,24,9,0.0006831720427607386,36,2,2.5929228881699093,11,13,3.364722537812972e-5,57,4
83000,0.03513126447641394,0.0006151600208173062,26,8,0.0006850311095235352,37,3,1.3535110988458368,12,12,3.307755028127092e-5,58,4
83100,0.03251864599111012,0.00060193613685053,26,8,0.0006973949063921181,38,3,0.9227442729037802,13,11,3.188571582185063e-5,60,4
83200,0.03523997997030365,0.0005824581355691437,27,8,0.0007087026891883196,39,3,1.640682072776253,79,3,3.088453384143114e-5,37,5
83300,0.033566588650059855,0.0005607644758763332,28,8,0.0007202437171223014,41,3,1.2767082681872672,79,3,3.2794757363328354e-5,41,4
83400,0.03789566392227729,0.0005378925969343647,29,8,0.0007290169478605217,42,3,2.3117429557916505,15,9,3.530440389324632e-5,42,4
83500,0.04884227144062243,0.0005129569350450086,30,8,0.0007335428112990004,43,3,3.625412951487769,78,3,3.721369788195071e-5,43,4
83600,0.035207773362956746,0.0005256010146850749,19,12,0.0007323924583740975,44,3,1.2419562168571419,77,3,3.866037933013191e-5,45,4
83700,0.10334412675993943,0.0005233583529097655,20,12,0.000728089717870025,46,3,9.208152326332762,84,5,3.9547908611402066e-5,47,4
83800,0.03901104934533647,0.0005208876414014834,21,11,0.0007169377102957189,47,3,1.7950617120552175,76,3,3.995273944070582e-5,49,4
83900,0.03547747149606919,0.0005224129309536994,22,10,0.0007018118449960871,49,3,1.2658022845325922,83,5,3.997733389443875e-5,50,4
84000,0.036251061469970945,0.0005037715899150613,23,10,0.0006807457294087556,50,3,1.7399753201408992,82,5,3.958285108762738e-5,52,4
84100,0.03920302582278544,0.00047868698072590747,24,9,0.000656900510359229,52,3,1.7585936916219602,85,6,3.8625359793954535e-5,53,4
84200,0.03743168948080346,0.0004695835081897984,87,17,0.0006282613712644096,53,3,1.834612064395848,84,6,3.738480257872983e-5,55,4
84300,0.031003328069781247,0.0004890074403578366,88,17,0.0006000571985859404,57,4,1.0924856889457661,84,6,3.562608798742277e-5,56,4
84400,0.030912818630058823,0.0004977498571827055,90,19,0.0005771975352208761,59,4,1.265084437865469,91,7,3.3433704245277034e-5,57,4
84500,0.03410633864815964,0.0005151966125685817,91,19,0.0005766039582882059,80,8,2.091741347005548,91,7,3.109146358494194e-5,59,4
84600,0.02822359679181778,0.0005230861609803635,92,19,0.0005967865861105648,81,9,0.9093554606227655,91,8,2.9363858188230355e-5,62,5
84700,0.03096778046229932,0.0005346119323086825,92,19,0.0006080028413914893,83,10,1.3028281454300517,90,8,2.7423598159053483e-5,63,5
84800,0.028878194261353737,0.0005465378359158952,93,19,0.0006235917413602767,83,10,0.9195427465827876,90,8,2.5397783021589436e-5,67,6
84900,0.03825605919752732,0.0005575961364634001,94,19,0.0006397485375672727,84,11,2.671085986767002,91,9,2.4058054719000143e-5,67,6
85000,0.03101818030237229,0.0005708443554380636,95,19,0.0006492047892070543,86,12,1.2503435690592322,91,9,2.2703617650099688e-5,68,6
85100,0.030320056058315635,0.0005832668389726637,95,19,0.0006608266454320704,86,12,0.8710571772698323,18,6,2.2488307723930517e-5,87,21
85200,0.03235105445781492,0.0006089088154068547,96,19,0.0006764262690580232,87,13,1.0536370733262777,78,3,2.2680284227237198e-5,87,21
85300,0.03619950291201461,0.000625964055085264,97,20,0.0006854297824347554,88,14,1.2985274169235472,79,2,2.2615163384228374e-5,88,21
85400,0.044636481801545294,0.0006395417607025979,98,21,0.0006878952081519896,89,15,2.0375193898452837,92,10,2.1716001781573553e-5,89,22
85500,0.045617770313819736,0.000688339755909415,98,21,0.0006887389475623805,89,15,2.091218414836336,80,3,2.10364730460716e-5,90,23
85600,0.04223732379397357,0.0007054731818465503,98,21,0.0006986184049446089,90,16,2.2390433949743573,81,3,1.962203071356511e-5,90,23
85700,0.03863062860970579,0.0007110922198272595,99,23,0.0006971028053925458,91,17,1.6226766039040228,82,3,1.8349295043353108e-5,91,25
85800,0.03274309778307222,0.0007166901441875758,99,24,0.0006823196418719191,92,18,1.0574039709615488,82,3,1.9245202908916973e-5,100,31
85900,0.029699172222143275,0.000703860636985282,99,25,0.000651851677293416,92,18,1.0067477483399683,83,3,2.0285997575335475e-5,100,31
86000,0.030621806731670063,0.0006777101723688039,99,26,0.0006219244703341287,93,19,0.9890911607115737,78,2,2.112214431056452e-5,100,32
86100,0.052725204353127275,0.0006410650984896519,99,27,0.0005737890832202431,93,20,3.4047550077456563,79,2,2.175535032551191e-5,100,33
86200,0.05257905527510524,0.0005962208433501828,99,28,0.000522488937407346,94,21,3.9173677307076704,80,2,2.2181455230048776e-5,100,35
86300,0.045303074494782,0.0006402925501683282,97,14,0.0005107308146007836,84,12,1.8943666309825378,81,2,2.243832743940269e-5,100,36
86400,0.05621044332133929,0.0006857997526171968,97,14,0.0005072306964163525,86,13,2.940057318857531,84,2,2.245079313593218e-5,100,38
86500,0.03825822603018509,0.0007056041663031313,98,15,0.0005057388346988781,86,13,1.2471339841037996,84,2,2.2349396351045367e-5,99,36
86600,0.036419061820617195,0.0007128255179358334,98,15,0.0004924932297071735,87,14,1.2553208231451507,81,4,2.2209608638079962e-5,99,38
86700,0.036683978166750744,0.0006773035151158759,98,15,0.00047471706004694955,89,15,1.7811512681344825,84,5,2.1821886237573555e-5,99,40
86800,0.03515922509318757,0.0006080908323026352,98,14,0.00046620528208083344,90,16,1.5165437239083812,59,53,2.1220072468237537e-5,99,42
86900,0.031619460928236864,0.0005219700464572478,98,12,0.00045558210152690966,90,16,1.7687540606969754,59,53,2.0392432961708522e-5,99,44
87000,0.02370463422200439,0.00046242759688255213,99,25,0.00044204834141224267,91,17,0.7892787280655769,82,5,1.94561877036605e-5,99,47
87100,0.02182403213025342,0.00048006882560650607,99,26,0.00042967317323655205,93,18,0.9948098732002589,82,5,1.8456184798720408e-5,99,50
87200,0.01883642073346134,0.000492642717603485,99,27,0.00042422460340949507,93,18,0.5912041981783259,82,5,1.742075939182501e-5,99,54
87300,0.017488792728189678,0.0004963559739363192,99,27,0.00040906868927519796,94,19,0.41009935832463784,59,51,1.6922776276221308e-5,100,33
87400,0.016969274462601876,0.0004901463532778292,99,28,0.0003840112975019138,94,19,0.4771797313715761,92,6,1.798301933760688e-5,100,35
87500,0.017535009557214782,0.000471785600436753,99,29,0.0003480659834137548,95,19,0.8305074465049735,92,6,1.8757615152163688e-5,100,36
87600,0.019850944990220398,0.00044357550001547855,99,30,0.00034255969639109506,95,11,1.3168062958483395,92,6,1.9511455022730917e-5,99,34
87700,0.016089816369913978,0.0004537923433212531,98,14,0.0003388593185360035,95,10,0.749865236379896,92,6,1.9837182325902836e-5,99,36
87800,0.014332808206486396,0.00047440526030854795,98,14,0.00032343556436731217,95,10,0.4243589050681941,92,6,1.9760900863573802e-5,99,37
87900,0.013652770513484371,0.0004650646587177065,98,14,0.0002980568615244887,95,9,0.3097424451312055,60,49,1.9358969163090303e-5,99,39
88000,0.013666490283588562,0.0004444782780596568,98,13,0.0002744698318093036,95,8,0.39186824313442,61,51,1.8799367867189517e-5,100,47
88100,0.014964417838485159,0.000404885822570783,98,12,0.00024937550560635694,95,8,0.6066735385089005,77,3,1.8300037783469236e-5,100,49
88200,0.018809939556609305,0.0003629872419810068,98,12,0.00023342746232975263,95,7,1.2427701997131353,61,51,1.7713920447597845e-5,100,53
88300,0.021264677951797026,0.00032485602943473947,98,11,0.00021039908432771398,95,7,1.6448984369131703,61,51,1.707809458176236e-5,100,56
88400,0.014852900256129828,0.00029586403932056055,98,10,0.00019721237487290962,95,6,0.7058537497121014,61,51,1.6380020681048754e-5,100,59
88500,0.012924453173739268,0.00027435072057186566,98,9,0.000178635425535447,95,6,0.5647247563769883,45,50,1.56042248445629e-5,100,62
88600,0.011560457839615654,0.00025780949558641686,98,8,0.00017183230907621776,96,5,0.42131067270377515,45,50,1.4978974018558643e-5,99,61
88700,0.010622392292995194,0.0002498519369215149,98,7,0.00015877881749545093,96,5,0.31672470029444627,45,50,1.4384205524118655e-5,99,64
88800,0.010033220890205872,0.0002500040493568518,98,6,0.0001678480713877069,95,4,0.25020671821831225,45,50,1.3727973301847374e-5,99,67
88900,0.009753128597687928,0.0002494991409898086,98,6,0.00016779793611252855,95,4,0.22149753141861414,62,51,1.3034352490071295e-5,99,70
89000,0.00971519326773059,0.00023715269744072065,98,6,0.00018495373327206879,95,3,0.2582711300947726,62,51,1.228630463968091e-5,99,72
89100,0.009915778741964478,0.00021388694609309616,98,6,0.000191675167355544,95,3,0.307561578685346,62,51,1.1866295620761077e-5,93,100
89200,0.01038709467407228,0.00018152728966686418,98,6,0.00018863399542101326,96,2,0.3737436760475749,62,51,1.1790133794679133e-5,91,100
89300,0.011032068433844276,0.00015620587494341587,98,82,0.00018658246910756152,96,2,0.4447221206518333,62,51,1.1919659694193795e-5,91,100
89400,0.01151447706266001,0.00015532887113262756,98,84,0.000174214690472795,96,2,0.47227242337723696,62,51,1.1836560491847257e-5,89,100
89500,0.011642793668420852,0.0001544522527492237,97,87,0.00015822412812731626,87,13,0.42221878786010286,62,51,1.1777366314066895e-5,88,100
89600,0.011954950472055833,0.00015486699057416786,97,87,0.00016264059458828174,88,14,0.49870530427244386,16,7,1.1445994263500642e-5,88,100
89700,0.014224500072229845,0.00014843874431059306,97,89,0.00016584979328164613,88,14,0.9370921999472852,16,7,1.1107202887774073e-5,86,100
89800,0.021577618325817803,0.00014369901486198074,97,21,0.000170776176321474,90,15,1.866084651399147,16,7,1.0467673748634256e-5,84,100
89900,0.012966928940709947,0.0001584599687016494,98,21,0.00017305641443833043,91,16,0.7581567103887935,16,7,9.650975804464512e-6,84,100
90000,0.011380260958684977,0.00016785086508032832,98,22,0.00017096865123566833,92,17,0.4312402061239056,16,7,9.101868994464135e-6,74,99
90100,0.01109102301351568,0.00016903526307795926,99,24,0.0001705404248902656,92,17,0.31020383297628684,16,7,8.617162957987208e-6,70,99
90200,0.011019463469727604,0.00017435820365209811,99,24,0.00016511844377667742,93,18,0.3446535713069016,47,50,8.137222932218767e-6,68,99
90300,0.010897397965728212,0.0001727904801156156,99,25,0.00015559816788629326,93,18,0.3618529271890876,47,50,7.634710860328787e-6,66,99
90400,0.010693410460656966,0.00016471689179754778,99,26,0.00014480524792021693,94,19,0.34333658341515727,47,50,7.367314628745894e-6,3,51
90500,0.010526472885135927,0.00015200725309076103,99,27,0.0001272255913158018,94,19,0.3034496344115337,47,50,7.144835998469938e-6,3,50
90600,0.01054450288757692,0.00014661948510045868,97,14,0.0001110166819010567,85,12,0.26131866237715956,47,50,6.988230853705165e-6,4,47
90700,0.010879566570735669,0.000158465305741819,98,14,0.00011083835921928478,86,13,0.2673897185856718,7,82,6.809727442034976e-6,4,46
90800,0.011759819701044835,0.00016848536605147853,98,14,0.00011027699876093276,87,13,0.3959440146775274,7,82,6.55614986982858e-6,4,45
90900,0.013416807435378507,0.0001685467680476501,98,14,0.000110412469554148,88,14,0.5779531948928996,7,82,6.4555191559114485e-6,16,23
91000,0.014891540559026601,0.00015866349340302836,98,14,0.00010799015627897292,89,15,0.6328874053913739,48,50,6.702321187511406e-6,18,21
91100,0.016278133271399257,0.00014245710561032986,98,13,0.00010508539861859081,89,15,0.9841595495617993,48,50,6.941254694597769e-6,18,21
91200,0.015123516697475676,0.000122740300759816,98,12,0.00010264356183954312,90,16,0.8381558389827195,48,50,7.127292072878037e-6,20,19
91300,0.013531192081625338,0.00011762260776518492,12,19,9.99779483898712e-5,92,17,0.5233553183471247,48,50,7.339941506017333e-6,20,19
91400,0.012681624814414818,0.0001249200054616751,13,18,9.826512911623175e-5,92,17,0.42048936042007323,18,6,7.535546523042454e-6,22,17
91500,0.012293330263050573,0.00013148365707328635,14,17,9.909602085052607e-5,18,20,0.32662903299924717,18,6,7.736658563380419e-6,22,17
91600,0.012378750962695547,0.00013867221236433733,15,16,0.00011045907803396322,23,3,0.2515524323140131,18,6,7.861717063370119e-6,24,15
91700,0.012728534376065897,0.00014490381061608645,16,15,0.0001237023820826232,24,3,0.29515536677601617,28,2,8.031497064967886e-6,24,15
91800,0.013261185304030945,0.00015246153415630556,17,14,0.00013511163191285227,25,3,0.3582963860159005,48,52,7.956974200331235e-6,26,14
91900,0.014308823988414703,0.00015732602324840424,18,13,0.00014479599242069366,27,2,0.5440258278846993,48,52,8.13982060733848e-6,27,13
92000,0.017965678280286786,0.00016407233719691397,19,12,0.0001544782008814883,28,2,1.099446506990593,48,52,8.09877456714003e-6,27,13
92100,0.027685551945871054,0.00016859616325219304,20,12,0.0001623317709375737,29,2,2.242457681092844,48,52,8.006262978860765e-6,22,83
92200,0.017359698724796077,0.00017282394120799946,22,10,0.00016874753801761214,30,2,0.786311710238388,48,52,7.981150265843609e-6,20,81
92300,0.014798676734948854,0.0001787498726275715,22,10,0.00017418544587911172,31,2,0.46052402097359335,27,2,7.983986155292878e-6,19,80
92400,0.013808097147064718,0.0001792518225121175,23,10,0.00017907955594207922,32,2,0.29930209026771065,13,9,8.003703353688359e-6,18,79
92500,0.013367243972821675,0.00017898654302354704,25,8,0.00018503192373004428,34,2,0.30747203659486866,15,8,7.940205483137784e-6,17,78
92600,0.013469215861403115,0.00018104964866916956,25,8,0.00019072165990755702,35,2,0.4594717463892943,15,8,7.879887595487692e-6,16,77
92700,0.015125427465546985,0.00018091922852925962,26,8,0.00019581418983259484,36,2,0.8488772381562889,15,8,7.93555159597076e-6,16,83
92800,0.030237480459264457,0.0001764612268260815,27,8,0.00020036733581212107,37,3,2.7309685981122613,15,8,8.489464781500267e-6,15,82
92900,0.01617236431923341,0.00017019244678391499,28,8,0.00020645871947732805,38,3,1.032105493074912,15,8,9.184710565839213e-6,14,80
93000,0.013416124328721683,0.00016394379692616368,29,7,0.00021081382888450684,39,3,0.49670064793378144,15,8,1.004831065442571e-5,13,79
93100,0.012995958027589,0.0001592798648598695,15,16,0.00021362746187935516,41,3,0.41206912652872213,27,2,1.0672057652020076e-5,12,78
93200,0.012948571532467769,0.00016491854801472736,16,15,0.00021530959619883716,42,3,0.3917680377876102,27,2,1.1142441262083956e-5,11,76
93300,0.013255073502096256,0.00017103704690348345,17,14,0.00022008478135734683,26,2,0.405264979225744,92,7,1.1860059098968163e-5,11,76
93400,0.013946049990546775,0.00017447368151202007,18,13,0.0002249079330074572,26,2,0.5433379608570738,77,3,1.2194482469255938e-5,10,75
93500,0.014104510914788886,0.00017869592020110757,19,12,0.00022497674147263372,27,2,0.5491062833423747,77,3,1.2573234618768738e-5,9,73
93600,0.013815614142126596,0.00019309973399167686,3,65,0.0002207034553734598,28,2,0.4186600922755069,77,3,1.2463461076639318e-5,8,71
93700,0.013609580469819398,0.00021516915842782758,3,64,0.00021459412127556167,29,2,0.38431433444728064,28,2,1.2562137357433186e-5,8,71
93800,0.01368009193525423,0.00023472373019791173,3,63,0.00021489116311906517,7,70,0.39921291327699504,62,55,1.2045049206015914e-5,7,69
93900,0.01432844682953811,0.000250198999697325,3,62,0.00020871497021665228,7,69,0.5666104945136472,62,55,1.1413116690840524e-5,7,69
94000,0.014957380084675957,0.00026120983861150845,3,60,0.00020484595426469195,33,2,0.6530781763480171,62,55,1.190045116748631e-5,3,59
94100,0.01453096526083354,0.0002675547830870706,3,59,0.00020629691485118604,34,2,0.6012936208849357,46,52,1.30444690764703e-5,3,57
94200,0.01616469063369835,0.0002684315201841557,3,58,0.00020835310475064359,35,2,1.027293538269773,92,7,1.3890669829264447e-5,3,56
94300,0.01653742924006502,0.00026557291341077274,3,56,0.000210023829938899,36,2,1.1435730411592975,92,7,1.4403412403806164e-5,3,55
94400,0.013607975452752495,0.0002598537601621216,3,55,0.0002104698125619392,37,2,0.6443413783631495,92,7,1.4565908168424598e-5,3,54
94500,0.013401469191332385,0.00025282936132188516,3,53,0.00020956875030899054,39,2,0.5460333427266072,18,6,1.4473068390493337e-5,3,52
94600,0.014616195751023424,0.0002443363188358409,3,51,0.00020688964367807788,40,2,0.8024823309508248,18,6,1.4100086496671334e-5,3,51
94700,0.014901615763675918,0.0002346136133195044,3,49,0.00020188781686905632,41,3,0.8143114881660443,18,6,1.344296718478106e-5,3,50
94800,0.013861633386535415,0.0002247836931239637,3,48,0.00019528810675961683,43,3,0.5122482347960033,18,6,1.263877120758958e-5,3,48
94900,0.013787340558913452,0.00021348367744770946,3,46,0.00018793898329699799,44,3,0.3889967512747592,77,3,1.163839316812524e-5,3,47
95000,0.014347745472757158,0.00020130709755012896,3,45,0.0001796898376465704,46,3,0.43667185929304153,28,2,1.1050082161282956e-5,4,43
95100,0.015335350187839108,0.00018801933188934,3,43,0.0001746422718074698,88,14,0.49985958605173764,28,2,1.0420929897702051e-5,4,42
95200,0.016363537952699583,0.00018474775017164602,9,24,0.00017860687706883378,89,15,0.5140173574234612,78,3,9.633713802029956e-6,4,41
95300,0.017329695320789207,0.00019379764901408976,10,22,0.0001822756667634786,91,16,0.6798555670070197,78,3,9.008076293568704e-6,18,21
95400,0.018264797938832816,0.00020240180063188506,11,21,0.00018526959871411654,91,16,0.8320232013302171,78,3,9.363916845350371e-6,19,20
95500,0.01830055995734009,0.0002096733983849037,12,19,0.000189201971252783,92,17,0.7367318821711382,78,3,9.755023762416043e-6,20,19
95600,0.01823203274783862,0.0002223210362084383,13,18,0.00018756294576640319,93,18,0.4761744070886792,78,3,1.0069078766921508e-5,21,18
95700,0.02010459576810701,0.0002348297823557277,13,18,0.00018393028228665814,93,18,0.6173174458364421,78,3,1.0455569405247271e-5,22,17
95800,0.04655177047505553,0.0002469156476685528,15,16,0.00017429457639315388,94,19,3.8296360090799904,78,3,1.0694963718240521e-5,23,16
95900,0.03267546684236492,0.00025924260482307684,15,16,0.00017166785169290752,82,10,2.10451262973136,17,6,1.096901749816524e-5,24,15
96000,0.030454136774423574,0.00027229223364087785,17,14,0.00018556942205949674,25,2,1.7002409864403636,27,2,1.1363134776597346e-5,25,15
96100,0.02675857109153845,0.00028338462938229565,17,14,0.00020042931681302884,26,2,0.8311158850740114,15,7,1.1595762135614912e-5,26,14
96200,0.026774967459386453,0.00029479942668761416,19,12,0.00021639982389002515,28,2,0.8677750688475175,26,2,1.1863169978941056e-5,28,13
96300,0.03600501514164047,0.00030339230672247856,20,12,0.00023272640028140432,29,2,2.3973175085672116,26,2,1.2139546603998595e-5,28,13
96400,0.03437225478403228,0.0003129208440239284,21,11,0.00024926074878692337,30,2,1.7054058898017792,14,8,1.2205797512813109e-5,30,12
96500,0.05302874146552744,0.00032320388909851984,22,10,0.0002667377703589064,32,2,4.518790106732142,13,9,1.2311249475452759e-5,31,12
96600,0.024609419298816635,0.0003245811021405764,23,10,0.00028543339582033644,33,2,0.9424676816968407,13,9,1.2653951117327315e-5,32,11
96700,0.022328850011887048,0.0003274627995525671,24,9,0.00030678869188975437,34,3,0.774242226961611,12,11,1.279651696834555e-5,33,11
96800,0.0226348850966177,0.0003279196742694956,25,8,0.00032745016210888184,35,3,1.0278814408254444,13,10,1.2726367393874017e-5,34,11
96900,0.023700995360341787,0.00032751605349694117,26,8,0.0003461219268826171,36,3,1.2861166623103255,14,9,1.2857387225728061e-5,34,5
97000,0.050686967590711784,0.00032043022037343133,27,8,0.00036197821481217043,37,3,4.682933812253546,14,9,1.4413403393829095e-5,38,4
97100,0.01937617174159149,0.0003104467031086449,28,8,0.00037419263115638646,38,3,0.8396526167519662,14,9,1.580498826083928e-5,39,4
97200,0.017196028683498545,0.00030001576865718374,29,7,0.0003844398522254572,40,3,0.5413637513109065,26,2,1.7320195978719178e-5,41,3
97300,0.016886233495375446,0.00028839103581537913,30,7,0.0003899382453225429,41,3,0.5281772265006104,27,2,1.8632494125993466e-5,43,3
97400,0.017680834094465213,0.0002881700284152397,18,13,0.0003917028067343155,43,3,0.7056855514249118,27,2,1.972660059764862e-5,44,3
97500,0.019501362569314302,0.0002943419057903473,19,12,0.00039995947479800394,26,2,1.1482345123536406,61,53,2.048320275113908e-5,45,3
97600,0.0192570404021913,0.00029519699974217203,20,12,0.0003974395246411386,27,2,0.9755697359479129,61,53,2.0864693681401812e-5,46,3
97700,0.03216843101255556,0.0002942055426534123,22,10,0.00038584107159957023,28,2,2.7856446047411954,17,7,2.0936030248325916e-5,48,3
97800,0.018729554265377348,0.00029228674301072337,22,10,0.0003718155035227627,49,3,1.100672804142575,17,7,2.0692833645275096e-5,49,3
97900,0.015719214639682108,0.0002835039126686985,23,10,0.00036259548947695924,51,3,0.5682919826357499,19,6,2.0087064549215703e-5,50,3
98000,0.014497017795596267,0.0002730408880517402,25,8,0.0003509070859542898,53,3,0.6184411008234295,19,6,1.9617160359071276e-5,54,4
98100,0.012825589275441761,0.0002648042147709636,26,8,0.00033819212052905653,54,3,0.4523616598002139,19,6,1.92068343538085e-5,56,4
98200,0.011602072449536736,0.0002492735500264267,26,8,0.000325820970243456,35,2,0.31507446277752515,19,6,1.8508541650728697e-5,57,4
98300,0.01085613704319131,0.00023088466383094225,27,8,0.0003197634961554646,36,2,0.28091763750262555,18,6,1.7566325001352654e-5,58,4
98400,0.010666336858423097,0.00021090195333901655,29,6,0.0003114237492279799,37,2,0.3533668951304908,18,6,1.6507734647855377e-5,60,4
98500,0.011217305749466538,0.0001966775866752129,75,11,0.00030152362264300805,39,2,0.4679781905400716,18,6,1.532694128449964e-5,61,4
98600,0.012724935128880297,0.0001975707149940182,76,11,0.0002899930876228349,40,2,0.6754553468342809,18,6,1.4526604870232951e-5,64,5
98700,0.015427503083310567,0.0002025989731858878,79,13,0.00027512764348880045,41,2,1.01816228047147,18,6,1.370560178072164e-5,65,5
98800,0.01519079900392462,0.00020295743489811766,79,13,0.0002593511352445253,43,2,0.857963037914212,18,6,1.3539881628779767e-5,45,3
98900,0.014754219457285469,0.0002060792556876946,82,15,0.000252292991093965,68,5,0.6128549716073001,77,3,1.3278395287051386e-5,46,3
99000,0.015683801512599353,0.0002053663102556738,82,15,0.0002528938702711595,87,13,0.6901583768698507,77,3,1.2780697584055078e-5,48,3
99100,0.016759666279756703,0.00020993652869919464,96,21,0.00026523561728283157,88,14,0.6955595344606977,78,3,1.2145854331080028e-5,49,3
99200,0.020496586998583664,0.00022310137568189604,97,22,0.0002761297832949063,89,15,1.2915496770687749,78,3,1.1313650166286577e-5,50,3
99300,0.02087625658538468,0.00024031925453737177,98,22,0.0002851164706214049,90,16,1.1979900803976984,78,3,1.0727751880424546e-5,75,8
99400,0.02076209598490926,0.0002675607136354151,98,22,0.00029418009473946606,90,16,1.145612317518749,79,3,1.0679793336431037e-5,76,8
99500,0.02611113369207531,0.000283861051514068,98,23,0.000302422130948379,92,17,1.9727480479170723,79,3,1.0694722931273008e-5,76,8
99600,0.01796605490267014,0.0002901452260229763,98,23,0.0003018115772996221,92,18,0.7425656779667626,79,3,1.0592587096060592e-5,78,9
99700,0.01560434222334926,0.00030187219873691485,99,25,0.00030137020845954696,93,18,0.4111689338592863,82,4,1.0573868760447853e-5,80,10
99800,0.014874056588884351,0.0003012935262134914,99,26,0.00029006358935794105,93,19,0.4201346144198407,82,4,1.0842473260579111e-5,80,10
99900,0.015246938263304251,0.00029246239437710677,99,26,0.00029104171492388975,82,10,0.43294199635907726,82,4,1.0776397850106422e-5,82,11
100000,0.016935199636724213,0.00027457649136894587,99,27,0.0002971334044350217,83,11,0.6647443929683785,78,3,1.0912130263592142e-5,82,11
100100,0.02271795939874924,0.0003009894288151897,97,14,0.0002989374799006114,83,11,1.3235820712423028,82,4,1.1064346460769553e-5,84,12
100200,0.019978152658757464,0.0003315336695254023,98,14,0.00030678346018079075,85,12,0.9252143877711633,82,4,1.1134637889766608e-5,85,13
100300,0.022590358375865385,0.0003510142106266101,98,14,0.00030786319997619035,86,13,1.529529220759188,81,4,1.1000525703026625e-5,85,13
100400,0.018886746288397323,0.00035634845155740717,98,15,0.00030282901505562267,88,14,0.8065447162802286,81,4,1.1194248877004036e-5,87,14
100500,0.02035278172561009,0.00034296927685651193,98,15,0.00030611439770503353,88,14,1.3136224477748601,83,5,1.1134813069888535e-5,88,15
100600,0.02177848001458431,0.00031015409796288605,98,15,0.00030505793828257063,89,15,1.6885145494606177,83,5,1.0931445395460145e-5,89,16
100700,0.014546093750606472,0.00026887174448426564,98,21,0.0003011361113664738,90,16,0.7060954396319816,83,5,1.065389817514104e-5,89,16
100800,0.013070740601773686,0.00028625486007877394,98,23,0.00029355963128845954,91,17,0.479496803770734,82,5,1.0465444418415021e-5,91,17
100900,0.012245211114588763,0.0003013800693191784,98,24,0.00029500092271985204,92,17,0.46716769084360066,82,5,1.0170371482871475e-5,91,17
101000,0.011384284869288662,0.0003125652325926464,99,25,0.00029012024343839406,93,18,0.35461165077804735,82,5,9.73659577631087e-6,92,18
101100,0.010683726575458637,0.0003209751950773044,99,26,0.00028116892687095156,93,18,0.32753570160002904,92,6,1.0046908264565112e-5,100,32
101200,0.01018875836272784,0.00031925996992697436,99,27,0.0002658743303499151,94,19,0.2756350034457249,92,6,1.0785847401486898e-5,100,33
101300,0.009885204225731916,0.00030840449036918446,99,27,0.0002465217078752753,94,19,0.2437084792634172,92,7,1.1358894728042898e-5,100,35
101400,0.009697854294275582,0.0002910253404471673,99,28,0.0002225818001395357,95,19,0.24879472380027276,92,7,1.1740936827824401e-5,100,36
101500,0.009563082419842528,0.000279787835300728,98,14,0.00019703727919960804,95,10,0.24071968178004147,92,7,1.191283828960569e-5,100,38
101600,0.00944763281117737,0.0003011342367120976,98,14,0.00019252454937854874,94,9,0.24092456543606316,15,8,1.1910393503677735e-5,100,40
