Itterate ,Time ,RMS_Error ,MAX_ABS_U_Error ,MAX_ABS_U_Error_position_X ,MAX_ABS_U_Error_position_Y ,MAX_ABS_V_Error ,MAX_ABS_V_Error_position_X, MAX_ABS_V_Error_position_Y ,MAX_RS_Error ,MAX_RS_Error_Position_X ,MAX_RS_Error_Position_Y ,Bulk_Velocity_ABS_Error ,Bulk_Velocity_ABS_Error_Position_X ,Bulk_Velocity_ABS_Error_Position_Y
99001,26.1594,0.00619799,0.000128429,356,52,0.000103727,172,172,0.576068,234,30,6.72839e-06,360,63,
100001,26.4236,0.00640974,0.000122813,355,52,9.92761e-05,173,170,1.19201,234,30,6.43961e-06,359,63,
101001,26.6879,0.0102757,0.000117406,355,52,9.50378e-05,172,171,3.52051,234,30,6.16243e-06,358,63,
102001,26.9521,0.00541394,0.000112215,356,51,9.09925e-05,172,171,0.841859,234,30,5.89632e-06,358,63,
103001,27.2163,0.00485795,0.000107219,355,51,8.7123e-05,172,171,0.450328,234,30,5.64071e-06,357,63,
104001,27.4806,0.00458038,0.000102415,355,51,8.34177e-05,171,172,0.303968,234,30,5.39497e-06,356,63,
105001,27.7448,0.00439053,9.77963e-05,355,51,7.9862e-05,171,172,0.296418,449,1,5.1587e-06,359,62,
106001,28.009,0.00426354,9.33583e-05,355,51,7.64427e-05,170,173,0.358948,499,53,4.93185e-06,358,62,
107001,28.2733,0.00422805,8.9099e-05,354,51,7.31491e-05,170,173,0.527183,499,53,4.71324e-06,358,62,
108001,28.5375,0.00462915,8.50124e-05,354,51,6.99692e-05,169,174,1.025,499,53,4.5026e-06,357,62,
109001,28.8017,0.0189974,8.10944e-05,354,51,6.68972e-05,169,174,7.46202,499,53,4.29956e-06,357,62,
110001,29.066,0.0043017,7.73408e-05,354,51,6.39241e-05,169,174,0.995511,499,53,4.104e-06,356,62,
111001,29.3302,0.00356418,7.37476e-05,354,51,6.10476e-05,168,175,0.490011,499,53,3.91567e-06,356,62,
112001,29.5944,0.00329021,7.03176e-05,355,50,5.82648e-05,168,175,0.320012,499,53,3.73456e-06,355,62,
113001,29.8587,0.0030995,6.70408e-05,355,50,5.55744e-05,168,175,0.234765,499,53,3.56052e-06,354,62,
114001,30.1229,0.00294199,6.39101e-05,355,50,5.29773e-05,168,175,0.18933,187,67,3.39361e-06,354,62,
115001,30.3871,0.00280816,6.09203e-05,355,50,5.04765e-05,167,176,0.222374,187,67,3.23398e-06,357,61,
116001,30.6514,0.00269919,5.80661e-05,355,50,4.80732e-05,167,176,0.268529,187,67,3.08166e-06,356,61,
117001,30.9156,0.00262453,5.53421e-05,355,50,4.57699e-05,167,176,0.336602,187,67,2.93621e-06,356,61,
118001,31.1798,0.00260822,5.27426e-05,355,50,4.35686e-05,167,176,0.44094,187,67,2.79747e-06,356,61,
119001,31.4441,0.00267683,5.02666e-05,356,49,4.14709e-05,167,176,0.583546,187,67,2.66536e-06,355,61,
120001,31.7083,0.00266897,4.79044e-05,356,49,3.94785e-05,168,174,0.644966,187,67,2.53966e-06,355,61,
121001,31.9725,0.00238535,4.56489e-05,356,49,3.75907e-05,168,174,0.511058,187,67,2.42014e-06,355,61,
122001,32.2368,0.00211527,4.34958e-05,355,49,3.58039e-05,168,174,0.363329,187,67,2.3066e-06,354,61,
123001,32.501,0.00193696,4.14397e-05,355,49,3.41147e-05,168,174,0.266606,187,67,2.19869e-06,354,61,
124001,32.7652,0.00181764,3.94756e-05,355,49,3.25185e-05,168,174,0.214233,234,31,2.09612e-06,354,61,
125001,33.0295,0.00174216,3.75991e-05,355,49,3.10098e-05,168,174,0.253087,234,31,1.99856e-06,354,61,
126001,33.2937,0.00171844,3.58072e-05,354,49,2.95826e-05,168,174,0.314994,234,31,1.90569e-06,354,61,
127001,33.5579,0.00179675,3.40951e-05,354,49,2.82302e-05,168,174,0.427688,234,31,1.81718e-06,353,61,
128001,33.8222,0.00220518,3.24597e-05,354,49,2.69459e-05,168,174,0.69146,234,31,1.73273e-06,353,61,
129001,34.0864,0.00506093,3.08979e-05,354,49,2.5723e-05,168,174,1.95776,234,31,1.65203e-06,353,61,
130001,34.3506,0.00520758,2.94069e-05,354,49,2.45554e-05,168,174,2.02455,234,31,1.57485e-06,353,61,
131001,34.6149,0.00204555,2.7985e-05,352,50,2.3438e-05,167,175,0.666182,234,31,1.50093e-06,353,61,
132001,34.8791,0.00150416,2.66288e-05,352,50,2.23656e-05,167,175,0.39367,234,31,1.43011e-06,353,61,
133001,35.1433,0.00129134,2.53355e-05,352,50,2.1334e-05,167,175,0.277492,234,31,1.36221e-06,353,61,
134001,35.4076,0.00117094,2.41031e-05,352,50,2.03401e-05,167,175,0.213079,234,31,1.29712e-06,353,61,
135001,35.6718,0.00108647,2.29293e-05,353,50,1.93823e-05,165,178,0.171978,234,31,1.23473e-06,353,61,
136001,35.936,0.00101887,2.18124e-05,354,49,1.84601e-05,165,178,0.143283,234,31,1.17498e-06,353,61,
137001,36.2003,0.000960278,2.07508e-05,355,49,1.75711e-05,165,178,0.121938,234,31,1.11782e-06,353,61,
138001,36.4645,0.000906975,1.97415e-05,355,49,1.67153e-05,165,178,0.105295,234,31,1.06321e-06,352,61,
139001,36.7287,0.000857106,1.87822e-05,355,49,1.58932e-05,165,178,0.0918468,234,31,1.01112e-06,352,61,
140001,36.993,0.00080974,1.78704e-05,355,49,1.51053e-05,165,178,0.0806848,234,31,9.61501e-07,352,61,
141001,37.2572,0.000764458,1.70038e-05,355,49,1.43525e-05,165,178,0.0712354,234,31,9.14318e-07,352,61,
142001,37.5214,0.00072114,1.618e-05,355,49,1.36354e-05,165,178,0.0631246,234,31,8.69518e-07,352,61,
143001,37.7857,0.00067983,1.53969e-05,354,49,1.29545e-05,165,178,0.056102,234,31,8.27041e-07,355,60,
144001,38.0499,0.000640655,1.46523e-05,354,49,1.23099e-05,165,178,0.0502473,451,1,7.86844e-07,355,60,
145001,38.3141,0.000603766,1.39438e-05,354,49,1.17013e-05,165,178,0.048426,451,1,7.48774e-07,355,60,
146001,38.5784,0.000569296,1.32694e-05,354,49,1.1128e-05,166,177,0.0464658,451,1,7.12726e-07,355,60,
147001,38.8426,0.000537332,1.26272e-05,354,49,1.05886e-05,166,177,0.0444198,451,1,6.78588e-07,355,60,
148001,39.1068,0.000507899,1.20154e-05,353,49,1.0082e-05,167,175,0.0423416,451,1,6.46254e-07,351,61,
149001,39.3711,0.000480953,1.14324e-05,353,49,9.60529e-06,167,175,0.0402816,451,1,6.15626e-07,351,61,
150001,39.6353,0.000456385,1.08766e-05,353,49,9.15624e-06,167,175,0.0382832,451,1,5.86556e-07,352,61,
151001,39.8995,0.000434027,1.03465e-05,353,49,8.73234e-06,167,175,0.0363807,451,1,5.58918e-07,352,61,
152001,40.1638,0.000413664,9.84103e-06,351,50,8.33106e-06,167,175,0.0345973,451,1,5.32595e-07,352,61,
153001,40.428,0.00039505,9.36004e-06,351,50,7.94994e-06,167,175,0.0329455,451,1,5.07481e-07,352,61,
154001,40.6922,0.000377917,8.90139e-06,351,50,7.58699e-06,165,178,0.0314271,451,1,4.83483e-07,352,61,
155001,40.9565,0.000361988,8.46418e-06,351,50,7.2403e-06,165,178,0.0300348,451,1,4.60519e-07,352,61,
156001,41.2207,0.000346995,8.04765e-06,352,50,6.90769e-06,165,178,0.0287542,451,1,4.38523e-07,352,61,
157001,41.4849,0.000332686,7.65106e-06,352,50,6.58767e-06,165,178,0.0275659,451,1,4.17444e-07,353,61,
158001,41.7492,0.000318839,7.27362e-06,352,50,6.27918e-06,163,181,0.0264477,451,1,3.9724e-07,353,61,
159001,42.0134,0.000305269,6.91462e-06,352,50,5.98223e-06,163,181,0.025377,451,1,3.77881e-07,353,61,
160001,42.2776,0.000291837,6.57338e-06,352,50,5.69544e-06,163,181,0.0243328,451,1,3.59348e-07,353,61,
161001,42.5419,0.000278456,6.24928e-06,353,50,5.41864e-06,163,181,0.0232971,451,1,3.41628e-07,353,61,
162001,42.8061,0.000265089,5.94157e-06,353,50,5.15193e-06,163,181,0.0222561,451,1,3.24713e-07,353,61,
163001,43.0703,0.000251751,5.64947e-06,353,50,4.89585e-06,162,183,0.0212013,451,1,3.08596e-07,352,61,
164001,43.3346,0.000238499,5.37227e-06,353,50,4.65032e-06,162,183,0.0201291,451,1,2.93268e-07,352,61,
165001,43.5988,0.000225424,5.10921e-06,353,50,4.41571e-06,162,183,0.0190411,451,1,2.78719e-07,352,61,
166001,43.863,0.000212644,4.85955e-06,353,50,4.1924e-06,162,183,0.0179433,451,1,2.64932e-07,352,61,
167001,44.1273,0.000200283,4.62255e-06,353,50,3.98066e-06,162,183,0.0168451,451,1,2.51888e-07,352,61,
168001,44.3915,0.000188468,4.39748e-06,353,50,3.78062e-06,162,183,0.0157586,451,1,2.39561e-07,352,61,
169001,44.6557,0.000177309,4.18368e-06,352,50,3.59233e-06,163,182,0.0146968,451,1,2.2792e-07,352,61,
170001,44.92,0.000166896,3.98042e-06,352,50,3.41571e-06,164,180,0.0136733,451,1,2.16929e-07,352,61,
171001,45.1842,0.000157287,3.78704e-06,352,50,3.25014e-06,164,180,0.0127007,451,1,2.06547e-07,352,61,
172001,45.4484,0.000148509,3.60292e-06,352,50,3.09504e-06,164,180,0.0117898,451,1,1.96731e-07,352,61,
173001,45.7127,0.000140558,3.42753e-06,352,50,2.94967e-06,164,180,0.0109489,451,1,1.87441e-07,353,61,
174001,45.9769,0.000133396,3.26035e-06,352,50,2.81321e-06,164,180,0.0101837,451,1,1.7863e-07,353,61,
175001,46.2411,0.000126966,3.10096e-06,351,50,2.68478e-06,164,180,0.00949635,451,1,1.70255e-07,353,61,
176001,46.5054,0.000121188,2.94893e-06,351,50,2.56346e-06,164,180,0.00888622,451,1,1.62277e-07,353,61,
177001,46.7696,0.00011597,2.80434e-06,350,51,2.44837e-06,164,180,0.00834954,451,1,1.54689e-07,350,62,
178001,47.0338,0.000111213,2.66645e-06,350,51,2.33878e-06,163,182,0.00788002,451,1,1.47429e-07,351,62,
179001,47.2981,0.000106815,2.53496e-06,350,51,2.234e-06,163,182,0.00746936,451,1,1.4047e-07,351,62,
180001,47.5623,0.000102679,2.40961e-06,350,51,2.13331e-06,162,183,0.0071078,451,1,1.33789e-07,351,62,
181001,47.8265,9.87124e-05,2.29022e-06,351,51,2.03629e-06,161,185,0.00692127,297,1,1.27371e-07,351,62,
182001,48.0908,9.48347e-05,2.1766e-06,351,51,1.94264e-06,161,185,0.00671983,297,1,1.21205e-07,351,62,
183001,48.355,9.09809e-05,2.06851e-06,351,51,1.8519e-06,161,185,0.00647912,297,1,1.15285e-07,352,62,
184001,48.6192,8.71034e-05,1.96579e-06,352,51,1.76414e-06,159,188,0.00620008,297,1,1.09709e-07,147,221,
185001,48.8835,8.31748e-05,1.86827e-06,352,51,1.67921e-06,159,188,0.00588709,297,1,1.04732e-07,147,221,
186001,49.1477,7.91874e-05,1.7757e-06,352,51,1.59708e-06,158,190,0.00554738,297,1,9.98796e-08,146,223,
187001,49.4119,7.51529e-05,1.68789e-06,352,51,1.51803e-06,158,190,0.00519022,297,1,9.51527e-08,146,223,
188001,49.6762,7.10998e-05,1.60462e-06,352,51,1.44206e-06,158,190,0.0048509,451,1,9.05579e-08,146,223,
189001,49.9404,6.70695e-05,1.52567e-06,352,51,1.36936e-06,158,190,0.00455822,451,1,8.61112e-08,146,223,
190001,50.2046,6.31118e-05,1.45082e-06,352,51,1.30013e-06,158,190,0.00425942,451,1,8.18341e-08,145,225,
191001,50.4689,5.92803e-05,1.37984e-06,352,51,1.23453e-06,159,189,0.00395778,451,1,7.77404e-08,145,225,
192001,50.7331,5.56267e-05,1.31249e-06,352,51,1.17269e-06,159,189,0.00365751,451,1,7.38465e-08,145,225,
193001,50.9973,5.21964e-05,1.24855e-06,352,51,1.11461e-06,159,189,0.00336331,451,1,7.01664e-08,145,225,
194001,51.2616,4.90252e-05,1.18781e-06,351,51,1.06026e-06,159,189,0.00307994,451,1,6.67093e-08,145,225,
195001,51.5258,4.61361e-05,1.13007e-06,351,51,1.00952e-06,159,189,0.00286292,297,1,6.34817e-08,146,223,
196001,51.79,4.35389e-05,1.07511e-06,351,51,9.62204e-07,160,188,0.00272752,297,1,6.04794e-08,146,223,
197001,52.0543,4.12299e-05,1.02287e-06,349,52,9.18092e-07,160,188,0.00262744,297,1,5.76944e-08,146,223,
198001,52.3185,3.91939e-05,9.73153e-07,349,52,8.7687e-07,160,188,0.00255741,297,1,5.51138e-08,146,223,
199001,52.5827,3.74062e-05,9.25728e-07,349,52,8.38222e-07,160,188,0.00251101,297,1,5.27218e-08,147,222,
200001,52.847,3.58347e-05,8.8046e-07,349,52,8.01818e-07,160,188,0.00248112,297,1,5.04989e-08,147,222,
201001,53.1112,3.44431e-05,8.37382e-07,348,53,7.67334e-07,160,188,0.00246048,297,1,4.84213e-08,146,224,
202001,53.3754,3.31927e-05,7.96287e-07,348,53,7.3454e-07,158,191,0.00244214,297,1,4.64673e-08,146,224,
203001,53.6397,3.20445e-05,7.57028e-07,348,53,7.0315e-07,158,191,0.00241993,297,1,4.46136e-08,146,224,
204001,53.9039,3.09609e-05,7.19541e-07,349,53,6.72935e-07,157,193,0.00238877,297,1,4.28425e-08,146,225,
205001,54.1681,2.99077e-05,6.83813e-07,347,54,6.43729e-07,157,193,0.00234494,297,1,4.11367e-08,146,225,
206001,54.4324,2.88558e-05,6.49777e-07,347,54,6.15421e-07,156,195,0.00228618,297,1,3.94794e-08,145,227,
207001,54.6966,2.7782e-05,6.17349e-07,348,54,5.87887e-07,154,198,0.00221174,297,1,3.78622e-08,145,227,
208001,54.9608,2.66708e-05,5.8648e-07,348,54,5.61124e-07,154,198,0.00212226,297,1,3.62748e-08,145,228,
209001,55.2251,2.55147e-05,5.57129e-07,348,54,5.35089e-07,153,200,0.00201964,297,1,3.47176e-08,144,230,
210001,55.4893,2.4314e-05,5.29271e-07,349,54,5.09783e-07,152,202,0.00190678,297,1,3.31898e-08,144,230,
211001,55.7535,2.30767e-05,5.02848e-07,349,54,4.85302e-07,152,202,0.00178727,297,1,3.16897e-08,144,230,
212001,56.0178,2.18171e-05,4.77815e-07,349,54,4.61661e-07,151,204,0.00166512,297,1,3.02263e-08,143,232,
213001,56.282,2.05542e-05,4.54118e-07,349,54,4.3898e-07,151,204,0.0015444,297,1,2.88033e-08,143,232,
214001,56.5462,1.93102e-05,4.31698e-07,349,54,4.17309e-07,151,204,0.00142898,297,1,2.74285e-08,143,232,
215001,56.8105,1.81079e-05,4.10491e-07,349,54,3.96733e-07,151,204,0.00132224,297,1,2.61108e-08,143,233,
216001,57.0747,1.6969e-05,3.90427e-07,349,54,3.77328e-07,151,205,0.00122692,297,1,2.48583e-08,143,233,
217001,57.3389,1.5912e-05,3.71434e-07,349,54,3.59136e-07,151,205,0.0011449,297,1,2.36759e-08,143,233,
218001,57.6032,1.4951e-05,3.53438e-07,349,54,3.42157e-07,151,205,0.00107721,297,1,2.2568e-08,143,233,
219001,57.8674,1.40945e-05,3.36366e-07,349,54,3.26375e-07,151,205,0.00102395,297,1,2.1537e-08,143,233,
220001,58.1316,1.33451e-05,3.20228e-07,347,55,3.11744e-07,152,204,0.000984388,297,1,2.05827e-08,143,233,
221001,58.3959,1.26999e-05,3.04891e-07,347,55,2.98202e-07,152,204,0.000957063,297,1,1.97031e-08,144,232,
222001,58.6601,1.21512e-05,2.90314e-07,345,56,2.85638e-07,152,204,0.00093992,297,1,1.88952e-08,144,232,
223001,58.9243,1.16878e-05,2.76466e-07,345,56,2.73942e-07,152,204,0.000930499,297,1,1.81507e-08,144,232,
224001,59.1886,1.12957e-05,2.63254e-07,344,57,2.62991e-07,152,204,0.00092613,297,1,1.74629e-08,144,233,
225001,59.4528,1.09599e-05,2.50677e-07,344,57,2.52694e-07,151,206,0.000924128,297,1,1.68242e-08,144,233,
226001,59.717,1.06646e-05,2.38631e-07,343,58,2.42917e-07,150,208,0.000921963,297,1,1.62242e-08,144,233,
227001,59.9813,1.03948e-05,2.2714e-07,343,58,2.33583e-07,150,208,0.000917429,297,1,1.5657e-08,144,234,
228001,60.2455,1.01362e-05,2.16108e-07,344,58,2.246e-07,149,210,0.000908755,297,1,1.51126e-08,143,236,
229001,60.5097,9.87635e-06,2.05547e-07,342,59,2.159e-07,149,211,0.000894692,297,1,1.45863e-08,143,237,
