title="d2z6      Re=86000     iterations=200001 "
 zone t="d2z6"variables=u/U,Y
-0.000017 0.000000
-0.014377 0.002283
-0.041819 0.004566
-0.068778 0.006849
-0.093871 0.009132
-0.120224 0.011416
-0.140877 0.013699
-0.156714 0.015982
-0.163638 0.018265
-0.162766 0.020548
-0.161567 0.022831
-0.159316 0.025114
-0.161201 0.027397
-0.161385 0.029680
-0.163642 0.031963
-0.163530 0.034247
-0.166240 0.036530
-0.166021 0.038813
-0.168319 0.041096
-0.167100 0.043379
-0.168378 0.045662
-0.165756 0.047945
-0.166411 0.050228
-0.163438 0.052511
-0.164321 0.054795
-0.161499 0.057078
-0.163113 0.059361
-0.160387 0.061644
-0.162117 0.063927
-0.157756 0.066210
-0.156585 0.068493
-0.148452 0.070776
-0.143284 0.073059
-0.132628 0.075342
-0.125797 0.077626
-0.114879 0.079909
-0.108142 0.082192
-0.096860 0.084475
-0.090391 0.086758
-0.079355 0.089041
-0.072992 0.091324
-0.061517 0.093607
-0.055077 0.095890
-0.044402 0.098174
-0.037945 0.100457
-0.027807 0.102740
-0.021633 0.105023
-0.013595 0.107306
-0.008071 0.109589
-0.001878 0.111872
0.002734 0.114155
0.006238 0.116438
0.009724 0.118721
0.011898 0.121005
0.014566 0.123288
0.016183 0.125571
0.018586 0.127854
0.020773 0.130137
0.022729 0.132420
0.024705 0.134703
0.025727 0.136986
0.027322 0.139269
0.027415 0.141553
0.028021 0.143836
0.026973 0.146119
0.026556 0.148402
0.024256 0.150685
0.021538 0.152968
0.017709 0.155251
0.011731 0.157534
0.006161 0.159817
-0.004459 0.162100
-0.010836 0.164384
-0.022859 0.166667
-0.028693 0.168950
-0.039951 0.171233
-0.044438 0.173516
-0.052856 0.175799
-0.056143 0.178082
-0.062332 0.180365
-0.064667 0.182648
-0.068998 0.184932
-0.070926 0.187215
-0.073917 0.189498
-0.076179 0.191781
-0.078460 0.194064
-0.081871 0.196347
-0.084329 0.198630
-0.089493 0.200913
-0.092984 0.203196
-0.099947 0.205479
-0.104295 0.207763
-0.111344 0.210046
-0.114482 0.212329
-0.119074 0.214612
-0.120246 0.216895
-0.123506 0.219178
-0.124208 0.221461
-0.127317 0.223744
-0.127475 0.226027
-0.129999 0.228311
-0.129190 0.230594
-0.131191 0.232877
-0.129720 0.235160
-0.131451 0.237443
-0.129327 0.239726
-0.131356 0.242009
-0.129101 0.244292
-0.132051 0.246575
-0.130481 0.248858
-0.135141 0.251142
-0.135497 0.253425
-0.142915 0.255708
-0.146096 0.257991
-0.156773 0.260274
-0.164695 0.262557
-0.178256 0.264840
-0.190891 0.267123
-0.206000 0.269406
-0.222229 0.271689
-0.236391 0.273973
-0.253963 0.276256
-0.264891 0.278539
-0.280896 0.280822
-0.287368 0.283105
-0.299852 0.285388
-0.301805 0.287671
-0.310102 0.289954
-0.308494 0.292237
-0.313312 0.294521
-0.309723 0.296804
-0.311937 0.299087
-0.307869 0.301370
-0.308033 0.303653
-0.302442 0.305936
-0.302239 0.308219
-0.295085 0.310502
-0.292369 0.312785
-0.284565 0.315068
-0.283006 0.317352
-0.275859 0.319635
-0.271673 0.321918
-0.265277 0.324201
-0.263331 0.326484
-0.257684 0.328767
-0.253295 0.331050
-0.248864 0.333333
-0.246322 0.335616
-0.241888 0.337900
-0.238402 0.340183
-0.234447 0.342466
-0.230135 0.344749
-0.226354 0.347032
-0.224569 0.349315
-0.221513 0.351598
-0.216524 0.353881
-0.213533 0.356164
-0.210840 0.358447
-0.207170 0.360731
-0.203393 0.363014
-0.200179 0.365297
-0.196837 0.367580
-0.194579 0.369863
-0.192083 0.372146
-0.190981 0.374429
-0.188769 0.376712
-0.186964 0.378995
-0.184268 0.381279
-0.181427 0.383562
-0.178248 0.385845
-0.175146 0.388128
-0.171935 0.390411
-0.169091 0.392694
-0.165984 0.394977
-0.163436 0.397260
-0.160531 0.399543
-0.158018 0.401826
-0.155225 0.404110
-0.152537 0.406393
-0.149870 0.408676
-0.146922 0.410959
-0.144306 0.413242
-0.141185 0.415525
-0.138813 0.417808
-0.135920 0.420091
-0.133435 0.422374
-0.130806 0.424658
-0.129178 0.426941
-0.126723 0.429224
-0.124639 0.431507
-0.121835 0.433790
-0.119870 0.436073
-0.115918 0.438356
-0.112754 0.440639
-0.106901 0.442922
-0.103885 0.445205
-0.096588 0.447489
-0.090836 0.449772
-0.082389 0.452055
-0.077656 0.454338
-0.068999 0.456621
-0.062235 0.458904
-0.055004 0.461187
-0.049992 0.463470
-0.044597 0.465753
-0.038965 0.468037
-0.034824 0.470320
-0.030373 0.472603
-0.027419 0.474886
-0.023705 0.477169
