title="d2z6      Re=86000     iterations=335001 "
 zone t="d2z6"variables=u/U,Y
-0.000023 0.000000
-0.008711 0.002283
-0.031237 0.004566
-0.064675 0.006849
-0.099289 0.009132
-0.139736 0.011416
-0.172957 0.013699
-0.207025 0.015982
-0.230038 0.018265
-0.254697 0.020548
-0.268421 0.022831
-0.287889 0.025114
-0.293258 0.027397
-0.302446 0.029680
-0.297251 0.031963
-0.291162 0.034247
-0.280648 0.036530
-0.269300 0.038813
-0.260909 0.041096
-0.252787 0.043379
-0.248122 0.045662
-0.243588 0.047945
-0.241043 0.050228
-0.238126 0.052511
-0.236234 0.054795
-0.234045 0.057078
-0.232260 0.059361
-0.230918 0.061644
-0.229348 0.063927
-0.229120 0.066210
-0.227955 0.068493
-0.229098 0.070776
-0.228377 0.073059
-0.230901 0.075342
-0.230555 0.077626
-0.233999 0.079909
-0.233910 0.082192
-0.237912 0.084475
-0.237935 0.086758
-0.242045 0.089041
-0.242113 0.091324
-0.245993 0.093607
-0.246040 0.095890
-0.249463 0.098174
-0.249592 0.100457
-0.252378 0.102740
-0.252519 0.105023
-0.254533 0.107306
-0.254984 0.109589
-0.255898 0.111872
-0.256409 0.114155
-0.255690 0.116438
-0.256184 0.118721
-0.254862 0.121005
-0.255776 0.123288
-0.255189 0.125571
-0.256696 0.127854
-0.256539 0.130137
-0.258431 0.132420
-0.267014 0.134703
-0.271812 0.136986
-0.275406 0.139269
-0.280703 0.141553
-0.289461 0.143836
-0.294342 0.146119
-0.293166 0.148402
-0.297000 0.150685
-0.295214 0.152968
-0.294393 0.155251
-0.281482 0.157534
-0.275369 0.159817
-0.256097 0.162100
-0.243564 0.164384
-0.219083 0.166667
-0.203489 0.168950
-0.179371 0.171233
-0.164798 0.173516
-0.147812 0.175799
-0.137378 0.178082
-0.129021 0.180365
-0.124515 0.182648
-0.123317 0.184932
-0.122823 0.187215
-0.125095 0.189498
-0.126775 0.191781
-0.129180 0.194064
-0.130811 0.196347
-0.132807 0.198630
-0.135580 0.200913
-0.139273 0.203196
-0.141871 0.205479
-0.143477 0.207763
-0.145651 0.210046
-0.146985 0.212329
-0.148779 0.214612
-0.149746 0.216895
-0.151326 0.219178
-0.151764 0.221461
-0.153066 0.223744
-0.153506 0.226027
-0.154582 0.228311
-0.154482 0.230594
-0.155349 0.232877
-0.155205 0.235160
-0.155759 0.237443
-0.155376 0.239726
-0.155619 0.242009
-0.155096 0.244292
-0.154911 0.246575
-0.154470 0.248858
-0.153798 0.251142
-0.153300 0.253425
-0.152280 0.255708
-0.151651 0.257991
-0.150257 0.260274
-0.149704 0.262557
-0.147989 0.264840
-0.147464 0.267123
-0.145466 0.269406
-0.145060 0.271689
-0.142913 0.273973
-0.142558 0.276256
-0.140266 0.278539
-0.140159 0.280822
-0.137872 0.283105
-0.137602 0.285388
-0.135338 0.287671
-0.135466 0.289954
-0.133259 0.292237
-0.133084 0.294521
-0.131007 0.296804
-0.131097 0.299087
-0.129143 0.301370
-0.128974 0.303653
-0.127179 0.305936
-0.127065 0.308219
-0.125416 0.310502
-0.125135 0.312785
-0.123667 0.315068
-0.123376 0.317352
-0.122059 0.319635
-0.121671 0.321918
-0.120520 0.324201
-0.120105 0.326484
-0.119133 0.328767
-0.118640 0.331050
-0.117810 0.333333
-0.117225 0.335616
-0.116513 0.337900
-0.115740 0.340183
-0.115072 0.342466
-0.114421 0.344749
-0.113891 0.347032
-0.112244 0.349315
-0.111677 0.351598
-0.111152 0.353881
-0.110786 0.356164
-0.108565 0.358447
-0.108226 0.360731
-0.108451 0.363014
-0.108333 0.365297
-0.106379 0.367580
-0.106212 0.369863
-0.108392 0.372146
-0.108463 0.374429
-0.106775 0.376712
-0.106833 0.378995
-0.109556 0.381279
-0.109654 0.383562
-0.107686 0.385845
-0.107746 0.388128
-0.108874 0.390411
-0.108803 0.392694
-0.106032 0.394977
-0.105960 0.397260
-0.104987 0.399543
