title="d2z6      Re=86000     iterations=365001 "
 zone t="d2z6"variables=X,v/U
0.001370 0.000000
0.004110 0.015040
0.006849 0.055339
0.009589 0.032424
0.012329 -0.009105
0.015068 -0.036452
0.017808 -0.046194
0.020548 -0.046360
0.023288 -0.046373
0.026027 -0.047131
0.028767 -0.047156
0.031507 -0.048474
0.034247 -0.050881
0.036986 -0.052328
0.039726 -0.054716
0.042466 -0.057707
0.045205 -0.059525
0.047945 -0.061833
0.050685 -0.063953
0.053425 -0.064976
0.056164 -0.065740
0.058904 -0.065992
0.061644 -0.064494
0.064384 -0.061596
0.067123 -0.056995
0.069863 -0.049299
0.072603 -0.039566
0.075342 -0.027225
0.078082 -0.012201
0.080822 0.005133
0.083562 0.023498
0.086301 0.044941
0.089041 0.065702
0.091781 0.088195
0.094521 0.109266
0.097260 0.131011
0.100000 0.149280
0.102740 0.167965
0.105479 0.182455
0.108219 0.196226
0.110959 0.206512
0.113699 0.216059
0.116438 0.222141
0.119178 0.224956
0.121918 0.222868
0.124658 0.218177
0.127397 0.213772
0.130137 0.210493
0.132877 0.209235
0.135616 0.209523
0.138356 0.211219
0.141096 0.212239
0.143836 0.214271
0.146575 0.214443
0.149315 0.215103
0.152055 0.214770
0.154795 0.215437
0.157534 0.215435
0.160274 0.217225
0.163014 0.219129
0.165753 0.222196
0.168493 0.226422
0.171233 0.231500
0.173973 0.234945
0.176712 0.237048
0.179452 0.236145
0.182192 0.234925
0.184932 0.233647
0.187671 0.234584
0.190411 0.234016
0.193151 0.235108
0.195890 0.233748
0.198630 0.232671
0.201370 0.229561
0.204110 0.227848
0.206849 0.226102
0.209589 0.226678
0.212329 0.229939
0.215068 0.234710
0.217808 0.241012
0.220548 0.247994
0.223288 0.256144
0.226027 0.266974
0.228767 0.280461
0.231507 0.294892
0.234247 0.309159
0.236986 0.322724
0.239726 0.334706
0.242466 0.344902
0.245205 0.352194
0.247945 0.355812
0.250685 0.354517
0.253425 0.347573
0.256164 0.336139
0.258904 0.324091
0.261644 0.315292
0.264384 0.311068
0.267123 0.310588
0.269863 0.312888
0.272603 0.315819
0.275342 0.318189
0.278082 0.319134
0.280822 0.318233
0.283562 0.316292
0.286301 0.314402
0.289041 0.312988
0.291781 0.311923
0.294521 0.311309
0.297260 0.310420
0.300000 0.309014
0.302740 0.308255
0.305479 0.305970
0.308219 0.305479
0.310959 0.302574
0.313699 0.302500
0.316438 0.299048
0.319178 0.299077
0.321918 0.295015
0.324658 0.293920
0.327397 0.288899
0.330137 0.286026
0.332877 0.280128
0.335616 0.276036
0.338356 0.270205
