title="d2z6      Re=86000     iterations=455001 "
 zone t="d2z6"variables=u/U,Y
-0.000022 0.000000
-0.048355 0.002283
-0.141446 0.004566
-0.233967 0.006849
-0.302083 0.009132
-0.344681 0.011416
-0.354796 0.013699
-0.347169 0.015982
-0.342313 0.018265
-0.341892 0.020548
-0.341709 0.022831
-0.336019 0.025114
-0.332558 0.027397
-0.329440 0.029680
-0.327785 0.031963
-0.322788 0.034247
-0.320177 0.036530
-0.315989 0.038813
-0.312908 0.041096
-0.307769 0.043379
-0.304384 0.045662
-0.299670 0.047945
-0.295741 0.050228
-0.291402 0.052511
-0.287624 0.054795
-0.283720 0.057078
-0.280046 0.059361
-0.276896 0.061644
-0.273510 0.063927
-0.270912 0.066210
-0.267991 0.068493
-0.266126 0.070776
-0.263740 0.073059
-0.262105 0.075342
-0.260327 0.077626
-0.258930 0.079909
-0.257823 0.082192
-0.256665 0.084475
-0.256043 0.086758
-0.255031 0.089041
-0.254822 0.091324
-0.254420 0.093607
-0.254555 0.095890
-0.253796 0.098174
-0.254161 0.100457
-0.253664 0.102740
-0.253486 0.105023
-0.253862 0.107306
-0.253480 0.109589
-0.253273 0.111872
-0.252700 0.114155
-0.252194 0.116438
-0.251531 0.118721
-0.251349 0.121005
-0.250369 0.123288
-0.250377 0.125571
-0.249965 0.127854
-0.250153 0.130137
-0.248951 0.132420
-0.248918 0.134703
-0.247589 0.136986
-0.246880 0.139269
-0.245235 0.141553
-0.244370 0.143836
-0.242973 0.146119
-0.242428 0.148402
-0.240405 0.150685
-0.239557 0.152968
-0.238265 0.155251
-0.237245 0.157534
-0.235020 0.159817
-0.234113 0.162100
-0.232730 0.164384
-0.231797 0.166667
-0.229697 0.168950
-0.228320 0.171233
-0.227234 0.173516
-0.225752 0.175799
-0.223914 0.178082
-0.222847 0.180365
-0.221317 0.182648
-0.220192 0.184932
-0.218547 0.187215
-0.217186 0.189498
-0.215639 0.191781
-0.214190 0.194064
-0.212546 0.196347
-0.211042 0.198630
-0.209359 0.200913
-0.207932 0.203196
-0.205990 0.205479
-0.204620 0.207763
-0.202722 0.210046
-0.201282 0.212329
-0.199444 0.214612
-0.198092 0.216895
-0.195909 0.219178
-0.194389 0.221461
-0.192952 0.223744
-0.191557 0.226027
-0.189467 0.228311
-0.187958 0.230594
-0.186433 0.232877
-0.185336 0.235160
-0.183300 0.237443
-0.182005 0.239726
-0.180519 0.242009
-0.179577 0.244292
-0.177514 0.246575
-0.176057 0.248858
-0.174901 0.251142
-0.173602 0.253425
-0.171861 0.255708
-0.170632 0.257991
-0.168880 0.260274
-0.167535 0.262557
-0.166520 0.264840
-0.165321 0.267123
-0.162762 0.269406
-0.161586 0.271689
-0.161172 0.273973
-0.159339 0.276256
-0.156490 0.278539
-0.156125 0.280822
-0.155625 0.283105
-0.153034 0.285388
-0.150434 0.287671
-0.150625 0.289954
-0.149737 0.292237
-0.147130 0.294521
-0.145145 0.296804
-0.144911 0.299087
-0.143808 0.301370
-0.141681 0.303653
-0.140113 0.305936
-0.139367 0.308219
-0.138134 0.310502
-0.136890 0.312785
-0.135825 0.315068
-0.133217 0.317352
-0.131590 0.319635
-0.132984 0.321918
-0.132092 0.324201
-0.126233 0.326484
-0.124512 0.328767
-0.128375 0.331050
-0.126954 0.333333
-0.119048 0.335616
-0.117439 0.337900
-0.121562 0.340183
-0.119329 0.342466
-0.111550 0.344749
-0.109834 0.347032
-0.112580 0.349315
-0.109809 0.351598
-0.102883 0.353881
-0.100778 0.356164
-0.102407 0.358447
-0.099408 0.360731
-0.092536 0.363014
-0.090054 0.365297
-0.091532 0.367580
-0.087929 0.369863
-0.080837 0.372146
-0.078383 0.374429
-0.079273 0.376712
-0.075044 0.378995
-0.068784 0.381279
-0.066591 0.383562
-0.065574 0.385845
-0.060624 0.388128
-0.056055 0.390411
-0.053461 0.392694
-0.050385 0.394977
-0.045010 0.397260
-0.042094 0.399543
-0.039186 0.401826
-0.035641 0.404110
-0.031045 0.406393
-0.028163 0.408676
-0.025904 0.410959
-0.021908 0.413242
-0.017490 0.415525
-0.017023 0.417808
-0.014777 0.420091
-0.009880 0.422374
-0.006567 0.424658
-0.005950 0.426941
-0.003851 0.429224
-0.000550 0.431507
0.002821 0.433790
0.003831 0.436073
0.005065 0.438356
0.008332 0.440639
0.011758 0.442922
0.012055 0.445205
0.013215 0.447489
0.016377 0.449772
0.019412 0.452055
0.019983 0.454338
0.021383 0.456621
0.024106 0.458904
0.027030 0.461187
0.028222 0.463470
0.029964 0.465753
0.032450 0.468037
0.035379 0.470320
0.037161 0.472603
0.038984 0.474886
