title="d2z6      Re=86000     iterations=390001 "
 zone t="d2z6"variables=u/U,Y
-0.000029 0.000000
-0.025495 0.002283
-0.077815 0.004566
-0.130041 0.006849
-0.165951 0.009132
-0.181546 0.011416
-0.184166 0.013699
-0.181276 0.015982
-0.186401 0.018265
-0.191605 0.020548
-0.196823 0.022831
-0.199053 0.025114
-0.203101 0.027397
-0.201939 0.029680
-0.205372 0.031963
-0.207616 0.034247
-0.213984 0.036530
-0.218870 0.038813
-0.225606 0.041096
-0.230359 0.043379
-0.236399 0.045662
-0.240831 0.047945
-0.246134 0.050228
-0.250143 0.052511
-0.254564 0.054795
-0.258270 0.057078
-0.261887 0.059361
-0.265576 0.061644
-0.268661 0.063927
-0.272287 0.066210
-0.275019 0.068493
-0.278426 0.070776
-0.280617 0.073059
-0.283892 0.075342
-0.285441 0.077626
-0.288036 0.079909
-0.288855 0.082192
-0.291129 0.084475
-0.291371 0.086758
-0.292851 0.089041
-0.292403 0.091324
-0.293698 0.093607
-0.292647 0.095890
-0.293047 0.098174
-0.291544 0.100457
-0.291746 0.102740
-0.290001 0.105023
-0.289830 0.107306
-0.288247 0.109589
-0.288885 0.111872
-0.287878 0.114155
-0.288107 0.116438
-0.287439 0.118721
-0.289586 0.121005
-0.289267 0.123288
-0.289662 0.125571
-0.289126 0.127854
-0.291007 0.130137
-0.289938 0.132420
-0.288834 0.134703
-0.287045 0.136986
-0.287726 0.139269
-0.285502 0.141553
-0.282809 0.143836
-0.280275 0.146119
-0.280696 0.148402
-0.278209 0.150685
-0.274812 0.152968
-0.272373 0.155251
-0.273610 0.157534
-0.271311 0.159817
-0.268048 0.162100
-0.266288 0.164384
-0.267283 0.166667
-0.265227 0.168950
-0.263727 0.171233
-0.262327 0.173516
-0.262045 0.175799
-0.260564 0.178082
-0.260021 0.180365
-0.258675 0.182648
-0.258214 0.184932
-0.256974 0.187215
-0.256362 0.189498
-0.255192 0.191781
-0.254552 0.194064
-0.253322 0.196347
-0.252807 0.198630
-0.251663 0.200913
-0.250541 0.203196
-0.249286 0.205479
-0.248772 0.207763
-0.247586 0.210046
-0.245726 0.212329
-0.244330 0.214612
-0.243723 0.216895
-0.242212 0.219178
-0.239787 0.221461
-0.238084 0.223744
-0.236649 0.226027
-0.234935 0.228311
-0.231978 0.230594
-0.229978 0.232877
-0.228028 0.235160
-0.226274 0.237443
-0.223198 0.239726
-0.220975 0.242009
-0.218998 0.244292
-0.217612 0.246575
-0.213569 0.248858
-0.211015 0.251142
-0.210865 0.253425
-0.209666 0.255708
-0.204962 0.257991
-0.202560 0.260274
-0.203146 0.262557
-0.201826 0.264840
-0.198598 0.267123
-0.196092 0.269406
-0.196318 0.271689
-0.194650 0.273973
-0.192767 0.276256
-0.190087 0.278539
-0.190189 0.280822
-0.188025 0.283105
-0.186714 0.285388
-0.183719 0.287671
-0.184137 0.289954
-0.181358 0.292237
-0.180403 0.294521
-0.177175 0.296804
-0.177787 0.299087
-0.174433 0.301370
-0.173915 0.303653
-0.170364 0.305936
-0.171065 0.308219
-0.167529 0.310502
-0.167081 0.312785
-0.163202 0.315068
-0.164073 0.317352
-0.160493 0.319635
-0.159835 0.321918
-0.155791 0.324201
-0.156848 0.326484
-0.153228 0.328767
-0.152186 0.331050
-0.148014 0.333333
-0.149262 0.335616
-0.145579 0.337900
-0.143825 0.340183
-0.139607 0.342466
-0.141162 0.344749
-0.137149 0.347032
-0.134437 0.349315
-0.130150 0.351598
-0.131922 0.353881
-0.127525 0.356164
-0.123610 0.358447
-0.119124 0.360731
-0.120856 0.363014
-0.116050 0.365297
-0.110990 0.367580
-0.106270 0.369863
-0.107367 0.372146
-0.102233 0.374429
-0.096366 0.376712
-0.091551 0.378995
-0.091367 0.381279
-0.086107 0.383562
-0.079990 0.385845
-0.075294 0.388128
-0.073435 0.390411
-0.068459 0.392694
-0.062515 0.394977
-0.058200 0.397260
-0.054772 0.399543
-0.050498 0.401826
-0.044864 0.404110
-0.041006 0.406393
-0.036996 0.408676
-0.033755 0.410959
-0.027698 0.413242
-0.024413 0.415525
-0.021370 0.417808
-0.019091 0.420091
-0.011874 0.422374
-0.009452 0.424658
-0.007955 0.426941
-0.006253 0.429224
0.001446 0.431507
0.002909 0.433790
0.004015 0.436073
0.005401 0.438356
0.012145 0.440639
0.013021 0.442922
0.014752 0.445205
0.015746 0.447489
0.021169 0.449772
0.021782 0.452055
0.023991 0.454338
0.024628 0.456621
0.029218 0.458904
0.029714 0.461187
0.031987 0.463470
0.032393 0.465753
0.036630 0.468037
0.037046 0.470320
0.039086 0.472603
0.039366 0.474886
0.043551 0.477169
0.043894 0.479452
0.045527 0.481735
0.045702 0.484018
0.049936 0.486301
0.050218 0.488584
0.051420 0.490868
0.051444 0.493151
0.055663 0.495434
0.055957 0.497717
0.056749 0.500000
0.056590 0.502283
0.060829 0.504566
0.061243 0.506849
0.061644 0.509132
0.061493 0.511416
0.066049 0.513699
0.066639 0.515982
0.066732 0.518265
0.067011 0.520548
0.072094 0.522831
0.072973 0.525114
0.073043 0.527397
0.073977 0.529680
0.079364 0.531963
0.080781 0.534247
0.081506 0.536530
0.083286 0.538813
0.088870 0.541096
0.091124 0.543379
0.092594 0.545662
0.094939 0.547945
0.100244 0.550228
0.102462 0.552511
0.103737 0.554795
0.105510 0.557078
0.109669 0.559361
0.110887 0.561644
0.111421 0.563927
0.111895 0.566210
0.115049 0.568493
0.115576 0.570776
0.115514 0.573059
0.115352 0.575342
0.118130 0.577626
0.118300 0.579909
0.117949 0.582192
0.117656 0.584475
0.120171 0.586758
0.120075 0.589041
0.119361 0.591324
0.118868 0.593607
0.121058 0.595890
0.120887 0.598174
0.119921 0.600457
0.119429 0.602740
0.121499 0.605023
0.121539 0.607306
0.120925 0.609589
0.120974 0.611872
0.123577 0.614155
0.124067 0.616438
0.124264 0.618721
0.124947 0.621005
0.127675 0.623288
0.128325 0.625571
0.128865 0.627854
0.129285 0.630137
0.131548 0.632420
0.132425 0.634703
0.132904 0.636986
0.132954 0.639269
0.134830 0.641553
0.135608 0.643836
0.135833 0.646119
0.135732 0.648402
