title="d2z6      Re=86000     iterations=305001 "
 zone t="d2z6"variables=u/U,Y
-0.000008 0.000000
-0.028818 0.002283
-0.082064 0.004566
-0.125422 0.006849
-0.149430 0.009132
-0.159436 0.011416
-0.160756 0.013699
-0.161194 0.015982
-0.160439 0.018265
-0.161076 0.020548
-0.161518 0.022831
-0.164485 0.025114
-0.169554 0.027397
-0.177829 0.029680
-0.189022 0.031963
-0.201514 0.034247
-0.214878 0.036530
-0.226962 0.038813
-0.237265 0.041096
-0.245396 0.043379
-0.250310 0.045662
-0.254184 0.047945
-0.255595 0.050228
-0.258196 0.052511
-0.259989 0.054795
-0.263294 0.057078
-0.266257 0.059361
-0.269442 0.061644
-0.271292 0.063927
-0.272239 0.066210
-0.271147 0.068493
-0.269136 0.070776
-0.265708 0.073059
-0.262577 0.075342
-0.258891 0.077626
-0.256909 0.079909
-0.253612 0.082192
-0.253157 0.084475
-0.249579 0.086758
-0.250014 0.089041
-0.245583 0.091324
-0.246327 0.093607
-0.240780 0.095890
-0.242151 0.098174
-0.235708 0.100457
-0.238033 0.102740
-0.231276 0.105023
-0.234707 0.107306
-0.228646 0.109589
-0.232955 0.111872
-0.228991 0.114155
-0.233655 0.116438
-0.233005 0.118721
-0.237155 0.121005
-0.240288 0.123288
-0.242779 0.125571
-0.249160 0.127854
-0.249129 0.130137
-0.257328 0.132420
-0.254750 0.134703
-0.262914 0.136986
-0.258870 0.139269
-0.265823 0.141553
-0.260706 0.143836
-0.267156 0.146119
-0.258947 0.148402
-0.256402 0.150685
-0.241875 0.152968
-0.241332 0.155251
-0.236990 0.157534
-0.241340 0.159817
-0.239670 0.162100
-0.243037 0.164384
-0.241535 0.166667
-0.243932 0.168950
-0.242382 0.171233
-0.244302 0.173516
-0.242995 0.175799
-0.244718 0.178082
-0.243943 0.180365
-0.245611 0.182648
-0.245217 0.184932
-0.246926 0.187215
-0.246894 0.189498
-0.248617 0.191781
-0.249157 0.194064
-0.250937 0.196347
-0.251532 0.198630
-0.253475 0.200913
-0.254606 0.203196
-0.256540 0.205479
-0.257785 0.207763
-0.259840 0.210046
-0.261292 0.212329
-0.263337 0.214612
-0.265096 0.216895
-0.267198 0.219178
-0.268948 0.221461
-0.270945 0.223744
-0.272988 0.226027
-0.274992 0.228311
-0.277116 0.230594
-0.279074 0.232877
-0.280921 0.235160
-0.282915 0.237443
-0.284831 0.239726
-0.286344 0.242009
-0.288929 0.244292
-0.290366 0.246575
-0.291735 0.248858
-0.292610 0.251142
-0.295350 0.253425
-0.295974 0.255708
-0.296918 0.257991
-0.296984 0.260274
-0.299344 0.262557
-0.298944 0.264840
-0.299033 0.267123
-0.297537 0.269406
-0.299358 0.271689
-0.297280 0.273973
-0.295689 0.276256
-0.292808 0.278539
-0.293703 0.280822
-0.289969 0.283105
-0.288166 0.285388
-0.283663 0.287671
-0.281903 0.289954
-0.275807 0.292237
-0.273066 0.294521
-0.265639 0.296804
-0.261301 0.299087
-0.252706 0.301370
-0.247687 0.303653
-0.237786 0.305936
-0.231748 0.308219
-0.220332 0.310502
-0.212308 0.312785
-0.198656 0.315068
-0.189779 0.317352
-0.175306 0.319635
-0.161852 0.321918
-0.144900 0.324201
-0.141360 0.326484
-0.128622 0.328767
-0.098939 0.331050
-0.080395 0.333333
-0.103936 0.335616
-0.098106 0.337900
-0.033407 0.340183
-0.023258 0.342466
-0.103885 0.344749
-0.091698 0.347032
-0.006801 0.349315
-0.003468 0.351598
-0.027054 0.353881
-0.002091 0.356164
0.018231 0.358447
0.025946 0.360731
0.027787 0.363014
0.035852 0.365297
0.044434 0.367580
0.049744 0.369863
0.053499 0.372146
0.059875 0.374429
0.059934 0.376712
0.062236 0.378995
0.075030 0.381279
0.079672 0.383562
0.068655 0.385845
0.071771 0.388128
0.085878 0.390411
0.087005 0.392694
0.076721 0.394977
0.078449 0.397260
0.088438 0.399543
0.089015 0.401826
0.079891 0.404110
0.081583 0.406393
0.088174 0.408676
0.088527 0.410959
0.083086 0.413242
0.085323 0.415525
0.087467 0.417808
0.089020 0.420091
0.086934 0.422374
0.089769 0.424658
0.090497 0.426941
0.093621 0.429224
0.093489 0.431507
0.097433 0.433790
0.098946 0.436073
0.103185 0.438356
0.105200 0.440639
0.109652 0.442922
0.112711 0.445205
0.116794 0.447489
0.120326 0.449772
0.123646 0.452055
0.127379 0.454338
0.129709 0.456621
0.133318 0.458904
0.135212 0.461187
0.139228 0.463470
0.141773 0.465753
0.146383 0.468037
0.150190 0.470320
0.155282 0.472603
0.159674 0.474886
0.164093 0.477169
0.166575 0.479452
0.168122 0.481735
0.166761 0.484018
0.166401 0.486301
0.164887 0.488584
0.164650 0.490868
0.164311 0.493151
0.164450 0.495434
0.164269 0.497717
0.164271 0.500000
0.165323 0.502283
0.166062 0.504566
0.169458 0.506849
0.170843 0.509132
0.175791 0.511416
0.177443 0.513699
0.182569 0.515982
0.184287 0.518265
0.188587 0.520548
0.190186 0.522831
0.193102 0.525114
0.194333 0.527397
0.195149 0.529680
0.195891 0.531963
0.194501 0.534247
0.194567 0.536530
0.191165 0.538813
0.190428 0.541096
0.185549 0.543379
0.184194 0.545662
0.178483 0.547945
0.176723 0.550228
0.170902 0.552511
0.168905 0.554795
0.163495 0.557078
0.161805 0.559361
0.157237 0.561644
0.155629 0.563927
0.152088 0.566210
0.151040 0.568493
0.148547 0.570776
0.147699 0.573059
0.146241 0.575342
0.145838 0.577626
0.145401 0.579909
0.144958 0.582192
0.145373 0.584475
0.145197 0.586758
0.146290 0.589041
0.145877 0.591324
0.147309 0.593607
0.146765 0.595890
0.148254 0.598174
0.147545 0.600457
0.148929 0.602740
0.147747 0.605023
0.148948 0.607306
0.147653 0.609589
0.148556 0.611872
0.146563 0.614155
0.147153 0.616438
0.145173 0.618721
0.145287 0.621005
0.142484 0.623288
0.142225 0.625571
0.139521 0.627854
0.138590 0.630137
0.135324 0.632420
0.134041 0.634703
0.130808 0.636986
0.128908 0.639269
0.125472 0.641553
0.123235 0.643836
0.119985 0.646119
0.117323 0.648402
0.114047 0.650685
