title="d2z6      Re=86000     iterations=360001 "
 zone t="d2z6"variables=X,v/U
0.001370 0.000000
0.004110 -0.036034
0.006849 -0.127333
0.009589 -0.141065
0.012329 -0.143150
0.015068 -0.144746
0.017808 -0.142669
0.020548 -0.138701
0.023288 -0.135304
0.026027 -0.131842
0.028767 -0.129157
0.031507 -0.127638
0.034247 -0.126203
0.036986 -0.124595
0.039726 -0.122675
0.042466 -0.118487
0.045205 -0.111613
0.047945 -0.101586
0.050685 -0.088440
0.053425 -0.070274
0.056164 -0.048061
0.058904 -0.020387
0.061644 0.010118
0.064384 0.045455
0.067123 0.080787
0.069863 0.117595
0.072603 0.151876
0.075342 0.184733
0.078082 0.212371
0.080822 0.236630
0.083562 0.254901
0.086301 0.268449
0.089041 0.277595
0.091781 0.283308
0.094521 0.286995
0.097260 0.288913
0.100000 0.287733
0.102740 0.283475
0.105479 0.276963
0.108219 0.270666
0.110959 0.268708
0.113699 0.269549
0.116438 0.269463
0.119178 0.267738
0.121918 0.263572
0.124658 0.257592
0.127397 0.253112
0.130137 0.248827
0.132877 0.245469
0.135616 0.238782
0.138356 0.235012
0.141096 0.225115
0.143836 0.223006
0.146575 0.213336
0.149315 0.211410
0.152055 0.203977
0.154795 0.201342
0.157534 0.197607
0.160274 0.194017
0.163014 0.193151
0.165753 0.191358
0.168493 0.190655
0.171233 0.192212
0.173973 0.193188
0.176712 0.195808
0.179452 0.199842
0.182192 0.203518
0.184932 0.207946
0.187671 0.212435
0.190411 0.216188
0.193151 0.219569
0.195890 0.222373
0.198630 0.224621
0.201370 0.225790
0.204110 0.226748
0.206849 0.227014
0.209589 0.226507
0.212329 0.225954
0.215068 0.225428
0.217808 0.224302
0.220548 0.223968
0.223288 0.223631
0.226027 0.223433
0.228767 0.223665
0.231507 0.224424
0.234247 0.224974
0.236986 0.226223
0.239726 0.227599
0.242466 0.229014
0.245205 0.230594
0.247945 0.232338
0.250685 0.233720
0.253425 0.235290
0.256164 0.236681
0.258904 0.237790
0.261644 0.239061
0.264384 0.240216
0.267123 0.241058
0.269863 0.242140
0.272603 0.242895
0.275342 0.243523
0.278082 0.244145
0.280822 0.244405
0.283562 0.244582
0.286301 0.244675
0.289041 0.244413
0.291781 0.244283
0.294521 0.243822
0.297260 0.243375
0.300000 0.242823
0.302740 0.242135
0.305479 0.241334
0.308219 0.240569
0.310959 0.239487
0.313699 0.238549
0.316438 0.237335
0.319178 0.236176
0.321918 0.234918
0.324658 0.233637
0.327397 0.232196
0.330137 0.231026
0.332877 0.229388
0.335616 0.228158
0.338356 0.226621
0.341096 0.225194
0.343836 0.223657
0.346575 0.222348
0.349315 0.220598
0.352055 0.219411
0.354795 0.217735
0.357534 0.216400
0.360274 0.214870
0.363014 0.213586
0.365753 0.211969
0.368493 0.210827
0.371233 0.209238
0.373973 0.208092
0.376712 0.206664
0.379452 0.205589
0.382192 0.204236
0.384932 0.203298
0.387671 0.202050
0.390411 0.201162
0.393151 0.199960
0.395890 0.199088
0.398630 0.197803
0.401370 0.196847
0.404110 0.195413
0.406849 0.194253
0.409589 0.192597
0.412329 0.191182
0.415068 0.189204
0.417808 0.187572
0.420548 0.185218
0.423288 0.183321
0.426027 0.180702
0.428767 0.178435
0.431507 0.175526
0.434247 0.173068
0.436986 0.169684
0.439726 0.167146
0.442466 0.163472
0.445205 0.160652
0.447945 0.156836
0.450685 0.153907
0.453425 0.149688
0.456164 0.146822
0.458904 0.142295
0.461644 0.139246
0.464384 0.134512
0.467123 0.131392
0.469863 0.126161
0.472603 0.123097
0.475342 0.117448
0.478082 0.114167
0.480822 0.108254
0.483562 0.104880
0.486301 0.098410
0.489041 0.095133
0.491781 0.088256
0.494521 0.084858
0.497260 0.077705
0.500000 0.074384
0.502740 0.066760
0.505479 0.063698
0.508219 0.055839
0.510959 0.052754
0.513699 0.044822
0.516438 0.042049
0.519178 0.033743
0.521918 0.031356
0.524658 0.022994
0.527397 0.020715
0.530137 0.012296
0.532877 0.010547
0.535616 0.001781
0.538356 0.000559
0.541096 -0.008117
0.543836 -0.008981
0.546575 -0.017626
0.549315 -0.017599
0.552055 -0.026428
0.554795 -0.025723
0.557534 -0.034222
0.560274 -0.033281
0.563014 -0.041713
0.565753 -0.040402
0.568493 -0.048886
0.571233 -0.048047
0.573973 -0.056040
0.576712 -0.056114
0.579452 -0.063981
0.582192 -0.064812
0.584932 -0.072458
0.587671 -0.074349
0.590411 -0.081239
0.593151 -0.083871
0.595890 -0.090014
0.598630 -0.092527
0.601370 -0.097498
0.604110 -0.099715
0.606849 -0.103169
0.609589 -0.104594
0.612329 -0.107029
0.615068 -0.107743
0.617808 -0.109467
0.620548 -0.110376
0.623288 -0.112114
0.626027 -0.113519
0.628767 -0.116168
0.631507 -0.117908
0.634247 -0.121191
0.636986 -0.122741
0.639726 -0.125784
0.642466 -0.126494
0.645205 -0.128820
0.647945 -0.128707
0.650685 -0.130150
0.653425 -0.130055
0.656164 -0.130714
0.658904 -0.130664
0.661644 -0.131502
0.664384 -0.131038
0.667123 -0.132452
0.669863 -0.131861
0.672603 -0.133737
0.675342 -0.132995
0.678082 -0.135798
0.680822 -0.135152
0.683562 -0.138565
0.686301 -0.138562
0.689041 -0.141805
0.691781 -0.142431
0.694521 -0.144970
0.697260 -0.145638
0.700000 -0.147539
0.702740 -0.147290
0.705479 -0.149406
0.708219 -0.148514
0.710959 -0.151655
0.713699 -0.151541
0.716438 -0.155268
0.719178 -0.156454
0.721918 -0.160275
0.724658 -0.162552
0.727397 -0.166570
0.730137 -0.169762
0.732877 -0.174334
0.735616 -0.177638
0.738356 -0.181633
0.741096 -0.184261
0.743836 -0.187377
0.746575 -0.189251
