title="d2z6      Re=86000     iterations=120001 "
 zone t="d2z6"variables=X,v/U
0.001370 0.000000
0.004110 0.007179
0.006849 0.034043
0.009589 0.053317
0.012329 0.068034
0.015068 0.075841
0.017808 0.080226
0.020548 0.083856
0.023288 0.084746
0.026027 0.084973
0.028767 0.086252
0.031507 0.086249
0.034247 0.086021
0.036986 0.087109
0.039726 0.087209
0.042466 0.087095
0.045205 0.088224
0.047945 0.088634
0.050685 0.088743
0.053425 0.090101
0.056164 0.090883
0.058904 0.091314
0.061644 0.092830
0.064384 0.093837
0.067123 0.094303
0.069863 0.095679
0.072603 0.096586
0.075342 0.096910
0.078082 0.098055
0.080822 0.098838
0.083562 0.098953
0.086301 0.099668
0.089041 0.100041
0.091781 0.099636
0.094521 0.100001
0.097260 0.100404
0.100000 0.100796
0.102740 0.102444
0.105479 0.104929
0.108219 0.107172
0.110959 0.110324
0.113699 0.113132
0.116438 0.115305
0.119178 0.117642
0.121918 0.120098
0.124658 0.122058
0.127397 0.124587
0.130137 0.127196
0.132877 0.129349
0.135616 0.131704
0.138356 0.133868
0.141096 0.135263
0.143836 0.136363
0.146575 0.137033
0.149315 0.136676
0.152055 0.135959
0.154795 0.134867
0.157534 0.133097
0.160274 0.131460
0.163014 0.130245
0.165753 0.129197
0.168493 0.128660
0.171233 0.128986
0.173973 0.128767
0.176712 0.129321
0.179452 0.129605
0.182192 0.130217
0.184932 0.130507
0.187671 0.131686
0.190411 0.132120
0.193151 0.133085
0.195890 0.134149
0.198630 0.134800
0.201370 0.135685
0.204110 0.136533
0.206849 0.137073
0.209589 0.137620
0.212329 0.138284
0.215068 0.138659
0.217808 0.139029
0.220548 0.139763
0.223288 0.140150
0.226027 0.140773
0.228767 0.141794
0.231507 0.142574
0.234247 0.143712
0.236986 0.145286
0.239726 0.146688
0.242466 0.148564
0.245205 0.150650
0.247945 0.152640
0.250685 0.154456
0.253425 0.156238
0.256164 0.157110
0.258904 0.157608
0.261644 0.157652
0.264384 0.157395
0.267123 0.157057
0.269863 0.157570
0.272603 0.158032
0.275342 0.159278
0.278082 0.160490
0.280822 0.161903
0.283562 0.162792
0.286301 0.164349
0.289041 0.164943
0.291781 0.166233
0.294521 0.166817
0.297260 0.167950
0.300000 0.168264
0.302740 0.169354
0.305479 0.169623
0.308219 0.170278
0.310959 0.170636
0.313699 0.171039
0.316438 0.171035
0.319178 0.171335
0.321918 0.171011
0.324658 0.170854
0.327397 0.170154
0.330137 0.169597
0.332877 0.168119
0.335616 0.166990
0.338356 0.164913
0.341096 0.162760
0.343836 0.159924
0.346575 0.156668
0.349315 0.152292
0.352055 0.147472
0.354795 0.141428
0.357534 0.134694
0.360274 0.127172
0.363014 0.118919
0.365753 0.109861
0.368493 0.100339
0.371233 0.090199
0.373973 0.079612
0.376712 0.069073
0.379452 0.058558
0.382192 0.048136
0.384932 0.038753
0.387671 0.029570
0.390411 0.021487
0.393151 0.014630
0.395890 0.008147
0.398630 0.003283
0.401370 -0.000849
0.404110 -0.004293
0.406849 -0.006445
0.409589 -0.008197
0.412329 -0.009399
0.415068 -0.009701
0.417808 -0.009920
0.420548 -0.009793
0.423288 -0.009103
0.426027 -0.008550
0.428767 -0.007803
0.431507 -0.006667
0.434247 -0.005793
0.436986 -0.004800
0.439726 -0.003520
0.442466 -0.002564
0.445205 -0.001536
0.447945 -0.000270
0.450685 0.000645
0.453425 0.001626
0.456164 0.002795
0.458904 0.003602
0.461644 0.004469
0.464384 0.005496
0.467123 0.006166
0.469863 0.006897
0.472603 0.007764
0.475342 0.008270
0.478082 0.008872
0.480822 0.009549
0.483562 0.009917
0.486301 0.010352
0.489041 0.010890
0.491781 0.011065
0.494521 0.011412
0.497260 0.011730
0.500000 0.011828
0.502740 0.011971
0.505479 0.012215
0.508219 0.012092
0.510959 0.012197
0.513699 0.012185
0.516438 0.012035
0.519178 0.011868
0.521918 0.011816
0.524658 0.011356
0.527397 0.011150
0.530137 0.010723
0.532877 0.010206
0.535616 0.009583
0.538356 0.009048
0.541096 0.008062
0.543836 0.007318
0.546575 0.006225
0.549315 0.005101
0.552055 0.003767
0.554795 0.002488
0.557534 0.000751
0.560274 -0.000751
0.563014 -0.002688
0.565753 -0.004554
0.568493 -0.006689
0.571233 -0.008725
0.573973 -0.011175
0.576712 -0.013311
0.579452 -0.015881
0.582192 -0.018210
0.584932 -0.020791
0.587671 -0.023117
0.590411 -0.025790
0.593151 -0.027987
0.595890 -0.030577
0.598630 -0.032740
0.601370 -0.035127
0.604110 -0.037121
0.606849 -0.039452
0.609589 -0.041168
0.612329 -0.043386
0.615068 -0.045023
0.617808 -0.047080
0.620548 -0.048644
0.623288 -0.050746
0.626027 -0.052298
0.628767 -0.054469
0.631507 -0.056200
0.634247 -0.058473
0.636986 -0.060383
0.639726 -0.062840
0.642466 -0.064810
0.645205 -0.067305
0.647945 -0.069243
0.650685 -0.071490
0.653425 -0.073094
0.656164 -0.074942
0.658904 -0.075985
0.661644 -0.077300
0.664384 -0.077910
0.667123 -0.078854
0.669863 -0.079216
0.672603 -0.080161
0.675342 -0.080548
0.678082 -0.081583
0.680822 -0.082162
0.683562 -0.083263
0.686301 -0.083860
0.689041 -0.085004
0.691781 -0.085824
0.694521 -0.087262
0.697260 -0.088789
0.700000 -0.090856
0.702740 -0.092822
0.705479 -0.094877
0.708219 -0.096404
0.710959 -0.097454
0.713699 -0.097897
0.716438 -0.097968
0.719178 -0.097429
0.721918 -0.096817
0.724658 -0.095978
0.727397 -0.095346
0.730137 -0.095181
0.732877 -0.096049
0.735616 -0.097182
0.738356 -0.099557
0.741096 -0.101867
0.743836 -0.104378
0.746575 -0.107148
0.749315 -0.109308
0.752055 -0.111851
0.754795 -0.113785
0.757534 -0.116365
0.760274 -0.119442
0.763014 -0.123825
0.765753 -0.128695
0.768493 -0.133283
0.771233 -0.136672
0.773973 -0.139683
0.776712 -0.141175
0.779452 -0.141215
0.782192 -0.140153
0.784932 -0.137608
0.787671 -0.135610
0.790411 -0.133371
0.793151 -0.131557
0.795890 -0.129999
0.798630 -0.128891
0.801370 -0.128531
0.804110 -0.129692
0.806849 -0.131327
0.809589 -0.134804
0.812329 -0.136772
0.815068 -0.140639
0.817808 -0.141159
0.820548 -0.144170
0.823288 -0.143648
0.826027 -0.145790
0.828767 -0.145027
0.831507 -0.146432
0.834247 -0.145464
0.836986 -0.146432
0.839726 -0.145733
0.842466 -0.146066
0.845205 -0.145835
0.847945 -0.146022
0.850685 -0.145655
0.853425 -0.145921
0.856164 -0.145678
0.858904 -0.145495
0.861644 -0.145397
0.864384 -0.145073
0.867123 -0.144370
0.869863 -0.143917
0.872603 -0.143188
0.875342 -0.141917
0.878082 -0.140828
0.880822 -0.139807
0.883562 -0.138337
0.886301 -0.137259
0.889041 -0.136047
0.891781 -0.134324
0.894521 -0.133276
0.897260 -0.132444
0.900000 -0.131214
0.902740 -0.130669
0.905479 -0.130175
0.908219 -0.129233
0.910959 -0.128947
0.913699 -0.129068
0.916438 -0.129292
0.919178 -0.130426
0.921918 -0.131800
0.924658 -0.133470
0.927397 -0.136585
0.930137 -0.140280
0.932877 -0.144876
0.935616 -0.151316
0.938356 -0.159172
0.941096 -0.168575
0.943836 -0.180360
0.946575 -0.193340
0.949315 -0.208037
0.952055 -0.223211
0.954795 -0.237634
0.957534 -0.250811
0.960274 -0.260544
0.963014 -0.267311
0.965753 -0.270282
0.968493 -0.266310
0.971233 -0.256768
0.973973 -0.236583
0.976712 -0.209249
0.979452 -0.175017
0.982192 -0.140544
0.984932 -0.108849
0.987671 -0.082901
0.990411 -0.066827
0.993151 -0.060122
0.995890 -0.033358
0.998630 0.000158
