title="d2z6      Re=86000     iterations=435001 "
 zone t="d2z6"variables=X,v/U
0.001370 0.000000
0.004110 0.017583
0.006849 0.059071
0.009589 0.046953
0.012329 0.030093
0.015068 0.018630
0.017808 0.010387
0.020548 0.008099
0.023288 0.006380
0.026027 0.004444
0.028767 0.004336
0.031507 0.003753
0.034247 0.002405
0.036986 0.002986
0.039726 0.002481
0.042466 0.001868
0.045205 0.002668
0.047945 0.002627
0.050685 0.002872
0.053425 0.004777
0.056164 0.006404
0.058904 0.009110
0.061644 0.013679
0.064384 0.018036
0.067123 0.023579
0.069863 0.030131
0.072603 0.036733
0.075342 0.042782
0.078082 0.050511
0.080822 0.056585
0.083562 0.063694
0.086301 0.069490
0.089041 0.076866
0.091781 0.081601
0.094521 0.089165
0.097260 0.093753
0.100000 0.100975
0.102740 0.105651
0.105479 0.113197
0.108219 0.117742
0.110959 0.125677
0.113699 0.130652
0.116438 0.138737
0.119178 0.144158
0.121918 0.152924
0.124658 0.158470
0.127397 0.167962
0.130137 0.173942
0.132877 0.183814
0.135616 0.190127
0.138356 0.200595
0.141096 0.206593
0.143836 0.217518
0.146575 0.223152
0.149315 0.233864
0.152055 0.238925
0.154795 0.249498
0.157534 0.253326
0.160274 0.263758
0.163014 0.266764
0.165753 0.276157
0.168493 0.278326
0.171233 0.286573
0.173973 0.287419
0.176712 0.293246
0.179452 0.294257
0.182192 0.297415
0.184932 0.298830
0.187671 0.301996
0.190411 0.303180
0.193151 0.306633
0.195890 0.307529
0.198630 0.310621
0.201370 0.311980
0.204110 0.315315
0.206849 0.318911
0.209589 0.323641
0.212329 0.327686
0.215068 0.331227
0.217808 0.332882
0.220548 0.332392
0.223288 0.328473
0.226027 0.322543
0.228767 0.316923
0.231507 0.312673
0.234247 0.309474
0.236986 0.308098
0.239726 0.306882
0.242466 0.305810
0.245205 0.305062
0.247945 0.303562
0.250685 0.301861
0.253425 0.300300
0.256164 0.298070
0.258904 0.295965
0.261644 0.294004
0.264384 0.291427
0.267123 0.289840
0.269863 0.287840
0.272603 0.286527
0.275342 0.285435
0.278082 0.284339
0.280822 0.283383
0.283562 0.282336
0.286301 0.281024
0.289041 0.279299
0.291781 0.278009
0.294521 0.275275
0.297260 0.273851
0.300000 0.271068
0.302740 0.269029
0.305479 0.266729
0.308219 0.264873
0.310959 0.262583
0.313699 0.261433
0.316438 0.259434
0.319178 0.258151
0.321918 0.256589
0.324658 0.255020
0.327397 0.252765
0.330137 0.251269
0.332877 0.247969
0.335616 0.245878
0.338356 0.242289
0.341096 0.239491
0.343836 0.235503
0.346575 0.232877
0.349315 0.228285
0.352055 0.225720
0.354795 0.220994
0.357534 0.218137
0.360274 0.213152
0.363014 0.210561
0.365753 0.204957
0.368493 0.202878
0.371233 0.197082
0.373973 0.195054
0.376712 0.189357
0.379452 0.187322
0.382192 0.181178
0.384932 0.179426
0.387671 0.172261
0.390411 0.170850
0.393151 0.162406
0.395890 0.161481
0.398630 0.151270
0.401370 0.151541
0.404110 0.138824
0.406849 0.140860
0.409589 0.125755
0.412329 0.129173
0.415068 0.112227
0.417808 0.117286
0.420548 0.098082
0.423288 0.105120
0.426027 0.084279
0.428767 0.092563
0.431507 0.071097
0.434247 0.080568
0.436986 0.058804
0.439726 0.069770
0.442466 0.048309
0.445205 0.060242
0.447945 0.039978
0.450685 0.051982
0.453425 0.033469
0.456164 0.044663
0.458904 0.028378
0.461644 0.037711
0.464384 0.024369
0.467123 0.030983
0.469863 0.020987
0.472603 0.024786
0.475342 0.017547
0.478082 0.018990
0.480822 0.013179
0.483562 0.014133
0.486301 0.004581
0.489041 0.006646
0.491781 -0.010374
0.494521 0.000609
0.497260 -0.013819
0.500000 0.005680
0.502740 -0.008719
0.505479 0.012582
0.508219 -0.004950
0.510959 0.007090
0.513699 -0.015076
0.516438 -0.014308
0.519178 -0.026535
0.521918 -0.027730
0.524658 -0.034457
0.527397 -0.033948
0.530137 -0.038207
0.532877 -0.035726
0.535616 -0.039181
0.538356 -0.036888
