title="d2z6      Re=86000     iterations=255001 "
 zone t="d2z6"variables=X,v/U
0.001370 0.000000
0.004110 0.012340
0.006849 0.054702
0.009589 0.079649
0.012329 0.091645
0.015068 0.094449
0.017808 0.093741
0.020548 0.093273
0.023288 0.091461
0.026027 0.088674
0.028767 0.087245
0.031507 0.084765
0.034247 0.081720
0.036986 0.080046
0.039726 0.078339
0.042466 0.075380
0.045205 0.074811
0.047945 0.072758
0.050685 0.071050
0.053425 0.069969
0.056164 0.069534
0.058904 0.068414
0.061644 0.069742
0.064384 0.071828
0.067123 0.074173
0.069863 0.079108
0.072603 0.084348
0.075342 0.089390
0.078082 0.095609
0.080822 0.101257
0.083562 0.106076
0.086301 0.111377
0.089041 0.116102
0.091781 0.119874
0.094521 0.123947
0.097260 0.127375
0.100000 0.129646
0.102740 0.132033
0.105479 0.133750
0.108219 0.134345
0.110959 0.135305
0.113699 0.135963
0.116438 0.135923
0.119178 0.136650
0.121918 0.137477
0.124658 0.137811
0.127397 0.138954
0.130137 0.140254
0.132877 0.140930
0.135616 0.142168
0.138356 0.143540
0.141096 0.143930
0.143836 0.144940
0.146575 0.145518
0.149315 0.145656
0.152055 0.145433
0.154795 0.145678
0.157534 0.144576
0.160274 0.144012
0.163014 0.143057
0.165753 0.141956
0.168493 0.140339
0.171233 0.139657
0.173973 0.137991
0.176712 0.136858
0.179452 0.136159
0.182192 0.135413
0.184932 0.134954
0.187671 0.135952
0.190411 0.137014
0.193151 0.139382
0.195890 0.143195
0.198630 0.147270
0.201370 0.151877
0.204110 0.156636
0.206849 0.160761
0.209589 0.164626
0.212329 0.168607
0.215068 0.172203
0.217808 0.175398
0.220548 0.178559
0.223288 0.180801
0.226027 0.182455
0.228767 0.183585
0.231507 0.184064
0.234247 0.183621
0.236986 0.183129
0.239726 0.181666
0.242466 0.179842
0.245205 0.177715
0.247945 0.175146
0.250685 0.172164
0.253425 0.169351
0.256164 0.166293
0.258904 0.163222
0.261644 0.160671
0.264384 0.158154
0.267123 0.155994
0.269863 0.154364
0.272603 0.153019
0.275342 0.151924
0.278082 0.151394
0.280822 0.151141
0.283562 0.151068
0.286301 0.151598
0.289041 0.152284
0.291781 0.153108
0.294521 0.154300
0.297260 0.155435
0.300000 0.156342
0.302740 0.157311
0.305479 0.157952
0.308219 0.158540
0.310959 0.159448
0.313699 0.160871
0.316438 0.162960
0.319178 0.166216
0.321918 0.170192
0.324658 0.175021
0.327397 0.180342
0.330137 0.186118
0.332877 0.191816
0.335616 0.197309
0.338356 0.201506
0.341096 0.203826
0.343836 0.203885
0.346575 0.201964
0.349315 0.198420
0.352055 0.194555
0.354795 0.190561
0.357534 0.186803
0.360274 0.183392
0.363014 0.180081
0.365753 0.176851
0.368493 0.173928
0.371233 0.170992
0.373973 0.168294
0.376712 0.165663
0.379452 0.163189
0.382192 0.160675
0.384932 0.158169
0.387671 0.155210
0.390411 0.151575
0.393151 0.146888
0.395890 0.141199
0.398630 0.134502
0.401370 0.127464
0.404110 0.120435
0.406849 0.114122
0.409589 0.108547
0.412329 0.104270
0.415068 0.101094
0.417808 0.099043
0.420548 0.097609
0.423288 0.096503
0.426027 0.094932
0.428767 0.092477
0.431507 0.088345
0.434247 0.082085
0.436986 0.074686
0.439726 0.067675
0.442466 0.061148
0.445205 0.055549
0.447945 0.050906
0.450685 0.046761
0.453425 0.042867
0.456164 0.039703
0.458904 0.036486
0.461644 0.033663
0.464384 0.031021
