title="d2z6      Re=86000     iterations=120001 "
 zone t="d2z6"variables=u/U,Y
-0.000018 0.000000
-0.022949 0.002283
-0.060097 0.004566
-0.089268 0.006849
-0.107134 0.009132
-0.123372 0.011416
-0.129588 0.013699
-0.136678 0.015982
-0.137525 0.018265
-0.142806 0.020548
-0.142901 0.022831
-0.148676 0.025114
-0.147332 0.027397
-0.150763 0.029680
-0.146953 0.031963
-0.147330 0.034247
-0.141137 0.036530
-0.138245 0.038813
-0.129854 0.041096
-0.123318 0.043379
-0.113756 0.045662
-0.104146 0.047945
-0.095026 0.050228
-0.083821 0.052511
-0.076781 0.054795
-0.065818 0.057078
-0.061919 0.059361
-0.052694 0.061644
-0.052096 0.063927
-0.045349 0.066210
-0.047497 0.068493
-0.043199 0.070776
-0.047172 0.073059
-0.044933 0.075342
-0.050121 0.077626
-0.049849 0.079909
-0.055175 0.082192
-0.055018 0.084475
-0.058662 0.086758
-0.057848 0.089041
-0.060233 0.091324
-0.059075 0.093607
-0.060531 0.095890
-0.059080 0.098174
-0.059709 0.100457
-0.057963 0.102740
-0.057783 0.105023
-0.055703 0.107306
-0.054634 0.109589
-0.052163 0.111872
-0.050132 0.114155
-0.047214 0.116438
-0.044254 0.118721
-0.040900 0.121005
-0.037120 0.123288
-0.033420 0.125571
-0.028977 0.127854
-0.025054 0.130137
-0.020086 0.132420
-0.016078 0.134703
-0.010609 0.136986
-0.006598 0.139269
-0.000601 0.141553
0.003443 0.143836
0.010051 0.146119
0.014099 0.148402
0.021353 0.150685
0.025331 0.152968
0.033005 0.155251
0.036178 0.157534
0.043285 0.159817
0.043738 0.162100
0.048108 0.164384
0.043863 0.166667
0.044619 0.168950
0.037667 0.171233
0.038757 0.173516
0.033313 0.175799
0.039255 0.178082
0.034080 0.180365
0.039600 0.182648
0.029025 0.184932
0.028456 0.187215
0.010797 0.189498
0.003369 0.191781
-0.022404 0.194064
-0.038879 0.196347
-0.070124 0.198630
-0.094224 0.200913
-0.124715 0.203196
-0.151438 0.205479
-0.174735 0.207763
-0.198027 0.210046
-0.208471 0.212329
-0.224125 0.214612
-0.227170 0.216895
-0.238264 0.219178
-0.239956 0.221461
-0.246578 0.223744
