title="d2z6      Re=86000     iterations=465001 "
 zone t="d2z6"variables=X,v/U
0.001370 0.000000
0.004110 0.017442
0.006849 0.085935
0.009589 0.134847
0.012329 0.164835
0.015068 0.182080
0.017808 0.189937
0.020548 0.194572
0.023288 0.197111
0.026027 0.197349
0.028767 0.197922
0.031507 0.197961
0.034247 0.196805
0.036986 0.196188
0.039726 0.195336
0.042466 0.193731
0.045205 0.192783
0.047945 0.191792
0.050685 0.190385
0.053425 0.189673
0.056164 0.188831
0.058904 0.187624
0.061644 0.187200
0.064384 0.186543
0.067123 0.185586
0.069863 0.185368
0.072603 0.185055
0.075342 0.184392
0.078082 0.184645
0.080822 0.184670
0.083562 0.184638
0.086301 0.185407
0.089041 0.186219
0.091781 0.186908
0.094521 0.188825
0.097260 0.190768
0.100000 0.193173
0.102740 0.196643
0.105479 0.200488
0.108219 0.204131
0.110959 0.208671
0.113699 0.212354
0.116438 0.215635
0.119178 0.218724
0.121918 0.221584
0.124658 0.224112
0.127397 0.228377
0.130137 0.233216
0.132877 0.239804
0.135616 0.248098
0.138356 0.257642
0.141096 0.267303
0.143836 0.277732
0.146575 0.286476
0.149315 0.293303
0.152055 0.297784
0.154795 0.300211
0.157534 0.299320
0.160274 0.297424
0.163014 0.294096
0.165753 0.290344
0.168493 0.286112
0.171233 0.282839
0.173973 0.278842
0.176712 0.275422
0.179452 0.271919
0.182192 0.268804
0.184932 0.265424
0.187671 0.263372
0.190411 0.261401
0.193151 0.260564
0.195890 0.260002
0.198630 0.260231
0.201370 0.259545
0.204110 0.259654
0.206849 0.258896
0.209589 0.258768
0.212329 0.258325
0.215068 0.258691
0.217808 0.258196
0.220548 0.258486
0.223288 0.257969
0.226027 0.257969
0.228767 0.257655
0.231507 0.258050
0.234247 0.257791
0.236986 0.258062
0.239726 0.257327
0.242466 0.256521
0.245205 0.254618
0.247945 0.252770
0.250685 0.249715
0.253425 0.247156
0.256164 0.243543
0.258904 0.240569
0.261644 0.236562
0.264384 0.233340
0.267123 0.228947
0.269863 0.225298
0.272603 0.220516
0.275342 0.216384
0.278082 0.211420
0.280822 0.207282
0.283562 0.202378
0.286301 0.198450
0.289041 0.194156
0.291781 0.191415
0.294521 0.188616
0.297260 0.186651
0.300000 0.183254
0.302740 0.178166
0.305479 0.169319
0.308219 0.156845
0.310959 0.140557
0.313699 0.123547
0.316438 0.109213
0.319178 0.099667
0.321918 0.093848
0.324658 0.090414
0.327397 0.087636
0.330137 0.085832
0.332877 0.085291
0.335616 0.086882
0.338356 0.089851
0.341096 0.094772
0.343836 0.099759
0.346575 0.105426
0.349315 0.109975
0.352055 0.113839
0.354795 0.115319
0.357534 0.114949
0.360274 0.111704
0.363014 0.107099
0.365753 0.101296
0.368493 0.095709
0.371233 0.089635
0.373973 0.084198
0.376712 0.078823
0.379452 0.075461
0.382192 0.073510
0.384932 0.074123
0.387671 0.075446
0.390411 0.078561
0.393151 0.081415
0.395890 0.085357
0.398630 0.087987
0.401370 0.091057
0.404110 0.091825
0.406849 0.092377
0.409589 0.090522
0.412329 0.088706
0.415068 0.085079
0.417808 0.082572
0.420548 0.078965
0.423288 0.076724
0.426027 0.073544
0.428767 0.071421
0.431507 0.068353
0.434247 0.066559
0.436986 0.063749
0.439726 0.061974
0.442466 0.059147
0.445205 0.057039
0.447945 0.054051
0.450685 0.052025
0.453425 0.049249
