title="d2z6      Re=86000     iterations=340001 "
 zone t="d2z6"variables=X,v/U
0.001370 0.000000
0.004110 0.014577
0.006849 0.070050
0.009589 0.104337
0.012329 0.124586
0.015068 0.130982
0.017808 0.132660
0.020548 0.137299
0.023288 0.144019
0.026027 0.155798
0.028767 0.173262
0.031507 0.192620
0.034247 0.212391
0.036986 0.230990
0.039726 0.245378
0.042466 0.254793
0.045205 0.259095
0.047945 0.256490
0.050685 0.246734
0.053425 0.231028
0.056164 0.210275
0.058904 0.187773
0.061644 0.168425
0.064384 0.153374
0.067123 0.144056
0.069863 0.141409
0.072603 0.144470
0.075342 0.147545
0.078082 0.151188
0.080822 0.153438
0.083562 0.154906
0.086301 0.156133
0.089041 0.157692
0.091781 0.157888
0.094521 0.159145
0.097260 0.160356
0.100000 0.161630
0.102740 0.163657
0.105479 0.166535
0.108219 0.169394
0.110959 0.172986
0.113699 0.177117
0.116438 0.180753
0.119178 0.184672
0.121918 0.188487
0.124658 0.191412
0.127397 0.194102
0.130137 0.195999
0.132877 0.196483
0.135616 0.196033
0.138356 0.194397
0.141096 0.191376
0.143836 0.187804
0.146575 0.183813
0.149315 0.179370
0.152055 0.175235
0.154795 0.171436
0.157534 0.167696
0.160274 0.164536
0.163014 0.161722
0.165753 0.159042
0.168493 0.157311
0.171233 0.156732
0.173973 0.157125
0.176712 0.158640
0.179452 0.161155
0.182192 0.163712
0.184932 0.166322
0.187671 0.168761
0.190411 0.170556
0.193151 0.172387
0.195890 0.174618
0.198630 0.176712
0.201370 0.178992
0.204110 0.181785
0.206849 0.184375
0.209589 0.187183
0.212329 0.190487
0.215068 0.193735
0.217808 0.197230
0.220548 0.201054
0.223288 0.204716
0.226027 0.208372
0.228767 0.212088
0.231507 0.215652
0.234247 0.219289
0.236986 0.222978
0.239726 0.226698
0.242466 0.230405
0.245205 0.234100
0.247945 0.237670
0.250685 0.240931
0.253425 0.243937
0.256164 0.246426
0.258904 0.248241
0.261644 0.249382
0.264384 0.249654
0.267123 0.248944
0.269863 0.247653
0.272603 0.245632
0.275342 0.243405
0.278082 0.241174
0.280822 0.239277
0.283562 0.237597
0.286301 0.236580
0.289041 0.235478
0.291781 0.234680
0.294521 0.233539
0.297260 0.232256
0.300000 0.230259
0.302740 0.228217
0.305479 0.225127
0.308219 0.221791
0.310959 0.217674
0.313699 0.213001
0.316438 0.207425
0.319178 0.201686
0.321918 0.194975
0.324658 0.188278
0.327397 0.181269
0.330137 0.174396
0.332877 0.167545
0.335616 0.161476
0.338356 0.155266
0.341096 0.150144
0.343836 0.145003
0.346575 0.140878
0.349315 0.136675
0.352055 0.133957
0.354795 0.131129
0.357534 0.130061
0.360274 0.129169
0.363014 0.130049
0.365753 0.130636
0.368493 0.132532
0.371233 0.132686
0.373973 0.133013
0.376712 0.132048
0.379452 0.132011
0.382192 0.131389
0.384932 0.131966
0.387671 0.132128
0.390411 0.132864
0.393151 0.133276
0.395890 0.133936
0.398630 0.133674
0.401370 0.133380
0.404110 0.132124
0.406849 0.131026
0.409589 0.128382
0.412329 0.126527
0.415068 0.120196
0.417808 0.114112
0.420548 0.102691
0.423288 0.093545
0.426027 0.081448
0.428767 0.073466
0.431507 0.065613
0.434247 0.059338
0.436986 0.056900
0.439726 0.052910
0.442466 0.053694
0.445205 0.054353
0.447945 0.059797
0.450685 0.066297
0.453425 0.075123
0.456164 0.079862
0.458904 0.082552
0.461644 0.079058
0.464384 0.074540
0.467123 0.069011
0.469863 0.064414
0.472603 0.061194
0.475342 0.057093
0.478082 0.053536
0.480822 0.049705
0.483562 0.045443
0.486301 0.041011
0.489041 0.036949
0.491781 0.031934
0.494521 0.027525
0.497260 0.022888
0.500000 0.018069
0.502740 0.013381
0.505479 0.008909
0.508219 0.004039
0.510959 -0.000312
0.513699 -0.004824
0.516438 -0.009304
0.519178 -0.013738
0.521918 -0.017713
0.524658 -0.022268
0.527397 -0.026126
0.530137 -0.030258
0.532877 -0.034406
0.535616 -0.037951
0.538356 -0.041848
0.541096 -0.045371
0.543836 -0.049021
0.546575 -0.051992
0.549315 -0.055400
0.552055 -0.058591
0.554795 -0.060979
0.557534 -0.065051
0.560274 -0.066871
0.563014 -0.071032
0.565753 -0.073929
0.568493 -0.076883
0.571233 -0.081697
0.573973 -0.083283
0.576712 -0.089303
0.579452 -0.089899
0.582192 -0.095996
0.584932 -0.096434
0.587671 -0.100553
0.590411 -0.102942
0.593151 -0.103160
0.595890 -0.107681
0.598630 -0.105699
0.601370 -0.109370
0.604110 -0.108501
0.606849 -0.109264
0.609589 -0.111291
0.612329 -0.108220
0.615068 -0.114364
0.617808 -0.107422
0.620548 -0.116320
0.623288 -0.108522
0.626027 -0.117238
0.628767 -0.111282
0.631507 -0.119101
0.634247 -0.116067
0.636986 -0.122707
0.639726 -0.122334
0.642466 -0.128392
0.645205 -0.127421
0.647945 -0.136121
0.650685 -0.131356
0.653425 -0.144589
0.656164 -0.135784
0.658904 -0.152567
0.661644 -0.141144
0.664384 -0.159287
0.667123 -0.147494
0.669863 -0.164167
0.672603 -0.154775
0.675342 -0.168017
0.678082 -0.162003
0.680822 -0.172017
0.683562 -0.168966
0.686301 -0.176189
0.689041 -0.175899
0.691781 -0.181208
0.694521 -0.182637
0.697260 -0.187432
0.700000 -0.189700
0.702740 -0.194005
0.705479 -0.197176
0.708219 -0.200803
0.710959 -0.203573
0.713699 -0.206347
0.716438 -0.207906
0.719178 -0.208788
0.721918 -0.208969
0.724658 -0.208053
0.727397 -0.206469
0.730137 -0.204644
0.732877 -0.202640
0.735616 -0.200964
0.738356 -0.199741
0.741096 -0.198727
0.743836 -0.197868
0.746575 -0.196526
0.749315 -0.195336
0.752055 -0.193878
0.754795 -0.192137
0.757534 -0.190858
0.760274 -0.189390
0.763014 -0.187956
0.765753 -0.186898
0.768493 -0.185814
0.771233 -0.184783
0.773973 -0.183594
0.776712 -0.183298
0.779452 -0.182168
0.782192 -0.181296
0.784932 -0.181260
0.787671 -0.180258
0.790411 -0.179881
0.793151 -0.179792
0.795890 -0.179160
0.798630 -0.178953
0.801370 -0.179453
0.804110 -0.178459
0.806849 -0.178401
0.809589 -0.179483
0.812329 -0.178172
0.815068 -0.177966
0.817808 -0.179058
0.820548 -0.178176
0.823288 -0.177238
0.826027 -0.178651
0.828767 -0.177760
0.831507 -0.177115
0.834247 -0.178126
0.836986 -0.177879
0.839726 -0.177437
0.842466 -0.178634
0.845205 -0.178557
0.847945 -0.178739
0.850685 -0.180241
0.853425 -0.180144
0.856164 -0.181021
0.858904 -0.182516
0.861644 -0.182319
0.864384 -0.183891
0.867123 -0.185178
0.869863 -0.184772
0.872603 -0.186353
0.875342 -0.187815
0.878082 -0.187439
0.880822 -0.188447
0.883562 -0.189296
0.886301 -0.189872
0.889041 -0.190673
0.891781 -0.190595
0.894521 -0.191632
0.897260 -0.193259
0.900000 -0.192571
0.902740 -0.193887
0.905479 -0.196301
0.908219 -0.196343
0.910959 -0.197646
0.913699 -0.199722
0.916438 -0.200718
0.919178 -0.202621
0.921918 -0.204216
0.924658 -0.205863
0.927397 -0.209519
0.930137 -0.209843
0.932877 -0.209709
0.935616 -0.213870
0.938356 -0.215334
0.941096 -0.211455
0.943836 -0.214310
0.946575 -0.217067
0.949315 -0.215412
0.952055 -0.216097
0.954795 -0.220308
0.957534 -0.217617
0.960274 -0.221290
0.963014 -0.234585
0.965753 -0.258027
0.968493 -0.290961
0.971233 -0.333503
0.973973 -0.380639
0.976712 -0.425656
0.979452 -0.451751
0.982192 -0.444839
0.984932 -0.383553
0.987671 -0.252163
0.990411 -0.080330
0.993151 -0.021834
0.995890 -0.003940
0.998630 0.000027
