title="d2z6      Re=86000     iterations=330001 "
 zone t="d2z6"variables=X,v/U
0.001370 0.000000
0.004110 0.013458
0.006849 0.081145
0.009589 0.141291
0.012329 0.178779
0.015068 0.197637
0.017808 0.206911
0.020548 0.214616
0.023288 0.220684
0.026027 0.225935
0.028767 0.233100
0.031507 0.240712
0.034247 0.247708
0.036986 0.254250
0.039726 0.258294
0.042466 0.259347
0.045205 0.259438
0.047945 0.258141
0.050685 0.255494
0.053425 0.252944
0.056164 0.249762
0.058904 0.245528
0.061644 0.241795
0.064384 0.238002
0.067123 0.233919
0.069863 0.230786
0.072603 0.227999
0.075342 0.224915
0.078082 0.222520
0.080822 0.220101
0.083562 0.217359
0.086301 0.215726
0.089041 0.215169
0.091781 0.215363
0.094521 0.216601
0.097260 0.217517
0.100000 0.217009
0.102740 0.215537
0.105479 0.212898
0.108219 0.209311
0.110959 0.206409
0.113699 0.204359
0.116438 0.203535
0.119178 0.203664
0.121918 0.204136
0.124658 0.203843
0.127397 0.205040
0.130137 0.205701
0.132877 0.206763
0.135616 0.207746
0.138356 0.209783
0.141096 0.209885
0.143836 0.211470
0.146575 0.212194
0.149315 0.212895
0.152055 0.212790
0.154795 0.213807
0.157534 0.213255
0.160274 0.212646
0.163014 0.212253
0.165753 0.210620
0.168493 0.208547
0.171233 0.206494
0.173973 0.203852
0.176712 0.200645
0.179452 0.198050
0.182192 0.195312
0.184932 0.192276
0.187671 0.190099
0.190411 0.187858
0.193151 0.185505
0.195890 0.183710
0.198630 0.182017
0.201370 0.180140
0.204110 0.178623
0.206849 0.177317
0.209589 0.175764
0.212329 0.174497
0.215068 0.173438
0.217808 0.172157
0.220548 0.171099
0.223288 0.170221
0.226027 0.169169
0.228767 0.168285
0.231507 0.167576
0.234247 0.166695
0.236986 0.165985
0.239726 0.165410
0.242466 0.164688
0.245205 0.164127
0.247945 0.163677
0.250685 0.163100
0.253425 0.162662
0.256164 0.162345
0.258904 0.161866
0.261644 0.161577
0.264384 0.161327
0.267123 0.160986
0.269863 0.160771
0.272603 0.160624
0.275342 0.160359
0.278082 0.160231
0.280822 0.160146
0.283562 0.159935
0.286301 0.159900
0.289041 0.159795
0.291781 0.159711
0.294521 0.159605
0.297260 0.159643
0.300000 0.159420
0.302740 0.159512
0.305479 0.159311
0.308219 0.159341
0.310959 0.159112
0.313699 0.159209
0.316438 0.158834
0.319178 0.158958
0.321918 0.158557
0.324658 0.158595
0.327397 0.158135
0.330137 0.158196
0.332877 0.157582
0.335616 0.157624
0.338356 0.156975
0.341096 0.156897
0.343836 0.156200
0.346575 0.156098
0.349315 0.155287
0.352055 0.155118
0.354795 0.154307
0.357534 0.153984
0.360274 0.153127
0.363014 0.152760
0.365753 0.151794
0.368493 0.151324
0.371233 0.150366
0.373973 0.149768
0.376712 0.148731
0.379452 0.148103
0.382192 0.146964
0.384932 0.146215
0.387671 0.145047
0.390411 0.144169
0.393151 0.142871
0.395890 0.141945
0.398630 0.140491
0.401370 0.139406
0.404110 0.137884
0.406849 0.136619
0.409589 0.134912
0.412329 0.133605
0.415068 0.131707
0.417808 0.130245
0.420548 0.128328
0.423288 0.126718
0.426027 0.124684
0.428767 0.123119
0.431507 0.120993
0.434247 0.119423
0.436986 0.117431
0.439726 0.115858
0.442466 0.113976
0.445205 0.112608
0.447945 0.110774
0.450685 0.109515
0.453425 0.107885
0.456164 0.106581
0.458904 0.104963
0.461644 0.103696
0.464384 0.101891
0.467123 0.100377
0.469863 0.098411
0.472603 0.096424
0.475342 0.093934
0.478082 0.091493
0.480822 0.088311
0.483562 0.085143
0.486301 0.081490
0.489041 0.077666
0.491781 0.073445
0.494521 0.069379
0.497260 0.064775
0.500000 0.060281
0.502740 0.055560
0.505479 0.050709
0.508219 0.045491
0.510959 0.040451
