title="d2z6      Re=86000     iterations=60001 "
 zone t="d2z6"variables=X,v/U
0.001370 0.000000
0.004110 0.001560
0.006849 0.008166
0.009589 0.012342
0.012329 0.016417
0.015068 0.018849
0.017808 0.020304
0.020548 0.022415
0.023288 0.023391
0.026027 0.023687
0.028767 0.024874
0.031507 0.025197
0.034247 0.024987
0.036986 0.025778
0.039726 0.025865
0.042466 0.025468
0.045205 0.026104
0.047945 0.026131
0.050685 0.025676
0.053425 0.026252
0.056164 0.026281
0.058904 0.025816
0.061644 0.026361
0.064384 0.026413
0.067123 0.025950
0.069863 0.026474
0.072603 0.026552
0.075342 0.026097
0.078082 0.026603
0.080822 0.026708
0.083562 0.026261
0.086301 0.026752
0.089041 0.026882
0.091781 0.026444
0.094521 0.026920
0.097260 0.027073
0.100000 0.026646
0.102740 0.027109
0.105479 0.027284
0.108219 0.026868
0.110959 0.027318
0.113699 0.027514
0.116438 0.027109
0.119178 0.027549
0.121918 0.027764
0.124658 0.027370
0.127397 0.027801
0.130137 0.028034
0.132877 0.027653
0.135616 0.028076
0.138356 0.028325
0.141096 0.027957
0.143836 0.028373
0.146575 0.028637
0.149315 0.028284
0.152055 0.028694
0.154795 0.028972
0.157534 0.028634
0.160274 0.029039
0.163014 0.029330
0.165753 0.029009
0.168493 0.029408
0.171233 0.029712
0.173973 0.029410
0.176712 0.029804
0.179452 0.030120
0.182192 0.029838
0.184932 0.030227
0.187671 0.030555
0.190411 0.030295
0.193151 0.030679
0.195890 0.031018
0.198630 0.030781
0.201370 0.031161
0.204110 0.031512
0.206849 0.031300
0.209589 0.031675
0.212329 0.032037
0.215068 0.031851
0.217808 0.032223
0.220548 0.032597
0.223288 0.032438
0.226027 0.032807
0.228767 0.033192
0.231507 0.033062
0.234247 0.033429
0.236986 0.033825
0.239726 0.033725
0.242466 0.034091
0.245205 0.034500
0.247945 0.034430
0.250685 0.034797
0.253425 0.035218
0.256164 0.035179
0.258904 0.035548
0.261644 0.035983
0.264384 0.035977
0.267123 0.036350
0.269863 0.036798
0.272603 0.036825
0.275342 0.037205
0.278082 0.037669
0.280822 0.037728
0.283562 0.038118
0.286301 0.038598
0.289041 0.038691
0.291781 0.039093
0.294521 0.039591
0.297260 0.039719
0.300000 0.040136
