title="d2z6      Re=86000     iterations=460001 "
 zone t="d2z6"variables=X,v/U
0.001370 0.000000
0.004110 -0.015513
0.006849 -0.037245
0.009589 -0.029695
0.012329 -0.028710
0.015068 -0.033155
0.017808 -0.033492
0.020548 -0.033538
0.023288 -0.033217
0.026027 -0.032752
0.028767 -0.027044
0.031507 -0.024517
0.034247 -0.019411
0.036986 -0.016060
0.039726 -0.010359
0.042466 -0.008058
0.045205 -0.000962
0.047945 0.003135
0.050685 0.010734
0.053425 0.017415
0.056164 0.027887
0.058904 0.036324
0.061644 0.048914
0.064384 0.060000
0.067123 0.073380
0.069863 0.086128
0.072603 0.100895
0.075342 0.114423
0.078082 0.129822
0.080822 0.144355
0.083562 0.159651
0.086301 0.174221
0.089041 0.189228
0.091781 0.203276
0.094521 0.216988
0.097260 0.230166
0.100000 0.242583
0.102740 0.253710
0.105479 0.264848
0.108219 0.274213
0.110959 0.282959
0.113699 0.291075
0.116438 0.297891
0.119178 0.304064
0.121918 0.309899
0.124658 0.314779
0.127397 0.319302
0.130137 0.323748
0.132877 0.327485
0.135616 0.331299
0.138356 0.335472
0.141096 0.339885
0.143836 0.344674
0.146575 0.349845
0.149315 0.354106
0.152055 0.357448
0.154795 0.359860
0.157534 0.361304
0.160274 0.362029
0.163014 0.362585
0.165753 0.362662
0.168493 0.362179
0.171233 0.360542
0.173973 0.356995
0.176712 0.352314
0.179452 0.347508
0.182192 0.343303
0.184932 0.339925
0.187671 0.337165
0.190411 0.333627
0.193151 0.329659
0.195890 0.325412
0.198630 0.321573
0.201370 0.317992
0.204110 0.314946
0.206849 0.311629
0.209589 0.308634
0.212329 0.305556
0.215068 0.302200
0.217808 0.298193
0.220548 0.293914
0.223288 0.289041
0.226027 0.284306
0.228767 0.279741
0.231507 0.275152
0.234247 0.269745
0.236986 0.262503
0.239726 0.253365
0.242466 0.243955
0.245205 0.236847
0.247945 0.232730
0.250685 0.228561
0.253425 0.229552
0.256164 0.225196
0.258904 0.229192
0.261644 0.225488
0.264384 0.229076
0.267123 0.229158
0.269863 0.230577
0.272603 0.233793
0.275342 0.234146
0.278082 0.237281
0.280822 0.236789
0.283562 0.238807
0.286301 0.235857
0.289041 0.236717
0.291781 0.231248
0.294521 0.230193
0.297260 0.223450
0.300000 0.220562
0.302740 0.213126
0.305479 0.209356
0.308219 0.201555
0.310959 0.197362
0.313699 0.189891
0.316438 0.185432
0.319178 0.178468
0.321918 0.174355
0.324658 0.167693
0.327397 0.164079
0.330137 0.158073
0.332877 0.154533
0.335616 0.149419
0.338356 0.145940
0.341096 0.141498
0.343836 0.138160
0.346575 0.134334
0.349315 0.131108
0.352055 0.127690
0.354795 0.124866
0.357534 0.121546
0.360274 0.119179
0.363014 0.116087
0.365753 0.113926
0.368493 0.111176
0.371233 0.109188
0.373973 0.106661
0.376712 0.104828
0.379452 0.102581
0.382192 0.100726
0.384932 0.098807
0.387671 0.096922
0.390411 0.094942
0.393151 0.092817
0.395890 0.090405
0.398630 0.087598
0.401370 0.085063
0.404110 0.082433
0.406849 0.080923
0.409589 0.079912
0.412329 0.079943
0.415068 0.079616
0.417808 0.079673
0.420548 0.078393
0.423288 0.077286
0.426027 0.075139
0.428767 0.071377
0.431507 0.070429
0.434247 0.061560
0.436986 0.061940
0.439726 0.048935
0.442466 0.047413
0.445205 0.033224
0.447945 0.028849
0.450685 0.016154
0.453425 0.010910
0.456164 0.000111
0.458904 -0.004631
0.461644 -0.011854
0.464384 -0.014768
0.467123 -0.018493
0.469863 -0.019276
0.472603 -0.019670
0.475342 -0.018375
0.478082 -0.017012
0.480822 -0.014733
0.483562 -0.013328
0.486301 -0.011910
0.489041 -0.011509
0.491781 -0.011344
0.494521 -0.012505
0.497260 -0.013136
0.500000 -0.015292
0.502740 -0.016536
0.505479 -0.018973
0.508219 -0.020241
0.510959 -0.023015
0.513699 -0.023864
0.516438 -0.026751
0.519178 -0.027457
0.521918 -0.030290
0.524658 -0.030760
0.527397 -0.033962
0.530137 -0.033982
0.532877 -0.037613
0.535616 -0.037432
0.538356 -0.041366
0.541096 -0.040887
0.543836 -0.045463
0.546575 -0.044334
0.549315 -0.049628
0.552055 -0.047957
0.554795 -0.053743
0.557534 -0.051409
0.560274 -0.057932
0.563014 -0.054509
0.565753 -0.061862
0.568493 -0.057411
0.571233 -0.065371
0.573973 -0.059955
0.576712 -0.068667
0.579452 -0.062151
0.582192 -0.071630
0.584932 -0.064391
0.587671 -0.074082
0.590411 -0.066628
0.593151 -0.076229
0.595890 -0.068605
0.598630 -0.077910
0.601370 -0.070507
0.604110 -0.078865
0.606849 -0.072036
0.609589 -0.079349
0.612329 -0.072841
0.615068 -0.079092
0.617808 -0.072996
0.620548 -0.077846
0.623288 -0.072143
0.626027 -0.075944
0.628767 -0.070591
0.631507 -0.073886
0.634247 -0.069356
0.636986 -0.072940
0.639726 -0.069723
0.642466 -0.074336
0.645205 -0.073165
0.647945 -0.077672
0.650685 -0.078496
0.653425 -0.082335
0.656164 -0.084601
0.658904 -0.088678
0.661644 -0.092202
0.664384 -0.097268
0.667123 -0.101145
0.669863 -0.106348
0.672603 -0.109482
0.675342 -0.114005
0.678082 -0.115279
0.680822 -0.119008
0.683562 -0.119382
0.686301 -0.122472
0.689041 -0.123258
0.691781 -0.126547
0.694521 -0.127814
0.697260 -0.131795
0.700000 -0.133866
0.702740 -0.137370
0.705479 -0.140478
0.708219 -0.143427
0.710959 -0.146206
0.713699 -0.149205
0.716438 -0.151748
0.719178 -0.153674
0.721918 -0.156457
0.724658 -0.158116
0.727397 -0.159931
0.730137 -0.161624
0.732877 -0.163693
0.735616 -0.164825
