title="d2z6      Re=86000     iterations=500001 "
 zone t="d2z6"variables=u/U,Y
-0.000013 0.000000
-0.022616 0.002283
-0.060823 0.004566
-0.081799 0.006849
-0.091028 0.009132
-0.092767 0.011416
-0.093362 0.013699
-0.093957 0.015982
-0.086636 0.018265
-0.079924 0.020548
-0.063159 0.022831
-0.052484 0.025114
-0.032312 0.027397
-0.021739 0.029680
-0.002132 0.031963
0.005418 0.034247
0.018978 0.036530
0.021213 0.038813
0.026565 0.041096
0.024612 0.043379
0.025437 0.045662
0.021803 0.047945
0.021928 0.050228
0.017767 0.052511
0.018413 0.054795
0.013880 0.057078
0.014912 0.059361
0.010056 0.061644
0.011216 0.063927
0.006099 0.066210
0.007306 0.068493
0.002000 0.070776
0.003194 0.073059
-0.002134 0.075342
-0.000981 0.077626
-0.006169 0.079909
-0.004969 0.082192
-0.010210 0.084475
-0.009069 0.086758
-0.013843 0.089041
-0.012651 0.091324
-0.017669 0.093607
-0.016551 0.095890
-0.020938 0.098174
-0.019915 0.100457
-0.024568 0.102740
-0.023620 0.105023
-0.027934 0.107306
-0.027391 0.109589
-0.031338 0.111872
-0.030796 0.114155
-0.035497 0.116438
-0.035521 0.118721
-0.038782 0.121005
-0.039105 0.123288
-0.043933 0.125571
-0.044721 0.127854
-0.047873 0.130137
-0.049228 0.132420
-0.053838 0.134703
-0.055615 0.136986
-0.058884 0.139269
-0.061421 0.141553
-0.065537 0.143836
-0.068356 0.146119
-0.072111 0.148402
-0.075584 0.150685
-0.079407 0.152968
-0.083334 0.155251
-0.087014 0.157534
-0.091421 0.159817
-0.095034 0.162100
-0.099790 0.164384
-0.103316 0.166667
-0.108382 0.168950
-0.111726 0.171233
-0.116988 0.173516
-0.120331 0.175799
-0.125750 0.178082
-0.128819 0.180365
-0.134306 0.182648
-0.137483 0.184932
-0.142960 0.187215
-0.146101 0.189498
-0.151588 0.191781
-0.154989 0.194064
-0.160467 0.196347
-0.164213 0.198630
