title="d2z6      Re=86000     iterations=35001 "
 zone t="d2z6"variables=X,v/U
0.001370 0.000000
0.004110 0.000471
0.006849 0.003650
0.009589 0.005502
0.012329 0.007629
0.015068 0.008929
0.017808 0.009357
0.020548 0.010428
0.023288 0.010960
0.026027 0.010808
0.028767 0.011440
0.031507 0.011663
0.034247 0.011286
0.036986 0.011757
0.039726 0.011877
0.042466 0.011430
0.045205 0.011851
0.047945 0.011943
0.050685 0.011480
0.053425 0.011890
0.056164 0.011975
0.058904 0.011511
0.061644 0.011919
0.064384 0.012003
0.067123 0.011542
0.069863 0.011952
0.072603 0.012034
0.075342 0.011578
0.078082 0.011989
0.080822 0.012070
0.083562 0.011619
0.086301 0.012031
0.089041 0.012112
0.091781 0.011666
0.094521 0.012077
0.097260 0.012160
0.100000 0.011718
0.102740 0.012128
0.105479 0.012214
0.108219 0.011777
0.110959 0.012183
0.113699 0.012274
0.116438 0.011842
0.119178 0.012244
0.121918 0.012340
0.124658 0.011914
0.127397 0.012309
0.130137 0.012413
0.132877 0.011992
0.135616 0.012380
0.138356 0.012492
0.141096 0.012076
0.143836 0.012455
0.146575 0.012576
0.149315 0.012166
0.152055 0.012537
0.154795 0.012667
0.157534 0.012262
0.160274 0.012624
0.163014 0.012764
0.165753 0.012365
0.168493 0.012717
0.171233 0.012867
0.173973 0.012473
0.176712 0.012815
0.179452 0.012976
0.182192 0.012587
0.184932 0.012919
0.187671 0.013091
0.190411 0.012708
0.193151 0.013029
0.195890 0.013212
0.198630 0.012835
0.201370 0.013145
0.204110 0.013341
0.206849 0.012969
0.209589 0.013268
0.212329 0.013476
0.215068 0.013110
0.217808 0.013398
0.220548 0.013618
0.223288 0.013258
0.226027 0.013536
0.228767 0.013768
0.231507 0.013415
0.234247 0.013681
0.236986 0.013925
0.239726 0.013579
0.242466 0.013834
0.245205 0.014090
0.247945 0.013752
0.250685 0.013997
0.253425 0.014263
0.256164 0.013934
0.258904 0.014169
0.261644 0.014444
0.264384 0.014125
0.267123 0.014350
0.269863 0.014634
0.272603 0.014326
0.275342 0.014541
0.278082 0.014831
0.280822 0.014536
0.283562 0.014743
0.286301 0.015038
0.289041 0.014756
0.291781 0.014955
0.294521 0.015254
0.297260 0.014986
0.300000 0.015179
0.302740 0.015480
0.305479 0.015227
0.308219 0.015414
0.310959 0.015717
0.313699 0.015480
0.316438 0.015661
0.319178 0.015964
0.321918 0.015744
0.324658 0.015922
0.327397 0.016224
0.330137 0.016020
0.332877 0.016195
0.335616 0.016496
0.338356 0.016310
0.341096 0.016482
0.343836 0.016781
0.346575 0.016613
0.349315 0.016784
0.352055 0.017081
0.354795 0.016930
0.357534 0.017100
0.360274 0.017396
0.363014 0.017261
0.365753 0.017432
0.368493 0.017726
0.371233 0.017608
0.373973 0.017779
0.376712 0.018073
0.379452 0.017970
0.382192 0.018143
0.384932 0.018436
0.387671 0.018348
0.390411 0.018523
0.393151 0.018817
0.395890 0.018744
0.398630 0.018920
0.401370 0.019216
0.404110 0.019158
0.406849 0.019334
0.409589 0.019634
0.412329 0.019590
0.415068 0.019767
0.417808 0.020070
0.420548 0.020041
0.423288 0.020217
0.426027 0.020526
0.428767 0.020512
0.431507 0.020687
0.434247 0.021004
0.436986 0.021004
0.439726 0.021177
0.442466 0.021502
0.445205 0.021518
0.447945 0.021687
0.450685 0.022024
0.453425 0.022053
0.456164 0.022218
0.458904 0.022567
0.461644 0.022610
0.464384 0.022771
0.467123 0.023134
0.469863 0.023190
0.472603 0.023347
0.475342 0.023724
0.478082 0.023792
0.480822 0.023945
0.483562 0.024336
0.486301 0.024416
0.489041 0.024567
0.491781 0.024972
0.494521 0.025064
0.497260 0.025211
0.500000 0.025629
0.502740 0.025733
0.505479 0.025879
0.508219 0.026307
0.510959 0.026423
0.513699 0.026568
0.516438 0.027005
0.519178 0.027133
0.521918 0.027277
0.524658 0.027719
0.527397 0.027860
0.530137 0.028004
0.532877 0.028449
0.535616 0.028603
0.538356 0.028746
0.541096 0.029191
0.543836 0.029357
0.546575 0.029499
0.549315 0.029940
0.552055 0.030118
0.554795 0.030258
0.557534 0.030691
0.560274 0.030880
0.563014 0.031015
0.565753 0.031436
0.568493 0.031635
0.571233 0.031762
0.573973 0.032167
0.576712 0.032372
0.579452 0.032486
0.582192 0.032872
0.584932 0.033078
0.587671 0.033175
0.590411 0.033532
0.593151 0.033739
0.595890 0.033804
0.598630 0.034135
0.601370 0.034325
0.604110 0.034359
0.606849 0.034644
0.609589 0.034816
0.612329 0.034800
0.615068 0.035035
0.617808 0.035168
0.620548 0.035095
0.623288 0.035255
0.626027 0.035334
0.628767 0.035197
0.631507 0.035227
0.634247 0.035296
0.636986 0.034953
0.639726 0.035015
0.642466 0.034762
0.645205 0.034556
0.647945 0.034165
0.650685 0.034050
0.653425 0.033412
0.656164 0.033073
0.658904 0.032478
0.661644 0.031902
0.664384 0.031085
0.667123 0.030316
0.669863 0.029485
0.672603 0.028237
0.675342 0.027332
0.678082 0.025778
0.680822 0.024755
0.683562 0.022639
0.686301 0.021688
0.689041 0.018532
0.691781 0.017129
0.694521 0.011975
0.697260 0.009243
0.700000 0.002932
0.702740 -0.000307
0.705479 -0.004480
0.708219 -0.006044
0.710959 -0.006876
0.713699 -0.006053
0.716438 -0.003895
0.719178 0.001489
0.721918 0.009727
0.724658 0.023216
0.727397 0.040042
0.730137 0.060932
0.732877 0.083100
0.735616 0.106147
0.738356 0.126735
0.741096 0.145479
0.743836 0.159207
0.746575 0.169966
0.749315 0.174435
0.752055 0.177963
0.754795 0.175715
0.757534 0.173503
0.760274 0.168217
0.763014 0.156423
0.765753 0.143171
0.768493 0.131109
0.771233 0.118532
0.773973 0.105113
0.776712 0.093509
0.779452 0.081376
0.782192 0.068510
0.784932 0.053635
0.787671 0.034115
0.790411 0.011796
0.793151 -0.013468
0.795890 -0.036887
0.798630 -0.058522
0.801370 -0.076577
0.804110 -0.091678
0.806849 -0.104269
0.809589 -0.114023
0.812329 -0.121215
0.815068 -0.126170
0.817808 -0.129259
0.820548 -0.129766
0.823288 -0.128798
0.826027 -0.126074
0.828767 -0.122634
0.831507 -0.119580
0.834247 -0.116997
0.836986 -0.115442
0.839726 -0.114883
0.842466 -0.115148
0.845205 -0.116152
0.847945 -0.117902
0.850685 -0.119982
0.853425 -0.122437
0.856164 -0.125505
0.858904 -0.128648
0.861644 -0.132187
0.864384 -0.136283
0.867123 -0.140485
0.869863 -0.144515
0.872603 -0.148531
0.875342 -0.151915
0.878082 -0.154500
0.880822 -0.156436
0.883562 -0.157543
0.886301 -0.157975
0.889041 -0.157617
0.891781 -0.155856
0.894521 -0.153356
0.897260 -0.149973
0.900000 -0.145645
0.902740 -0.141049
0.905479 -0.135940
0.908219 -0.130711
0.910959 -0.126577
0.913699 -0.122668
0.916438 -0.119281
0.919178 -0.116555
0.921918 -0.114089
0.924658 -0.111990
0.927397 -0.110480
0.930137 -0.109134
0.932877 -0.108310
0.935616 -0.107629
0.938356 -0.106631
0.941096 -0.105352
0.943836 -0.103973
0.946575 -0.102301
0.949315 -0.100265
0.952055 -0.098407
0.954795 -0.094858
0.957534 -0.088989
0.960274 -0.081103
0.963014 -0.069024
0.965753 -0.054620
0.968493 -0.041482
0.971233 -0.029346
0.973973 -0.022884
0.976712 -0.018512
0.979452 -0.015496
0.982192 -0.017147
0.984932 -0.018261
0.987671 -0.018389
0.990411 -0.020363
0.993151 -0.018072
0.995890 -0.008646
0.998630 -0.000015
