title="d2z6      Re=86000     iterations=460001 "
 zone t="d2z6"variables=u/U,Y
-0.000057 0.000000
-0.077656 0.002283
-0.210345 0.004566
-0.301591 0.006849
-0.344161 0.009132
-0.352631 0.011416
-0.348949 0.013699
-0.344994 0.015982
-0.344100 0.018265
-0.341404 0.020548
-0.339904 0.022831
-0.338274 0.025114
-0.337917 0.027397
-0.337001 0.029680
-0.336911 0.031963
-0.336179 0.034247
-0.336302 0.036530
-0.336182 0.038813
-0.336736 0.041096
-0.336496 0.043379
-0.336791 0.045662
-0.336138 0.047945
-0.336238 0.050228
-0.335351 0.052511
-0.335558 0.054795
-0.334983 0.057078
-0.335059 0.059361
-0.334038 0.061644
-0.333848 0.063927
-0.332491 0.066210
-0.332120 0.068493
-0.330627 0.070776
-0.330155 0.073059
-0.328462 0.075342
-0.327985 0.077626
-0.326374 0.079909
-0.325999 0.082192
-0.324450 0.084475
-0.323923 0.086758
-0.322215 0.089041
-0.321645 0.091324
-0.319856 0.093607
-0.319053 0.095890
-0.317288 0.098174
-0.316502 0.100457
-0.314677 0.102740
-0.313943 0.105023
-0.312317 0.107306
-0.311623 0.109589
-0.310080 0.111872
-0.309399 0.114155
-0.307916 0.116438
-0.307507 0.118721
-0.306111 0.121005
-0.305329 0.123288
-0.303507 0.125571
-0.303279 0.127854
-0.302552 0.130137
-0.301779 0.132420
-0.299577 0.134703
-0.300408 0.136986
-0.300600 0.139269
-0.300349 0.141553
-0.298259 0.143836
-0.299468 0.146119
-0.299146 0.148402
-0.298859 0.150685
-0.297309 0.152968
-0.298150 0.155251
-0.296694 0.157534
-0.296920 0.159817
-0.295588 0.162100
-0.296016 0.164384
-0.294161 0.166667
-0.294562 0.168950
-0.292493 0.171233
-0.292108 0.173516
-0.289573 0.175799
-0.288792 0.178082
-0.285998 0.180365
-0.284805 0.182648
-0.281561 0.184932
-0.279727 0.187215
-0.276351 0.189498
-0.274594 0.191781
-0.270514 0.194064
-0.267720 0.196347
-0.264132 0.198630
-0.262304 0.200913
-0.257372 0.203196
-0.253603 0.205479
-0.249666 0.207763
-0.247214 0.210046
-0.241117 0.212329
-0.236479 0.214612
-0.231563 0.216895
-0.226863 0.219178
-0.219394 0.221461
-0.212834 0.223744
-0.206928 0.226027
-0.200372 0.228311
-0.191722 0.230594
-0.182837 0.232877
-0.176612 0.235160
-0.168956 0.237443
-0.160155 0.239726
-0.149255 0.242009
-0.143239 0.244292
-0.136200 0.246575
-0.129079 0.248858
-0.117295 0.251142
-0.112697 0.253425
-0.106989 0.255708
-0.102888 0.257991
-0.092409 0.260274
-0.089162 0.262557
-0.085444 0.264840
-0.083534 0.267123
-0.075547 0.269406
-0.072181 0.271689
-0.071106 0.273973
-0.068671 0.276256
-0.057599 0.278539
-0.064965 0.280822
-0.070343 0.283105
-0.048305 0.285388
-0.036312 0.287671
-0.068275 0.289954
-0.074691 0.292237
-0.030874 0.294521
-0.021607 0.296804
-0.071428 0.299087
-0.076006 0.301370
-0.019370 0.303653
-0.012081 0.305936
-0.070564 0.308219
-0.073763 0.310502
-0.012183 0.312785
-0.006293 0.315068
-0.067380 0.317352
-0.069698 0.319635
-0.008955 0.321918
-0.004537 0.324201
-0.062765 0.326484
-0.064374 0.328767
-0.009066 0.331050
-0.005390 0.333333
-0.057473 0.335616
-0.058933 0.337900
-0.010007 0.340183
-0.006568 0.342466
-0.051719 0.344749
-0.052550 0.347032
-0.011139 0.349315
-0.008393 0.351598
-0.045435 0.353881
-0.045576 0.356164
-0.013346 0.358447
-0.011454 0.360731
-0.039646 0.363014
-0.039382 0.365297
-0.016501 0.367580
-0.015309 0.369863
-0.034951 0.372146
-0.034622 0.374429
-0.019839 0.376712
-0.019130 0.378995
-0.031362 0.381279
-0.030921 0.383562
-0.022841 0.385845
-0.022404 0.388128
-0.027816 0.390411
-0.027484 0.392694
-0.024307 0.394977
-0.023353 0.397260
-0.024428 0.399543
-0.023884 0.401826
-0.021620 0.404110
-0.019804 0.406393
-0.018739 0.408676
-0.017508 0.410959
-0.014710 0.413242
-0.012432 0.415525
-0.010460 0.417808
-0.009070 0.420091
-0.006119 0.422374
-0.003596 0.424658
-0.001187 0.426941
-0.000025 0.429224
0.002796 0.431507
0.005775 0.433790
0.008202 0.436073
0.008953 0.438356
0.011915 0.440639
0.015730 0.442922
0.018228 0.445205
0.019246 0.447489
0.022016 0.449772
0.025093 0.452055
0.027061 0.454338
0.027626 0.456621
0.029095 0.458904
0.031045 0.461187
0.032472 0.463470
0.032415 0.465753
0.032968 0.468037
0.034502 0.470320
0.036388 0.472603
0.036582 0.474886
0.036640 0.477169
0.038210 0.479452
0.040639 0.481735
0.041000 0.484018
0.040887 0.486301
0.042584 0.488584
0.045449 0.490868
0.045791 0.493151
0.045691 0.495434
0.047553 0.497717
0.051038 0.500000
0.051526 0.502283
0.051504 0.504566
0.053623 0.506849
0.057415 0.509132
0.058261 0.511416
0.058599 0.513699
0.060937 0.515982
0.064556 0.518265
0.066152 0.520548
0.066002 0.522831
0.068484 0.525114
0.072430 0.527397
0.074455 0.529680
0.073540 0.531963
0.076437 0.534247
0.079323 0.536530
0.081110 0.538813
0.081672 0.541096
0.084683 0.543379
0.084850 0.545662
0.086898 0.547945
0.088285 0.550228
0.090918 0.552511
0.090498 0.554795
0.092372 0.557078
0.093710 0.559361
0.096222 0.561644
0.095765 0.563927
0.097626 0.566210
0.098378 0.568493
0.100869 0.570776
0.100867 0.573059
0.102783 0.575342
0.102700 0.577626
0.105377 0.579909
0.105730 0.582192
0.107639 0.584475
0.107074 0.586758
0.110098 0.589041
0.110271 0.591324
0.112227 0.593607
0.111858 0.595890
0.115100 0.598174
0.114805 0.600457
0.116941 0.602740
0.116957 0.605023
0.120313 0.607306
0.119887 0.609589
0.122139 0.611872
0.122270 0.614155
0.125787 0.616438
0.125486 0.618721
0.127796 0.621005
0.128047 0.623288
0.131636 0.625571
0.131406 0.627854
0.133908 0.630137
0.134249 0.632420
0.137865 0.634703
0.137905 0.636986
0.140646 0.639269
0.140947 0.641553
0.144710 0.643836
0.145176 0.646119
0.148174 0.648402
0.148544 0.650685
0.152459 0.652968
0.152979 0.655251
0.156222 0.657534
0.156383 0.659817
0.160158 0.662100
0.160261 0.664384
0.163197 0.666667
0.162464 0.668950
0.165688 0.671233
0.164923 0.673516
0.167024 0.675799
0.165448 0.678082
0.167751 0.680365
0.166172 0.682648
0.167516 0.684932
0.165585 0.687215
0.167175 0.689498
0.165389 0.691781
0.166204 0.694064
0.164176 0.696347
0.165839 0.698630
0.164334 0.700913
0.165542 0.703196
0.164226 0.705479
0.167565 0.707763
0.167401 0.710046
0.170859 0.712329
0.171735 0.714612
0.178155 0.716895
0.180422 0.719178
0.185963 0.721461
0.188727 0.723744
0.196759 0.726027
0.200274 0.728311
0.206955 0.730594
0.210661 0.732877
0.218636 0.735160
0.222600 0.737443
0.229866 0.739726
0.234179 0.742009
0.242245 0.744292
0.246781 0.746575
