title="d2z6      Re=86000     iterations=195001 "
 zone t="d2z6"variables=X,v/U
0.001370 0.000000
0.004110 0.006414
0.006849 0.042206
0.009589 0.081190
0.012329 0.109016
0.015068 0.121935
0.017808 0.125920
0.020548 0.126854
0.023288 0.125707
0.026027 0.123530
0.028767 0.122723
0.031507 0.121927
0.034247 0.121608
0.036986 0.123614
0.039726 0.126077
0.042466 0.128151
0.045205 0.130549
0.047945 0.131903
0.050685 0.132080
0.053425 0.132778
0.056164 0.133122
0.058904 0.132828
0.061644 0.133432
0.064384 0.133784
0.067123 0.133597
0.069863 0.133722
0.072603 0.132890
0.075342 0.130496
0.078082 0.128750
0.080822 0.126405
0.083562 0.125218
0.086301 0.124383
0.089041 0.125180
0.091781 0.124433
0.094521 0.126708
0.097260 0.126832
0.100000 0.129071
0.102740 0.130036
0.105479 0.133208
0.108219 0.135010
0.110959 0.138428
0.113699 0.140619
0.116438 0.143135
0.119178 0.146080
0.121918 0.149221
0.124658 0.152608
0.127397 0.156966
0.130137 0.161708
0.132877 0.166173
0.135616 0.170852
0.138356 0.175852
0.141096 0.180679
0.143836 0.185882
0.146575 0.191260
0.149315 0.196432
0.152055 0.201694
0.154795 0.207168
0.157534 0.212102
0.160274 0.217005
0.163014 0.222068
0.165753 0.226349
0.168493 0.230639
0.171233 0.234929
0.173973 0.238492
0.176712 0.242005
0.179452 0.245457
0.182192 0.248260
0.184932 0.250762
0.187671 0.253320
0.190411 0.254902
0.193151 0.256322
0.195890 0.257473
0.198630 0.258206
0.201370 0.258635
0.204110 0.259717
0.206849 0.260415
0.209589 0.261624
0.212329 0.262897
0.215068 0.264270
0.217808 0.264878
0.220548 0.265728
0.223288 0.265274
0.226027 0.264659
0.228767 0.263267
0.231507 0.262022
0.234247 0.260181
0.236986 0.259296
0.239726 0.258148
0.242466 0.257775
0.245205 0.257544
0.247945 0.257836
0.250685 0.257932
0.253425 0.258611
0.256164 0.258795
0.258904 0.259330
0.261644 0.259303
0.264384 0.259704
0.267123 0.259081
0.269863 0.259384
0.272603 0.258266
0.275342 0.258280
0.278082 0.256863
0.280822 0.256745
0.283562 0.255124
0.286301 0.254976
0.289041 0.253181
0.291781 0.252585
0.294521 0.250206
0.297260 0.248850
0.300000 0.245494
0.302740 0.242989
0.305479 0.238237
0.308219 0.233633
0.310959 0.226689
0.313699 0.219442
0.316438 0.210237
0.319178 0.200804
0.321918 0.190301
0.324658 0.179673
0.327397 0.168686
0.330137 0.157788
0.332877 0.146690
0.335616 0.135862
0.338356 0.124942
0.341096 0.114223
0.343836 0.103563
0.346575 0.093141
0.349315 0.082618
0.352055 0.072546
0.354795 0.062477
0.357534 0.052613
0.360274 0.043197
0.363014 0.034206
0.365753 0.025690
0.368493 0.018196
0.371233 0.011003
0.373973 0.004828
0.376712 -0.000611
0.379452 -0.005481
0.382192 -0.009417
0.384932 -0.012160
0.387671 -0.014156
0.390411 -0.014699
0.393151 -0.014250
0.395890 -0.012974
0.398630 -0.011020
0.401370 -0.008562
0.404110 -0.006149
0.406849 -0.003413
0.409589 -0.000900
0.412329 0.001724
0.415068 0.004188
0.417808 0.006807
0.420548 0.009219
0.423288 0.011824
0.426027 0.014173
0.428767 0.016481
0.431507 0.018704
0.434247 0.020660
0.436986 0.022587
0.439726 0.024117
0.442466 0.024855
0.445205 0.024870
0.447945 0.023668
0.450685 0.021484
0.453425 0.018588
0.456164 0.015315
0.458904 0.011665
0.461644 0.008174
0.464384 0.004598
0.467123 0.001105
0.469863 -0.002534
0.472603 -0.006119
0.475342 -0.010038
0.478082 -0.013852
0.480822 -0.017959
0.483562 -0.021920
0.486301 -0.026186
0.489041 -0.029986
0.491781 -0.034259
0.494521 -0.037945
0.497260 -0.042077
0.500000 -0.045496
0.502740 -0.049854
0.505479 -0.053144
0.508219 -0.057735
0.510959 -0.061557
0.513699 -0.066954
0.516438 -0.071227
0.519178 -0.077868
0.521918 -0.082542
0.524658 -0.089094
0.527397 -0.094377
0.530137 -0.100775
0.532877 -0.106217
0.535616 -0.112706
0.538356 -0.117963
0.541096 -0.123322
0.543836 -0.128066
0.546575 -0.131872
0.549315 -0.134442
0.552055 -0.135340
0.554795 -0.134150
0.557534 -0.131534
0.560274 -0.128401
0.563014 -0.126509
0.565753 -0.126802
0.568493 -0.130685
0.571233 -0.136303
0.573973 -0.144423
0.576712 -0.149899
0.579452 -0.157694
0.582192 -0.160037
0.584932 -0.165864
0.587671 -0.166657
