title="d2z6      Re=86000     iterations=470001 "
 zone t="d2z6"variables=u/U,Y
-0.000008 0.000000
-0.080752 0.002283
-0.212130 0.004566
-0.292102 0.006849
-0.324309 0.009132
-0.328782 0.011416
-0.328951 0.013699
-0.328924 0.015982
-0.328220 0.018265
-0.324020 0.020548
-0.322861 0.022831
-0.320987 0.025114
-0.320228 0.027397
-0.318212 0.029680
-0.317904 0.031963
-0.316627 0.034247
-0.316345 0.036530
-0.315121 0.038813
-0.314796 0.041096
-0.312965 0.043379
-0.312248 0.045662
-0.309333 0.047945
-0.308217 0.050228
-0.304252 0.052511
-0.303033 0.054795
-0.299008 0.057078
-0.298086 0.059361
-0.295547 0.061644
-0.295136 0.063927
-0.295358 0.066210
-0.295213 0.068493
-0.297971 0.070776
-0.297634 0.073059
-0.301265 0.075342
-0.300257 0.077626
-0.303361 0.079909
-0.301915 0.082192
-0.304468 0.084475
-0.302121 0.086758
-0.304270 0.089041
-0.301310 0.091324
-0.303084 0.093607
-0.298588 0.095890
-0.299587 0.098174
-0.293895 0.100457
-0.293521 0.102740
-0.286016 0.105023
-0.283721 0.107306
-0.275369 0.109589
-0.270916 0.111872
-0.261805 0.114155
-0.255360 0.116438
-0.247228 0.118721
-0.239415 0.121005
-0.232500 0.123288
-0.224171 0.125571
-0.220083 0.127854
-0.212238 0.130137
-0.210293 0.132420
-0.203574 0.134703
-0.204557 0.136986
-0.199372 0.139269
-0.201380 0.141553
-0.197729 0.143836
-0.201657 0.146119
-0.199370 0.148402
-0.202680 0.150685
-0.201538 0.152968
-0.205489 0.155251
-0.204804 0.157534
-0.207023 0.159817
-0.206626 0.162100
-0.208603 0.164384
-0.207792 0.166667
-0.208081 0.168950
-0.208269 0.171233
-0.208987 0.173516
-0.205757 0.175799
-0.204681 0.178082
-0.208806 0.180365
-0.209391 0.182648
-0.199704 0.184932
-0.198092 0.187215
-0.208951 0.189498
-0.208199 0.191781
-0.194561 0.194064
-0.193859 0.196347
-0.203150 0.198630
-0.200795 0.200913
-0.192855 0.203196
-0.191974 0.205479
-0.193902 0.207763
-0.191505 0.210046
-0.189610 0.212329
-0.187711 0.214612
-0.185459 0.216895
-0.183178 0.219178
-0.183020 0.221461
-0.180406 0.223744
-0.177179 0.226027
-0.174618 0.228311
-0.174211 0.230594
-0.171247 0.232877
-0.167916 0.235160
-0.165099 0.237443
-0.164458 0.239726
-0.161732 0.242009
-0.158729 0.244292
-0.156549 0.246575
-0.156307 0.248858
-0.154637 0.251142
-0.152092 0.253425
-0.150846 0.255708
-0.150906 0.257991
-0.149813 0.260274
-0.147213 0.262557
-0.145924 0.264840
-0.145839 0.267123
-0.144396 0.269406
-0.141456 0.271689
-0.139700 0.273973
-0.139364 0.276256
-0.137510 0.278539
-0.134317 0.280822
-0.132282 0.283105
-0.131756 0.285388
-0.129869 0.287671
-0.126468 0.289954
-0.124423 0.292237
-0.124037 0.294521
-0.122813 0.296804
-0.119089 0.299087
-0.118216 0.301370
-0.118140 0.303653
-0.117979 0.305936
-0.115021 0.308219
-0.115601 0.310502
-0.114409 0.312785
-0.114665 0.315068
-0.113191 0.317352
-0.113692 0.319635
-0.111710 0.321918
-0.111975 0.324201
-0.110680 0.326484
-0.110846 0.328767
-0.109326 0.331050
-0.109092 0.333333
-0.107523 0.335616
-0.107618 0.337900
-0.106451 0.340183
-0.105763 0.342466
-0.104279 0.344749
-0.104163 0.347032
-0.103151 0.349315
-0.102091 0.351598
-0.100841 0.353881
-0.100734 0.356164
-0.099802 0.358447
-0.098171 0.360731
-0.097083 0.363014
-0.097180 0.365297
-0.096286 0.367580
-0.094113 0.369863
-0.093394 0.372146
-0.093623 0.374429
-0.092716 0.376712
-0.090485 0.378995
-0.090115 0.381279
-0.090437 0.383562
-0.089883 0.385845
-0.087749 0.388128
-0.086862 0.390411
-0.086853 0.392694
-0.086527 0.394977
-0.084008 0.397260
-0.082314 0.399543
-0.081542 0.401826
-0.081098 0.404110
-0.078664 0.406393
-0.077247 0.408676
-0.076081 0.410959
-0.075574 0.413242
-0.073478 0.415525
-0.072545 0.417808
-0.070855 0.420091
-0.070222 0.422374
-0.067694 0.424658
-0.066400 0.426941
-0.063434 0.429224
-0.062060 0.431507
-0.057253 0.433790
-0.056006 0.436073
-0.050832 0.438356
-0.044448 0.440639
-0.037250 0.442922
-0.034801 0.445205
-0.026999 0.447489
-0.018578 0.449772
-0.010913 0.452055
-0.004124 0.454338
0.001332 0.456621
0.008874 0.458904
0.015289 0.461187
0.019347 0.463470
0.020735 0.465753
0.028169 0.468037
0.031008 0.470320
0.034910 0.472603
0.037554 0.474886
0.042761 0.477169
0.045798 0.479452
0.049303 0.481735
0.050035 0.484018
0.054079 0.486301
0.055340 0.488584
0.057875 0.490868
0.057972 0.493151
0.061513 0.495434
0.063649 0.497717
0.065693 0.500000
0.066795 0.502283
0.070824 0.504566
0.073273 0.506849
0.073540 0.509132
0.074018 0.511416
0.079094 0.513699
0.080148 0.515982
0.077188 0.518265
0.075849 0.520548
0.078819 0.522831
0.076801 0.525114
0.069277 0.527397
0.065888 0.529680
0.066101 0.531963
0.064374 0.534247
0.059904 0.536530
0.058861 0.538813
0.061523 0.541096
0.063440 0.543379
0.063342 0.545662
0.064169 0.547945
0.069289 0.550228
0.072992 0.552511
0.073007 0.554795
0.074229 0.557078
0.081724 0.559361
0.085976 0.561644
0.083154 0.563927
0.084710 0.566210
0.095294 0.568493
0.099322 0.570776
0.093449 0.573059
0.095340 0.575342
0.107671 0.577626
0.111007 0.579909
0.103927 0.582192
0.105566 0.584475
0.117752 0.586758
0.120494 0.589041
0.113602 0.591324
0.115359 0.593607
0.126433 0.595890
0.128778 0.598174
0.123019 0.600457
0.125206 0.602740
0.134519 0.605023
0.136641 0.607306
0.132611 0.609589
0.135168 0.611872
0.142309 0.614155
0.144524 0.616438
0.142386 0.618721
0.145044 0.621005
0.150067 0.623288
0.152602 0.625571
0.152159 0.627854
0.154438 0.630137
0.157639 0.632420
0.160568 0.634703
0.161469 0.636986
0.163209 0.639269
0.165123 0.641553
0.168119 0.643836
0.169614 0.646119
0.171168 0.648402
0.172593 0.650685
0.175233 0.652968
0.176557 0.655251
0.178115 0.657534
0.179254 0.659817
0.181523 0.662100
0.182381 0.664384
0.183759 0.666667
0.184217 0.668950
0.186026 0.671233
0.186204 0.673516
0.187213 0.675799
0.186736 0.678082
0.187841 0.680365
0.187452 0.682648
0.187833 0.684932
0.186919 0.687215
0.187533 0.689498
0.187034 0.691781
0.186920 0.694064
0.186158 0.696347
0.186623 0.698630
0.186135 0.700913
0.185938 0.703196
0.185301 0.705479
0.185720 0.707763
0.185037 0.710046
0.184772 0.712329
0.184072 0.714612
0.184484 0.716895
0.183722 0.719178
0.183367 0.721461
0.182667 0.723744
0.182867 0.726027
0.182207 0.728311
0.181972 0.730594
0.181339 0.732877
0.181304 0.735160
0.180625 0.737443
0.180418 0.739726
0.179771 0.742009
0.179653 0.744292
0.178912 0.746575
0.178498 0.748858
0.177813 0.751142
0.177522 0.753425
0.176737 0.755708
0.176235 0.757991
0.175454 0.760274
0.174988 0.762557
0.173982 0.764840
0.173545 0.767123
0.172597 0.769406
0.172172 0.771689
0.171026 0.773973
0.170537 0.776256
0.169488 0.778539
0.169184 0.780822
0.167916 0.783105
0.167556 0.785388
0.166502 0.787671
0.166168 0.789954
0.164942 0.792237
0.164725 0.794521
0.163768 0.796804
0.163518 0.799087
0.162488 0.801370
0.162228 0.803653
0.161405 0.805936
0.161323 0.808219
0.160414 0.810502
0.160300 0.812785
0.159630 0.815068
0.159574 0.817352
0.158545 0.819635
0.158653 0.821918
0.157503 0.824201
0.157592 0.826484
0.156410 0.828767
0.156617 0.831050
0.155958 0.833333
0.156547 0.835616
0.156635 0.837900
0.157379 0.840183
0.158271 0.842466
0.159321 0.844749
0.160424 0.847032
0.161653 0.849315
0.162810 0.851598
0.164083 0.853881
0.165113 0.856164
0.166432 0.858447
0.167100 0.860731
0.168522 0.863014
0.168822 0.865297
0.170002 0.867580
0.170005 0.869863
0.171306 0.872146
0.171045 0.874429
0.172253 0.876712
0.172077 0.878995
0.173333 0.881279
0.173194 0.883562
0.174413 0.885845
0.174209 0.888128
0.175498 0.890411
0.175288 0.892694
0.176347 0.894977
0.176177 0.897260
0.177249 0.899543
0.177032 0.901826
0.177998 0.904110
0.177809 0.906393
0.178479 0.908676
0.178052 0.910959
0.178452 0.913242
0.177715 0.915525
0.177897 0.917808
0.177561 0.920091
0.177886 0.922374
0.178850 0.924658
0.179988 0.926941
0.182314 0.929224
0.183900 0.931507
0.186555 0.933790
0.187731 0.936073
0.189578 0.938356
0.190220 0.940639
0.191233 0.942922
0.191390 0.945205
0.191791 0.947489
0.191353 0.949772
0.190891 0.952055
0.189951 0.954338
0.188806 0.956621
0.187581 0.958904
0.186580 0.961187
0.185629 0.963470
0.185371 0.965753
0.185217 0.968037
0.185988 0.970320
0.186610 0.972603
0.188356 0.974886
0.189539 0.977169
0.191750 0.979452
0.193181 0.981735
0.195538 0.984018
0.200084 0.986301
0.223377 0.988584
0.305958 0.990868
0.515422 0.993151
0.828530 0.995434
