title="d2z6      Re=86000     iterations=410001 "
 zone t="d2z6"variables=u/U,Y
0.000179 0.000000
0.131587 0.002283
0.228089 0.004566
0.219306 0.006849
0.215921 0.009132
0.214948 0.011416
0.201540 0.013699
0.202503 0.015982
0.185149 0.018265
0.185713 0.020548
0.165302 0.022831
0.162511 0.025114
0.136589 0.027397
0.127628 0.029680
0.097006 0.031963
0.082081 0.034247
0.048889 0.036530
0.028768 0.038813
-0.004000 0.041096
-0.027473 0.043379
-0.056659 0.045662
-0.081163 0.047945
-0.104409 0.050228
-0.127234 0.052511
-0.143962 0.054795
-0.163557 0.057078
-0.174788 0.059361
-0.190551 0.061644
-0.197157 0.063927
-0.209437 0.066210
-0.214396 0.068493
-0.225441 0.070776
-0.230911 0.073059
-0.241479 0.075342
-0.244461 0.077626
-0.252741 0.079909
-0.251680 0.082192
-0.257312 0.084475
-0.254149 0.086758
-0.257737 0.089041
-0.254898 0.091324
-0.257621 0.093607
-0.255387 0.095890
-0.255763 0.098174
-0.251932 0.100457
-0.252368 0.102740
-0.254738 0.105023
-0.257769 0.107306
-0.262819 0.109589
-0.264231 0.111872
-0.264384 0.114155
-0.262893 0.116438
-0.260643 0.118721
-0.258217 0.121005
-0.255207 0.123288
-0.252104 0.125571
-0.249526 0.127854
-0.246748 0.130137
-0.245666 0.132420
-0.243359 0.134703
-0.243106 0.136986
-0.241571 0.139269
-0.242146 0.141553
-0.241331 0.143836
-0.242562 0.146119
-0.242510 0.148402
-0.243876 0.150685
-0.244245 0.152968
-0.245522 0.155251
-0.246156 0.157534
-0.246918 0.159817
-0.247655 0.162100
-0.248305 0.164384
-0.249237 0.166667
-0.248997 0.168950
-0.249724 0.171233
-0.250158 0.173516
-0.251553 0.175799
-0.250434 0.178082
-0.250482 0.180365
-0.250969 0.182648
-0.253745 0.184932
-0.252428 0.187215
-0.251234 0.189498
-0.252062 0.191781
-0.254545 0.194064
-0.253737 0.196347
-0.253627 0.198630
-0.253758 0.200913
-0.255496 0.203196
-0.254669 0.205479
-0.255469 0.207763
-0.254918 0.210046
-0.255225 0.212329
-0.253361 0.214612
-0.254900 0.216895
-0.253846 0.219178
-0.253142 0.221461
-0.250980 0.223744
-0.252791 0.226027
-0.251704 0.228311
-0.251125 0.230594
-0.248974 0.232877
-0.250291 0.235160
-0.248827 0.237443
-0.248157 0.239726
-0.245441 0.242009
-0.246389 0.244292
-0.244081 0.246575
-0.242768 0.248858
-0.239441 0.251142
-0.239673 0.253425
-0.236604 0.255708
-0.235533 0.257991
-0.232121 0.260274
-0.231368 0.262557
-0.228465 0.264840
-0.227754 0.267123
-0.224861 0.269406
-0.224316 0.271689
-0.222028 0.273973
-0.221319 0.276256
-0.219216 0.278539
-0.218820 0.280822
-0.217146 0.283105
-0.216972 0.285388
-0.215242 0.287671
-0.215032 0.289954
-0.213915 0.292237
-0.213961 0.294521
-0.212580 0.296804
-0.212699 0.299087
-0.211515 0.301370
-0.211413 0.303653
-0.209445 0.305936
-0.209215 0.308219
-0.207265 0.310502
-0.206845 0.312785
-0.204512 0.315068
-0.204497 0.317352
-0.203008 0.319635
-0.202478 0.321918
-0.200788 0.324201
-0.201916 0.326484
-0.201329 0.328767
-0.199615 0.331050
-0.197765 0.333333
-0.201452 0.335616
-0.201619 0.337900
-0.197931 0.340183
-0.196947 0.342466
-0.200906 0.344749
-0.200892 0.347032
-0.199990 0.349315
-0.197128 0.351598
-0.196494 0.353881
-0.198889 0.356164
-0.199310 0.358447
-0.192703 0.360731
-0.192750 0.363014
-0.200059 0.365297
-0.201194 0.367580
-0.191780 0.369863
-0.192388 0.372146
-0.200895 0.374429
-0.200355 0.376712
-0.192428 0.378995
-0.193550 0.381279
-0.195636 0.383562
-0.194212 0.385845
-0.193652 0.388128
-0.193821 0.390411
-0.189675 0.392694
-0.189288 0.394977
-0.190457 0.397260
-0.189273 0.399543
-0.187981 0.401826
-0.188119 0.404110
-0.185323 0.406393
-0.184912 0.408676
-0.185197 0.410959
-0.184124 0.413242
-0.183513 0.415525
-0.183068 0.417808
-0.180899 0.420091
-0.180114 0.422374
-0.178397 0.424658
-0.177203 0.426941
-0.176720 0.429224
-0.175667 0.431507
-0.174855 0.433790
-0.175831 0.436073
-0.175763 0.438356
-0.176638 0.440639
-0.177130 0.442922
-0.178610 0.445205
-0.179492 0.447489
-0.179604 0.449772
-0.179593 0.452055
-0.181278 0.454338
-0.181161 0.456621
-0.180223 0.458904
-0.179321 0.461187
-0.181328 0.463470
-0.180547 0.465753
-0.178090 0.468037
-0.176603 0.470320
-0.177477 0.472603
-0.175322 0.474886
-0.173666 0.477169
-0.171529 0.479452
-0.170763 0.481735
-0.167506 0.484018
-0.169677 0.486301
-0.167614 0.488584
-0.160088 0.490868
-0.157981 0.493151
-0.156597 0.495434
-0.149589 0.497717
-0.152035 0.500000
-0.146238 0.502283
-0.130873 0.504566
-0.122217 0.506849
-0.121696 0.509132
-0.111869 0.511416
-0.090577 0.513699
-0.076435 0.515982
-0.072060 0.518265
-0.063176 0.520548
-0.040799 0.522831
-0.028221 0.525114
-0.043090 0.527397
-0.039220 0.529680
0.016135 0.531963
0.031121 0.534247
-0.021388 0.536530
-0.013553 0.538813
0.059362 0.541096
0.066221 0.543379
0.021847 0.545662
0.038019 0.547945
0.087592 0.550228
0.096289 0.552511
0.080984 0.554795
0.094077 0.557078
0.122119 0.559361
0.129974 0.561644
0.124725 0.563927
0.133637 0.566210
0.149394 0.568493
0.155548 0.570776
0.154250 0.573059
0.159377 0.575342
0.170940 0.577626
0.175983 0.579909
0.175737 0.582192
0.181133 0.584475
0.193027 0.586758
0.199868 0.589041
0.203958 0.591324
0.210106 0.593607
0.217735 0.595890
0.220812 0.598174
0.221390 0.600457
0.221560 0.602740
0.221565 0.605023
0.220307 0.607306
0.218358 0.609589
0.217164 0.611872
0.217024 0.614155
0.216279 0.616438
0.214993 0.618721
0.214847 0.621005
0.215413 0.623288
0.216069 0.625571
0.215554 0.627854
0.216988 0.630137
0.218074 0.632420
0.220053 0.634703
0.221263 0.636986
0.223862 0.639269
0.225699 0.641553
0.228697 0.643836
0.230358 0.646119
0.233217 0.648402
0.234726 0.650685
0.237205 0.652968
0.238260 0.655251
0.239926 0.657534
0.240737 0.659817
0.241882 0.662100
0.242255 0.664384
0.242805 0.666667
0.243250 0.668950
0.243697 0.671233
0.243711 0.673516
0.243831 0.675799
0.244333 0.678082
0.244524 0.680365
0.244455 0.682648
0.244903 0.684932
0.245611 0.687215
0.246469 0.689498
0.246394 0.691781
0.247281 0.694064
0.248060 0.696347
0.248943 0.698630
0.248828 0.700913
0.249841 0.703196
0.250358 0.705479
0.251357 0.707763
0.251566 0.710046
0.252674 0.712329
0.253232 0.714612
0.254532 0.716895
0.255164 0.719178
0.256902 0.721461
0.258233 0.723744
0.260885 0.726027
0.262768 0.728311
0.265925 0.730594
0.268148 0.732877
0.271294 0.735160
0.273124 0.737443
0.275892 0.739726
0.277233 0.742009
0.279765 0.744292
0.280950 0.746575
0.282210 0.748858
0.283013 0.751142
0.286351 0.753425
0.286877 0.755708
0.287798 0.757991
0.289192 0.760274
0.293258 0.762557
0.295833 0.764840
0.300057 0.767123
0.304324 0.769406
0.309781 0.771689
0.313448 0.773973
0.317155 0.776256
0.319044 0.778539
0.321467 0.780822
0.321777 0.783105
0.324203 0.785388
0.324553 0.787671
0.327940 0.789954
0.328793 0.792237
0.332087 0.794521
0.332867 0.796804
0.334714 0.799087
0.334386 0.801370
0.334852 0.803653
0.333666 0.805936
0.334074 0.808219
0.332914 0.810502
0.334500 0.812785
0.333875 0.815068
0.336423 0.817352
0.335420 0.819635
0.336927 0.821918
0.334505 0.824201
0.333478 0.826484
0.329213 0.828767
0.325778 0.831050
0.320651 0.833333
0.317321 0.835616
0.312585 0.837900
0.311364 0.840183
0.307320 0.842466
0.307690 0.844749
0.303387 0.847032
