title="d2z6      Re=86000     iterations=430001 "
 zone t="d2z6"variables=X,v/U
0.001370 0.000000
0.004110 0.011679
0.006849 0.055562
0.009589 0.080040
0.012329 0.086164
0.015068 0.083638
0.017808 0.082772
0.020548 0.083923
0.023288 0.083034
0.026027 0.080877
0.028767 0.079669
0.031507 0.077616
0.034247 0.076258
0.036986 0.075325
0.039726 0.074136
0.042466 0.072193
0.045205 0.070246
0.047945 0.068755
0.050685 0.066210
0.053425 0.065380
0.056164 0.064372
0.058904 0.062939
0.061644 0.061605
0.064384 0.060726
0.067123 0.058611
0.069863 0.057372
0.072603 0.056291
0.075342 0.054321
0.078082 0.053114
0.080822 0.051842
0.083562 0.050460
0.086301 0.049139
0.089041 0.049016
0.091781 0.047261
0.094521 0.047379
0.097260 0.046774
0.100000 0.046550
0.102740 0.045757
0.105479 0.047092
0.108219 0.046516
0.110959 0.048136
0.113699 0.050437
0.116438 0.054548
0.119178 0.061390
0.121918 0.072302
0.124658 0.085116
0.127397 0.099763
0.130137 0.114923
0.132877 0.127013
0.135616 0.139039
0.138356 0.147855
0.141096 0.157880
0.143836 0.165212
0.146575 0.176557
0.149315 0.183827
0.152055 0.196123
0.154795 0.203755
0.157534 0.216395
0.160274 0.223614
0.163014 0.234857
0.165753 0.241026
0.168493 0.248893
0.171233 0.253223
0.173973 0.258702
0.176712 0.261441
0.179452 0.265770
0.182192 0.269354
0.184932 0.272863
0.187671 0.277908
0.190411 0.281486
0.193151 0.286575
0.195890 0.290542
0.198630 0.294763
0.201370 0.298354
0.204110 0.301050
0.206849 0.303297
0.209589 0.304238
0.212329 0.304460
0.215068 0.303734
0.217808 0.302479
0.220548 0.299840
0.223288 0.298313
0.226027 0.294457
0.228767 0.293063
0.231507 0.289494
0.234247 0.288453
0.236986 0.285335
0.239726 0.285577
0.242466 0.282251
0.245205 0.284490
0.247945 0.280990
0.250685 0.285122
0.253425 0.281479
0.256164 0.287193
0.258904 0.283231
0.261644 0.290535
0.264384 0.286386
0.267123 0.294829
0.269863 0.290249
0.272603 0.298362
0.275342 0.293152
0.278082 0.300116
0.280822 0.294552
0.283562 0.299721
0.286301 0.291848
0.289041 0.291533
0.291781 0.279762
0.294521 0.275547
0.297260 0.268716
0.300000 0.268634
0.302740 0.265551
0.305479 0.262833
0.308219 0.256947
0.310959 0.252777
0.313699 0.248884
0.316438 0.245611
0.319178 0.243702
0.321918 0.242321
0.324658 0.240981
0.327397 0.239620
0.330137 0.236916
0.332877 0.234288
0.335616 0.231133
0.338356 0.227606
0.341096 0.223964
0.343836 0.220960
0.346575 0.216203
0.349315 0.214749
0.352055 0.209959
0.354795 0.210093
0.357534 0.205881
0.360274 0.207613
0.363014 0.202670
0.365753 0.206281
0.368493 0.199857
0.371233 0.204903
0.373973 0.197252
0.376712 0.203555
0.379452 0.194356
0.382192 0.201939
0.384932 0.191372
0.387671 0.198589
0.390411 0.188852
0.393151 0.193040
0.395890 0.186087
0.398630 0.185962
0.401370 0.181700
0.404110 0.177744
0.406849 0.175422
0.409589 0.168971
0.412329 0.167571
0.415068 0.160500
0.417808 0.158679
0.420548 0.152021
0.423288 0.149511
0.426027 0.142784
0.428767 0.139893
0.431507 0.132292
0.434247 0.129439
0.436986 0.121042
0.439726 0.118836
0.442466 0.110581
0.445205 0.109352
0.447945 0.101758
0.450685 0.101500
0.453425 0.094651
0.456164 0.094632
0.458904 0.088602
0.461644 0.088323
0.464384 0.082474
0.467123 0.081972
0.469863 0.075961
0.472603 0.074753
0.475342 0.068705
0.478082 0.066593
0.480822 0.060005
0.483562 0.057403
0.486301 0.049998
0.489041 0.046875
0.491781 0.038891
0.494521 0.035094
0.497260 0.026565
0.500000 0.022517
0.502740 0.013217
0.505479 0.009026
0.508219 -0.000898
0.510959 -0.005186
0.513699 -0.015793
0.516438 -0.020007
0.519178 -0.031150
0.521918 -0.035127
0.524658 -0.046814
0.527397 -0.050668
0.530137 -0.062231
0.532877 -0.066053
0.535616 -0.077373
0.538356 -0.081029
0.541096 -0.091960
0.543836 -0.095118
0.546575 -0.106492
0.549315 -0.109444
0.552055 -0.123344
0.554795 -0.127404
0.557534 -0.137170
0.560274 -0.135830
0.563014 -0.138352
0.565753 -0.136033
0.568493 -0.136837
0.571233 -0.137258
0.573973 -0.140410
0.576712 -0.141957
0.579452 -0.146791
0.582192 -0.148349
0.584932 -0.152283
0.587671 -0.153376
0.590411 -0.154717
0.593151 -0.154315
0.595890 -0.155116
0.598630 -0.154848
0.601370 -0.155595
0.604110 -0.155577
0.606849 -0.156795
0.609589 -0.156288
0.612329 -0.157990
0.615068 -0.156452
0.617808 -0.158287
0.620548 -0.155679
