title="d2z6      Re=86000     iterations=405001 "
 zone t="d2z6"variables=X,v/U
0.001370 0.000000
0.004110 0.015854
0.006849 0.086954
0.009589 0.158440
0.012329 0.213447
0.015068 0.243836
0.017808 0.256201
0.020548 0.260876
0.023288 0.261212
0.026027 0.259235
0.028767 0.258941
0.031507 0.258628
0.034247 0.257484
0.036986 0.256874
0.039726 0.256084
0.042466 0.254008
0.045205 0.253180
0.047945 0.251987
0.050685 0.250468
0.053425 0.249483
0.056164 0.248675
0.058904 0.246926
0.061644 0.246415
0.064384 0.245195
0.067123 0.244055
0.069863 0.243266
0.072603 0.242542
0.075342 0.241318
0.078082 0.241194
0.080822 0.240365
0.083562 0.240027
0.086301 0.239996
0.089041 0.239969
0.091781 0.240006
0.094521 0.240727
0.097260 0.240894
0.100000 0.241825
0.102740 0.242278
0.105479 0.242996
0.108219 0.243390
0.110959 0.243653
0.113699 0.243487
0.116438 0.243361
0.119178 0.242352
0.121918 0.241821
0.124658 0.240594
0.127397 0.239546
0.130137 0.238553
0.132877 0.237698
0.135616 0.236811
0.138356 0.236586
0.141096 0.236281
0.143836 0.236368
0.146575 0.236790
0.149315 0.237244
0.152055 0.237534
0.154795 0.237942
0.157534 0.237610
0.160274 0.236892
0.163014 0.235638
0.165753 0.233826
0.168493 0.231485
0.171233 0.229245
0.173973 0.226733
0.176712 0.224537
0.179452 0.222667
0.182192 0.221221
0.184932 0.219902
0.187671 0.219353
0.190411 0.218602
0.193151 0.218356
0.195890 0.218030
0.198630 0.218006
0.201370 0.217635
0.204110 0.217902
0.206849 0.217612
0.209589 0.217873
0.212329 0.217809
0.215068 0.218143
0.217808 0.217868
0.220548 0.218251
0.223288 0.217691
0.226027 0.217539
0.228767 0.216656
0.231507 0.215908
0.234247 0.214298
0.236986 0.213155
0.239726 0.211031
0.242466 0.209571
0.245205 0.207540
0.247945 0.206344
0.250685 0.204960
0.253425 0.204796
0.256164 0.204561
0.258904 0.205690
0.261644 0.206614
0.264384 0.208441
0.267123 0.209772
0.269863 0.211534
0.272603 0.212638
0.275342 0.214118
0.278082 0.214891
0.280822 0.215965
0.283562 0.216285
0.286301 0.216918
0.289041 0.216851
0.291781 0.216778
0.294521 0.215973
0.297260 0.215319
0.300000 0.213353
0.302740 0.212205
0.305479 0.209616
0.308219 0.207422
0.310959 0.203814
0.313699 0.201219
0.316438 0.196597
0.319178 0.194602
0.321918 0.190419
0.324658 0.188959
0.327397 0.185786
0.330137 0.184819
0.332877 0.181964
0.335616 0.181876
0.338356 0.179825
0.341096 0.180004
0.343836 0.179601
0.346575 0.179369
0.349315 0.179577
0.352055 0.179377
0.354795 0.179909
0.357534 0.179535
0.360274 0.180831
0.363014 0.180414
0.365753 0.182040
0.368493 0.182185
0.371233 0.184210
0.373973 0.184991
0.376712 0.187396
0.379452 0.189029
0.382192 0.190970
0.384932 0.193601
0.387671 0.194442
0.390411 0.197892
0.393151 0.197092
0.395890 0.200590
0.398630 0.197834
0.401370 0.199527
0.404110 0.194994
0.406849 0.194216
0.409589 0.189161
0.412329 0.188179
0.415068 0.184653
0.417808 0.184567
0.420548 0.181361
0.423288 0.179157
0.426027 0.172126
0.428767 0.165662
0.431507 0.153396
0.434247 0.143706
0.436986 0.126746
0.439726 0.116195
0.442466 0.094708
0.445205 0.087627
0.447945 0.061395
0.450685 0.064066
0.453425 0.037495
0.456164 0.052198
0.458904 0.027337
0.461644 0.040212
0.464384 0.015062
0.467123 0.020382
0.469863 -0.000763
0.472603 -0.000252
0.475342 -0.019078
0.478082 -0.020612
0.480822 -0.037486
0.483562 -0.039988
0.486301 -0.054936
0.489041 -0.057862
0.491781 -0.070840
0.494521 -0.073842
0.497260 -0.085199
0.500000 -0.087927
0.502740 -0.097930
0.505479 -0.100379
0.508219 -0.109031
0.510959 -0.110926
0.513699 -0.118472
0.516438 -0.119906
0.519178 -0.126525
0.521918 -0.127866
0.524658 -0.133906
0.527397 -0.135334
0.530137 -0.141164
0.532877 -0.142837
0.535616 -0.148471
0.538356 -0.150576
0.541096 -0.156011
0.543836 -0.158236
0.546575 -0.163399
0.549315 -0.165300
0.552055 -0.169654
0.554795 -0.170976
0.557534 -0.174493
0.560274 -0.175325
0.563014 -0.178636
0.565753 -0.179626
0.568493 -0.182800
0.571233 -0.184192
0.573973 -0.187089
0.576712 -0.188034
0.579452 -0.190836
0.582192 -0.190840
0.584932 -0.192935
0.587671 -0.192145
0.590411 -0.192877
0.593151 -0.190492
0.595890 -0.189865
0.598630 -0.185622
0.601370 -0.183071
0.604110 -0.177910
0.606849 -0.173687
0.609589 -0.167805
0.612329 -0.163305
0.615068 -0.158320
0.617808 -0.157496
0.620548 -0.158682
0.623288 -0.162201
0.626027 -0.164564
0.628767 -0.167614
0.631507 -0.169436
0.634247 -0.171987
0.636986 -0.173935
0.639726 -0.176131
0.642466 -0.177136
0.645205 -0.179216
0.647945 -0.179353
0.650685 -0.180523
0.653425 -0.181111
0.656164 -0.182114
0.658904 -0.183546
0.661644 -0.184696
0.664384 -0.185081
0.667123 -0.185321
0.669863 -0.184007
0.672603 -0.183662
0.675342 -0.182288
0.678082 -0.182895
0.680822 -0.182696
0.683562 -0.183506
0.686301 -0.185192
0.689041 -0.184609
0.691781 -0.186658
0.694521 -0.185917
0.697260 -0.186312
0.700000 -0.186878
0.702740 -0.186560
0.705479 -0.188884
0.708219 -0.187815
0.710959 -0.192680
0.713699 -0.189657
0.716438 -0.195839
0.719178 -0.191914
0.721918 -0.196352
0.724658 -0.192001
