title="d2z6      Re=86000     iterations=485001 "
 zone t="d2z6"variables=X,v/U
0.001370 0.000000
0.004110 0.018519
0.006849 0.118560
0.009589 0.200631
0.012329 0.243595
0.015068 0.265395
0.017808 0.277026
0.020548 0.286754
0.023288 0.293338
0.026027 0.295576
0.028767 0.297181
0.031507 0.298431
0.034247 0.299857
0.036986 0.302975
0.039726 0.305824
0.042466 0.306775
0.045205 0.307595
0.047945 0.307171
0.050685 0.305592
0.053425 0.304274
0.056164 0.303188
0.058904 0.301286
0.061644 0.300617
0.064384 0.299777
0.067123 0.298665
0.069863 0.298254
0.072603 0.298230
0.075342 0.297615
0.078082 0.298055
0.080822 0.298506
0.083562 0.298740
0.086301 0.299575
0.089041 0.300566
0.091781 0.301218
0.094521 0.302420
0.097260 0.303507
0.100000 0.304524
0.102740 0.305516
0.105479 0.306285
0.108219 0.306580
0.110959 0.306441
0.113699 0.304884
0.116438 0.302591
0.119178 0.299077
0.121918 0.294595
0.124658 0.289292
0.127397 0.284682
0.130137 0.279569
0.132877 0.275653
0.135616 0.272171
0.138356 0.270183
0.141096 0.267634
0.143836 0.266769
0.146575 0.265521
0.149315 0.264788
0.152055 0.263744
0.154795 0.263579
0.157534 0.262656
0.160274 0.261980
0.163014 0.261727
0.165753 0.260952
0.168493 0.260289
0.171233 0.259818
0.173973 0.259293
0.176712 0.258232
0.179452 0.257872
0.182192 0.257065
0.184932 0.255939
0.187671 0.255359
0.190411 0.254448
0.193151 0.253251
0.195890 0.252662
0.198630 0.251752
0.201370 0.250837
0.204110 0.249993
0.206849 0.249332
0.209589 0.247565
0.212329 0.246218
0.215068 0.243634
0.217808 0.240263
0.220548 0.236386
0.223288 0.231632
0.226027 0.226340
0.228767 0.220603
0.231507 0.215053
0.234247 0.208552
0.236986 0.203209
0.239726 0.197293
0.242466 0.192113
0.245205 0.187568
0.247945 0.183138
0.250685 0.179928
0.253425 0.176105
0.256164 0.174533
0.258904 0.170461
0.261644 0.170330
0.264384 0.165892
0.267123 0.166516
0.269863 0.161578
0.272603 0.163073
0.275342 0.157152
0.278082 0.159478
0.280822 0.153016
0.283562 0.155397
0.286301 0.148891
0.289041 0.151140
0.291781 0.144507
0.294521 0.146481
0.297260 0.140120
0.300000 0.141358
0.302740 0.135452
0.305479 0.136286
0.308219 0.130379
0.310959 0.131199
0.313699 0.125445
0.316438 0.126007
0.319178 0.120663
0.321918 0.121142
0.324658 0.116014
0.327397 0.116454
0.330137 0.111934
0.332877 0.111820
0.335616 0.108185
0.338356 0.107600
0.341096 0.104515
0.343836 0.103532
0.346575 0.101084
0.349315 0.099372
0.352055 0.097411
0.354795 0.095275
0.357534 0.093156
0.360274 0.090795
0.363014 0.088594
0.365753 0.085877
0.368493 0.083701
0.371233 0.081249
0.373973 0.079061
0.376712 0.076930
0.379452 0.075370
0.382192 0.072868
0.384932 0.071681
0.387671 0.068948
0.390411 0.067468
0.393151 0.064249
0.395890 0.063025
0.398630 0.058915
0.401370 0.057899
0.404110 0.053613
0.406849 0.052249
0.409589 0.047852
0.412329 0.046541
0.415068 0.041638
0.417808 0.040397
0.420548 0.035228
0.423288 0.033904
0.426027 0.028336
0.428767 0.027145
0.431507 0.021201
0.434247 0.019903
0.436986 0.013820
0.439726 0.012542
0.442466 0.006061
0.445205 0.004931
0.447945 -0.001538
0.450685 -0.003089
0.453425 -0.009135
0.456164 -0.011131
0.458904 -0.016859
0.461644 -0.019336
0.464384 -0.024597
0.467123 -0.027308
0.469863 -0.033564
0.472603 -0.033848
0.475342 -0.044942
0.478082 -0.039607
0.480822 -0.057095
0.483562 -0.046148
0.486301 -0.064412
0.489041 -0.054632
0.491781 -0.067823
0.494521 -0.065366
0.497260 -0.073507
0.500000 -0.076592
0.502740 -0.082362
0.505479 -0.087222
0.508219 -0.092744
0.510959 -0.097561
0.513699 -0.102534
0.516438 -0.105768
0.519178 -0.109048
0.521918 -0.110920
0.524658 -0.113390
0.527397 -0.114746
0.530137 -0.116876
0.532877 -0.118084
0.535616 -0.119973
0.538356 -0.120984
0.541096 -0.122563
0.543836 -0.123147
0.546575 -0.124147
0.549315 -0.124400
0.552055 -0.125036
0.554795 -0.125018
0.557534 -0.125699
0.560274 -0.125669
0.563014 -0.126297
0.565753 -0.126580
0.568493 -0.127462
0.571233 -0.127997
0.573973 -0.129523
0.576712 -0.130587
0.579452 -0.132415
0.582192 -0.133985
0.584932 -0.136186
0.587671 -0.137744
0.590411 -0.140177
0.593151 -0.141967
0.595890 -0.144264
0.598630 -0.146148
0.601370 -0.148560
0.604110 -0.150270
0.606849 -0.152656
0.609589 -0.154447
0.612329 -0.156624
0.615068 -0.158332
0.617808 -0.160634
0.620548 -0.162130
0.623288 -0.164346
0.626027 -0.165996
0.628767 -0.167970
0.631507 -0.169567
0.634247 -0.171686
0.636986 -0.173063
0.639726 -0.174989
0.642466 -0.176615
0.645205 -0.178229
0.647945 -0.179671
0.650685 -0.181463
0.653425 -0.182688
0.656164 -0.184216
0.658904 -0.185606
0.661644 -0.186852
0.664384 -0.187984
0.667123 -0.189296
0.669863 -0.190171
0.672603 -0.191171
0.675342 -0.192106
0.678082 -0.192889
0.680822 -0.193636
0.683562 -0.194529
0.686301 -0.195063
0.689041 -0.195725
0.691781 -0.196623
0.694521 -0.197014
0.697260 -0.197610
0.700000 -0.198454
0.702740 -0.198632
0.705479 -0.199123
0.708219 -0.199862
0.710959 -0.199727
0.713699 -0.199963
0.716438 -0.200440
0.719178 -0.199845
0.721918 -0.199679
0.724658 -0.199558
0.727397 -0.198469
0.730137 -0.197578
0.732877 -0.196807
0.735616 -0.194988
0.738356 -0.193383
0.741096 -0.191945
0.743836 -0.189642
0.746575 -0.186921
0.749315 -0.184059
0.752055 -0.178748
0.754795 -0.171427
0.757534 -0.163694
0.760274 -0.152962
0.763014 -0.142249
0.765753 -0.130747
0.768493 -0.117503
0.771233 -0.104770
0.773973 -0.090390
0.776712 -0.076510
0.779452 -0.062852
0.782192 -0.054585
0.784932 -0.046274
0.787671 -0.040276
0.790411 -0.033177
0.793151 -0.027662
0.795890 -0.021981
0.798630 -0.019045
0.801370 -0.017343
0.804110 -0.019728
0.806849 -0.022451
0.809589 -0.025645
0.812329 -0.029434
0.815068 -0.036100
0.817808 -0.042592
0.820548 -0.049561
0.823288 -0.055279
0.826027 -0.060992
0.828767 -0.067154
0.831507 -0.073766
0.834247 -0.080790
0.836986 -0.089299
0.839726 -0.096740
0.842466 -0.104636
0.845205 -0.113706
0.847945 -0.122227
0.850685 -0.129747
0.853425 -0.137869
0.856164 -0.145799
0.858904 -0.152485
0.861644 -0.159258
0.864384 -0.166321
0.867123 -0.172619
0.869863 -0.178994
0.872603 -0.185713
0.875342 -0.192564
0.878082 -0.198931
0.880822 -0.205547
0.883562 -0.212122
0.886301 -0.218430
0.889041 -0.225008
0.891781 -0.231028
0.894521 -0.236840
0.897260 -0.242834
0.900000 -0.248257
0.902740 -0.253224
0.905479 -0.258492
0.908219 -0.263335
0.910959 -0.267816
0.913699 -0.272678
0.916438 -0.276859
0.919178 -0.280354
0.921918 -0.283508
0.924658 -0.285921
0.927397 -0.288197
0.930137 -0.290548
0.932877 -0.292587
0.935616 -0.294920
0.938356 -0.297288
0.941096 -0.299112
0.943836 -0.301117
0.946575 -0.303776
0.949315 -0.305924
0.952055 -0.308128
0.954795 -0.308906
0.957534 -0.310306
0.960274 -0.311145
0.963014 -0.313639
0.965753 -0.325633
0.968493 -0.349917
0.971233 -0.378691
0.973973 -0.393699
0.976712 -0.379355
0.979452 -0.332422
0.982192 -0.250609
0.984932 -0.111721
0.987671 -0.043823
0.990411 -0.058824
0.993151 -0.078515
0.995890 -0.061980
0.998630 -0.000050
