title="d2z6      Re=86000     iterations=135001 "
 zone t="d2z6"variables=u/U,Y
-0.000002 0.000000
-0.010385 0.002283
-0.032053 0.004566
-0.055941 0.006849
-0.077484 0.009132
-0.097654 0.011416
-0.112401 0.013699
-0.124265 0.015982
-0.130972 0.018265
-0.136377 0.020548
-0.138647 0.022831
-0.141878 0.025114
-0.142545 0.027397
-0.144689 0.029680
-0.144427 0.031963
-0.146097 0.034247
-0.145323 0.036530
-0.146478 0.038813
-0.145515 0.041096
-0.146437 0.043379
-0.145591 0.045662
-0.146013 0.047945
-0.145621 0.050228
-0.146096 0.052511
-0.146347 0.054795
-0.146935 0.057078
-0.147869 0.059361
-0.148982 0.061644
-0.150472 0.063927
-0.152029 0.066210
-0.153868 0.068493
-0.155824 0.070776
-0.157718 0.073059
-0.159688 0.075342
-0.161393 0.077626
-0.163167 0.079909
-0.164531 0.082192
-0.165919 0.084475
-0.166968 0.086758
-0.167982 0.089041
-0.168822 0.091324
-0.169622 0.093607
-0.170359 0.095890
-0.170943 0.098174
-0.171622 0.100457
-0.172039 0.102740
-0.172607 0.105023
-0.172673 0.107306
-0.173179 0.109589
-0.172085 0.111872
-0.172024 0.114155
-0.172393 0.116438
-0.172776 0.118721
-0.169063 0.121005
-0.168954 0.123288
-0.170794 0.125571
-0.171146 0.127854
-0.166603 0.130137
-0.167413 0.132420
-0.170800 0.134703
-0.172074 0.136986
-0.169992 0.139269
-0.172036 0.141553
-0.175271 0.143836
-0.177103 0.146119
-0.177260 0.148402
-0.179828 0.150685
-0.182028 0.152968
-0.184410 0.155251
-0.185887 0.157534
-0.187768 0.159817
-0.187610 0.162100
-0.188323 0.164384
-0.186583 0.166667
-0.186758 0.168950
-0.184880 0.171233
-0.185267 0.173516
-0.183540 0.175799
-0.184116 0.178082
-0.182554 0.180365
-0.183081 0.182648
-0.181018 0.184932
-0.181582 0.187215
-0.180189 0.189498
-0.181332 0.191781
-0.179926 0.194064
-0.180653 0.196347
-0.178286 0.198630
-0.177907 0.200913
-0.173723 0.203196
-0.173064 0.205479
-0.168800 0.207763
-0.168418 0.210046
-0.162932 0.212329
-0.161802 0.214612
-0.155618 0.216895
-0.153632 0.219178
-0.145841 0.221461
-0.143188 0.223744
-0.135607 0.226027
-0.132578 0.228311
-0.124293 0.230594
-0.121121 0.232877
-0.114294 0.235160
-0.111215 0.237443
-0.104583 0.239726
-0.101693 0.242009
-0.097231 0.244292
-0.094596 0.246575
-0.090393 0.248858
-0.088000 0.251142
-0.085637 0.253425
-0.083491 0.255708
-0.080956 0.257991
-0.079087 0.260274
-0.078051 0.262557
-0.076507 0.264840
-0.075158 0.267123
-0.073841 0.269406
-0.073526 0.271689
-0.072412 0.273973
-0.071505 0.276256
-0.070549 0.278539
-0.070343 0.280822
-0.069537 0.283105
-0.068742 0.285388
-0.068049 0.287671
-0.067867 0.289954
-0.067314 0.292237
-0.066499 0.294521
-0.066027 0.296804
-0.065805 0.299087
-0.065422 0.301370
-0.064460 0.303653
-0.064110 0.305936
-0.063761 0.308219
-0.063419 0.310502
-0.062231 0.312785
-0.061852 0.315068
-0.061339 0.317352
-0.060891 0.319635
-0.059434 0.321918
-0.058870 0.324201
-0.058224 0.326484
-0.057553 0.328767
-0.055771 0.331050
-0.054991 0.333333
-0.054184 0.335616
-0.053335 0.337900
-0.051166 0.340183
-0.050302 0.342466
-0.049213 0.344749
-0.048321 0.347032
-0.045775 0.349315
-0.044897 0.351598
-0.043487 0.353881
-0.042553 0.356164
-0.039632 0.358447
-0.038622 0.360731
-0.036883 0.363014
-0.035659 0.365297
-0.032378 0.367580
-0.031019 0.369863
-0.028723 0.372146
-0.026836 0.374429
-0.023436 0.376712
-0.021206 0.378995
-0.018207 0.381279
-0.015080 0.383562
-0.011802 0.385845
-0.007976 0.388128
-0.004775 0.390411
-0.000297 0.392694
0.002972 0.394977
0.007777 0.397260
0.010754 0.399543
0.015459 0.401826
0.018889 0.404110
0.023427 0.406393
0.026290 0.408676
0.030804 0.410959
0.034121 0.413242
0.038753 0.415525
0.041457 0.417808
0.046455 0.420091
0.049321 0.422374
0.054575 0.424658
0.056833 0.426941
0.062190 0.429224
0.064578 0.431507
0.069975 0.433790
0.071753 0.436073
0.077139 0.438356
0.079103 0.440639
0.084469 0.442922
0.085956 0.445205
0.091181 0.447489
0.093058 0.449772
0.098044 0.452055
0.099681 0.454338
0.104613 0.456621
0.106465 0.458904
0.111597 0.461187
0.113244 0.463470
0.118454 0.465753
0.120469 0.468037
0.125365 0.470320
0.127160 0.472603
0.131980 0.474886
0.133652 0.477169
0.138961 0.479452
0.139988 0.481735
0.144990 0.484018
0.145818 0.486301
0.149751 0.488584
0.149853 0.490868
0.154033 0.493151
0.153767 0.495434
0.157797 0.497717
0.157210 0.500000
0.160098 0.502283
0.160055 0.504566
0.163057 0.506849
0.162841 0.509132
0.165645 0.511416
0.165564 0.513699
0.167861 0.515982
0.167291 0.518265
0.169133 0.520548
0.168352 0.522831
0.169392 0.525114
0.167526 0.527397
0.167843 0.529680
0.165843 0.531963
0.165215 0.534247
0.162282 0.536530
0.160755 0.538813
0.157161 0.541096
0.154497 0.543379
0.149946 0.545662
0.145997 0.547945
0.140599 0.550228
0.135526 0.552511
0.129364 0.554795
0.123593 0.557078
0.117411 0.559361
0.111372 0.561644
0.105890 0.563927
0.100080 0.566210
