title="d2z6      Re=86000     iterations=310001 "
 zone t="d2z6"variables=u/U,Y
-0.000020 0.000000
-0.058963 0.002283
-0.159057 0.004566
-0.235847 0.006849
-0.276848 0.009132
-0.290445 0.011416
-0.287035 0.013699
-0.283006 0.015982
-0.285826 0.018265
-0.290043 0.020548
-0.291471 0.022831
-0.294861 0.025114
-0.298218 0.027397
-0.304573 0.029680
-0.306196 0.031963
-0.311337 0.034247
-0.311032 0.036530
-0.312959 0.038813
-0.308828 0.041096
-0.308365 0.043379
-0.300966 0.045662
-0.296750 0.047945
-0.285273 0.050228
-0.276276 0.052511
-0.262160 0.054795
-0.248860 0.057078
-0.235582 0.059361
-0.221327 0.061644
-0.211261 0.063927
-0.198737 0.066210
-0.193336 0.068493
-0.184705 0.070776
-0.185029 0.073059
-0.180826 0.075342
-0.184831 0.077626
-0.183439 0.079909
-0.188017 0.082192
-0.188270 0.084475
-0.192212 0.086758
-0.193476 0.089041
-0.196735 0.091324
-0.198707 0.093607
-0.201399 0.095890
-0.203366 0.098174
-0.205503 0.100457
-0.207033 0.102740
-0.208463 0.105023
-0.209993 0.107306
-0.210809 0.109589
-0.212848 0.111872
-0.213776 0.114155
-0.215995 0.116438
-0.217465 0.118721
-0.220442 0.121005
-0.221889 0.123288
-0.225290 0.125571
-0.226894 0.127854
-0.227795 0.130137
-0.229230 0.132420
-0.231165 0.134703
-0.232456 0.136986
-0.232600 0.139269
-0.234065 0.141553
-0.235705 0.143836
-0.237124 0.146119
-0.238613 0.148402
-0.240061 0.150685
-0.241549 0.152968
-0.242979 0.155251
-0.244061 0.157534
-0.245561 0.159817
-0.246554 0.162100
-0.247976 0.164384
-0.248883 0.166667
-0.250206 0.168950
-0.250911 0.171233
-0.252286 0.173516
-0.252793 0.175799
-0.254075 0.178082
-0.254383 0.180365
-0.255651 0.182648
-0.256011 0.184932
-0.257369 0.187215
-0.257705 0.189498
-0.259362 0.191781
-0.260068 0.194064
-0.261903 0.196347
-0.262809 0.198630
-0.264981 0.200913
-0.266007 0.203196
-0.268162 0.205479
-0.269278 0.207763
-0.271536 0.210046
-0.272426 0.212329
-0.274599 0.214612
-0.275515 0.216895
-0.277676 0.219178
-0.278418 0.221461
-0.280561 0.223744
-0.281204 0.226027
-0.283164 0.228311
-0.283015 0.230594
-0.283911 0.232877
-0.282302 0.235160
-0.281797 0.237443
-0.278917 0.239726
-0.277927 0.242009
-0.274840 0.244292
-0.273898 0.246575
-0.270782 0.248858
-0.269913 0.251142
-0.266568 0.253425
-0.265058 0.255708
-0.260833 0.257991
-0.258334 0.260274
-0.253334 0.262557
-0.250237 0.264840
