title="d2z6      Re=86000     iterations=325001 "
 zone t="d2z6"variables=u/U,Y
0.000014 0.000000
-0.015875 0.002283
-0.050312 0.004566
-0.087728 0.006849
-0.117293 0.009132
-0.134869 0.011416
-0.142707 0.013699
-0.142821 0.015982
-0.147265 0.018265
-0.149477 0.020548
-0.154190 0.022831
-0.155662 0.025114
-0.160678 0.027397
-0.162062 0.029680
-0.166323 0.031963
-0.166632 0.034247
-0.169691 0.036530
-0.168538 0.038813
-0.170484 0.041096
-0.168347 0.043379
-0.169567 0.045662
-0.166856 0.047945
-0.167654 0.050228
-0.164685 0.052511
-0.165293 0.054795
-0.162404 0.057078
-0.162831 0.059361
-0.160330 0.061644
-0.160509 0.063927
-0.158584 0.066210
-0.158839 0.068493
-0.157507 0.070776
-0.157866 0.073059
-0.156751 0.075342
-0.156570 0.077626
-0.155501 0.079909
-0.154713 0.082192
-0.153672 0.084475
-0.152472 0.086758
-0.151554 0.089041
-0.149971 0.091324
-0.149066 0.093607
-0.147307 0.095890
-0.146405 0.098174
-0.144370 0.100457
-0.143651 0.102740
-0.141323 0.105023
-0.140670 0.107306
-0.138229 0.109589
-0.137721 0.111872
-0.135130 0.114155
-0.134972 0.116438
-0.132215 0.118721
-0.132375 0.121005
-0.129684 0.123288
-0.129885 0.125571
-0.127118 0.127854
-0.127086 0.130137
-0.124040 0.132420
-0.123539 0.134703
-0.120695 0.136986
-0.119911 0.139269
-0.117227 0.141553
-0.116655 0.143836
-0.114003 0.146119
-0.113521 0.148402
-0.111174 0.150685
-0.110698 0.152968
-0.108931 0.155251
-0.108117 0.157534
-0.106372 0.159817
-0.105741 0.162100
-0.103810 0.164384
-0.102751 0.166667
-0.101208 0.168950
-0.100164 0.171233
-0.098772 0.173516
-0.097690 0.175799
-0.096393 0.178082
-0.095385 0.180365
-0.094362 0.182648
-0.092764 0.184932
-0.091711 0.187215
-0.090304 0.189498
-0.089276 0.191781
-0.087193 0.194064
-0.086298 0.196347
-0.084625 0.198630
-0.084125 0.200913
-0.081801 0.203196
-0.081720 0.205479
-0.080057 0.207763
-0.080372 0.210046
-0.077647 0.212329
-0.077896 0.214612
-0.075338 0.216895
-0.075861 0.219178
-0.072688 0.221461
-0.074203 0.223744
-0.072537 0.226027
-0.075218 0.228311
-0.073623 0.230594
-0.077410 0.232877
-0.077312 0.235160
-0.082497 0.237443
-0.083114 0.239726
-0.089626 0.242009
-0.091999 0.244292
-0.100065 0.246575
-0.103885 0.248858
-0.113070 0.251142
-0.118595 0.253425
-0.129016 0.255708
-0.136026 0.257991
-0.146761 0.260274
-0.154976 0.262557
-0.166148 0.264840
-0.175254 0.267123
-0.185697 0.269406
-0.195211 0.271689
-0.204968 0.273973
-0.214426 0.276256
-0.222606 0.278539
-0.231582 0.280822
-0.238285 0.283105
-0.246356 0.285388
-0.251148 0.287671
-0.258043 0.289954
-0.261149 0.292237
-0.266726 0.294521
-0.268090 0.296804
-0.272307 0.299087
-0.272182 0.301370
-0.275089 0.303653
-0.273587 0.305936
-0.275317 0.308219
-0.272601 0.310502
-0.273145 0.312785
-0.269364 0.315068
-0.268840 0.317352
-0.264300 0.319635
-0.263032 0.321918
-0.258381 0.324201
-0.256795 0.326484
-0.252782 0.328767
-0.251263 0.331050
-0.248211 0.333333
-0.246961 0.335616
-0.244536 0.337900
-0.243083 0.340183
-0.240584 0.342466
-0.238984 0.344749
-0.236231 0.347032
-0.234011 0.349315
