title="d2z6      Re=86000     iterations=270001 "
 zone t="d2z6"variables=u/U,Y
-0.000021 0.000000
-0.034068 0.002283
-0.088394 0.004566
-0.115523 0.006849
-0.126176 0.009132
-0.123851 0.011416
-0.122852 0.013699
-0.118233 0.015982
-0.118417 0.018265
-0.115786 0.020548
-0.117849 0.022831
-0.117389 0.025114
-0.120349 0.027397
-0.120313 0.029680
-0.123592 0.031963
-0.124068 0.034247
-0.128018 0.036530
-0.129997 0.038813
-0.135579 0.041096
-0.141749 0.043379
-0.150128 0.045662
-0.162437 0.047945
-0.173353 0.050228
-0.187024 0.052511
-0.195838 0.054795
-0.201968 0.057078
-0.207455 0.059361
-0.209996 0.061644
-0.215155 0.063927
-0.216611 0.066210
-0.221591 0.068493
-0.223405 0.070776
-0.230124 0.073059
-0.234597 0.075342
-0.242190 0.077626
-0.245860 0.079909
-0.253309 0.082192
-0.256407 0.084475
-0.263328 0.086758
-0.265106 0.089041
-0.270388 0.091324
-0.269861 0.093607
-0.272113 0.095890
-0.269024 0.098174
-0.267570 0.100457
-0.261208 0.102740
-0.256408 0.105023
-0.248387 0.107306
-0.241631 0.109589
-0.231693 0.111872
-0.223738 0.114155
-0.214151 0.116438
-0.205051 0.118721
-0.192567 0.121005
-0.181525 0.123288
-0.169280 0.125571
-0.155843 0.127854
-0.142727 0.130137
-0.128393 0.132420
-0.117173 0.134703
-0.103776 0.136986
-0.094460 0.139269
-0.082875 0.141553
-0.077883 0.143836
-0.069128 0.146119
-0.064675 0.148402
-0.058521 0.150685
-0.060968 0.152968
-0.058913 0.155251
-0.059991 0.157534
-0.060541 0.159817
-0.070102 0.162100
-0.073456 0.164384
-0.075756 0.166667
-0.079857 0.168950
-0.092074 0.171233
-0.097800 0.173516
-0.102004 0.175799
-0.108019 0.178082
-0.120507 0.180365
-0.125586 0.182648
-0.127603 0.184932
-0.132581 0.187215
-0.139610 0.189498
-0.143931 0.191781
-0.149781 0.194064
-0.153947 0.196347
-0.158155 0.198630
-0.161317 0.200913
-0.164581 0.203196
-0.167246 0.205479
-0.169624 0.207763
-0.171828 0.210046
-0.173694 0.212329
-0.175532 0.214612
-0.176812 0.216895
-0.178249 0.219178
-0.178955 0.221461
-0.180079 0.223744
-0.180487 0.226027
-0.181435 0.228311
-0.181559 0.230594
-0.182341 0.232877
-0.182186 0.235160
-0.182751 0.237443
-0.182396 0.239726
-0.182704 0.242009
-0.182148 0.244292
-0.182128 0.246575
-0.181544 0.248858
-0.181178 0.251142
-0.180758 0.253425
-0.180092 0.255708
-0.179620 0.257991
-0.178914 0.260274
-0.178289 0.262557
