title="d2z6      Re=86000     iterations=320001 "
 zone t="d2z6"variables=X,v/U
0.001370 0.000000
0.004110 0.020989
0.006849 0.108435
0.009589 0.166757
0.012329 0.195605
0.015068 0.206344
0.017808 0.210570
0.020548 0.215459
0.023288 0.222182
0.026027 0.233481
0.028767 0.249265
0.031507 0.262145
0.034247 0.269378
0.036986 0.272321
0.039726 0.271794
0.042466 0.271017
0.045205 0.271695
0.047945 0.271901
0.050685 0.271569
0.053425 0.271882
0.056164 0.271743
0.058904 0.270906
0.061644 0.270808
0.064384 0.270528
0.067123 0.269388
0.069863 0.268886
0.072603 0.268380
0.075342 0.266984
0.078082 0.266001
0.080822 0.265170
0.083562 0.263413
0.086301 0.262153
0.089041 0.260774
0.091781 0.259048
0.094521 0.257376
0.097260 0.256277
0.100000 0.254566
0.102740 0.253586
0.105479 0.252885
0.108219 0.252322
0.110959 0.252075
0.113699 0.252523
0.116438 0.252785
0.119178 0.253282
0.121918 0.254143
0.124658 0.254774
0.127397 0.255291
0.130137 0.256140
0.132877 0.256473
0.135616 0.256567
0.138356 0.256716
0.141096 0.256299
0.143836 0.255453
0.146575 0.254629
0.149315 0.253243
0.152055 0.251535
0.154795 0.249923
0.157534 0.248083
0.160274 0.246155
0.163014 0.244640
0.165753 0.243217
0.168493 0.242017
0.171233 0.241433
0.173973 0.240964
0.176712 0.240920
0.179452 0.241195
0.182192 0.241615
0.184932 0.242095
0.187671 0.242683
0.190411 0.242980
0.193151 0.243137
0.195890 0.243032
0.198630 0.242661
0.201370 0.242125
0.204110 0.241666
0.206849 0.240994
0.209589 0.240556
0.212329 0.239856
0.215068 0.238951
0.217808 0.237190
0.220548 0.235007
0.223288 0.231383
0.226027 0.227526
0.228767 0.222828
0.231507 0.218092
0.234247 0.212778
0.236986 0.208123
0.239726 0.202927
0.242466 0.198676
0.245205 0.194167
0.247945 0.190002
0.250685 0.185419
0.253425 0.181449
0.256164 0.176785
0.258904 0.172949
0.261644 0.169446
0.264384 0.166525
0.267123 0.163806
0.269863 0.161711
0.272603 0.159053
0.275342 0.157084
0.278082 0.155829
0.280822 0.155100
0.283562 0.155931
0.286301 0.157693
0.289041 0.161480
0.291781 0.165818
0.294521 0.172440
0.297260 0.178293
0.300000 0.184644
0.302740 0.189713
0.305479 0.193788
0.308219 0.197221
0.310959 0.200944
0.313699 0.204849
0.316438 0.209168
0.319178 0.214495
0.321918 0.220051
0.324658 0.225549
0.327397 0.230879
0.330137 0.235828
0.332877 0.240634
0.335616 0.246003
0.338356 0.251364
0.341096 0.256964
0.343836 0.261137
0.346575 0.261370
0.349315 0.256646
0.352055 0.247494
0.354795 0.236426
0.357534 0.224673
0.360274 0.214647
0.363014 0.207040
0.365753 0.202118
0.368493 0.201434
0.371233 0.201282
0.373973 0.203226
0.376712 0.202071
0.379452 0.201596
0.382192 0.196641
0.384932 0.194313
0.387671 0.188665
0.390411 0.186210
0.393151 0.180390
0.395890 0.177081
0.398630 0.170502
0.401370 0.166736
0.404110 0.159417
0.406849 0.154652
0.409589 0.145981
0.412329 0.139959
0.415068 0.129414
0.417808 0.121502
0.420548 0.109064
0.423288 0.098521
0.426027 0.083674
0.428767 0.071190
0.431507 0.054260
0.434247 0.040813
0.436986 0.023667
0.439726 0.009593
0.442466 -0.006708
0.445205 -0.020612
0.447945 -0.035644
0.450685 -0.048101
0.453425 -0.061961
0.456164 -0.073429
0.458904 -0.086310
0.461644 -0.097196
0.464384 -0.110337
0.467123 -0.121373
0.469863 -0.134640
0.472603 -0.145766
0.475342 -0.157302
0.478082 -0.166110
0.480822 -0.174046
0.483562 -0.179384
0.486301 -0.184183
0.489041 -0.188057
0.491781 -0.191811
0.494521 -0.195687
0.497260 -0.199346
0.500000 -0.202976
0.502740 -0.206418
0.505479 -0.209890
0.508219 -0.212352
0.510959 -0.214277
0.513699 -0.214557
0.516438 -0.214304
0.519178 -0.212467
0.521918 -0.210644
0.524658 -0.206964
0.527397 -0.204163
0.530137 -0.199856
0.532877 -0.197043
0.535616 -0.192841
0.538356 -0.190573
0.541096 -0.186661
0.543836 -0.184582
0.546575 -0.181194
0.549315 -0.178971
0.552055 -0.176097
0.554795 -0.174313
0.557534 -0.172062
0.560274 -0.171276
0.563014 -0.170278
0.565753 -0.170744
0.568493 -0.171344
0.571233 -0.173379
0.573973 -0.175176
0.576712 -0.178166
0.579452 -0.180747
0.582192 -0.183721
0.584932 -0.186244
0.587671 -0.188647
0.590411 -0.189774
0.593151 -0.191162
0.595890 -0.191381
0.598630 -0.191872
0.601370 -0.191962
0.604110 -0.192064
0.606849 -0.191180
0.609589 -0.190742
0.612329 -0.189552
0.615068 -0.188423
0.617808 -0.187627
0.620548 -0.186545
0.623288 -0.184809
0.626027 -0.183148
0.628767 -0.180806
0.631507 -0.178043
0.634247 -0.175968
0.636986 -0.173984
0.639726 -0.172161
0.642466 -0.171120
0.645205 -0.170156
0.647945 -0.168885
0.650685 -0.168134
0.653425 -0.166974
0.656164 -0.165003
0.658904 -0.162905
0.661644 -0.160520
0.664384 -0.157686
0.667123 -0.155674
0.669863 -0.153749
0.672603 -0.151290
0.675342 -0.148980
0.678082 -0.146403
0.680822 -0.142834
0.683562 -0.139658
0.686301 -0.136216
0.689041 -0.132523
0.691781 -0.129173
0.694521 -0.126169
0.697260 -0.122912
0.700000 -0.120643
0.702740 -0.118568
0.705479 -0.116858
0.708219 -0.115638
0.710959 -0.115009
0.713699 -0.113907
0.716438 -0.113702
0.719178 -0.113157
0.721918 -0.112876
0.724658 -0.112355
0.727397 -0.112672
0.730137 -0.112052
0.732877 -0.112380
0.735616 -0.112408
0.738356 -0.112665
0.741096 -0.112684
0.743836 -0.113422
0.746575 -0.113491
0.749315 -0.114058
0.752055 -0.114545
0.754795 -0.115177
0.757534 -0.115529
0.760274 -0.116378
0.763014 -0.116915
0.765753 -0.117600
0.768493 -0.118234
0.771233 -0.119084
0.773973 -0.119636
0.776712 -0.120422
0.779452 -0.121108
0.782192 -0.121943
0.784932 -0.122490
0.787671 -0.123315
0.790411 -0.124270
0.793151 -0.124834
0.795890 -0.125641
0.798630 -0.127045
0.801370 -0.127599
0.804110 -0.128612
0.806849 -0.130458
0.809589 -0.131263
0.812329 -0.132575
0.815068 -0.134850
0.817808 -0.136040
0.820548 -0.137794
0.823288 -0.140358
0.826027 -0.141956
0.828767 -0.144222
0.831507 -0.146967
0.834247 -0.148892
0.836986 -0.151564
0.839726 -0.154598
0.842466 -0.156588
0.845205 -0.159550
0.847945 -0.162793
0.850685 -0.164717
0.853425 -0.167587
0.856164 -0.170984
0.858904 -0.172634
0.861644 -0.175300
0.864384 -0.178690
0.867123 -0.180233
0.869863 -0.182627
0.872603 -0.186051
0.875342 -0.187594
0.878082 -0.189905
0.880822 -0.193255
0.883562 -0.194877
0.886301 -0.197191
0.889041 -0.200560
0.891781 -0.201987
0.894521 -0.204134
0.897260 -0.207712
0.900000 -0.209160
0.902740 -0.210584
0.905479 -0.213726
0.908219 -0.215451
0.910959 -0.216996
0.913699 -0.219914
0.916438 -0.222092
0.919178 -0.224383
0.921918 -0.227890
0.924658 -0.231264
0.927397 -0.234503
0.930137 -0.236834
0.932877 -0.238109
0.935616 -0.239368
0.938356 -0.239022
0.941096 -0.237120
0.943836 -0.235760
0.946575 -0.232875
0.949315 -0.228360
0.952055 -0.224465
0.954795 -0.219256
0.957534 -0.213022
0.960274 -0.208528
0.963014 -0.205184
0.965753 -0.199075
0.968493 -0.199811
0.971233 -0.201167
0.973973 -0.212457
0.976712 -0.236389
0.979452 -0.264022
0.982192 -0.295207
0.984932 -0.322189
0.987671 -0.338057
0.990411 -0.332487
0.993151 -0.262699
0.995890 -0.100690
0.998630 0.000007
