title="d2z6      Re=86000     iterations=495001 "
 zone t="d2z6"variables=u/U,Y
0.000032 0.000000
0.040693 0.002283
0.099542 0.004566
0.119744 0.006849
0.121639 0.009132
0.120675 0.011416
0.120753 0.013699
0.122721 0.015982
0.125828 0.018265
0.129540 0.020548
0.131999 0.022831
0.132983 0.025114
0.131695 0.027397
0.129331 0.029680
0.125418 0.031963
0.121777 0.034247
0.117961 0.036530
0.117099 0.038813
0.116616 0.041096
0.118007 0.043379
0.117749 0.045662
0.119090 0.047945
0.119356 0.050228
0.120706 0.052511
0.119044 0.054795
0.116223 0.057078
0.112235 0.059361
0.111176 0.061644
0.113682 0.063927
0.122301 0.066210
0.130524 0.068493
0.139584 0.070776
0.143048 0.073059
0.145164 0.075342
0.143771 0.077626
0.144215 0.079909
0.142561 0.082192
0.144310 0.084475
0.143321 0.086758
0.146598 0.089041
0.146192 0.091324
0.151328 0.093607
0.151888 0.095890
0.158667 0.098174
0.159893 0.100457
0.167464 0.102740
0.165621 0.105023
0.168465 0.107306
0.155409 0.109589
0.145417 0.111872
0.118358 0.114155
0.097689 0.116438
0.064551 0.118721
0.038269 0.121005
0.001436 0.123288
-0.028784 0.125571
-0.065435 0.127854
-0.095799 0.130137
-0.128321 0.132420
-0.156711 0.134703
-0.182058 0.136986
-0.206098 0.139269
-0.226060 0.141553
-0.248783 0.143836
-0.275661 0.146119
-0.304258 0.148402
-0.337454 0.150685
-0.361936 0.152968
-0.375915 0.155251
-0.383146 0.157534
-0.378439 0.159817
-0.379639 0.162100
-0.376351 0.164384
-0.383682 0.166667
-0.387018 0.168950
-0.396296 0.171233
-0.399821 0.173516
-0.405012 0.175799
-0.401091 0.178082
-0.398230 0.180365
-0.380366 0.182648
-0.370120 0.184932
-0.350482 0.187215
-0.344664 0.189498
-0.339345 0.191781
-0.341379 0.194064
-0.348335 0.196347
-0.355353 0.198630
-0.367555 0.200913
-0.375156 0.203196
-0.383956 0.205479
-0.387261 0.207763
