title="d2z6      Re=86000     iterations=265001 "
 zone t="d2z6"variables=u/U,Y
-0.000010 0.000000
-0.035124 0.002283
-0.101383 0.004566
-0.156742 0.006849
-0.190777 0.009132
-0.205888 0.011416
-0.209965 0.013699
-0.209370 0.015982
-0.209895 0.018265
-0.208649 0.020548
-0.207855 0.022831
-0.204871 0.025114
-0.203139 0.027397
-0.199631 0.029680
-0.197616 0.031963
-0.193801 0.034247
-0.192049 0.036530
-0.188230 0.038813
-0.186412 0.041096
-0.182748 0.043379
-0.181431 0.045662
-0.178113 0.047945
-0.177434 0.050228
-0.174783 0.052511
-0.174579 0.054795
-0.172429 0.057078
-0.172510 0.059361
-0.170415 0.061644
-0.170395 0.063927
-0.168574 0.066210
-0.168440 0.068493
-0.166725 0.070776
-0.166590 0.073059
-0.164920 0.075342
-0.164691 0.077626
-0.163422 0.079909
-0.163265 0.082192
-0.161819 0.084475
-0.161815 0.086758
-0.160573 0.089041
-0.160619 0.091324
-0.159475 0.093607
-0.159573 0.095890
-0.158591 0.098174
-0.158606 0.100457
-0.158035 0.102740
-0.157958 0.105023
-0.157743 0.107306
-0.157692 0.109589
-0.157850 0.111872
-0.157824 0.114155
-0.158356 0.116438
-0.158506 0.118721
-0.159364 0.121005
-0.159624 0.123288
-0.160984 0.125571
-0.161437 0.127854
-0.162826 0.130137
-0.163325 0.132420
-0.165550 0.134703
-0.166134 0.136986
-0.167964 0.139269
-0.168616 0.141553
-0.170839 0.143836
-0.171455 0.146119
-0.173067 0.148402
-0.173736 0.150685
-0.174867 0.152968
-0.175718 0.155251
-0.175425 0.157534
-0.176299 0.159817
-0.175533 0.162100
-0.176272 0.164384
-0.174480 0.166667
-0.175052 0.168950
-0.173517 0.171233
-0.174034 0.173516
-0.173722 0.175799
-0.174510 0.178082
-0.175667 0.180365
-0.176837 0.182648
-0.179097 0.184932
-0.180508 0.187215
-0.183017 0.189498
-0.184507 0.191781
-0.186654 0.194064
-0.187832 0.196347
-0.190463 0.198630
-0.191694 0.200913
-0.193380 0.203196
-0.194624 0.205479
-0.197526 0.207763
-0.198713 0.210046
-0.200855 0.212329
-0.202087 0.214612
-0.205086 0.216895
-0.206118 0.219178
-0.208975 0.221461
-0.210093 0.223744
-0.213226 0.226027
-0.214205 0.228311
-0.217302 0.230594
-0.218446 0.232877
-0.221619 0.235160
-0.222598 0.237443
-0.225890 0.239726
-0.226821 0.242009
-0.230127 0.244292
-0.231044 0.246575
-0.234361 0.248858
-0.235050 0.251142
-0.238306 0.253425
-0.239030 0.255708
-0.242180 0.257991
-0.242650 0.260274
-0.245708 0.262557
-0.245948 0.264840
-0.248791 0.267123
-0.248817 0.269406
-0.251374 0.271689
-0.251110 0.273973
-0.253232 0.276256
-0.252543 0.278539
-0.254112 0.280822
-0.252861 0.283105
-0.253579 0.285388
-0.251636 0.287671
-0.251589 0.289954
-0.249083 0.292237
-0.247165 0.294521
-0.243253 0.296804
-0.242770 0.299087
-0.238423 0.301370
-0.232682 0.303653
-0.227465 0.305936
-0.224084 0.308219
-0.217697 0.310502
-0.210065 0.312785
-0.203348 0.315068
-0.195958 0.317352
-0.188832 0.319635
-0.179580 0.321918
-0.173768 0.324201
-0.165838 0.326484
-0.163432 0.328767
-0.155656 0.331050
-0.153624 0.333333
-0.145565 0.335616
-0.142403 0.337900
-0.133852 0.340183
-0.130737 0.342466
-0.123072 0.344749
-0.120444 0.347032
-0.113268 0.349315
-0.111110 0.351598
-0.104974 0.353881
-0.103049 0.356164
-0.096948 0.358447
-0.094979 0.360731
-0.089523 0.363014
-0.087383 0.365297
-0.081781 0.367580
-0.079671 0.369863
-0.075363 0.372146
-0.073665 0.374429
-0.070181 0.376712
-0.069291 0.378995
