title="d2z6      Re=86000     iterations=235001 "
 zone t="d2z6"variables=X,v/U
0.001370 0.000000
0.004110 0.018986
0.006849 0.089876
0.009589 0.133776
0.012329 0.155373
0.015068 0.162501
0.017808 0.164903
0.020548 0.168485
0.023288 0.170354
0.026027 0.170780
0.028767 0.171804
0.031507 0.170952
0.034247 0.169048
0.036986 0.168335
0.039726 0.166653
0.042466 0.164198
0.045205 0.162702
0.047945 0.160278
0.050685 0.157216
0.053425 0.155636
0.056164 0.153883
0.058904 0.151765
0.061644 0.150711
0.064384 0.149350
0.067123 0.147151
0.069863 0.146043
0.072603 0.144692
0.075342 0.143226
0.078082 0.141952
0.080822 0.141894
0.083562 0.139918
0.086301 0.140174
0.089041 0.138427
0.091781 0.138701
0.094521 0.135893
0.097260 0.137208
0.100000 0.133518
0.102740 0.134760
0.105479 0.131659
0.108219 0.132676
0.110959 0.129871
0.113699 0.130999
0.116438 0.129066
0.119178 0.128851
0.121918 0.128452
0.124658 0.126791
0.127397 0.126370
0.130137 0.124230
0.132877 0.123194
0.135616 0.120202
0.138356 0.119036
0.141096 0.115930
0.143836 0.113995
0.146575 0.111877
0.149315 0.109901
0.152055 0.107968
0.154795 0.107125
0.157534 0.105625
0.160274 0.105183
0.163014 0.104865
0.165753 0.104956
0.168493 0.104999
0.171233 0.106087
0.173973 0.106568
0.176712 0.107816
0.179452 0.109102
0.182192 0.110564
0.184932 0.111936
0.187671 0.114036
0.190411 0.115524
0.193151 0.117653
0.195890 0.119720
0.198630 0.121862
0.201370 0.123892
0.204110 0.126517
0.206849 0.128449
0.209589 0.130851
0.212329 0.133191
0.215068 0.135353
0.217808 0.137237
0.220548 0.139658
0.223288 0.141273
0.226027 0.143016
0.228767 0.144675
0.231507 0.146096
0.234247 0.146926
0.236986 0.148039
0.239726 0.148348
0.242466 0.148378
0.245205 0.148114
0.247945 0.147631
0.250685 0.146733
0.253425 0.146185
0.256164 0.145593
0.258904 0.144905
0.261644 0.144676
0.264384 0.144343
0.267123 0.144170
0.269863 0.144003
0.272603 0.144240
0.275342 0.143770
0.278082 0.144213
0.280822 0.143788
0.283562 0.144260
0.286301 0.143930
0.289041 0.145150
0.291781 0.144476
0.294521 0.145701
0.297260 0.145764
0.300000 0.146551
0.302740 0.148193
0.305479 0.147197
0.308219 0.149311
0.310959 0.145802
0.313699 0.146953
0.316438 0.138920
0.319178 0.139040
0.321918 0.126261
0.324658 0.131384
0.327397 0.115246
0.330137 0.127997
0.332877 0.110098
0.335616 0.123163
0.338356 0.107414
0.341096 0.115659
0.343836 0.105603
0.346575 0.110614
0.349315 0.105212
0.352055 0.109552
0.354795 0.109110
0.357534 0.115349
0.360274 0.121663
0.363014 0.132183
0.365753 0.144856
0.368493 0.160037
0.371233 0.176547
0.373973 0.193858
0.376712 0.211138
0.379452 0.227855
0.382192 0.243743
0.384932 0.258204
0.387671 0.270137
0.390411 0.279612
0.393151 0.285235
0.395890 0.288355
0.398630 0.289423
0.401370 0.288841
0.404110 0.288227
0.406849 0.285551
0.409589 0.280891
0.412329 0.273794
0.415068 0.263643
0.417808 0.252502
0.420548 0.238436
0.423288 0.223650
0.426027 0.207021
0.428767 0.190014
0.431507 0.172604
0.434247 0.157816
0.436986 0.143321
0.439726 0.131574
0.442466 0.119692
0.445205 0.113044
0.447945 0.110308
0.450685 0.112845
0.453425 0.112595
0.456164 0.112781
0.458904 0.108762
0.461644 0.106023
0.464384 0.100660
0.467123 0.097783
0.469863 0.090278
0.472603 0.088447
0.475342 0.080232
0.478082 0.079279
0.480822 0.070946
0.483562 0.070486
0.486301 0.062222
0.489041 0.061687
0.491781 0.053870
0.494521 0.052954
0.497260 0.045514
0.500000 0.044360
0.502740 0.037116
0.505479 0.035844
0.508219 0.028726
0.510959 0.027352
0.513699 0.020460
0.516438 0.018973
0.519178 0.012099
0.521918 0.010884
0.524658 0.003764
0.527397 0.002820
0.530137 -0.004399
0.532877 -0.005116
0.535616 -0.012656
0.538356 -0.012787
0.541096 -0.020907
0.543836 -0.020490
0.546575 -0.028957
0.549315 -0.028074
0.552055 -0.036807
0.554795 -0.035516
0.557534 -0.044048
0.560274 -0.042672
0.563014 -0.050524
0.565753 -0.049308
0.568493 -0.055832
0.571233 -0.055555
0.573973 -0.060086
0.576712 -0.060629
0.579452 -0.063395
0.582192 -0.063313
0.584932 -0.063896
0.587671 -0.062215
0.590411 -0.061054
0.593151 -0.057912
0.595890 -0.058091
0.598630 -0.054898
0.601370 -0.056789
0.604110 -0.055383
0.606849 -0.057932
0.609589 -0.059101
0.612329 -0.062191
0.615068 -0.065767
0.617808 -0.067564
0.620548 -0.073385
0.623288 -0.072998
0.626027 -0.079945
0.628767 -0.078746
0.631507 -0.086124
0.634247 -0.085039
0.636986 -0.092948
0.639726 -0.092555
0.642466 -0.100366
0.645205 -0.101454
0.647945 -0.108359
0.650685 -0.110528
0.653425 -0.116523
0.656164 -0.118756
0.658904 -0.123688
0.661644 -0.125902
0.664384 -0.129256
0.667123 -0.131213
0.669863 -0.133603
0.672603 -0.134611
0.675342 -0.136369
0.678082 -0.136800
0.680822 -0.137566
0.683562 -0.137630
0.686301 -0.138168
0.689041 -0.137670
0.691781 -0.138216
0.694521 -0.137832
0.697260 -0.137771
0.700000 -0.137289
0.702740 -0.136835
0.705479 -0.135588
0.708219 -0.134768
0.710959 -0.133495
0.713699 -0.132266
0.716438 -0.131500
0.719178 -0.130854
0.721918 -0.130564
0.724658 -0.130889
0.727397 -0.131653
0.730137 -0.132546
0.732877 -0.134407
0.735616 -0.135976
0.738356 -0.138276
0.741096 -0.140556
0.743836 -0.143150
0.746575 -0.145734
0.749315 -0.148718
0.752055 -0.151632
0.754795 -0.154761
0.757534 -0.158233
0.760274 -0.161459
0.763014 -0.165243
0.765753 -0.168631
0.768493 -0.172342
0.771233 -0.175570
0.773973 -0.179094
0.776712 -0.181958
0.779452 -0.185389
0.782192 -0.188269
0.784932 -0.191729
0.787671 -0.194729
0.790411 -0.198014
0.793151 -0.200529
0.795890 -0.203126
0.798630 -0.204636
0.801370 -0.206085
0.804110 -0.206707
0.806849 -0.207274
0.809589 -0.207425
0.812329 -0.207918
0.815068 -0.207934
0.817808 -0.208529
0.820548 -0.208960
0.823288 -0.209177
0.826027 -0.209495
0.828767 -0.209730
0.831507 -0.209466
0.834247 -0.209250
0.836986 -0.209177
0.839726 -0.208328
0.842466 -0.208318
0.845205 -0.207751
0.847945 -0.207523
0.850685 -0.207041
0.853425 -0.207255
0.856164 -0.206702
0.858904 -0.206791
0.861644 -0.206051
0.864384 -0.206214
0.867123 -0.205255
0.869863 -0.204096
0.872603 -0.203451
0.875342 -0.202289
0.878082 -0.199848
0.880822 -0.198259
0.883562 -0.196060
0.886301 -0.192823
0.889041 -0.189873
0.891781 -0.186083
0.894521 -0.181904
0.897260 -0.177879
0.900000 -0.172061
0.902740 -0.166150
0.905479 -0.161235
0.908219 -0.153451
0.910959 -0.145668
0.913699 -0.138719
0.916438 -0.126824
