title="d2z6      Re=86000     iterations=360001 "
 zone t="d2z6"variables=u/U,Y
0.000001 0.000000
-0.017251 0.002283
-0.052305 0.004566
-0.096229 0.006849
-0.141485 0.009132
-0.197749 0.011416
-0.241171 0.013699
-0.280869 0.015982
-0.298556 0.018265
-0.302880 0.020548
-0.298368 0.022831
-0.292087 0.025114
-0.290635 0.027397
-0.291542 0.029680
-0.291650 0.031963
-0.290184 0.034247
-0.289029 0.036530
-0.288184 0.038813
-0.287499 0.041096
-0.285925 0.043379
-0.284613 0.045662
-0.282924 0.047945
-0.281826 0.050228
-0.280171 0.052511
-0.279029 0.054795
-0.277636 0.057078
-0.276702 0.059361
-0.275562 0.061644
-0.274812 0.063927
-0.274025 0.066210
-0.273409 0.068493
-0.272715 0.070776
-0.272100 0.073059
-0.271548 0.075342
-0.271048 0.077626
-0.270491 0.079909
-0.270066 0.082192
-0.269958 0.084475
-0.269636 0.086758
-0.269190 0.089041
-0.268806 0.091324
-0.269014 0.093607
-0.268592 0.095890
-0.268436 0.098174
-0.268032 0.100457
-0.268376 0.102740
-0.267963 0.105023
-0.268265 0.107306
-0.267842 0.109589
-0.268533 0.111872
-0.268102 0.114155
-0.268699 0.116438
-0.268280 0.118721
-0.268846 0.121005
-0.268288 0.123288
-0.268718 0.125571
-0.268020 0.127854
-0.268239 0.130137
-0.267462 0.132420
-0.267336 0.134703
-0.266341 0.136986
-0.266489 0.139269
-0.265430 0.141553
-0.264752 0.143836
-0.263506 0.146119
-0.263406 0.148402
-0.262093 0.150685
-0.260997 0.152968
-0.259287 0.155251
-0.258845 0.157534
-0.257407 0.159817
-0.255754 0.162100
-0.253686 0.164384
-0.253086 0.166667
-0.251237 0.168950
-0.249149 0.171233
-0.247444 0.173516
-0.246749 0.175799
-0.243931 0.178082
-0.241700 0.180365
-0.240224 0.182648
-0.239223 0.184932
-0.236453 0.187215
-0.234228 0.189498
-0.231172 0.191781
-0.230015 0.194064
-0.227636 0.196347
-0.224981 0.198630
-0.221163 0.200913
-0.219470 0.203196
-0.215809 0.205479
-0.212611 0.207763
-0.209031 0.210046
-0.206151 0.212329
-0.202080 0.214612
-0.198594 0.216895
-0.195688 0.219178
-0.192440 0.221461
-0.190506 0.223744
-0.187579 0.226027
-0.186390 0.228311
-0.184333 0.230594
-0.184561 0.232877
-0.182951 0.235160
-0.183666 0.237443
-0.182749 0.239726
-0.183079 0.242009
-0.182669 0.244292
-0.183031 0.246575
-0.181574 0.248858
-0.180701 0.251142
-0.180341 0.253425
-0.179183 0.255708
-0.176560 0.257991
-0.175204 0.260274
-0.176083 0.262557
-0.175250 0.264840
-0.172213 0.267123
-0.171406 0.269406
-0.173834 0.271689
-0.173563 0.273973
-0.171192 0.276256
-0.171335 0.278539
-0.174966 0.280822
-0.175532 0.283105
-0.174912 0.285388
-0.176208 0.287671
-0.179481 0.289954
-0.180502 0.292237
-0.182064 0.294521
-0.183461 0.296804
-0.185092 0.299087
-0.186250 0.301370
-0.187562 0.303653
-0.188183 0.305936
-0.189966 0.308219
-0.190554 0.310502
-0.190373 0.312785
-0.190602 0.315068
-0.192625 0.317352
-0.192740 0.319635
-0.192363 0.321918
-0.192488 0.324201
-0.193866 0.326484
-0.193522 0.328767
-0.193321 0.331050
-0.192428 0.333333
-0.192811 0.335616
-0.191620 0.337900
-0.188863 0.340183
-0.186609 0.342466
-0.186892 0.344749
-0.184049 0.347032
-0.178960 0.349315
-0.175741 0.351598
-0.174030 0.353881
-0.170734 0.356164
-0.167430 0.358447
-0.165108 0.360731
-0.164988 0.363014
-0.163587 0.365297
-0.162377 0.367580
-0.161155 0.369863
-0.163524 0.372146
-0.162777 0.374429
-0.160685 0.376712
-0.158854 0.378995
-0.163312 0.381279
-0.161134 0.383562
-0.156037 0.385845
-0.152396 0.388128
-0.155762 0.390411
-0.151080 0.392694
-0.142602 0.394977
-0.136050 0.397260
