title="d2z6      Re=86000     iterations=140001 "
 zone t="d2z6"variables=X,v/U
0.001370 0.000000
0.004110 0.007038
0.006849 0.036302
0.009589 0.061104
0.012329 0.082080
0.015068 0.095689
0.017808 0.103440
0.020548 0.108831
0.023288 0.111158
0.026027 0.111844
0.028767 0.113179
0.031507 0.113739
0.034247 0.113763
0.036986 0.114717
0.039726 0.115219
0.042466 0.115322
0.045205 0.116267
0.047945 0.116854
0.050685 0.117108
0.053425 0.118133
0.056164 0.118870
0.058904 0.119377
0.061644 0.120695
0.064384 0.121827
0.067123 0.122744
0.069863 0.124289
0.072603 0.125477
0.075342 0.126327
0.078082 0.127752
0.080822 0.129028
0.083562 0.130394
0.086301 0.132856
0.089041 0.135600
0.091781 0.138243
0.094521 0.141008
0.097260 0.142889
0.100000 0.143822
0.102740 0.144715
0.105479 0.145159
0.108219 0.145197
0.110959 0.145697
0.113699 0.146025
0.116438 0.145846
0.119178 0.145724
0.121918 0.145095
0.124658 0.143755
0.127397 0.142945
0.130137 0.142182
0.132877 0.141746
0.135616 0.142428
0.138356 0.143994
0.141096 0.145527
0.143836 0.148510
0.146575 0.151315
0.149315 0.154315
0.152055 0.157712
0.154795 0.161321
0.157534 0.164109
0.160274 0.167337
0.163014 0.170149
0.165753 0.172181
0.168493 0.174439
0.171233 0.176632
0.173973 0.178336
0.176712 0.180321
0.179452 0.182606
0.182192 0.184451
0.184932 0.186586
0.187671 0.189067
0.190411 0.191126
0.193151 0.193356
0.195890 0.195810
0.198630 0.197883
0.201370 0.199970
0.204110 0.202229
0.206849 0.204130
0.209589 0.205909
0.212329 0.207780
0.215068 0.209228
0.217808 0.210387
0.220548 0.211503
0.223288 0.212019
0.226027 0.212103
0.228767 0.211911
0.231507 0.211037
0.234247 0.209563
0.236986 0.207799
0.239726 0.205331
0.242466 0.202396
0.245205 0.199258
0.247945 0.195723
0.250685 0.191884
0.253425 0.188225
0.256164 0.184258
0.258904 0.180247
0.261644 0.176283
0.264384 0.172030
0.267123 0.167475
0.269863 0.163028
0.272603 0.158210
0.275342 0.153467
0.278082 0.148955
0.280822 0.144609
0.283562 0.140563
0.286301 0.137423
0.289041 0.134593
0.291781 0.132496
0.294521 0.130950
0.297260 0.129659
0.300000 0.128286
0.302740 0.127279
0.305479 0.125650
0.308219 0.123926
0.310959 0.121786
0.313699 0.119264
0.316438 0.115974
0.319178 0.112731
0.321918 0.108545
0.324658 0.104206
0.327397 0.099343
0.330137 0.094103
0.332877 0.088124
0.335616 0.082292
0.338356 0.075839
0.341096 0.069811
0.343836 0.064239
0.346575 0.059091
0.349315 0.054531
0.352055 0.050712
