title="d2z6      Re=86000     iterations=25001 "
 zone t="d2z6"variables=X,v/U
0.001370 0.000000
0.004110 0.000188
0.006849 0.002550
0.009589 0.003855
0.012329 0.005587
0.015068 0.006542
0.017808 0.006691
0.020548 0.007547
0.023288 0.007884
0.026027 0.007598
0.028767 0.008147
0.031507 0.008282
0.034247 0.007859
0.036986 0.008307
0.039726 0.008384
0.042466 0.007928
0.045205 0.008345
0.047945 0.008410
0.050685 0.007953
0.053425 0.008358
0.056164 0.008423
0.058904 0.007972
0.061644 0.008368
0.064384 0.008435
0.067123 0.007992
0.069863 0.008380
0.072603 0.008450
0.075342 0.008014
0.078082 0.008393
0.080822 0.008469
0.083562 0.008037
0.086301 0.008408
0.089041 0.008490
0.091781 0.008063
0.094521 0.008425
0.097260 0.008515
0.100000 0.008090
0.102740 0.008444
0.105479 0.008543
0.108219 0.008120
0.110959 0.008464
0.113699 0.008574
0.116438 0.008151
0.119178 0.008486
0.121918 0.008608
0.124658 0.008185
0.127397 0.008509
0.130137 0.008643
0.132877 0.008221
0.135616 0.008534
0.138356 0.008681
0.141096 0.008259
0.143836 0.008561
0.146575 0.008720
0.149315 0.008299
0.152055 0.008591
0.154795 0.008761
0.157534 0.008342
0.160274 0.008623
0.163014 0.008803
0.165753 0.008388
0.168493 0.008659
0.171233 0.008847
0.173973 0.008436
0.176712 0.008699
0.179452 0.008892
0.182192 0.008486
0.184932 0.008742
0.187671 0.008938
0.190411 0.008540
0.193151 0.008788
0.195890 0.008986
0.198630 0.008595
0.201370 0.008837
0.204110 0.009034
0.206849 0.008651
0.209589 0.008888
0.212329 0.009084
0.215068 0.008710
0.217808 0.008941
0.220548 0.009135
0.223288 0.008771
0.226027 0.008996
0.228767 0.009189
0.231507 0.008834
0.234247 0.009054
0.236986 0.009245
0.239726 0.008900
0.242466 0.009113
0.245205 0.009302
0.247945 0.008967
0.250685 0.009173
0.253425 0.009362
0.256164 0.009036
0.258904 0.009234
0.261644 0.009424
0.264384 0.009106
0.267123 0.009296
0.269863 0.009489
0.272603 0.009177
0.275342 0.009359
0.278082 0.009556
0.280822 0.009250
0.283562 0.009423
0.286301 0.009625
0.289041 0.009325
0.291781 0.009489
0.294521 0.009697
0.297260 0.009401
0.300000 0.009557
0.302740 0.009772
0.305479 0.009479
0.308219 0.009628
0.310959 0.009847
0.313699 0.009559
0.316438 0.009701
0.319178 0.009924
0.321918 0.009640
0.324658 0.009777
0.327397 0.010002
0.330137 0.009722
0.332877 0.009856
0.335616 0.010079
0.338356 0.009806
0.341096 0.009938
0.343836 0.010158
0.346575 0.009891
0.349315 0.010023
0.352055 0.010236
0.354795 0.009977
0.357534 0.010111
0.360274 0.010316
0.363014 0.010064
0.365753 0.010200
0.368493 0.010395
0.371233 0.010151
0.373973 0.010291
0.376712 0.010474
0.379452 0.010237
0.382192 0.010381
0.384932 0.010554
0.387671 0.010323
0.390411 0.010472
0.393151 0.010632
0.395890 0.010407
0.398630 0.010561
0.401370 0.010709
0.404110 0.010489
0.406849 0.010647
0.409589 0.010784
0.412329 0.010569
0.415068 0.010731
0.417808 0.010857
0.420548 0.010647
0.423288 0.010811
0.426027 0.010926
0.428767 0.010722
0.431507 0.010885
0.434247 0.010991
0.436986 0.010793
0.439726 0.010952
0.442466 0.011050
0.445205 0.010859
0.447945 0.011012
0.450685 0.011104
0.453425 0.010920
0.456164 0.011064
0.458904 0.011151
0.461644 0.010974
0.464384 0.011105
0.467123 0.011191
0.469863 0.011019
0.472603 0.011136
0.475342 0.011222
0.478082 0.011054
0.480822 0.011155
0.483562 0.011244
0.486301 0.011077
0.489041 0.011162
0.491781 0.011254
0.494521 0.011087
0.497260 0.011155
0.500000 0.011252
0.502740 0.011081
0.505479 0.011135
0.508219 0.011235
0.510959 0.011059
0.513699 0.011099
0.516438 0.011201
0.519178 0.011018
0.521918 0.011047
0.524658 0.011149
0.527397 0.010958
0.530137 0.010979
0.532877 0.011077
0.535616 0.010878
0.538356 0.010892
0.541096 0.010986
0.543836 0.010778
0.546575 0.010788
0.549315 0.010874
0.552055 0.010659
0.554795 0.010667
0.557534 0.010744
0.560274 0.010523
0.563014 0.010530
0.565753 0.010598
0.568493 0.010374
0.571233 0.010383
0.573973 0.010441
0.576712 0.010217
0.579452 0.010233
0.582192 0.010283
0.584932 0.010062
0.587671 0.010089
0.590411 0.010135
0.593151 0.009921
0.595890 0.009967
0.598630 0.010009
0.601370 0.009815
0.604110 0.009879
0.606849 0.009941
0.609589 0.009755
0.612329 0.009874
0.615068 0.009934
0.617808 0.009803
0.620548 0.009945
0.623288 0.010076
0.626027 0.009930
0.628767 0.010230
0.631507 0.010281
0.634247 0.010365
0.636986 0.010542
0.639726 0.010904
0.642466 0.010785
0.645205 0.011388
0.647945 0.011477
0.650685 0.011843
0.653425 0.012170
0.656164 0.012745
0.658904 0.012874
0.661644 0.013653
0.664384 0.014053
0.667123 0.014568
0.669863 0.015258
0.672603 0.015948
0.675342 0.016467
0.678082 0.017354
0.680822 0.018099
0.683562 0.018760
0.686301 0.019706
0.689041 0.020540
0.691781 0.021264
0.694521 0.022237
0.697260 0.023097
0.700000 0.023831
0.702740 0.024754
0.705479 0.025583
0.708219 0.026215
0.710959 0.027097
0.713699 0.027682
0.716438 0.028289
0.719178 0.028938
0.721918 0.029286
0.724658 0.029766
0.727397 0.030138
0.730137 0.030256
0.732877 0.030480
0.735616 0.030603
0.738356 0.030547
0.741096 0.030370
0.743836 0.030379
0.746575 0.030042
0.749315 0.029635
0.752055 0.029453
0.754795 0.028823
0.757534 0.028385
0.760274 0.027871
0.763014 0.027162
0.765753 0.026571
0.768493 0.025902
0.771233 0.025147
0.773973 0.024400
0.776712 0.023734
0.779452 0.022893
0.782192 0.022160
0.784932 0.021435
0.787671 0.020685
0.790411 0.019908
0.793151 0.019246
0.795890 0.018618
0.798630 0.017804
0.801370 0.017359
0.804110 0.016740
0.806849 0.016156
0.809589 0.015724
0.812329 0.015472
0.815068 0.014795
0.817808 0.014824
0.820548 0.014525
0.823288 0.014299
0.826027 0.014261
0.828767 0.014461
0.831507 0.014176
0.834247 0.014660
0.836986 0.014834
0.839726 0.015076
